customer_id,pays,ville,segment_client,date_inscription
CUS01901,Senegal,Saint-Louis,Nouveau,2021-08-14
CUS01902,Senegal,Thies,Occasionnel,2021-03-24
CUS01903,France,Paris,Standard,2023-02-06
CUS01904,Maroc,Rabat,Standard,2021-10-20
CUS01905,France,Bordeaux,Premium,2022-09-17
CUS01906,Maroc,Casablanca,Standard,2023-09-29
CUS01907,Cote d'Ivoire,Abidjan,Occasionnel,2021-05-19
CUS01908,Cote d'Ivoire,Daloa,Standard,2022-09-27
CUS01909,Belgique,Liege,Occasionnel,2023-09-01
CUS01910,France,Lyon,Occasionnel,2023-08-02
CUS01911,Belgique,Liege,Premium,2022-10-29
CUS01912,Senegal,Saint-Louis,Occasionnel,2023-04-19
CUS01913,Ghana,Accra,Nouveau,2022-11-26
CUS01914,Cote d'Ivoire,Daloa,Occasionnel,2021-07-01
CUS01915,France,Paris,Occasionnel,2022-09-25
CUS01916,Senegal,Saint-Louis,Occasionnel,2022-01-30
CUS01917,Cote d'Ivoire,Bouake,Occasionnel,2023-10-27
CUS01918,Cote d'Ivoire,Abidjan,Occasionnel,2023-12-26
CUS01919,France,Paris,Standard,2022-02-26
CUS01920,Cameroun,Yaounde,Premium,2023-12-29
CUS01921,Nigeria,Abuja,Occasionnel,2023-10-04
CUS01922,Cote d'Ivoire,Yamoussoukro,Standard,2023-04-30
CUS01923,Cote d'Ivoire,Yamoussoukro,Standard,2021-07-06
CUS01924,Senegal,Dakar,Occasionnel,2022-08-08
CUS01925,France,Lyon,Standard,2021-07-03
CUS01926,France,Marseille,Nouveau,2021-12-13
CUS01927,Cote d'Ivoire,Yamoussoukro,Standard,2021-04-30
CUS01928,Maroc,Rabat,Premium,2021-10-19
CUS01929,Ghana,Kumasi,Standard,2021-09-05
CUS01930,Cote d'Ivoire,Bouake,Standard,2024-05-07
CUS01931,Cameroun,Yaounde,Occasionnel,2023-10-31
CUS01932,Ghana,Accra,Standard,2022-10-14
CUS01933,Belgique,Liege,Premium,2021-03-01
CUS01934,Ghana,Accra,Nouveau,2021-02-08
CUS01935,Maroc,Marrakech,Nouveau,2021-07-27
CUS01936,Cameroun,Douala,Standard,2023-04-14
CUS01937,Belgique,Bruxelles,Occasionnel,2023-10-22
CUS01938,Cameroun,Douala,Standard,2021-12-11
CUS01939,Cameroun,Yaounde,Nouveau,2024-02-11
CUS01940,Belgique,Bruxelles,Premium,2023-08-10
CUS01941,Maroc,Marrakech,Nouveau,2021-01-02
CUS01942,Cote d'Ivoire,Daloa,Standard,2022-05-29
CUS01943,Ghana,Kumasi,Occasionnel,2022-03-12
CUS01944,Maroc,Casablanca,Standard,2023-12-30
CUS01945,Senegal,Thies,Premium,2021-09-09
CUS01946,France,Marseille,Nouveau,2022-03-08
CUS01947,Nigeria,Kano,Nouveau,2022-06-20
CUS01948,Belgique,Liege,Standard,2022-10-21
CUS01949,Nigeria,Lagos,Standard,2024-05-12
CUS01950,Nigeria,Lagos,Nouveau,2021-10-01
CUS01951,Cote d'Ivoire,Daloa,Premium,2021-01-20
CUS01952,France,Bordeaux,Occasionnel,2023-09-29
CUS01953,Ghana,Accra,Occasionnel,2021-06-08
CUS01954,Cote d'Ivoire,Daloa,Occasionnel,2022-12-24
CUS01955,Ghana,Kumasi,Standard,2021-01-18
CUS01956,Senegal,Thies,Standard,2022-01-31
CUS01957,Belgique,Bruxelles,Standard,2021-02-10
CUS01958,Maroc,Marrakech,Nouveau,2023-01-03
CUS01959,Cameroun,Douala,Occasionnel,2022-09-13
CUS01960,Cameroun,Douala,Nouveau,2023-01-14
CUS01961,Cote d'Ivoire,Yamoussoukro,Standard,2024-05-26
CUS01962,Cameroun,Douala,Standard,2023-03-23
CUS01963,Senegal,Thies,Occasionnel,2023-10-09
CUS01964,France,Lyon,Occasionnel,2024-03-04
CUS01965,France,Paris,Occasionnel,2021-05-14
CUS01966,France,Marseille,Nouveau,2022-04-12
CUS01967,Maroc,Casablanca,Occasionnel,2021-02-17
CUS01968,Maroc,Marrakech,Occasionnel,2023-07-19
CUS01969,Cote d'Ivoire,Daloa,Occasionnel,2021-04-17
CUS01970,Nigeria,Abuja,Occasionnel,2023-04-14
CUS01971,Maroc,Casablanca,Occasionnel,2023-08-14
CUS01972,Belgique,Liege,Occasionnel,2021-03-31
CUS01973,Cameroun,Douala,Standard,2023-05-11
CUS01974,Belgique,Liege,Premium,2022-02-03
CUS01975,Nigeria,Lagos,Nouveau,2021-02-21
CUS01976,Cameroun,Yaounde,Nouveau,2022-05-27
CUS01977,Cameroun,Douala,Standard,2021-05-09
CUS01978,Senegal,Dakar,Standard,2021-02-19
CUS01979,Nigeria,Abuja,Standard,2023-08-28
CUS01980,Cameroun,Yaounde,Occasionnel,2022-11-15
CUS01981,Cameroun,Douala,Occasionnel,2024-06-22
CUS01982,Belgique,Bruxelles,Occasionnel,2024-03-31
CUS01983,Senegal,Dakar,Nouveau,2021-03-10
CUS01984,Ghana,Kumasi,Nouveau,2021-05-14
CUS01985,France,Paris,Nouveau,2023-06-25
CUS01986,Cote d'Ivoire,Yamoussoukro,Occasionnel,2023-06-04
CUS01987,Senegal,Dakar,Occasionnel,2024-02-20
CUS01988,Cote d'Ivoire,Yamoussoukro,Occasionnel,2023-04-03
CUS01989,Senegal,Saint-Louis,Occasionnel,2022-04-23
CUS01990,Cote d'Ivoire,Daloa,Standard,2023-05-27
CUS01991,Senegal,Thies,Occasionnel,2021-02-23
CUS01992,Belgique,Liege,Occasionnel,2021-08-10
CUS01993,Senegal,Dakar,Occasionnel,2021-05-19
CUS01994,Cameroun,Douala,Occasionnel,2022-06-09
CUS01995,Nigeria,Abuja,Standard,2024-06-25
CUS01996,Belgique,Bruxelles,Standard,2021-04-01
CUS01997,Cote d'Ivoire,Bouake,Standard,2023-06-12
CUS01998,Nigeria,Abuja,Occasionnel,2024-01-14
CUS01999,France,Lyon,Standard,2024-05-20
CUS02000,Nigeria,Abuja,Standard,2021-01-17
CUS02001,France,Paris,Standard,2024-02-20
CUS02002,Cote d'Ivoire,Daloa,Standard,2022-02-15
CUS02003,Cameroun,Douala,Standard,2023-09-02
CUS02004,Belgique,Liege,Nouveau,2024-03-05
CUS02005,Nigeria,Kano,Standard,2022-11-05
CUS02006,France,Paris,Standard,2021-03-28
CUS02007,Belgique,Bruxelles,Nouveau,2022-04-02
CUS02008,Cameroun,Yaounde,Occasionnel,2022-05-05
CUS02009,Belgique,Liege,Occasionnel,2023-02-09
CUS02010,Cameroun,Yaounde,Standard,2021-01-14
CUS02011,Nigeria,Lagos,Premium,2021-03-03
CUS02012,Senegal,Dakar,Standard,2022-02-03
CUS02013,Nigeria,Lagos,Nouveau,2022-02-12
CUS02014,Cameroun,Yaounde,Standard,2022-06-21
CUS02015,France,Marseille,Occasionnel,2022-05-19
CUS02016,France,Lyon,Premium,2022-06-21
CUS02017,Senegal,Dakar,Occasionnel,2021-10-09
CUS02018,Ghana,Accra,Standard,2022-03-07
CUS02019,Maroc,Rabat,Standard,2023-02-02
CUS02020,France,Bordeaux,Nouveau,2021-05-14
CUS02021,Senegal,Dakar,Nouveau,2021-09-25
CUS02022,Cameroun,Douala,Occasionnel,2023-02-06
CUS02023,Nigeria,Kano,Standard,2022-05-16
CUS02024,Cote d'Ivoire,Bouake,Nouveau,2022-08-26
CUS02025,France,Marseille,Standard,2022-07-28
CUS02026,France,Bordeaux,Standard,2021-06-16
CUS02027,Belgique,Bruxelles,Standard,2023-03-06
CUS02028,Nigeria,Abuja,Occasionnel,2022-01-02
CUS02029,Nigeria,Kano,Standard,2023-09-17
CUS02030,Belgique,Liege,Standard,2023-04-02
CUS02031,Cote d'Ivoire,Bouake,Standard,2022-02-20
CUS02032,Belgique,Bruxelles,Standard,2022-09-19
CUS02033,Ghana,Kumasi,Occasionnel,2023-02-06
CUS02034,Maroc,Marrakech,Premium,2021-06-22
CUS02035,Maroc,Rabat,Occasionnel,2022-04-17
CUS02036,Cote d'Ivoire,Daloa,Occasionnel,2022-11-20
CUS02037,Ghana,Kumasi,Standard,2023-04-18
CUS02038,Nigeria,Abuja,Standard,2023-02-23
CUS02039,Cote d'Ivoire,Bouake,Standard,2022-06-28
CUS02040,Senegal,Thies,Nouveau,2022-08-27
CUS02041,Senegal,Thies,Nouveau,2021-07-21
CUS02042,Senegal,Dakar,Standard,2024-01-24
CUS02043,Cameroun,Yaounde,Standard,2022-11-06
CUS02044,Maroc,Rabat,Occasionnel,2022-07-17
CUS02045,Cameroun,Douala,Nouveau,2024-01-18
CUS02046,Maroc,Casablanca,Occasionnel,2022-08-01
CUS02047,Nigeria,Abuja,Nouveau,2024-04-02
CUS02048,Cote d'Ivoire,Daloa,Occasionnel,2021-11-02
CUS02049,Ghana,Accra,Standard,2022-03-06
CUS02050,Belgique,Bruxelles,Occasionnel,2024-02-06
CUS02051,Belgique,Liege,Standard,2021-06-25
CUS02052,Nigeria,Lagos,Standard,2023-05-06
CUS02053,Cameroun,Yaounde,Standard,2024-02-18
CUS02054,Cote d'Ivoire,Yamoussoukro,Premium,2021-09-20
CUS02055,Maroc,Marrakech,Premium,2022-12-28
CUS02056,Nigeria,Lagos,Standard,2023-04-07
CUS02057,Maroc,Rabat,Occasionnel,2024-03-08
CUS02058,Cote d'Ivoire,Bouake,Standard,2022-11-08
CUS02059,Ghana,Kumasi,Standard,2023-03-12
CUS02060,Senegal,Saint-Louis,Standard,2023-08-31
CUS02061,Senegal,Thies,Occasionnel,2023-07-14
CUS02062,Maroc,Casablanca,Standard,2024-02-07
CUS02063,France,Paris,Occasionnel,2024-05-20
CUS02064,Belgique,Bruxelles,Standard,2021-05-23
CUS02065,Ghana,Kumasi,Standard,2022-08-20
CUS02066,Senegal,Thies,Premium,2023-11-28
CUS02067,Cote d'Ivoire,Bouake,Standard,2023-04-22
CUS02068,Ghana,Accra,Nouveau,2021-09-22
CUS02069,Ghana,Kumasi,Occasionnel,2023-03-08
CUS02070,Cameroun,Douala,Nouveau,2022-09-27
CUS02071,Ghana,Kumasi,Standard,2024-03-23
CUS02072,Maroc,Marrakech,Standard,2023-07-29
CUS02073,Maroc,Casablanca,Premium,2021-10-20
CUS02074,Belgique,Bruxelles,Occasionnel,2024-05-23
CUS02075,Cameroun,Yaounde,Nouveau,2023-10-03
CUS02076,Belgique,Liege,Occasionnel,2021-07-06
CUS02077,Maroc,Marrakech,Nouveau,2023-07-24
CUS02078,Nigeria,Kano,Occasionnel,2022-09-02
CUS02079,Ghana,Accra,Standard,2022-01-03
CUS02080,Ghana,Kumasi,Standard,2022-01-11
CUS02081,Senegal,Thies,Occasionnel,2021-03-31
CUS02082,Cameroun,Douala,Standard,2024-01-07
CUS02083,Maroc,Marrakech,Nouveau,2022-03-21
CUS02084,Belgique,Liege,Nouveau,2024-02-07
CUS02085,Senegal,Thies,Premium,2021-08-04
CUS02086,Nigeria,Abuja,Standard,2022-06-02
CUS02087,Cameroun,Douala,Standard,2021-05-30
CUS02088,Belgique,Liege,Standard,2023-03-29
CUS02089,Cameroun,Yaounde,Premium,2022-05-29
CUS02090,Senegal,Saint-Louis,Nouveau,2022-11-01
CUS02091,Belgique,Liege,Standard,2021-06-19
CUS02092,Cameroun,Yaounde,Premium,2022-07-26
CUS02093,France,Lyon,Occasionnel,2024-05-28
CUS02094,Senegal,Dakar,Standard,2023-12-31
CUS02095,Ghana,Accra,Premium,2021-01-23
CUS02096,Maroc,Casablanca,Standard,2021-12-31
CUS02097,Cameroun,Douala,Nouveau,2023-12-27
CUS02098,Cameroun,Yaounde,Occasionnel,2023-12-07
CUS02099,Senegal,Thies,Occasionnel,2023-06-29
CUS02100,Cote d'Ivoire,Abidjan,Premium,2023-02-12
CUS02101,Cameroun,Douala,Standard,2022-05-04
CUS02102,Cameroun,Douala,Premium,2021-02-27
CUS02103,Cote d'Ivoire,Yamoussoukro,Occasionnel,2021-05-10
CUS02104,Cameroun,Douala,Occasionnel,2021-12-10
CUS02105,France,Paris,Standard,2021-08-09
CUS02106,Nigeria,Abuja,Occasionnel,2022-01-24
CUS02107,Cameroun,Yaounde,Nouveau,2021-09-05
CUS02108,Cameroun,Douala,Premium,2022-10-25
CUS02109,France,Paris,Standard,2022-10-10
CUS02110,Cote d'Ivoire,Daloa,Standard,2022-03-27
CUS02111,Senegal,Saint-Louis,Occasionnel,2023-01-26
CUS02112,Cote d'Ivoire,Abidjan,Nouveau,2023-04-22
CUS02113,Maroc,Marrakech,Standard,2021-07-28
CUS02114,France,Marseille,Nouveau,2024-05-13
CUS02115,Nigeria,Kano,Occasionnel,2021-09-30
CUS02116,Nigeria,Lagos,Occasionnel,2022-10-14
CUS02117,Belgique,Bruxelles,Standard,2024-05-31
CUS02118,Belgique,Liege,Occasionnel,2022-04-22
CUS02119,Cote d'Ivoire,Bouake,Premium,2021-09-12
CUS02120,Maroc,Casablanca,Occasionnel,2022-05-14
CUS02121,Senegal,Dakar,Premium,2023-10-19
CUS02122,Maroc,Casablanca,Standard,2022-02-23
CUS02123,Cote d'Ivoire,Bouake,Nouveau,2024-05-09
CUS02124,Belgique,Liege,Premium,2022-10-13
CUS02125,Cote d'Ivoire,Daloa,Occasionnel,2022-08-14
CUS02126,Cote d'Ivoire,Bouake,Occasionnel,2022-11-10
CUS02127,Nigeria,Lagos,Standard,2021-04-21
CUS02128,Cameroun,Douala,Occasionnel,2023-02-21
CUS02129,Nigeria,Lagos,Standard,2021-01-13
CUS02130,Senegal,Thies,Premium,2022-01-30
CUS02131,Cote d'Ivoire,Bouake,Nouveau,2021-09-15
CUS02132,Senegal,Dakar,Occasionnel,2022-02-23
CUS02133,Cameroun,Douala,Standard,2023-08-15
CUS02134,Maroc,Casablanca,Occasionnel,2022-05-17
CUS02135,Ghana,Accra,Occasionnel,2022-09-13
CUS02136,Maroc,Marrakech,Standard,2022-02-17
CUS02137,Maroc,Rabat,Premium,2023-01-07
CUS02138,Ghana,Kumasi,Standard,2023-06-23
CUS02139,Ghana,Kumasi,Occasionnel,2023-09-15
CUS02140,Cote d'Ivoire,Daloa,Standard,2021-06-20
CUS02141,Maroc,Marrakech,Occasionnel,2024-02-07
CUS02142,France,Marseille,Standard,2022-09-19
CUS02143,Belgique,Liege,Standard,2024-05-26
CUS02144,Belgique,Bruxelles,Standard,2023-08-20
CUS02145,Cameroun,Douala,Nouveau,2021-01-09
CUS02146,Cote d'Ivoire,Yamoussoukro,Standard,2023-05-02
CUS02147,Ghana,Kumasi,Standard,2022-09-23
CUS02148,Senegal,Thies,Nouveau,2021-09-12
CUS02149,Ghana,Accra,Standard,2023-06-13
CUS02150,Maroc,Marrakech,Standard,2023-09-28
CUS02151,Nigeria,Kano,Premium,2023-03-01
CUS02152,Ghana,Accra,Standard,2021-03-12
CUS02153,Nigeria,Kano,Occasionnel,2021-02-27
CUS02154,France,Marseille,Occasionnel,2021-10-29
CUS02155,Maroc,Casablanca,Occasionnel,2021-11-27
CUS02156,Cote d'Ivoire,Abidjan,Occasionnel,2023-02-27
CUS02157,Ghana,Accra,Occasionnel,2022-01-22
CUS02158,Ghana,Accra,Occasionnel,2022-06-02
CUS02159,Maroc,Marrakech,Nouveau,2023-02-23
CUS02160,Maroc,Marrakech,Standard,2021-07-02
CUS02161,Senegal,Saint-Louis,Occasionnel,2022-12-07
CUS02162,France,Marseille,Occasionnel,2023-03-27
CUS02163,Maroc,Casablanca,Nouveau,2023-10-05
CUS02164,Cote d'Ivoire,Abidjan,Premium,2023-05-06
CUS02165,Ghana,Kumasi,Occasionnel,2021-12-16
CUS02166,France,Marseille,Standard,2021-10-03
CUS02167,Cameroun,Yaounde,Standard,2021-08-14
CUS02168,Belgique,Bruxelles,Standard,2021-05-01
CUS02169,France,Lyon,Standard,2023-04-18
CUS02170,Belgique,Bruxelles,Nouveau,2021-12-07
CUS02171,Senegal,Thies,Premium,2021-09-13
CUS02172,Maroc,Casablanca,Standard,2024-04-14
CUS02173,Cameroun,Yaounde,Standard,2021-07-26
CUS02174,Cote d'Ivoire,Abidjan,Standard,2021-01-15
CUS02175,Cote d'Ivoire,Abidjan,Standard,2021-01-15
CUS02176,Ghana,Kumasi,Nouveau,2023-08-28
CUS02177,Nigeria,Kano,Standard,2023-01-30
CUS02178,Nigeria,Abuja,Occasionnel,2023-01-10
CUS02179,Ghana,Kumasi,Occasionnel,2022-12-31
CUS02180,Nigeria,Lagos,Premium,2023-04-03
CUS02181,France,Paris,Occasionnel,2023-12-23
CUS02182,Maroc,Marrakech,Occasionnel,2022-05-25
CUS02183,Nigeria,Abuja,Occasionnel,2023-09-01
CUS02184,Ghana,Accra,Premium,2022-10-22
CUS02185,Cote d'Ivoire,Yamoussoukro,Nouveau,2022-10-29
CUS02186,Belgique,Bruxelles,Occasionnel,2023-03-31
CUS02187,Senegal,Thies,Standard,2023-09-03
CUS02188,Senegal,Saint-Louis,Standard,2024-05-28
CUS02189,Cameroun,Douala,Nouveau,2024-03-17
CUS02190,Cote d'Ivoire,Bouake,Standard,2021-06-28
CUS02191,Maroc,Marrakech,Nouveau,2023-08-15
CUS02192,France,Bordeaux,Nouveau,2023-09-15
CUS02193,Cameroun,Douala,Standard,2021-07-03
CUS02194,Senegal,Thies,Nouveau,2021-03-01
CUS02195,France,Marseille,Nouveau,2022-07-29
CUS02196,Cameroun,Yaounde,Occasionnel,2021-09-10
CUS02197,France,Bordeaux,Premium,2022-11-13
CUS02198,Cameroun,Douala,Occasionnel,2023-02-12
CUS02199,Ghana,Kumasi,Occasionnel,2022-04-03
CUS02200,Maroc,Casablanca,Standard,2021-08-17
CUS02201,Senegal,Thies,Occasionnel,2022-01-21
CUS02202,Senegal,Saint-Louis,Standard,2022-10-04
CUS02203,Ghana,Accra,Standard,2024-04-23
CUS02204,Cameroun,Yaounde,Nouveau,2022-10-17
CUS02205,Nigeria,Kano,Nouveau,2021-09-16
CUS02206,Cameroun,Douala,Standard,2024-01-08
CUS02207,Belgique,Liege,Premium,2022-08-31
CUS02208,Cameroun,Yaounde,Occasionnel,2021-10-29
CUS02209,Maroc,Casablanca,Occasionnel,2021-03-12
CUS02210,Nigeria,Abuja,Occasionnel,2021-09-10
CUS02211,Maroc,Marrakech,Occasionnel,2022-03-18
CUS02212,Belgique,Liege,Occasionnel,2023-02-11
CUS02213,Cote d'Ivoire,Yamoussoukro,Standard,2022-03-08
CUS02214,Cameroun,Douala,Nouveau,2022-01-02
CUS02215,Belgique,Liege,Standard,2021-11-23
CUS02216,Cote d'Ivoire,Daloa,Standard,2023-08-28
CUS02217,Nigeria,Abuja,Standard,2023-12-18
CUS02218,Maroc,Rabat,Occasionnel,2022-02-04
CUS02219,Ghana,Accra,Premium,2024-04-03
CUS02220,Cote d'Ivoire,Yamoussoukro,Standard,2021-12-02
CUS02221,France,Bordeaux,Occasionnel,2022-08-20
CUS02222,France,Lyon,Standard,2022-02-05
CUS02223,Cote d'Ivoire,Yamoussoukro,Occasionnel,2024-03-24
CUS02224,Senegal,Saint-Louis,Occasionnel,2021-10-30
CUS02225,Ghana,Kumasi,Occasionnel,2021-12-11
CUS02226,Cote d'Ivoire,Abidjan,Standard,2023-08-29
CUS02227,France,Paris,Premium,2023-11-22
CUS02228,Nigeria,Kano,Standard,2021-11-01
CUS02229,Ghana,Accra,Premium,2022-05-09
CUS02230,Ghana,Kumasi,Standard,2024-05-05
CUS02231,France,Bordeaux,Occasionnel,2021-07-03
CUS02232,Belgique,Liege,Standard,2023-07-01
CUS02233,Nigeria,Lagos,Premium,2021-06-19
CUS02234,Senegal,Thies,Occasionnel,2023-11-10
CUS02235,Cameroun,Douala,Occasionnel,2024-03-18
CUS02236,Belgique,Liege,Occasionnel,2021-07-13
CUS02237,France,Bordeaux,Standard,2023-06-08
CUS02238,Maroc,Marrakech,Premium,2022-10-29
CUS02239,Senegal,Saint-Louis,Nouveau,2024-01-06
CUS02240,France,Bordeaux,Occasionnel,2021-02-10
CUS02241,Ghana,Kumasi,Premium,2024-04-12
CUS02242,Senegal,Dakar,Nouveau,2021-08-29
CUS02243,France,Lyon,Premium,2023-07-05
CUS02244,Nigeria,Lagos,Premium,2024-03-23
CUS02245,Cameroun,Douala,Premium,2022-06-10
CUS02246,Cote d'Ivoire,Abidjan,Nouveau,2023-11-03
CUS02247,Maroc,Rabat,Nouveau,2021-12-18
CUS02248,Ghana,Accra,Standard,2021-04-05
CUS02249,Maroc,Marrakech,Occasionnel,2021-10-14
CUS02250,Belgique,Liege,Occasionnel,2022-12-23
CUS02251,Cameroun,Douala,Occasionnel,2021-04-02
CUS02252,Cameroun,Douala,Standard,2022-09-06
CUS02253,Cameroun,Douala,Occasionnel,2022-03-19
CUS02254,Nigeria,Abuja,Premium,2024-06-28
CUS02255,Ghana,Accra,Occasionnel,2022-06-18
CUS02256,Ghana,Accra,Standard,2021-06-20
CUS02257,Maroc,Marrakech,Standard,2021-10-21
CUS02258,Cameroun,Douala,Occasionnel,2022-07-06
CUS02259,Cameroun,Yaounde,Occasionnel,2023-11-14
CUS02260,France,Bordeaux,Occasionnel,2022-10-10
CUS02261,Ghana,Kumasi,Premium,2024-05-21
CUS02262,Cameroun,Douala,Standard,2023-12-25
CUS02263,Senegal,Saint-Louis,Occasionnel,2021-05-16
CUS02264,Nigeria,Kano,Premium,2022-11-15
CUS02265,Maroc,Casablanca,Nouveau,2022-04-08
CUS02266,Maroc,Casablanca,Premium,2022-04-01
CUS02267,Ghana,Accra,Occasionnel,2021-09-10
CUS02268,France,Marseille,Occasionnel,2023-09-30
CUS02269,Senegal,Saint-Louis,Standard,2024-03-17
CUS02270,Maroc,Marrakech,Standard,2021-07-22
CUS02271,Cote d'Ivoire,Bouake,Standard,2023-03-09
CUS02272,France,Marseille,Occasionnel,2023-12-25
CUS02273,Ghana,Kumasi,Occasionnel,2022-06-15
CUS02274,Cote d'Ivoire,Bouake,Occasionnel,2021-10-20
CUS02275,Ghana,Kumasi,Premium,2023-01-29
CUS02276,Cameroun,Yaounde,Occasionnel,2022-01-10
CUS02277,Belgique,Liege,Occasionnel,2023-10-26
CUS02278,Maroc,Rabat,Nouveau,2023-12-03
CUS02279,Cameroun,Yaounde,Occasionnel,2021-06-28
CUS02280,Maroc,Rabat,Occasionnel,2021-07-04
CUS02281,Senegal,Dakar,Occasionnel,2021-07-11
CUS02282,France,Paris,Premium,2022-08-09
CUS02283,Belgique,Bruxelles,Nouveau,2023-05-19
CUS02284,France,Bordeaux,Standard,2023-12-27
CUS02285,Senegal,Thies,Premium,2022-01-25
CUS02286,Cote d'Ivoire,Daloa,Occasionnel,2022-12-08
CUS02287,Cameroun,Douala,Occasionnel,2021-12-12
CUS02288,Cameroun,Douala,Premium,2021-10-01
CUS02289,Nigeria,Lagos,Standard,2023-02-16
CUS02290,France,Marseille,Nouveau,2022-11-24
CUS02291,Cameroun,Douala,Standard,2023-09-17
CUS02292,Maroc,Rabat,Standard,2024-03-10
CUS02293,Ghana,Accra,Nouveau,2023-11-22
CUS02294,Cote d'Ivoire,Daloa,Nouveau,2023-09-27
CUS02295,Cote d'Ivoire,Yamoussoukro,Premium,2023-08-01
CUS02296,Nigeria,Abuja,Standard,2021-01-11
CUS02297,Nigeria,Kano,Standard,2022-12-28
CUS02298,Cote d'Ivoire,Abidjan,Standard,2022-02-09
CUS02299,Senegal,Saint-Louis,Occasionnel,2021-11-11
CUS02300,Ghana,Accra,Nouveau,2021-01-15
CUS02301,France,Marseille,Standard,2023-03-21
CUS02302,Nigeria,Abuja,Standard,2022-01-09
CUS02303,Maroc,Casablanca,Nouveau,2023-06-19
CUS02304,France,Lyon,Standard,2023-06-08
CUS02305,Cote d'Ivoire,Yamoussoukro,Nouveau,2022-02-11
CUS02306,Senegal,Dakar,Standard,2021-10-01
CUS02307,Ghana,Kumasi,Occasionnel,2021-03-06
CUS02308,France,Lyon,Nouveau,2022-06-29
CUS02309,Senegal,Thies,Standard,2023-10-12
CUS02310,France,Marseille,Occasionnel,2023-03-30
CUS02311,Ghana,Accra,Premium,2021-08-09
CUS02312,Cote d'Ivoire,Bouake,Standard,2023-10-22
CUS02313,Cote d'Ivoire,Bouake,Premium,2022-12-02
CUS02314,Ghana,Accra,Standard,2022-08-16
CUS02315,Maroc,Rabat,Premium,2023-05-29
CUS02316,Cameroun,Douala,Occasionnel,2022-01-18
CUS02317,Cameroun,Yaounde,Occasionnel,2022-06-24
CUS02318,Cameroun,Yaounde,Standard,2021-07-31
CUS02319,France,Lyon,Nouveau,2024-04-25
CUS02320,France,Lyon,Premium,2023-04-02
CUS02321,Cote d'Ivoire,Yamoussoukro,Nouveau,2021-10-27
CUS02322,Ghana,Accra,Occasionnel,2021-07-06
CUS02323,Cote d'Ivoire,Daloa,Standard,2022-09-20
CUS02324,Cameroun,Douala,Standard,2023-09-09
CUS02325,Cote d'Ivoire,Daloa,Occasionnel,2022-09-16
CUS02326,Senegal,Thies,Standard,2022-12-20
CUS02327,Ghana,Accra,Standard,2021-04-08
CUS02328,France,Paris,Premium,2022-10-21
CUS02329,Cameroun,Yaounde,Standard,2024-05-27
CUS02330,Senegal,Thies,Standard,2023-10-04
CUS02331,Nigeria,Abuja,Standard,2021-07-18
CUS02332,Cote d'Ivoire,Bouake,Standard,2023-01-11
CUS02333,Nigeria,Lagos,Occasionnel,2022-03-07
CUS02334,Ghana,Accra,Nouveau,2021-09-25
CUS02335,Senegal,Dakar,Occasionnel,2022-01-26
CUS02336,Cameroun,Yaounde,Nouveau,2021-06-03
CUS02337,Nigeria,Abuja,Occasionnel,2022-02-18
CUS02338,France,Paris,Premium,2023-05-07
CUS02339,Maroc,Marrakech,Nouveau,2023-01-20
CUS02340,Belgique,Bruxelles,Nouveau,2021-05-19
CUS02341,Belgique,Liege,Occasionnel,2023-10-29
CUS02342,Cote d'Ivoire,Bouake,Occasionnel,2021-09-22
CUS02343,Maroc,Casablanca,Nouveau,2021-05-05
CUS02344,Cameroun,Yaounde,Standard,2023-12-27
CUS02345,Senegal,Dakar,Standard,2023-11-10
CUS02346,Ghana,Kumasi,Standard,2022-07-11
CUS02347,Cameroun,Douala,Premium,2024-03-17
CUS02348,Cameroun,Douala,Nouveau,2023-11-17
CUS02349,Belgique,Liege,Standard,2022-03-28
CUS02350,Maroc,Marrakech,Standard,2021-09-01
CUS02351,France,Lyon,Premium,2022-05-03
CUS02352,Maroc,Casablanca,Occasionnel,2022-07-23
CUS02353,France,Marseille,Nouveau,2021-04-16
CUS02354,Cameroun,Douala,Occasionnel,2021-01-03
CUS02355,Nigeria,Kano,Occasionnel,2023-01-26
CUS02356,Nigeria,Lagos,Nouveau,2024-01-30
CUS02357,Maroc,Marrakech,Premium,2024-06-06
CUS02358,Maroc,Rabat,Nouveau,2021-01-22
CUS02359,Nigeria,Lagos,Occasionnel,2022-07-27
CUS02360,France,Marseille,Nouveau,2024-01-06
CUS02361,Senegal,Saint-Louis,Occasionnel,2023-02-22
CUS02362,Maroc,Marrakech,Occasionnel,2024-02-03
CUS02363,Cameroun,Yaounde,Standard,2022-07-05
CUS02364,Cameroun,Yaounde,Standard,2022-04-20
CUS02365,Ghana,Kumasi,Premium,2023-09-09
CUS02366,Senegal,Thies,Standard,2022-01-14
CUS02367,France,Lyon,Occasionnel,2022-01-05
CUS02368,Maroc,Casablanca,Standard,2021-12-30
CUS02369,Ghana,Accra,Premium,2021-05-28
CUS02370,Ghana,Accra,Standard,2023-04-05
CUS02371,Senegal,Saint-Louis,Occasionnel,2021-01-25
CUS02372,Senegal,Thies,Standard,2021-08-14
CUS02373,Cote d'Ivoire,Abidjan,Premium,2021-06-21
CUS02374,Maroc,Casablanca,Nouveau,2024-05-13
CUS02375,Cote d'Ivoire,Abidjan,Nouveau,2021-08-06
CUS02376,Nigeria,Kano,Premium,2021-10-13
