inscription_id,apprenant_id,parcours_id,date_inscription,statut,progression_pct,csat,jours_depuis_inscription,mois_inscription,est_inscription_weekend,nb_sessions,duree_totale_min,nb_semaines_actives,engagement_score,nb_jours_inactif,at_risk_dropout
INS00222,APP0162,PAR007,2022-09-14,En cours,46.0,,655,9,0,33.0,1438.0,22.0,29.452007589035293,27.0,1
INS00223,APP0163,PAR008,2023-02-14,Termine,100.0,4.0,502,2,0,0.0,0.0,0.0,0.0,502.0,0
INS00224,APP0163,PAR009,2023-02-14,Abandonne,48.0,,502,2,0,0.0,0.0,0.0,0.0,502.0,1
INS00225,APP0164,PAR005,2023-03-27,Termine,100.0,4.0,461,3,0,0.0,0.0,0.0,0.0,461.0,0
INS00226,APP0164,PAR003,2023-03-27,Suspendu,7.0,,461,3,0,0.0,0.0,0.0,0.0,461.0,1
INS00227,APP0165,PAR008,2024-06-30,En cours,4.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS00228,APP0166,PAR002,2022-03-21,Suspendu,0.0,,832,3,0,1.0,27.0,1.0,0.9254078009659994,154.0,1
INS00229,APP0167,PAR002,2022-11-16,Termine,100.0,5.0,592,11,0,73.0,3417.0,36.0,61.382149471583425,4.0,0
INS00230,APP0167,PAR005,2022-11-16,Termine,100.0,5.0,592,11,0,27.0,956.0,22.0,24.353851977102174,24.0,0
INS00231,APP0167,PAR008,2022-11-16,Termine,100.0,4.0,592,11,0,22.0,1237.0,18.0,22.80290108691711,73.0,0
INS00232,APP0168,PAR008,2022-07-06,Abandonne,17.0,,725,7,0,4.0,264.0,4.0,4.698914246855847,211.0,1
INS00233,APP0168,PAR004,2022-07-06,Termine,100.0,5.0,725,7,0,0.0,0.0,0.0,0.0,725.0,0
INS00234,APP0169,PAR011,2022-03-19,En cours,51.0,,834,3,1,19.0,1091.0,13.0,18.77780974943917,77.0,1
INS00235,APP0169,PAR003,2022-03-19,Abandonne,13.0,,834,3,1,0.0,0.0,0.0,0.0,834.0,1
INS00236,APP0170,PAR001,2022-03-07,Suspendu,6.0,,846,3,0,0.0,0.0,0.0,0.0,846.0,1
INS00237,APP0171,PAR002,2022-06-01,En cours,33.0,,760,6,0,0.0,0.0,0.0,0.0,760.0,1
INS00238,APP0172,PAR012,2022-06-17,Termine,100.0,5.0,744,6,0,0.0,0.0,0.0,0.0,744.0,0
INS00239,APP0173,PAR001,2024-06-30,En cours,9.0,,0,6,1,2.0,88.0,1.0,1.6515054959174016,0.0,0
INS00240,APP0174,PAR002,2022-07-08,Suspendu,8.0,,723,7,0,5.0,225.0,5.0,5.202394606556064,168.0,1
INS00241,APP0174,PAR008,2022-07-08,Suspendu,16.0,,723,7,0,2.0,53.0,2.0,1.8444227619128202,146.0,1
INS00242,APP0175,PAR011,2022-12-13,Termine,100.0,3.0,565,12,0,0.0,0.0,0.0,0.0,565.0,0
INS00243,APP0176,PAR001,2023-03-05,Abandonne,22.0,,483,3,1,0.0,0.0,0.0,0.0,483.0,1
INS00244,APP0177,PAR003,2023-01-03,Termine,100.0,5.0,544,1,0,0.0,0.0,0.0,0.0,544.0,0
INS00245,APP0177,PAR007,2023-01-03,Termine,100.0,4.0,544,1,0,0.0,0.0,0.0,0.0,544.0,0
INS00246,APP0177,PAR010,2023-01-03,Termine,100.0,4.0,544,1,0,32.0,1778.0,24.0,32.12277207510781,14.0,0
INS00247,APP0178,PAR011,2022-08-08,Termine,100.0,5.0,692,8,0,0.0,0.0,0.0,0.0,692.0,0
INS00248,APP0178,PAR006,2022-08-08,Termine,100.0,5.0,692,8,0,78.0,3536.0,42.0,66.32356970277323,8.0,0
INS00249,APP0178,PAR003,2022-08-08,Abandonne,28.0,,692,8,0,11.0,592.0,11.0,12.065373616283656,26.0,1
INS00250,APP0179,PAR005,2024-06-30,En cours,4.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS00251,APP0179,PAR010,2024-06-30,En cours,8.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS00252,APP0180,PAR010,2024-04-27,Termine,100.0,5.0,64,4,1,22.0,760.0,10.0,16.42018306443562,1.0,0
INS00253,APP0181,PAR002,2022-11-14,Suspendu,23.0,,594,11,0,20.0,636.0,18.0,18.288535327827795,26.0,1
INS00254,APP0182,PAR002,2022-02-04,Abandonne,6.0,,877,2,0,0.0,0.0,0.0,0.0,877.0,1
INS00255,APP0182,PAR011,2022-02-04,Abandonne,10.0,,877,2,0,2.0,56.0,2.0,1.8636012819703556,221.0,1
INS00256,APP0183,PAR009,2022-08-17,Abandonne,26.0,,683,8,0,0.0,0.0,0.0,0.0,683.0,1
INS00257,APP0183,PAR008,2022-08-17,Suspendu,8.0,,683,8,0,0.0,0.0,0.0,0.0,683.0,1
INS00258,APP0184,PAR008,2022-06-08,Suspendu,9.0,,753,6,0,1.0,92.0,1.0,1.3409424022126033,375.0,1
INS00259,APP0185,PAR004,2022-10-15,Suspendu,3.0,,624,10,1,0.0,0.0,0.0,0.0,624.0,1
INS00260,APP0185,PAR005,2022-10-15,En cours,81.0,,624,10,1,47.0,1585.0,32.0,39.26430409146238,2.0,0
INS00261,APP0186,PAR011,2022-08-25,Suspendu,26.0,,675,8,0,0.0,0.0,0.0,0.0,675.0,1
INS00262,APP0187,PAR008,2022-10-29,En cours,50.0,,610,10,1,0.0,0.0,0.0,0.0,610.0,1
INS00263,APP0188,PAR008,2023-02-19,Termine,100.0,4.0,497,2,1,0.0,0.0,0.0,0.0,497.0,0
INS00264,APP0189,PAR009,2023-03-23,En cours,73.0,,465,3,0,18.0,1028.0,14.0,18.45559304111608,22.0,1
INS00265,APP0190,PAR005,2023-03-01,Termine,100.0,4.0,487,3,0,0.0,0.0,0.0,0.0,487.0,0
INS00266,APP0190,PAR009,2023-03-01,En cours,66.0,,487,3,0,29.0,1514.0,24.0,29.426658948700148,9.0,0
INS00267,APP0191,PAR006,2023-06-18,Termine,100.0,5.0,378,6,1,0.0,0.0,0.0,0.0,378.0,0
INS00268,APP0191,PAR009,2023-06-18,Suspendu,1.0,,378,6,1,0.0,0.0,0.0,0.0,378.0,1
INS00269,APP0192,PAR009,2023-09-29,Suspendu,18.0,,275,9,0,0.0,0.0,0.0,0.0,275.0,1
INS00270,APP0192,PAR001,2023-09-29,Termine,100.0,5.0,275,9,0,0.0,0.0,0.0,0.0,275.0,0
INS00271,APP0193,PAR001,2022-08-13,En cours,88.0,,687,8,1,62.0,2113.0,35.0,48.93174042831133,5.0,0
INS00272,APP0193,PAR007,2022-08-13,En cours,52.0,,687,8,1,0.0,0.0,0.0,0.0,687.0,1
INS00273,APP0194,PAR002,2024-06-30,En cours,10.0,,0,6,1,7.0,275.0,1.0,4.527638848411348,0.0,0
INS00274,APP0195,PAR007,2024-06-30,En cours,9.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS00275,APP0195,PAR008,2024-06-30,En cours,3.0,,0,6,1,2.0,29.0,1.0,1.274327934785869,0.0,0
INS00276,APP0196,PAR006,2022-05-20,Suspendu,24.0,,772,5,0,0.0,0.0,0.0,0.0,772.0,1
INS00277,APP0197,PAR007,2024-06-30,En cours,2.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS00278,APP0198,PAR008,2023-02-28,Suspendu,9.0,,488,2,0,0.0,0.0,0.0,0.0,488.0,1
INS00279,APP0198,PAR012,2023-02-28,Suspendu,2.0,,488,2,0,2.0,227.0,2.0,2.956776925249883,207.0,1
INS00280,APP0199,PAR001,2023-01-08,Abandonne,9.0,,539,1,1,4.0,259.0,4.0,4.666950046759954,17.0,1
INS00281,APP0200,PAR001,2022-03-22,Termine,100.0,5.0,831,3,0,0.0,0.0,0.0,0.0,831.0,0
INS00282,APP0201,PAR003,2022-12-29,Termine,100.0,3.0,549,12,0,0.0,0.0,0.0,0.0,549.0,0
INS00283,APP0201,PAR009,2022-12-29,En cours,43.0,,549,12,0,0.0,0.0,0.0,0.0,549.0,1
INS00284,APP0202,PAR011,2022-08-14,En cours,39.0,,686,8,1,19.0,882.0,15.0,18.275039518764196,57.0,1
INS00285,APP0202,PAR005,2022-08-14,Suspendu,26.0,,686,8,1,0.0,0.0,0.0,0.0,686.0,1
INS00286,APP0203,PAR012,2024-06-30,En cours,6.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS00287,APP0204,PAR003,2023-11-07,Termine,100.0,4.0,236,11,0,29.0,1645.0,19.0,28.180787657879197,1.0,0
INS00288,APP0204,PAR008,2023-11-07,Termine,100.0,5.0,236,11,0,32.0,1420.0,22.0,29.000802014908572,2.0,0
INS00289,APP0204,PAR007,2023-11-07,En cours,38.0,,236,11,0,0.0,0.0,0.0,0.0,236.0,1
INS00290,APP0205,PAR003,2022-11-11,En cours,73.0,,597,11,0,30.0,1089.0,23.0,26.62916972766412,18.0,0
INS00291,APP0205,PAR005,2022-11-11,Termine,100.0,3.0,597,11,0,36.0,2101.0,25.0,35.94886388309519,10.0,0
INS00292,APP0206,PAR012,2023-11-05,En cours,74.0,,238,11,1,18.0,545.0,14.0,15.367851311852853,8.0,0
INS00293,APP0207,PAR007,2022-09-10,Suspendu,16.0,,659,9,1,10.0,496.0,9.0,10.282193187327673,151.0,1
INS00294,APP0208,PAR008,2022-02-06,Suspendu,27.0,,875,2,1,6.0,387.0,6.0,6.990835810111163,191.0,1
INS00295,APP0209,PAR002,2024-06-30,En cours,2.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS00296,APP0209,PAR010,2024-06-30,En cours,10.0,,0,6,1,2.0,55.0,1.0,1.4405417752845107,0.0,0
INS00297,APP0210,PAR011,2022-12-26,Termine,100.0,4.0,552,12,0,40.0,2408.0,27.0,40.08933691744238,2.0,0
INS00298,APP0210,PAR008,2022-12-26,En cours,17.0,,552,12,0,2.0,117.0,2.0,2.2535645231402452,304.0,1
INS00299,APP0210,PAR009,2022-12-26,Termine,100.0,4.0,552,12,0,28.0,1336.0,21.0,26.70259897150486,14.0,0
INS00300,APP0211,PAR011,2022-06-08,Termine,100.0,4.0,753,6,0,0.0,0.0,0.0,0.0,753.0,0
INS00301,APP0212,PAR009,2023-05-06,Abandonne,13.0,,421,5,1,3.0,49.0,3.0,2.5716525222842854,231.0,1
INS00302,APP0212,PAR010,2023-05-06,Abandonne,28.0,,421,5,1,0.0,0.0,0.0,0.0,421.0,1
INS00303,APP0212,PAR008,2023-05-06,Termine,100.0,3.0,421,5,1,0.0,0.0,0.0,0.0,421.0,0
INS00304,APP0213,PAR008,2024-04-17,En cours,31.0,,74,4,0,4.0,209.0,4.0,4.347308045801028,11.0,0
INS00305,APP0214,PAR009,2023-09-09,Abandonne,45.0,,295,9,1,21.0,1079.0,17.0,21.040031243438722,4.0,1
INS00306,APP0215,PAR003,2022-08-07,Abandonne,47.0,,693,8,1,19.0,864.0,16.0,18.576635065085647,6.0,1
INS00307,APP0216,PAR009,2022-02-08,Abandonne,26.0,,873,2,0,0.0,0.0,0.0,0.0,873.0,1
INS00308,APP0217,PAR001,2024-04-01,En cours,18.0,,90,4,0,10.0,614.0,8.0,10.61988164292407,3.0,0
INS00309,APP0218,PAR007,2022-10-01,Termine,100.0,4.0,638,10,1,55.0,2170.0,36.0,47.35985779960058,10.0,0
INS00310,APP0218,PAR005,2022-10-01,Termine,100.0,5.0,638,10,1,27.0,1410.0,21.0,26.839534679142556,13.0,0
INS00311,APP0219,PAR008,2022-01-15,Termine,100.0,5.0,897,1,1,0.0,0.0,0.0,0.0,897.0,0
INS00312,APP0220,PAR010,2022-03-18,Termine,100.0,4.0,835,3,0,0.0,0.0,0.0,0.0,835.0,0
INS00313,APP0221,PAR007,2022-01-22,Abandonne,34.0,,890,1,1,24.0,962.0,20.0,22.550472322539374,77.0,1
INS00314,APP0221,PAR010,2022-01-22,Suspendu,9.0,,890,1,1,0.0,0.0,0.0,0.0,890.0,1
INS00315,APP0222,PAR011,2023-04-10,Abandonne,38.0,,447,4,0,0.0,0.0,0.0,0.0,447.0,1
INS00316,APP0222,PAR006,2023-04-10,Termine,100.0,3.0,447,4,0,79.0,4339.0,39.0,70.5431546919551,8.0,0
INS00317,APP0223,PAR005,2024-06-11,Abandonne,45.0,,19,6,0,0.0,0.0,0.0,0.0,19.0,1
INS00318,APP0224,PAR006,2023-06-13,Termine,100.0,5.0,383,6,0,0.0,0.0,0.0,0.0,383.0,0
INS00319,APP0225,PAR001,2022-04-01,Termine,100.0,5.0,821,4,0,71.0,3067.0,39.0,59.722386557307914,8.0,0
INS00320,APP0226,PAR001,2024-06-30,En cours,1.0,,0,6,1,1.0,73.0,1.0,1.219478441848211,0.0,0
INS00321,APP0226,PAR010,2024-06-30,En cours,13.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS00322,APP0226,PAR012,2024-06-30,En cours,7.0,,0,6,1,2.0,47.0,1.0,1.3893990551310824,0.0,0
INS00323,APP0227,PAR003,2022-03-23,Suspendu,27.0,,830,3,0,7.0,332.0,7.0,7.3920307295045244,4.0,0
INS00324,APP0227,PAR006,2022-03-23,En cours,73.0,,830,3,0,55.0,2616.0,35.0,49.79439778148754,26.0,1
INS00325,APP0227,PAR011,2022-03-23,Suspendu,6.0,,830,3,0,2.0,91.0,2.0,2.087350682641604,499.0,1
INS00326,APP0228,PAR012,2024-02-07,Suspendu,16.0,,144,2,0,3.0,54.0,3.0,2.603616722380178,15.0,0
INS00327,APP0229,PAR010,2022-12-11,Suspendu,8.0,,567,12,1,0.0,0.0,0.0,0.0,567.0,1
INS00328,APP0230,PAR001,2022-01-02,Abandonne,22.0,,910,1,1,0.0,0.0,0.0,0.0,910.0,1
INS00329,APP0231,PAR011,2022-04-04,Suspendu,25.0,,818,4,0,0.0,0.0,0.0,0.0,818.0,1
INS00330,APP0232,PAR006,2022-02-15,Abandonne,28.0,,866,2,0,0.0,0.0,0.0,0.0,866.0,1
INS00331,APP0233,PAR007,2022-12-15,Termine,100.0,5.0,563,12,0,0.0,0.0,0.0,0.0,563.0,0
INS00332,APP0234,PAR002,2023-08-11,Abandonne,49.0,,324,8,0,0.0,0.0,0.0,0.0,324.0,1
INS00333,APP0234,PAR007,2023-08-11,Suspendu,17.0,,324,8,0,9.0,187.0,9.0,7.970671167619997,24.0,1
INS00334,APP0235,PAR006,2023-03-28,Abandonne,14.0,,460,3,0,5.0,319.0,5.0,5.803321568358845,134.0,1
INS00335,APP0236,PAR006,2024-04-16,Suspendu,16.0,,75,4,0,15.0,676.0,7.0,12.280243326354038,2.0,0
INS00336,APP0237,PAR007,2023-03-07,Abandonne,48.0,,481,3,0,0.0,0.0,0.0,0.0,481.0,1
INS00337,APP0238,PAR006,2022-03-22,En cours,45.0,,831,3,0,29.0,1251.0,22.0,26.912008690322864,3.0,0
INS00338,APP0239,PAR001,2023-06-04,Termine,100.0,3.0,392,6,1,0.0,0.0,0.0,0.0,392.0,0
INS00339,APP0239,PAR011,2023-06-04,Termine,100.0,4.0,392,6,1,0.0,0.0,0.0,0.0,392.0,0
INS00340,APP0240,PAR004,2023-01-04,Termine,100.0,4.0,543,1,0,35.0,1519.0,29.0,33.55876320481845,14.0,0
INS00341,APP0241,PAR004,2022-09-17,Abandonne,38.0,,652,9,1,0.0,0.0,0.0,0.0,652.0,1
INS00342,APP0241,PAR012,2022-09-17,Termine,100.0,4.0,652,9,1,0.0,0.0,0.0,0.0,652.0,0
INS00343,APP0242,PAR011,2024-02-26,Termine,100.0,3.0,125,2,0,0.0,0.0,0.0,0.0,125.0,0
INS00344,APP0242,PAR005,2024-02-26,En cours,76.0,,125,2,0,0.0,0.0,0.0,0.0,125.0,1
INS00345,APP0242,PAR010,2024-02-26,En cours,68.0,,125,2,0,13.0,448.0,9.0,10.983740227751642,7.0,0
INS00346,APP0243,PAR002,2024-06-30,En cours,0.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS00347,APP0243,PAR012,2024-06-30,En cours,14.0,,0,6,1,3.0,179.0,1.0,2.5693883914441598,0.0,0
INS00348,APP0244,PAR005,2022-07-13,Termine,100.0,5.0,718,7,0,59.0,3127.0,34.0,53.989010179747154,23.0,0
INS00349,APP0245,PAR002,2022-10-18,En cours,33.0,,621,10,0,0.0,0.0,0.0,0.0,621.0,1
INS00350,APP0246,PAR006,2023-02-11,Termine,100.0,3.0,505,2,1,117.0,5700.0,42.0,93.26691920175453,1.0,0
INS00351,APP0246,PAR003,2023-02-11,En cours,77.0,,505,2,1,29.0,1556.0,21.0,28.445158229505648,31.0,1
INS00352,APP0247,PAR001,2023-07-04,Termine,100.0,4.0,362,7,0,66.0,3061.0,38.0,57.58669058161862,9.0,0
INS00353,APP0248,PAR009,2023-06-07,Abandonne,40.0,,389,6,0,0.0,0.0,0.0,0.0,389.0,1
INS00354,APP0249,PAR006,2022-02-07,Abandonne,16.0,,874,2,0,0.0,0.0,0.0,0.0,874.0,1
INS00355,APP0249,PAR001,2022-02-07,En cours,23.0,,874,2,0,12.0,489.0,12.0,12.159712214756448,11.0,0
INS00356,APP0250,PAR008,2022-01-01,Termine,100.0,5.0,911,1,1,0.0,0.0,0.0,0.0,911.0,0
INS00357,APP0251,PAR011,2023-02-02,Termine,100.0,3.0,514,2,0,0.0,0.0,0.0,0.0,514.0,0
INS00358,APP0252,PAR007,2022-03-06,Termine,100.0,4.0,847,3,1,0.0,0.0,0.0,0.0,847.0,0
INS00359,APP0252,PAR010,2022-03-06,Termine,100.0,4.0,847,3,1,0.0,0.0,0.0,0.0,847.0,0
INS00360,APP0252,PAR009,2022-03-06,Suspendu,1.0,,847,3,1,0.0,0.0,0.0,0.0,847.0,1
INS00361,APP0253,PAR007,2022-06-17,Abandonne,15.0,,744,6,0,9.0,397.0,9.0,9.313167571647487,107.0,1
INS00362,APP0254,PAR005,2022-12-23,En cours,57.0,,555,12,0,0.0,0.0,0.0,0.0,555.0,1
INS00363,APP0255,PAR001,2022-03-04,Termine,100.0,5.0,849,3,0,0.0,0.0,0.0,0.0,849.0,0
INS00364,APP0256,PAR012,2023-11-07,Suspendu,8.0,,236,11,0,0.0,0.0,0.0,0.0,236.0,1
INS00365,APP0257,PAR008,2022-12-08,Termine,100.0,3.0,570,12,0,0.0,0.0,0.0,0.0,570.0,0
INS00366,APP0258,PAR010,2022-01-26,Suspendu,6.0,,886,1,0,0.0,0.0,0.0,0.0,886.0,1
INS00367,APP0258,PAR001,2022-01-26,Abandonne,37.0,,886,1,0,15.0,600.0,12.0,13.877720818229802,6.0,1
INS00368,APP0259,PAR006,2022-01-07,Termine,100.0,3.0,905,1,0,56.0,2592.0,37.0,50.81043740814209,30.0,0
INS00369,APP0259,PAR007,2022-01-07,Suspendu,24.0,,905,1,0,16.0,1180.0,12.0,17.921702483134855,27.0,1
INS00370,APP0260,PAR010,2022-05-18,En cours,38.0,,774,5,0,0.0,0.0,0.0,0.0,774.0,1
INS00371,APP0260,PAR007,2022-05-18,Abandonne,26.0,,774,5,0,0.0,0.0,0.0,0.0,774.0,1
INS00372,APP0260,PAR006,2022-05-18,Termine,100.0,3.0,774,5,0,88.0,3652.0,42.0,70.42648368281307,1.0,0
INS00373,APP0261,PAR010,2022-06-08,Suspendu,18.0,,753,6,0,0.0,0.0,0.0,0.0,753.0,1
INS00374,APP0262,PAR002,2022-12-24,En cours,74.0,,554,12,1,44.0,2181.0,33.0,42.48270004821491,4.0,0
INS00375,APP0262,PAR008,2022-12-24,Termine,100.0,5.0,554,12,1,0.0,0.0,0.0,0.0,554.0,0
INS00376,APP0263,PAR002,2022-03-09,Termine,100.0,3.0,844,3,0,0.0,0.0,0.0,0.0,844.0,0
INS00377,APP0263,PAR011,2022-03-09,En cours,52.0,,844,3,0,27.0,957.0,19.0,23.11024481712135,69.0,1
INS00378,APP0264,PAR004,2022-11-12,Termine,100.0,3.0,596,11,1,0.0,0.0,0.0,0.0,596.0,0
INS00379,APP0265,PAR006,2022-10-25,Termine,100.0,4.0,614,10,0,73.0,3263.0,38.0,61.23098544196327,13.0,0
INS00380,APP0265,PAR008,2022-10-25,En cours,33.0,,614,10,0,0.0,0.0,0.0,0.0,614.0,1
INS00381,APP0265,PAR009,2022-10-25,En cours,15.0,,614,10,0,5.0,238.0,5.0,5.285501526805385,51.0,1
INS00382,APP0266,PAR011,2022-09-11,Termine,100.0,4.0,658,9,1,49.0,2772.0,31.0,47.10820743512364,8.0,0
INS00383,APP0266,PAR006,2022-09-11,En cours,68.0,,658,9,1,0.0,0.0,0.0,0.0,658.0,1
INS00384,APP0266,PAR003,2022-09-11,Suspendu,3.0,,658,9,1,0.0,0.0,0.0,0.0,658.0,1
INS00385,APP0267,PAR010,2024-06-30,En cours,13.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS00386,APP0267,PAR005,2024-06-30,En cours,13.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS00387,APP0268,PAR006,2022-11-11,En cours,20.0,,597,11,0,0.0,0.0,0.0,0.0,597.0,1
INS00388,APP0268,PAR007,2022-11-11,Abandonne,43.0,,597,11,0,23.0,999.0,17.0,21.20087294946747,10.0,1
INS00389,APP0268,PAR004,2022-11-11,Abandonne,38.0,,597,11,0,0.0,0.0,0.0,0.0,597.0,1
INS00390,APP0269,PAR008,2022-01-01,Termine,100.0,5.0,911,1,1,46.0,1983.0,32.0,41.472519965313914,69.0,0
INS00391,APP0269,PAR011,2022-01-01,Abandonne,46.0,,911,1,1,0.0,0.0,0.0,0.0,911.0,1
INS00392,APP0270,PAR002,2023-01-09,Abandonne,35.0,,538,1,0,0.0,0.0,0.0,0.0,538.0,1
INS00393,APP0271,PAR009,2022-02-15,Termine,100.0,4.0,866,2,0,0.0,0.0,0.0,0.0,866.0,0
INS00394,APP0272,PAR004,2022-06-17,En cours,19.0,,744,6,0,3.0,56.0,3.0,2.616402402418535,96.0,1
INS00395,APP0272,PAR005,2022-06-17,Suspendu,22.0,,744,6,0,0.0,0.0,0.0,0.0,744.0,1
INS00396,APP0273,PAR005,2022-07-20,Abandonne,27.0,,711,7,0,0.0,0.0,0.0,0.0,711.0,1
INS00397,APP0274,PAR001,2022-07-11,Termine,100.0,4.0,720,7,0,0.0,0.0,0.0,0.0,720.0,0
INS00398,APP0274,PAR005,2022-07-11,Termine,100.0,4.0,720,7,0,0.0,0.0,0.0,0.0,720.0,0
INS00399,APP0274,PAR010,2022-07-11,Abandonne,36.0,,720,7,0,0.0,0.0,0.0,0.0,720.0,1
INS00400,APP0275,PAR007,2022-04-08,En cours,28.0,,814,4,0,0.0,0.0,0.0,0.0,814.0,1
INS00401,APP0275,PAR004,2022-04-08,Abandonne,46.0,,814,4,0,0.0,0.0,0.0,0.0,814.0,1
INS00402,APP0276,PAR010,2023-07-22,En cours,65.0,,344,7,1,10.0,416.0,8.0,9.354099319126725,89.0,1
INS00403,APP0276,PAR002,2023-07-22,En cours,61.0,,344,7,1,36.0,1879.0,24.0,34.11298673217089,5.0,0
INS00404,APP0277,PAR012,2022-12-15,Abandonne,14.0,,563,12,0,0.0,0.0,0.0,0.0,563.0,1
INS00405,APP0278,PAR010,2022-08-18,Abandonne,17.0,,682,8,0,0.0,0.0,0.0,0.0,682.0,1
INS00406,APP0278,PAR002,2022-08-18,Termine,100.0,3.0,682,8,0,0.0,0.0,0.0,0.0,682.0,0
INS00407,APP0278,PAR012,2022-08-18,Suspendu,29.0,,682,8,0,0.0,0.0,0.0,0.0,682.0,1
INS00408,APP0279,PAR006,2024-04-15,Suspendu,5.0,,76,4,0,0.0,0.0,0.0,0.0,76.0,1
INS00409,APP0280,PAR005,2022-11-02,Termine,100.0,4.0,606,11,0,46.0,1784.0,32.0,40.20034480149739,3.0,0
INS00410,APP0281,PAR002,2022-10-24,Termine,100.0,5.0,615,10,0,0.0,0.0,0.0,0.0,615.0,0
INS00411,APP0282,PAR010,2022-06-08,En cours,23.0,,753,6,0,2.0,75.0,2.0,1.985065242334748,79.0,1
INS00412,APP0283,PAR009,2022-11-29,Abandonne,46.0,,579,11,0,23.0,1065.0,19.0,22.45613372406658,13.0,1
INS00413,APP0283,PAR008,2022-11-29,Termine,100.0,5.0,579,11,0,0.0,0.0,0.0,0.0,579.0,0
INS00414,APP0284,PAR007,2022-05-29,Termine,100.0,4.0,763,5,1,0.0,0.0,0.0,0.0,763.0,0
INS00415,APP0285,PAR004,2023-03-01,Abandonne,17.0,,487,3,0,5.0,135.0,4.0,4.210372338163331,1.0,1
INS00416,APP0286,PAR006,2022-07-05,Suspendu,6.0,,726,7,0,3.0,96.0,3.0,2.872116003185676,229.0,1
INS00417,APP0287,PAR002,2022-09-04,En cours,62.0,,665,9,1,43.0,1970.0,30.0,39.54767635038673,20.0,0
INS00418,APP0288,PAR011,2023-07-24,En cours,62.0,,342,7,0,0.0,0.0,0.0,0.0,342.0,1
INS00419,APP0289,PAR005,2022-01-19,Suspendu,24.0,,893,1,0,7.0,267.0,6.0,6.559829461591255,1.0,0
INS00420,APP0290,PAR009,2022-04-07,Suspendu,25.0,,815,4,0,0.0,0.0,0.0,0.0,815.0,1
INS00421,APP0291,PAR005,2023-01-20,En cours,72.0,,527,1,0,21.0,944.0,16.0,19.760331174182955,3.0,0
INS00422,APP0292,PAR007,2022-03-02,Suspendu,13.0,,851,3,0,7.0,205.0,6.0,6.163473380402185,15.0,0
INS00423,APP0293,PAR011,2022-10-28,Suspendu,9.0,,611,10,0,2.0,263.0,2.0,3.18691916594031,352.0,1
INS00424,APP0293,PAR009,2022-10-28,Termine,100.0,5.0,611,10,0,0.0,0.0,0.0,0.0,611.0,0
INS00425,APP0294,PAR006,2023-06-19,Termine,100.0,4.0,377,6,0,0.0,0.0,0.0,0.0,377.0,0
INS00426,APP0294,PAR004,2023-06-19,Termine,100.0,5.0,377,6,0,53.0,2058.0,35.0,45.5549241432229,13.0,0
INS00427,APP0295,PAR007,2022-03-28,Termine,100.0,3.0,825,3,0,43.0,2325.0,28.0,40.98380122386177,14.0,0
INS00428,APP0295,PAR012,2022-03-28,Termine,100.0,4.0,825,3,0,0.0,0.0,0.0,0.0,825.0,0
INS00429,APP0296,PAR005,2022-03-05,En cours,76.0,,848,3,1,42.0,1450.0,28.0,35.053931753299054,58.0,1
INS00430,APP0296,PAR010,2022-03-05,Termine,100.0,4.0,848,3,1,22.0,1112.0,16.0,21.17046275118646,10.0,0
INS00431,APP0297,PAR009,2023-01-19,En cours,10.0,,528,1,0,0.0,0.0,0.0,0.0,528.0,1
INS00432,APP0298,PAR008,2022-05-26,En cours,23.0,,766,5,0,0.0,0.0,0.0,0.0,766.0,1
INS00433,APP0299,PAR011,2022-01-16,En cours,18.0,,896,1,1,7.0,154.0,7.0,6.254105206090747,51.0,1
INS00434,APP0299,PAR009,2022-01-16,Termine,100.0,5.0,896,1,1,0.0,0.0,0.0,0.0,896.0,0
INS00435,APP0300,PAR003,2022-05-25,En cours,46.0,,767,5,0,0.0,0.0,0.0,0.0,767.0,1
INS00436,APP0301,PAR001,2022-05-12,Termine,100.0,5.0,780,5,0,31.0,1087.0,23.0,26.95251850140728,4.0,0
INS00437,APP0301,PAR011,2022-05-12,Suspendu,16.0,,780,5,0,0.0,0.0,0.0,0.0,780.0,1
INS00438,APP0302,PAR012,2023-01-31,Termine,100.0,4.0,516,1,0,32.0,1612.0,22.0,30.22822729859085,30.0,0
INS00439,APP0303,PAR009,2024-06-30,En cours,13.0,,0,6,1,5.0,258.0,1.0,3.7466916605222873,0.0,0
INS00440,APP0304,PAR003,2022-08-03,En cours,47.0,,697,8,0,12.0,470.0,10.0,11.204914921058723,29.0,1
INS00441,APP0304,PAR010,2022-08-03,Suspendu,0.0,,697,8,0,0.0,0.0,0.0,0.0,697.0,1
INS00442,APP0305,PAR008,2022-08-23,Suspendu,26.0,,677,8,0,0.0,0.0,0.0,0.0,677.0,1
