inscription_id,apprenant_id,parcours_id,date_inscription,date_fin_reelle,statut,progression_pct,csat,certificat_obtenu
INS00356,APP0250,PAR008,2022-01-01,2022-02-25,Termine,100.0,5.0,1
INS00357,APP0251,PAR011,2023-02-02,2023-04-26,Termine,100.0,3.0,1
INS00358,APP0252,PAR007,2022-03-06,2022-05-31,Termine,100.0,4.0,1
INS00359,APP0252,PAR010,2022-03-06,2022-04-21,Termine,100.0,4.0,1
INS00360,APP0252,PAR009,2022-03-06,,Suspendu,1.0,,0
INS00361,APP0253,PAR007,2022-06-17,2022-08-07,Abandonne,15.0,,0
INS00362,APP0254,PAR005,2022-12-23,,En cours,57.0,,0
INS00363,APP0255,PAR001,2022-03-04,2022-06-23,Termine,100.0,5.0,1
INS00364,APP0256,PAR012,2023-11-07,,Suspendu,8.0,,0
INS00365,APP0257,PAR008,2022-12-08,2023-02-11,Termine,100.0,3.0,1
INS00366,APP0258,PAR010,2022-01-26,,Suspendu,6.0,,0
INS00367,APP0258,PAR001,2022-01-26,2022-02-16,Abandonne,37.0,,0
INS00368,APP0259,PAR006,2022-01-07,2022-06-30,Termine,100.0,3.0,1
INS00369,APP0259,PAR007,2022-01-07,,Suspendu,24.0,,0
INS00370,APP0260,PAR010,2022-05-18,,En cours,38.0,,0
INS00371,APP0260,PAR007,2022-05-18,2022-06-22,Abandonne,26.0,,0
INS00372,APP0260,PAR006,2022-05-18,2022-09-08,Termine,100.0,3.0,1
INS00373,APP0261,PAR010,2022-06-08,,Suspendu,18.0,,0
INS00374,APP0262,PAR002,2022-12-24,,En cours,74.0,,0
INS00375,APP0262,PAR008,2022-12-24,2023-02-17,Termine,100.0,5.0,1
INS00376,APP0263,PAR002,2022-03-09,2022-06-06,Termine,100.0,3.0,1
INS00377,APP0263,PAR011,2022-03-09,,En cours,52.0,,0
INS00378,APP0264,PAR004,2022-11-12,2023-01-11,Termine,100.0,3.0,1
INS00379,APP0265,PAR006,2022-10-25,2023-03-05,Termine,100.0,4.0,1
INS00380,APP0265,PAR008,2022-10-25,,En cours,33.0,,0
INS00381,APP0265,PAR009,2022-10-25,,En cours,15.0,,0
INS00382,APP0266,PAR011,2022-09-11,2022-11-12,Termine,100.0,4.0,1
INS00383,APP0266,PAR006,2022-09-11,,En cours,68.0,,0
INS00384,APP0266,PAR003,2022-09-11,,Suspendu,3.0,,0
INS00385,APP0267,PAR010,2024-06-30,,En cours,13.0,,0
INS00386,APP0267,PAR005,2024-06-30,,En cours,13.0,,0
INS00387,APP0268,PAR006,2022-11-11,,En cours,20.0,,0
INS00388,APP0268,PAR007,2022-11-11,2022-12-08,Abandonne,43.0,,0
INS00389,APP0268,PAR004,2022-11-11,2022-12-14,Abandonne,38.0,,0
INS00390,APP0269,PAR008,2022-01-01,2022-03-14,Termine,100.0,5.0,1
INS00391,APP0269,PAR011,2022-01-01,2022-01-26,Abandonne,46.0,,0
INS00392,APP0270,PAR002,2023-01-09,2023-02-03,Abandonne,35.0,,0
INS00393,APP0271,PAR009,2022-02-15,2022-05-08,Termine,100.0,4.0,1
INS00394,APP0272,PAR004,2022-06-17,,En cours,19.0,,0
INS00395,APP0272,PAR005,2022-06-17,,Suspendu,22.0,,0
INS00396,APP0273,PAR005,2022-07-20,2022-08-08,Abandonne,27.0,,0
INS00397,APP0274,PAR001,2022-07-11,2022-10-27,Termine,100.0,4.0,1
INS00398,APP0274,PAR005,2022-07-11,2022-10-01,Termine,100.0,4.0,1
INS00399,APP0274,PAR010,2022-07-11,2022-07-24,Abandonne,36.0,,0
INS00400,APP0275,PAR007,2022-04-08,,En cours,28.0,,0
INS00401,APP0275,PAR004,2022-04-08,2022-04-19,Abandonne,46.0,,0
INS00402,APP0276,PAR010,2023-07-22,,En cours,65.0,,0
INS00403,APP0276,PAR002,2023-07-22,,En cours,61.0,,0
INS00404,APP0277,PAR012,2022-12-15,2023-01-15,Abandonne,14.0,,0
INS00405,APP0278,PAR010,2022-08-18,2022-08-31,Abandonne,17.0,,0
INS00406,APP0278,PAR002,2022-08-18,2023-01-01,Termine,100.0,3.0,1
INS00407,APP0278,PAR012,2022-08-18,,Suspendu,29.0,,0
INS00408,APP0279,PAR006,2024-04-15,,Suspendu,5.0,,0
INS00409,APP0280,PAR005,2022-11-02,2023-01-20,Termine,100.0,4.0,1
INS00410,APP0281,PAR002,2022-10-24,2023-02-28,Termine,100.0,5.0,1
INS00411,APP0282,PAR010,2022-06-08,,En cours,23.0,,0
INS00412,APP0283,PAR009,2022-11-29,2022-12-23,Abandonne,46.0,,0
INS00413,APP0283,PAR008,2022-11-29,2023-01-23,Termine,100.0,5.0,1
INS00414,APP0284,PAR007,2022-05-29,2022-08-23,Termine,100.0,4.0,1
INS00415,APP0285,PAR004,2023-03-01,2023-04-04,Abandonne,17.0,,0
INS00416,APP0286,PAR006,2022-07-05,,Suspendu,6.0,,0
INS00417,APP0287,PAR002,2022-09-04,,En cours,62.0,,0
INS00418,APP0288,PAR011,2023-07-24,,En cours,62.0,,0
INS00419,APP0289,PAR005,2022-01-19,,Suspendu,24.0,,0
INS00420,APP0290,PAR009,2022-04-07,,Suspendu,25.0,,0
INS00421,APP0291,PAR005,2023-01-20,,En cours,72.0,,0
INS00422,APP0292,PAR007,2022-03-02,,Suspendu,13.0,,0
INS00423,APP0293,PAR011,2022-10-28,,Suspendu,9.0,,0
INS00424,APP0293,PAR009,2022-10-28,2023-01-23,Termine,100.0,5.0,1
INS00425,APP0294,PAR006,2023-06-19,2023-12-16,Termine,100.0,4.0,1
INS00426,APP0294,PAR004,2023-06-19,2023-09-02,Termine,100.0,5.0,1
INS00427,APP0295,PAR007,2022-03-28,2022-07-08,Termine,100.0,3.0,1
INS00428,APP0295,PAR012,2022-03-28,2022-06-09,Termine,100.0,4.0,1
INS00429,APP0296,PAR005,2022-03-05,,En cours,76.0,,0
INS00430,APP0296,PAR010,2022-03-05,2022-04-20,Termine,100.0,4.0,0
INS00431,APP0297,PAR009,2023-01-19,,En cours,10.0,,0
INS00432,APP0298,PAR008,2022-05-26,,En cours,23.0,,0
INS00433,APP0299,PAR011,2022-01-16,,En cours,18.0,,0
INS00434,APP0299,PAR009,2022-01-16,2022-03-17,Termine,100.0,5.0,1
INS00435,APP0300,PAR003,2022-05-25,,En cours,46.0,,0
INS00436,APP0301,PAR001,2022-05-12,2022-07-23,Termine,100.0,5.0,1
INS00437,APP0301,PAR011,2022-05-12,,Suspendu,16.0,,0
INS00438,APP0302,PAR012,2023-01-31,2023-04-12,Termine,100.0,4.0,1
INS00439,APP0303,PAR009,2024-06-30,,En cours,13.0,,0
INS00440,APP0304,PAR003,2022-08-03,,En cours,47.0,,0
INS00441,APP0304,PAR010,2022-08-03,,Suspendu,0.0,,0
INS00442,APP0305,PAR008,2022-08-23,,Suspendu,26.0,,0
INS00443,APP0306,PAR004,2022-06-10,2022-09-06,Termine,100.0,3.0,1
INS00444,APP0306,PAR011,2022-06-10,,En cours,50.0,,0
INS00445,APP0307,PAR012,2022-04-07,,Suspendu,2.0,,0
INS00446,APP0307,PAR008,2022-04-07,2022-04-30,Abandonne,19.0,,0
INS00447,APP0308,PAR005,2024-06-30,,En cours,8.0,,0
INS00448,APP0308,PAR011,2024-06-30,,En cours,6.0,,0
INS00449,APP0309,PAR009,2022-05-02,2022-06-29,Termine,100.0,3.0,1
INS00450,APP0310,PAR010,2024-06-30,,En cours,1.0,,0
INS00451,APP0311,PAR007,2022-06-14,2022-09-22,Termine,100.0,5.0,1
INS00452,APP0311,PAR010,2022-06-14,2022-07-05,Abandonne,39.0,,0
INS00453,APP0312,PAR012,2024-06-30,,En cours,8.0,,0
INS00454,APP0313,PAR011,2022-05-22,,En cours,48.0,,0
INS00455,APP0314,PAR001,2022-03-16,2022-06-14,Termine,100.0,3.0,0
INS00456,APP0315,PAR009,2024-06-30,,En cours,7.0,,0
INS00457,APP0316,PAR004,2023-06-14,2023-09-07,Termine,100.0,4.0,1
INS00458,APP0317,PAR006,2023-07-20,,En cours,82.0,,0
INS00459,APP0318,PAR008,2024-06-30,,En cours,6.0,,0
INS00460,APP0318,PAR003,2024-06-30,,En cours,10.0,,0
INS00461,APP0319,PAR004,2023-01-23,,En cours,52.0,,0
INS00462,APP0319,PAR003,2023-01-23,2023-04-08,Termine,100.0,4.0,1
INS00463,APP0319,PAR005,2023-01-23,,Suspendu,29.0,,0
INS00464,APP0320,PAR007,2022-05-04,,En cours,67.0,,0
INS00465,APP0320,PAR012,2022-05-04,,Suspendu,22.0,,0
INS00466,APP0320,PAR006,2022-05-04,,Suspendu,26.0,,0
INS00467,APP0321,PAR002,2022-09-03,,En cours,67.0,,0
INS00468,APP0321,PAR011,2022-09-03,,En cours,69.0,,0
INS00469,APP0321,PAR004,2022-09-03,2022-10-06,Abandonne,19.0,,0
INS00470,APP0322,PAR007,2022-03-06,2022-04-27,Abandonne,39.0,,0
INS00471,APP0323,PAR005,2023-01-09,,En cours,29.0,,0
INS00472,APP0324,PAR005,2022-08-16,,En cours,78.0,,0
INS00473,APP0324,PAR011,2022-08-16,,En cours,65.0,,0
INS00474,APP0325,PAR003,2022-02-23,2022-04-18,Termine,100.0,5.0,1
INS00475,APP0325,PAR005,2022-02-23,,Suspendu,22.0,,0
INS00476,APP0326,PAR011,2022-08-21,,En cours,42.0,,0
INS00477,APP0326,PAR010,2022-08-21,2022-10-12,Termine,100.0,5.0,1
INS00478,APP0327,PAR004,2022-04-18,,En cours,13.0,,0
INS00479,APP0327,PAR007,2022-04-18,2022-08-02,Termine,100.0,5.0,1
INS00480,APP0327,PAR012,2022-04-18,2022-06-14,Termine,100.0,5.0,1
INS00481,APP0328,PAR002,2023-08-31,,Suspendu,8.0,,0
INS00482,APP0329,PAR003,2022-08-26,,Suspendu,11.0,,0
INS00483,APP0329,PAR004,2022-08-26,2022-10-22,Termine,100.0,5.0,1
INS00484,APP0330,PAR001,2023-03-31,2023-07-10,Termine,100.0,5.0,1
INS00485,APP0331,PAR004,2023-01-04,2023-03-11,Termine,100.0,4.0,1
INS00486,APP0332,PAR005,2022-04-09,,Suspendu,28.0,,0
INS00487,APP0333,PAR008,2024-05-08,,Suspendu,6.0,,0
INS00488,APP0334,PAR008,2022-03-08,,En cours,29.0,,0
INS00489,APP0335,PAR009,2022-05-20,,Suspendu,19.0,,0
INS00490,APP0336,PAR007,2022-01-11,2022-02-15,Abandonne,28.0,,0
INS00491,APP0337,PAR007,2023-02-15,2023-07-01,Termine,100.0,5.0,1
INS00492,APP0338,PAR011,2022-03-04,,En cours,62.0,,0
INS00493,APP0338,PAR001,2022-03-04,2022-06-12,Termine,100.0,5.0,1
INS00494,APP0339,PAR004,2023-07-11,2023-09-28,Termine,100.0,3.0,1
INS00495,APP0340,PAR003,2022-06-22,2022-07-23,Abandonne,21.0,,0
INS00496,APP0340,PAR005,2022-06-22,,En cours,70.0,,0
INS00497,APP0341,PAR003,2022-06-06,,Suspendu,18.0,,0
INS00498,APP0342,PAR001,2022-01-29,2022-05-13,Termine,100.0,4.0,1
INS00499,APP0343,PAR005,2024-02-29,2024-04-26,Termine,100.0,4.0,1
INS00500,APP0344,PAR005,2024-06-30,,En cours,7.0,,0
INS00501,APP0344,PAR011,2024-06-30,,En cours,5.0,,0
INS00502,APP0345,PAR009,2022-05-22,,Suspendu,28.0,,0
INS00503,APP0345,PAR003,2022-05-22,,Suspendu,21.0,,0
INS00504,APP0346,PAR011,2022-06-11,2022-07-07,Abandonne,38.0,,0
INS00505,APP0347,PAR001,2022-12-30,2023-04-08,Termine,100.0,3.0,1
INS00506,APP0348,PAR012,2022-10-12,,En cours,81.0,,0
INS00507,APP0349,PAR008,2024-06-30,,En cours,11.0,,0
INS00508,APP0349,PAR001,2024-06-30,,En cours,11.0,,0
INS00509,APP0350,PAR001,2022-12-16,2023-03-13,Termine,100.0,5.0,1
INS00510,APP0351,PAR002,2024-06-30,,En cours,13.0,,0
INS00511,APP0351,PAR006,2024-06-30,,En cours,6.0,,0
INS00512,APP0352,PAR010,2024-03-13,,En cours,25.0,,0
INS00513,APP0352,PAR005,2024-03-13,2024-04-16,Abandonne,20.0,,0
INS00514,APP0352,PAR002,2024-03-13,2024-03-26,Abandonne,37.0,,0
INS00515,APP0353,PAR007,2022-08-11,2022-12-08,Termine,100.0,3.0,1
INS00516,APP0354,PAR006,2022-08-06,2022-12-24,Termine,100.0,5.0,1
INS00517,APP0354,PAR011,2022-08-06,2022-09-13,Abandonne,19.0,,0
INS00518,APP0355,PAR011,2023-07-19,,En cours,10.0,,0
INS00519,APP0355,PAR002,2023-07-19,2023-12-08,Termine,100.0,5.0,1
INS00520,APP0356,PAR007,2023-11-16,,En cours,79.0,,0
INS00521,APP0357,PAR012,2022-11-08,2023-01-15,Termine,100.0,3.0,1
INS00522,APP0358,PAR003,2022-01-06,2022-02-07,Abandonne,20.0,,0
INS00523,APP0359,PAR004,2023-03-26,2023-06-13,Termine,100.0,3.0,1
INS00524,APP0360,PAR002,2023-11-24,2024-01-28,Abandonne,27.0,,0
INS00525,APP0360,PAR010,2023-11-24,2024-01-02,Termine,100.0,5.0,1
INS00526,APP0361,PAR012,2022-03-04,2022-05-20,Termine,100.0,4.0,1
INS00527,APP0362,PAR009,2023-10-04,2023-12-05,Termine,100.0,5.0,1
INS00528,APP0363,PAR002,2022-07-01,2022-08-05,Abandonne,6.0,,0
INS00529,APP0364,PAR009,2022-05-29,2022-07-07,Abandonne,40.0,,0
INS00530,APP0364,PAR011,2022-05-29,,En cours,73.0,,0
INS00531,APP0365,PAR010,2022-11-18,2022-12-26,Termine,100.0,5.0,1
INS00532,APP0366,PAR009,2023-07-25,2023-10-26,Termine,100.0,5.0,1
INS00533,APP0367,PAR005,2022-07-19,,Suspendu,29.0,,0
INS00534,APP0368,PAR008,2022-08-15,,En cours,67.0,,0
INS00535,APP0369,PAR002,2022-12-31,2023-06-05,Termine,100.0,4.0,1
INS00536,APP0369,PAR004,2022-12-31,2023-02-10,Abandonne,40.0,,0
INS00537,APP0370,PAR010,2024-06-30,,En cours,14.0,,0
INS00538,APP0371,PAR002,2022-05-19,2022-10-01,Termine,100.0,3.0,1
INS00539,APP0371,PAR006,2022-05-19,2022-09-27,Termine,100.0,5.0,1
INS00540,APP0372,PAR006,2022-03-28,,En cours,72.0,,0
INS00541,APP0373,PAR010,2022-12-23,2023-01-11,Abandonne,41.0,,0
INS00542,APP0374,PAR012,2022-08-25,,En cours,89.0,,0
INS00543,APP0375,PAR007,2022-06-28,,Suspendu,17.0,,0
INS00544,APP0375,PAR004,2022-06-28,2022-08-28,Termine,100.0,5.0,1
INS00545,APP0375,PAR012,2022-06-28,2022-08-14,Termine,100.0,5.0,1
INS00546,APP0376,PAR004,2023-07-23,,Suspendu,26.0,,0
INS00547,APP0377,PAR003,2023-01-19,2023-03-14,Termine,100.0,3.0,1
INS00548,APP0377,PAR002,2023-01-19,2023-02-23,Abandonne,41.0,,0
INS00549,APP0377,PAR012,2023-01-19,2023-01-27,Abandonne,30.0,,0
INS00550,APP0378,PAR004,2022-03-16,,Suspendu,23.0,,0
INS00551,APP0379,PAR005,2024-06-30,,En cours,2.0,,0
INS00552,APP0379,PAR008,2024-06-30,,En cours,2.0,,0
INS00553,APP0380,PAR007,2023-08-31,2023-09-26,Abandonne,22.0,,0
INS00554,APP0380,PAR005,2023-08-31,2023-12-06,Termine,100.0,4.0,1
INS00555,APP0381,PAR010,2022-02-20,,En cours,63.0,,0
INS00556,APP0381,PAR001,2022-02-20,,Suspendu,26.0,,0
INS00557,APP0382,PAR008,2023-08-23,,Suspendu,2.0,,0
INS00558,APP0382,PAR009,2023-08-23,2023-10-31,Termine,100.0,4.0,1
INS00559,APP0382,PAR006,2023-08-23,2024-01-18,Termine,100.0,4.0,1
INS00560,APP0383,PAR012,2024-06-30,,En cours,1.0,,0
INS00561,APP0384,PAR002,2023-07-17,,En cours,75.0,,0
INS00562,APP0385,PAR006,2022-10-19,2022-12-27,Abandonne,28.0,,0
INS00563,APP0385,PAR009,2022-10-19,2022-12-19,Termine,100.0,4.0,1
INS00564,APP0386,PAR007,2022-05-03,,Suspendu,22.0,,0
INS00565,APP0386,PAR008,2022-05-03,2022-07-12,Termine,100.0,4.0,1
INS00566,APP0387,PAR011,2024-06-30,,En cours,6.0,,0
INS00567,APP0388,PAR004,2023-08-17,,Suspendu,15.0,,0
INS00568,APP0389,PAR005,2024-04-24,2024-06-29,Termine,100.0,4.0,1
INS00569,APP0389,PAR003,2024-04-24,2024-05-25,Abandonne,42.0,,0
INS00570,APP0390,PAR006,2022-08-02,,En cours,67.0,,0
INS00571,APP0391,PAR008,2022-02-21,2022-03-03,Abandonne,15.0,,0
INS00572,APP0392,PAR012,2022-06-03,2022-08-09,Termine,100.0,3.0,1
INS00573,APP0392,PAR006,2022-06-03,,En cours,63.0,,0
INS00574,APP0393,PAR005,2023-07-29,2023-08-11,Abandonne,28.0,,0
INS00575,APP0393,PAR001,2023-07-29,2023-09-08,Abandonne,28.0,,0
INS00576,APP0393,PAR010,2023-07-29,,En cours,51.0,,0
INS00577,APP0394,PAR001,2022-10-04,2022-11-18,Abandonne,9.0,,0
INS00578,APP0395,PAR012,2022-08-10,,Suspendu,0.0,,0
INS00579,APP0395,PAR011,2022-08-10,2022-10-23,Termine,100.0,4.0,1
INS00580,APP0396,PAR001,2022-10-24,,En cours,23.0,,0
INS00581,APP0397,PAR012,2024-06-30,,En cours,1.0,,0
INS00582,APP0398,PAR011,2022-09-18,,En cours,87.0,,0
INS00583,APP0399,PAR004,2023-11-19,2024-02-13,Termine,100.0,5.0,1
INS00584,APP0399,PAR005,2023-11-19,2023-12-24,Abandonne,36.0,,0
INS00585,APP0400,PAR009,2022-02-21,2022-05-08,Termine,100.0,4.0,0
INS00586,APP0400,PAR007,2022-02-21,,En cours,75.0,,0
INS00587,APP0400,PAR005,2022-02-21,2022-03-14,Abandonne,13.0,,0
INS00588,APP0401,PAR011,2022-08-14,2022-10-14,Termine,100.0,3.0,1
INS00589,APP0401,PAR006,2022-08-14,2022-09-26,Abandonne,35.0,,0
INS00590,APP0402,PAR011,2022-01-07,2022-01-22,Abandonne,31.0,,0
INS00591,APP0403,PAR002,2022-02-21,2022-04-08,Abandonne,32.0,,0
INS00592,APP0403,PAR009,2022-02-21,,Suspendu,2.0,,0
INS00593,APP0404,PAR004,2022-04-13,,En cours,56.0,,0
INS00594,APP0404,PAR008,2022-04-13,2022-05-07,Abandonne,12.0,,0
INS00595,APP0405,PAR007,2022-11-07,2023-03-18,Termine,100.0,4.0,1
INS00596,APP0406,PAR001,2024-06-30,,En cours,7.0,,0
INS00597,APP0407,PAR007,2023-08-01,,En cours,38.0,,0
INS00598,APP0408,PAR005,2022-01-01,2022-03-09,Termine,100.0,4.0,1
INS00599,APP0409,PAR005,2022-03-19,,En cours,74.0,,0
INS00600,APP0410,PAR002,2024-06-30,,En cours,6.0,,0
INS00601,APP0410,PAR004,2024-06-30,,En cours,7.0,,0
INS00602,APP0411,PAR005,2024-06-30,,En cours,7.0,,0
INS00603,APP0411,PAR004,2024-06-30,,En cours,10.0,,0
INS00604,APP0412,PAR003,2023-06-08,2023-08-07,Termine,100.0,3.0,1
INS00605,APP0413,PAR008,2023-12-20,,En cours,85.0,,0
INS00606,APP0413,PAR011,2023-12-20,2024-03-25,Termine,100.0,4.0,1
INS00607,APP0414,PAR006,2023-02-19,2023-09-02,Termine,100.0,3.0,1
INS00608,APP0415,PAR011,2023-05-19,2023-06-05,Abandonne,45.0,,0
INS00609,APP0416,PAR007,2023-12-06,,En cours,52.0,,0
INS00610,APP0417,PAR001,2022-07-06,2022-08-13,Abandonne,24.0,,0
INS00611,APP0418,PAR005,2022-05-04,2022-06-29,Termine,100.0,3.0,1
INS00612,APP0419,PAR002,2022-06-13,2022-09-26,Termine,100.0,5.0,1
INS00613,APP0420,PAR008,2024-03-09,2024-04-05,Abandonne,35.0,,0
INS00614,APP0421,PAR008,2022-04-12,2022-06-22,Termine,100.0,4.0,1
INS00615,APP0422,PAR012,2024-06-30,,En cours,11.0,,0
INS00616,APP0423,PAR007,2022-06-25,2022-07-06,Abandonne,35.0,,0
INS00617,APP0424,PAR006,2022-01-21,2022-05-19,Termine,100.0,4.0,1
INS00618,APP0425,PAR012,2024-06-30,,En cours,5.0,,0
INS00619,APP0426,PAR007,2023-08-30,2023-12-11,Termine,100.0,3.0,1
INS00620,APP0427,PAR002,2024-06-30,,En cours,11.0,,0
INS00621,APP0428,PAR003,2022-09-29,2022-12-15,Termine,100.0,4.0,1
INS00622,APP0429,PAR012,2022-06-23,2022-08-17,Termine,100.0,4.0,1
INS00623,APP0430,PAR005,2023-11-11,2024-01-15,Termine,100.0,5.0,1
INS00624,APP0431,PAR009,2022-12-01,,Suspendu,7.0,,0
INS00625,APP0431,PAR002,2022-12-01,,Suspendu,10.0,,0
INS00626,APP0432,PAR006,2022-07-10,,En cours,59.0,,0
INS00627,APP0433,PAR007,2022-09-13,2022-10-14,Abandonne,29.0,,0
INS00628,APP0433,PAR010,2022-09-13,2022-09-20,Abandonne,31.0,,0
INS00629,APP0434,PAR012,2022-08-03,,En cours,16.0,,0
INS00630,APP0435,PAR009,2022-01-01,2022-02-03,Abandonne,29.0,,0
INS00631,APP0436,PAR012,2022-06-11,2022-07-26,Termine,100.0,3.0,1
INS00632,APP0437,PAR006,2023-04-15,2023-05-16,Abandonne,10.0,,0
INS00633,APP0437,PAR008,2023-04-15,,Suspendu,9.0,,0
INS00634,APP0438,PAR012,2022-01-07,,En cours,40.0,,0
INS00635,APP0438,PAR001,2022-01-07,2022-01-18,Abandonne,15.0,,0
INS00636,APP0439,PAR001,2022-09-08,2022-10-24,Abandonne,21.0,,0
INS00637,APP0440,PAR011,2022-10-15,2022-11-17,Abandonne,22.0,,0
INS00638,APP0441,PAR011,2022-01-22,,En cours,11.0,,0
INS00639,APP0441,PAR003,2022-01-22,,En cours,89.0,,0
INS00640,APP0442,PAR011,2023-03-27,2023-06-21,Termine,100.0,3.0,1
INS00641,APP0443,PAR008,2024-06-30,,En cours,14.0,,0
INS00642,APP0444,PAR011,2024-06-30,,En cours,13.0,,0
INS00643,APP0444,PAR003,2024-06-30,,En cours,12.0,,0
INS00644,APP0445,PAR001,2022-03-18,,Suspendu,17.0,,0
INS00645,APP0445,PAR007,2022-03-18,2022-07-30,Termine,100.0,5.0,1
INS00646,APP0445,PAR004,2022-03-18,2022-06-10,Termine,100.0,4.0,1
INS00647,APP0446,PAR011,2022-02-10,,En cours,25.0,,0
INS00648,APP0447,PAR005,2023-07-05,2023-09-23,Termine,100.0,4.0,1
INS00649,APP0447,PAR006,2023-07-05,2024-01-12,Termine,100.0,4.0,1
INS00650,APP0448,PAR010,2024-06-30,,En cours,14.0,,0
INS00651,APP0448,PAR002,2024-06-30,,En cours,3.0,,0
INS00652,APP0449,PAR002,2022-01-12,2022-05-27,Termine,100.0,5.0,1
INS00653,APP0450,PAR003,2022-06-05,,En cours,73.0,,0
INS00654,APP0450,PAR004,2022-06-05,2022-08-09,Termine,100.0,5.0,1
INS00655,APP0451,PAR009,2022-03-22,2022-04-12,Abandonne,37.0,,0
INS00656,APP0452,PAR012,2022-06-16,2022-08-15,Termine,100.0,5.0,1
INS00657,APP0453,PAR011,2023-06-22,2023-07-11,Abandonne,26.0,,0
INS00658,APP0454,PAR003,2022-01-23,2022-02-14,Abandonne,6.0,,0
INS00659,APP0454,PAR010,2022-01-23,,Suspendu,5.0,,0
INS00660,APP0455,PAR011,2022-11-15,2023-01-25,Termine,100.0,5.0,1
INS00661,APP0456,PAR007,2022-02-11,,En cours,35.0,,0
INS00662,APP0456,PAR006,2022-02-11,2022-06-03,Termine,100.0,4.0,1
INS00663,APP0457,PAR008,2022-01-04,2022-01-28,Abandonne,17.0,,0
INS00664,APP0457,PAR012,2022-01-04,2022-03-12,Termine,100.0,5.0,1
INS00665,APP0458,PAR012,2022-02-26,,En cours,42.0,,0
INS00666,APP0459,PAR003,2022-01-17,2022-03-08,Termine,100.0,5.0,1
INS00667,APP0460,PAR005,2023-04-14,2023-06-11,Termine,100.0,5.0,1
INS00668,APP0460,PAR003,2023-04-14,,En cours,72.0,,0
INS00669,APP0461,PAR011,2022-05-09,,En cours,83.0,,0
INS00670,APP0462,PAR010,2022-07-03,2022-08-28,Termine,100.0,5.0,1
INS00671,APP0462,PAR006,2022-07-03,2022-09-19,Abandonne,45.0,,0
INS00672,APP0463,PAR005,2022-05-28,2022-08-08,Termine,100.0,3.0,1
INS00673,APP0464,PAR004,2022-05-05,2022-07-11,Termine,100.0,5.0,1
INS00674,APP0465,PAR002,2024-05-14,,En cours,49.0,,0
INS00675,APP0465,PAR007,2024-05-14,2024-08-25,Termine,100.0,5.0,1
INS00676,APP0466,PAR006,2022-10-05,,Suspendu,20.0,,0
INS00677,APP0467,PAR003,2022-10-04,,Suspendu,11.0,,0
INS00678,APP0467,PAR007,2022-10-04,,En cours,63.0,,0
INS00679,APP0468,PAR007,2022-11-18,,Suspendu,11.0,,0
INS00680,APP0468,PAR010,2022-11-18,,Suspendu,24.0,,0
INS00681,APP0468,PAR004,2022-11-18,,Suspendu,12.0,,0
INS00682,APP0469,PAR001,2022-02-26,,En cours,69.0,,0
INS00683,APP0470,PAR001,2022-08-06,2022-09-04,Abandonne,7.0,,0
INS00684,APP0471,PAR009,2023-02-08,,En cours,49.0,,0
INS00685,APP0471,PAR011,2023-02-08,2023-05-04,Termine,100.0,4.0,1
INS00686,APP0471,PAR010,2023-02-08,2023-03-04,Abandonne,21.0,,0
INS00687,APP0472,PAR011,2023-03-10,2023-05-24,Termine,100.0,3.0,1
INS00688,APP0473,PAR004,2022-06-03,2022-07-14,Abandonne,35.0,,0
INS00689,APP0474,PAR002,2022-02-15,,En cours,56.0,,0
INS00690,APP0475,PAR008,2022-08-04,2022-08-19,Abandonne,40.0,,0
INS00691,APP0476,PAR004,2024-05-16,2024-07-12,Termine,100.0,4.0,1
INS00692,APP0477,PAR005,2023-03-06,2023-03-26,Abandonne,40.0,,0
INS00693,APP0477,PAR003,2023-03-06,,Suspendu,20.0,,0
INS00694,APP0478,PAR001,2022-06-04,2022-07-16,Abandonne,44.0,,0
INS00695,APP0479,PAR007,2024-06-30,,En cours,7.0,,0
INS00696,APP0480,PAR010,2023-01-11,,Suspendu,3.0,,0
INS00697,APP0481,PAR007,2024-06-30,,En cours,14.0,,0
INS00698,APP0481,PAR010,2024-06-30,,En cours,11.0,,0
INS00699,APP0482,PAR005,2022-09-15,2022-12-20,Termine,100.0,3.0,1
INS00700,APP0482,PAR003,2022-09-15,2022-11-09,Termine,100.0,4.0,1
INS00701,APP0483,PAR002,2022-03-15,2022-07-03,Termine,100.0,5.0,1
INS00702,APP0484,PAR006,2022-05-20,2022-10-28,Termine,100.0,5.0,1
INS00703,APP0485,PAR003,2023-10-21,,Suspendu,19.0,,0
INS00704,APP0486,PAR010,2022-11-28,,Suspendu,6.0,,0
INS00705,APP0487,PAR002,2022-03-13,,En cours,37.0,,0
INS00706,APP0488,PAR001,2024-05-22,2024-08-03,Termine,100.0,5.0,1
INS00707,APP0489,PAR012,2022-04-28,2022-06-27,Termine,100.0,3.0,1
INS00708,APP0489,PAR009,2022-04-28,,Suspendu,17.0,,0
INS00709,APP0490,PAR007,2024-01-19,,Suspendu,16.0,,0
INS00710,APP0491,PAR008,2022-01-20,2022-02-15,Abandonne,39.0,,0
INS00711,APP0492,PAR011,2023-06-07,2023-09-05,Termine,100.0,5.0,1
INS00712,APP0493,PAR008,2022-01-17,2022-02-11,Abandonne,35.0,,0
INS00713,APP0494,PAR002,2023-01-26,2023-05-24,Termine,100.0,4.0,1
