session_id,apprenant_id,parcours_id,date_session,heure_connexion,duree_minutes,module_consulte,appareil,est_weekend
SES000366,APP0674,PAR002,2023-12-10,20,50,Module_05,Mobile,1
SES000367,APP0674,PAR002,2022-09-25,18,4,Module_31,Desktop,1
SES000368,APP0674,PAR002,2023-01-23,13,26,Module_06,Mobile,0
SES000369,APP0674,PAR002,2022-08-17,13,189,Module_10,Desktop,0
SES000370,APP0674,PAR002,2023-04-03,16,67,Module_01,Mobile,0
SES000371,APP0674,PAR002,2022-09-26,21,78,Module_16,Desktop,0
SES000372,APP0674,PAR002,2023-08-06,7,67,Module_32,Desktop,1
SES000373,APP0674,PAR002,2024-01-12,22,11,Module_18,Mobile,0
SES000374,APP0674,PAR002,2023-06-07,16,6,Module_15,Mobile,0
SES000375,APP0674,PAR002,2023-09-07,12,53,Module_20,Mobile,0
SES000376,APP0674,PAR002,2022-09-26,13,4,Module_19,Mobile,0
SES000377,APP0674,PAR002,2023-02-01,16,20,Module_05,Mobile,0
SES000378,APP0674,PAR002,2023-10-25,21,10,Module_20,Desktop,0
SES000379,APP0674,PAR002,2022-10-24,17,27,Module_01,Desktop,0
SES000380,APP0674,PAR002,2023-12-11,16,83,Module_18,Tablette,0
SES000381,APP0674,PAR002,2022-09-21,16,107,Module_28,Mobile,0
SES000382,APP0674,PAR002,2022-12-15,13,26,Module_32,Tablette,0
SES000383,APP0674,PAR002,2022-09-20,8,1,Module_31,Mobile,0
SES000384,APP0674,PAR002,2022-09-13,12,28,Module_27,Desktop,0
SES000385,APP0674,PAR002,2023-05-23,16,3,Module_16,Mobile,0
SES000386,APP0674,PAR002,2022-08-12,12,29,Module_15,Mobile,0
SES000387,APP0674,PAR002,2024-05-05,14,3,Module_26,Desktop,1
SES000388,APP0674,PAR002,2022-11-06,10,40,Module_28,Desktop,1
SES000389,APP0674,PAR002,2023-05-25,12,30,Module_06,Mobile,0
SES000390,APP0674,PAR002,2023-05-17,17,9,Module_04,Desktop,0
SES000391,APP0674,PAR002,2022-09-15,15,16,Module_12,Mobile,0
SES000392,APP0674,PAR002,2023-07-04,16,30,Module_09,Desktop,0
SES000393,APP0674,PAR002,2023-12-19,21,56,Module_20,Tablette,0
SES000394,APP0674,PAR002,2023-12-01,7,240,Module_12,Desktop,0
SES000395,APP0674,PAR002,2023-01-11,18,108,Module_32,Desktop,0
SES000396,APP0674,PAR002,2022-12-31,19,52,Module_30,Mobile,1
SES000397,APP0674,PAR002,2023-04-18,8,5,Module_10,Mobile,0
SES000398,APP0674,PAR002,2024-01-15,21,88,Module_16,Desktop,0
SES000399,APP0674,PAR002,2022-08-22,21,80,Module_25,Mobile,0
SES000400,APP0674,PAR002,2022-09-10,16,42,Module_04,Desktop,1
SES000401,APP0674,PAR002,2024-03-12,9,18,Module_03,Mobile,0
SES000402,APP0674,PAR002,2022-11-20,12,1,Module_21,Mobile,1
SES000403,APP0674,PAR002,2024-01-25,22,24,Module_18,Desktop,0
SES000404,APP0674,PAR002,2024-05-23,11,109,Module_11,Mobile,0
SES000405,APP0674,PAR002,2023-10-14,18,48,Module_01,Mobile,1
SES000406,APP0674,PAR002,2023-10-10,7,42,Module_18,Desktop,0
SES000407,APP0674,PAR002,2024-05-04,14,32,Module_26,Desktop,1
SES000408,APP0674,PAR002,2023-04-14,13,82,Module_02,Desktop,0
SES000409,APP0674,PAR002,2023-08-24,22,52,Module_30,Mobile,0
SES000410,APP0674,PAR002,2023-03-26,9,15,Module_10,Mobile,1
SES000411,APP0674,PAR002,2022-07-11,13,29,Module_07,Desktop,0
SES000412,APP0674,PAR002,2023-12-14,9,16,Module_32,Tablette,0
SES000413,APP0674,PAR002,2023-04-21,7,55,Module_03,Tablette,0
SES000414,APP0674,PAR002,2022-08-05,15,26,Module_02,Mobile,0
SES000415,APP0674,PAR002,2022-10-09,9,38,Module_06,Tablette,1
SES000416,APP0674,PAR002,2023-06-18,6,154,Module_11,Mobile,1
SES000417,APP0674,PAR002,2023-12-13,18,61,Module_18,Desktop,0
SES000418,APP0674,PAR002,2023-04-18,7,27,Module_20,Mobile,0
SES000419,APP0674,PAR002,2023-07-13,7,40,Module_18,Desktop,0
SES000420,APP0674,PAR002,2023-03-13,15,42,Module_16,Mobile,0
SES000421,APP0674,PAR002,2024-01-23,14,65,Module_16,Mobile,0
SES000422,APP0674,PAR002,2023-02-20,19,45,Module_09,Mobile,0
SES000423,APP0674,PAR002,2022-08-08,13,34,Module_04,Tablette,0
SES000424,APP0674,PAR002,2023-07-10,16,52,Module_11,Mobile,0
SES000425,APP0674,PAR002,2022-08-30,12,157,Module_17,Mobile,0
SES000426,APP0674,PAR002,2023-08-15,22,70,Module_25,Desktop,0
SES000427,APP0674,PAR002,2022-07-09,11,24,Module_08,Mobile,1
SES000428,APP0674,PAR002,2024-04-24,15,65,Module_11,Desktop,0
SES000429,APP0674,PAR002,2024-06-25,13,45,Module_24,Mobile,0
SES000430,APP0674,PAR002,2023-01-16,17,1,Module_09,Mobile,0
SES000431,APP0674,PAR002,2023-05-23,6,40,Module_18,Mobile,0
SES000432,APP0674,PAR002,2023-08-14,18,19,Module_24,Mobile,0
SES000433,APP0674,PAR002,2022-12-30,7,1,Module_23,Desktop,0
SES000434,APP0674,PAR002,2023-06-06,10,12,Module_13,Mobile,0
SES000435,APP0674,PAR002,2023-09-14,20,2,Module_14,Mobile,0
SES000436,APP0674,PAR002,2024-01-29,11,17,Module_10,Desktop,0
SES000437,APP0674,PAR002,2023-04-13,8,21,Module_25,Tablette,0
SES000438,APP0674,PAR002,2024-04-26,8,16,Module_10,Desktop,0
SES000439,APP1437,PAR010,2024-01-08,7,28,Module_05,Mobile,0
SES000440,APP1437,PAR010,2023-08-05,21,27,Module_11,Mobile,1
SES000441,APP1437,PAR010,2024-02-06,15,84,Module_06,Desktop,0
SES000442,APP1437,PAR010,2023-09-13,13,31,Module_03,Mobile,0
SES000443,APP1437,PAR010,2024-04-01,11,11,Module_09,Mobile,0
SES000444,APP3248,PAR001,2022-09-08,17,23,Module_07,Desktop,0
SES000445,APP3248,PAR001,2023-11-21,14,102,Module_17,Desktop,0
SES000446,APP3248,PAR001,2024-03-16,22,56,Module_01,Desktop,1
SES000447,APP3248,PAR001,2022-12-26,16,10,Module_17,Mobile,0
SES000448,APP3248,PAR001,2022-06-16,14,14,Module_01,Mobile,0
SES000449,APP3248,PAR001,2024-06-10,10,29,Module_12,Desktop,0
SES000450,APP3248,PAR001,2024-03-07,6,32,Module_23,Mobile,0
SES000451,APP3248,PAR001,2023-06-29,19,109,Module_01,Desktop,0
SES000452,APP3248,PAR001,2024-05-11,17,26,Module_17,Mobile,1
SES000453,APP3248,PAR001,2023-06-01,13,7,Module_05,Mobile,0
SES000454,APP3248,PAR001,2022-04-22,19,5,Module_08,Mobile,0
SES000455,APP1226,PAR006,2022-12-09,6,20,Module_36,Mobile,0
SES000456,APP1226,PAR006,2022-12-27,14,42,Module_36,Mobile,0
SES000457,APP1226,PAR006,2023-02-13,22,22,Module_19,Desktop,0
SES000458,APP1226,PAR006,2023-08-08,14,1,Module_11,Desktop,0
SES000459,APP1226,PAR006,2024-06-28,10,31,Module_06,Mobile,0
SES000460,APP1226,PAR006,2023-02-15,11,50,Module_35,Desktop,0
SES000461,APP1226,PAR006,2023-09-07,9,27,Module_20,Desktop,0
SES000462,APP1226,PAR006,2023-09-14,6,236,Module_29,Mobile,0
SES000463,APP1226,PAR006,2022-06-30,15,15,Module_36,Mobile,0
SES000464,APP1226,PAR006,2022-03-03,13,20,Module_19,Desktop,0
SES000465,APP1226,PAR006,2022-04-10,18,22,Module_37,Desktop,1
SES000466,APP1226,PAR006,2022-10-26,14,27,Module_11,Mobile,0
SES000467,APP1226,PAR006,2022-06-17,21,6,Module_32,Mobile,0
SES000468,APP1226,PAR006,2023-10-21,14,71,Module_06,Mobile,1
SES000469,APP1226,PAR006,2022-04-03,10,34,Module_29,Mobile,1
SES000470,APP1226,PAR006,2023-01-02,22,4,Module_16,Mobile,0
SES000471,APP1226,PAR006,2023-05-27,12,41,Module_11,Mobile,1
SES000472,APP1226,PAR006,2023-04-12,21,5,Module_24,Mobile,0
SES000473,APP1226,PAR006,2023-03-22,16,5,Module_40,Mobile,0
SES000474,APP1226,PAR006,2022-07-29,6,47,Module_19,Desktop,0
SES000475,APP1226,PAR006,2023-01-03,18,6,Module_14,Desktop,0
SES000476,APP1226,PAR006,2023-11-24,6,3,Module_37,Desktop,0
SES000477,APP1226,PAR006,2023-07-23,8,29,Module_05,Mobile,1
SES000478,APP1226,PAR006,2023-01-17,8,1,Module_12,Desktop,0
SES000479,APP1226,PAR006,2022-04-19,15,31,Module_08,Mobile,0
SES000480,APP1226,PAR006,2023-05-17,8,50,Module_24,Mobile,0
SES000481,APP1226,PAR006,2023-11-07,22,37,Module_15,Desktop,0
SES000482,APP1226,PAR006,2023-08-25,8,75,Module_28,Desktop,0
SES000483,APP1226,PAR006,2022-08-28,8,12,Module_14,Tablette,1
SES000484,APP1226,PAR006,2022-08-31,17,23,Module_15,Mobile,0
SES000485,APP1226,PAR006,2022-05-13,14,51,Module_15,Mobile,0
SES000486,APP1226,PAR006,2023-09-25,11,40,Module_34,Desktop,0
SES000487,APP1226,PAR006,2023-10-09,16,128,Module_03,Desktop,0
SES000488,APP1226,PAR006,2023-11-16,12,25,Module_27,Mobile,0
SES000489,APP1226,PAR006,2024-02-06,12,23,Module_09,Tablette,0
SES000490,APP1226,PAR006,2023-11-10,21,13,Module_04,Desktop,0
SES000491,APP1226,PAR006,2022-11-19,6,39,Module_22,Mobile,1
SES000492,APP1226,PAR006,2024-01-06,9,28,Module_27,Mobile,1
SES000493,APP1226,PAR006,2022-04-14,6,25,Module_22,Desktop,0
SES000494,APP1226,PAR006,2022-08-03,10,52,Module_22,Desktop,0
SES000495,APP1226,PAR006,2022-12-11,12,3,Module_29,Desktop,1
SES000496,APP1226,PAR006,2022-05-06,15,17,Module_20,Desktop,0
SES000497,APP1226,PAR006,2022-08-16,10,58,Module_11,Mobile,0
SES000498,APP1226,PAR006,2023-03-05,8,45,Module_32,Mobile,1
SES000499,APP1226,PAR006,2023-06-07,17,4,Module_08,Desktop,0
SES000500,APP1226,PAR006,2023-02-27,20,25,Module_16,Mobile,0
SES000501,APP1226,PAR006,2023-08-21,12,9,Module_29,Mobile,0
SES000502,APP1226,PAR006,2023-10-31,20,2,Module_34,Mobile,0
SES000503,APP1226,PAR006,2023-04-15,19,8,Module_20,Mobile,1
SES000504,APP1226,PAR006,2023-03-25,20,35,Module_04,Desktop,1
SES000505,APP1226,PAR006,2022-10-11,9,70,Module_12,Desktop,0
SES000506,APP1226,PAR006,2022-05-21,16,151,Module_29,Desktop,1
SES000507,APP1226,PAR006,2024-06-01,20,145,Module_39,Desktop,1
SES000508,APP1226,PAR006,2024-02-17,20,63,Module_08,Desktop,1
SES000509,APP1226,PAR006,2023-06-03,22,36,Module_39,Mobile,1
SES000510,APP1226,PAR006,2022-10-05,17,14,Module_12,Desktop,0
SES000511,APP1226,PAR006,2023-07-16,9,9,Module_03,Desktop,1
SES000512,APP1226,PAR006,2022-11-10,10,4,Module_15,Mobile,0
SES000513,APP1226,PAR006,2023-10-27,6,11,Module_07,Mobile,0
SES000514,APP1226,PAR006,2024-02-15,19,57,Module_34,Mobile,0
SES000515,APP1226,PAR006,2022-04-29,9,23,Module_32,Mobile,0
SES000516,APP1226,PAR006,2022-08-20,11,11,Module_37,Desktop,1
SES000517,APP1226,PAR006,2024-02-10,15,22,Module_24,Desktop,1
SES000518,APP1226,PAR006,2023-09-24,18,1,Module_39,Mobile,1
SES000519,APP1226,PAR006,2023-08-02,9,6,Module_28,Desktop,0
SES000520,APP1226,PAR006,2022-06-30,15,45,Module_03,Desktop,0
SES000521,APP1226,PAR006,2024-05-10,12,23,Module_37,Mobile,0
SES000522,APP1226,PAR006,2023-09-28,21,18,Module_16,Mobile,0
SES000523,APP1226,PAR006,2022-06-07,15,19,Module_14,Desktop,0
SES000524,APP1226,PAR006,2023-01-12,11,33,Module_25,Mobile,0
SES000525,APP1226,PAR006,2023-07-12,6,54,Module_12,Desktop,0
SES000526,APP1226,PAR006,2023-02-20,12,43,Module_04,Mobile,0
SES000527,APP1226,PAR006,2024-06-02,11,34,Module_30,Mobile,1
SES000528,APP1226,PAR006,2024-02-12,18,57,Module_04,Desktop,0
SES000529,APP1226,PAR006,2024-05-04,10,12,Module_33,Desktop,1
SES000530,APP1226,PAR006,2023-04-26,13,13,Module_21,Desktop,0
SES000531,APP1226,PAR006,2024-03-17,20,59,Module_23,Mobile,1
SES000532,APP1226,PAR006,2022-04-29,14,62,Module_25,Mobile,0
SES000533,APP1226,PAR006,2024-06-06,11,154,Module_39,Desktop,0
SES000534,APP1226,PAR006,2023-01-17,20,60,Module_22,Mobile,0
SES000535,APP1226,PAR006,2024-05-09,10,59,Module_14,Mobile,0
SES000536,APP1226,PAR006,2023-11-02,16,30,Module_21,Desktop,0
SES000537,APP1226,PAR006,2024-02-24,7,36,Module_02,Desktop,1
SES000538,APP1226,PAR006,2023-02-11,21,45,Module_17,Desktop,1
SES000539,APP1226,PAR006,2022-08-11,22,6,Module_05,Tablette,0
SES000540,APP1226,PAR006,2022-11-10,7,137,Module_04,Mobile,0
SES000541,APP1226,PAR006,2024-05-16,19,6,Module_38,Desktop,0
SES000542,APP1226,PAR006,2023-09-12,7,56,Module_04,Mobile,0
SES000543,APP1226,PAR006,2024-02-18,22,78,Module_22,Mobile,1
SES000544,APP1226,PAR006,2022-04-08,10,149,Module_34,Desktop,0
SES000545,APP1226,PAR006,2023-02-21,8,17,Module_33,Desktop,0
SES000546,APP2091,PAR006,2023-02-06,20,18,Module_20,Mobile,0
SES000547,APP2091,PAR006,2023-04-16,11,23,Module_19,Mobile,1
SES000548,APP2091,PAR006,2022-07-17,10,7,Module_26,Desktop,1
SES000549,APP2091,PAR006,2023-06-23,22,18,Module_37,Desktop,0
SES000550,APP2091,PAR006,2023-04-05,22,16,Module_13,Tablette,0
SES000551,APP2091,PAR006,2023-12-18,15,9,Module_32,Mobile,0
SES000552,APP2091,PAR006,2022-08-20,11,136,Module_25,Mobile,1
SES000553,APP2091,PAR006,2023-09-14,11,63,Module_18,Desktop,0
SES000554,APP2091,PAR006,2022-08-12,10,18,Module_34,Mobile,0
SES000555,APP2091,PAR006,2023-07-10,18,37,Module_27,Mobile,0
SES000556,APP2091,PAR006,2024-01-12,19,36,Module_29,Desktop,0
SES000557,APP2091,PAR006,2022-08-03,8,4,Module_30,Desktop,0
SES000558,APP2091,PAR006,2024-02-01,13,81,Module_40,Mobile,0
SES000559,APP2091,PAR006,2023-12-24,21,26,Module_25,Mobile,1
SES000560,APP2091,PAR006,2022-09-05,12,47,Module_33,Desktop,0
SES000561,APP2091,PAR006,2023-07-10,11,6,Module_11,Desktop,0
SES000562,APP2091,PAR006,2022-08-15,9,167,Module_36,Mobile,0
SES000563,APP2091,PAR006,2022-05-02,7,57,Module_14,Mobile,0
SES000564,APP2091,PAR006,2023-07-31,18,218,Module_24,Tablette,0
SES000565,APP2091,PAR006,2024-02-19,9,31,Module_33,Desktop,0
SES000566,APP2091,PAR006,2022-10-21,14,50,Module_33,Desktop,0
SES000567,APP2091,PAR006,2022-10-04,9,56,Module_18,Mobile,0
SES000568,APP2091,PAR006,2024-05-20,16,6,Module_10,Tablette,0
SES000569,APP2091,PAR006,2022-04-21,10,35,Module_30,Desktop,0
SES000570,APP2091,PAR006,2023-11-24,19,71,Module_07,Desktop,0
SES000571,APP2091,PAR006,2023-03-01,14,102,Module_03,Mobile,0
SES000572,APP2091,PAR006,2023-02-15,17,10,Module_16,Tablette,0
SES000573,APP2091,PAR006,2022-06-22,10,33,Module_35,Desktop,0
SES000574,APP2271,PAR003,2023-10-18,12,105,Module_11,Mobile,0
SES000575,APP2271,PAR003,2023-10-27,10,2,Module_02,Mobile,0
SES000576,APP2271,PAR003,2023-11-08,6,90,Module_12,Mobile,0
SES000577,APP2271,PAR003,2023-10-14,7,36,Module_02,Mobile,1
SES000578,APP2271,PAR003,2024-04-21,12,6,Module_11,Desktop,1
SES000579,APP1208,PAR005,2023-09-03,22,42,Module_05,Mobile,1
SES000580,APP1350,PAR002,2023-07-28,6,59,Module_19,Desktop,0
SES000581,APP1350,PAR002,2023-11-10,11,55,Module_20,Desktop,0
SES000582,APP1350,PAR002,2024-03-10,15,2,Module_06,Desktop,1
SES000583,APP1350,PAR002,2023-12-02,15,9,Module_24,Desktop,1
SES000584,APP1350,PAR002,2024-06-28,6,154,Module_12,Mobile,0
SES000585,APP1350,PAR002,2024-01-31,14,1,Module_29,Tablette,0
SES000586,APP1350,PAR002,2024-06-27,20,31,Module_28,Desktop,0
SES000587,APP1350,PAR002,2024-06-01,10,55,Module_22,Mobile,1
SES000588,APP1350,PAR002,2024-04-06,20,59,Module_02,Desktop,1
SES000589,APP1350,PAR002,2024-01-07,12,32,Module_04,Mobile,1
SES000590,APP1350,PAR002,2024-05-18,9,29,Module_27,Mobile,1
SES000591,APP1350,PAR002,2024-06-28,6,17,Module_12,Mobile,0
SES000592,APP1350,PAR002,2024-04-01,20,29,Module_06,Desktop,0
SES000593,APP1350,PAR002,2023-12-02,13,37,Module_21,Mobile,1
SES000594,APP1350,PAR002,2024-06-18,19,1,Module_26,Mobile,0
SES000595,APP1350,PAR002,2024-04-08,11,37,Module_03,Mobile,0
SES000596,APP1350,PAR002,2024-03-12,21,23,Module_26,Mobile,0
SES000597,APP1350,PAR002,2024-05-13,14,71,Module_16,Desktop,0
SES000598,APP1350,PAR002,2023-07-05,20,224,Module_23,Desktop,0
SES000599,APP1350,PAR002,2024-04-01,19,59,Module_13,Desktop,0
SES000600,APP1350,PAR002,2024-06-05,18,83,Module_27,Mobile,0
SES000601,APP1350,PAR002,2023-06-28,15,114,Module_22,Mobile,0
SES000602,APP1350,PAR002,2023-06-07,18,35,Module_01,Mobile,0
SES000603,APP1350,PAR002,2023-07-19,11,104,Module_10,Mobile,0
SES000604,APP1350,PAR002,2024-01-24,7,29,Module_01,Mobile,0
SES000605,APP1350,PAR002,2023-05-18,18,85,Module_05,Mobile,0
SES000606,APP1350,PAR002,2023-05-18,21,8,Module_31,Mobile,0
SES000607,APP0656,PAR012,2022-01-31,9,19,Module_08,Desktop,0
SES000608,APP0656,PAR012,2022-09-03,7,51,Module_04,Tablette,1
SES000609,APP0656,PAR012,2023-11-05,21,39,Module_14,Desktop,1
SES000610,APP0656,PAR012,2022-05-22,20,23,Module_01,Mobile,1
SES000611,APP0656,PAR012,2022-01-20,8,46,Module_07,Mobile,0
SES000612,APP0656,PAR012,2023-02-27,13,63,Module_04,Mobile,0
SES000613,APP0656,PAR012,2024-01-23,18,70,Module_13,Mobile,0
SES000614,APP0656,PAR012,2023-11-22,15,1,Module_09,Desktop,0
SES000615,APP0656,PAR012,2023-10-13,11,69,Module_01,Mobile,0
SES000616,APP0656,PAR012,2022-12-29,20,53,Module_09,Tablette,0
SES000617,APP0656,PAR012,2022-12-11,12,6,Module_10,Desktop,1
SES000618,APP0070,PAR011,2024-03-22,15,22,Module_19,Mobile,0
SES000619,APP0070,PAR011,2024-05-23,14,18,Module_01,Mobile,0
SES000620,APP0070,PAR011,2024-05-04,15,6,Module_15,Desktop,1
SES000621,APP0070,PAR011,2024-04-08,6,51,Module_15,Desktop,0
SES000622,APP0070,PAR011,2024-05-30,22,125,Module_06,Desktop,0
SES000623,APP0070,PAR011,2024-03-03,22,1,Module_09,Desktop,1
SES000624,APP0070,PAR011,2024-06-04,11,60,Module_20,Mobile,0
SES000625,APP0070,PAR011,2024-03-02,20,9,Module_05,Mobile,1
SES000626,APP0070,PAR011,2024-05-24,10,34,Module_19,Mobile,0
SES000627,APP0070,PAR011,2024-03-07,19,3,Module_08,Desktop,0
SES000628,APP0070,PAR011,2024-03-11,19,16,Module_07,Desktop,0
SES000629,APP3628,PAR005,2022-11-22,13,24,Module_20,Desktop,0
SES000630,APP3628,PAR005,2023-01-24,20,60,Module_19,Desktop,0
SES000631,APP3628,PAR005,2023-01-27,7,90,Module_19,Tablette,0
SES000632,APP3628,PAR005,2024-06-05,20,1,Module_06,Desktop,0
SES000633,APP3628,PAR005,2022-12-09,15,40,Module_19,Mobile,0
SES000634,APP1884,PAR002,2024-06-30,11,11,Module_17,Tablette,1
SES000635,APP1732,PAR001,2022-07-10,11,47,Module_16,Desktop,1
SES000636,APP1732,PAR001,2024-02-01,6,6,Module_04,Mobile,0
SES000637,APP1732,PAR001,2022-05-27,11,2,Module_24,Desktop,0
SES000638,APP1732,PAR001,2023-05-18,7,59,Module_07,Mobile,0
SES000639,APP1732,PAR001,2023-02-10,7,26,Module_21,Mobile,0
SES000640,APP1732,PAR001,2022-08-27,21,24,Module_16,Mobile,1
SES000641,APP1732,PAR001,2023-04-19,10,2,Module_17,Desktop,0
SES000642,APP1732,PAR001,2023-11-20,6,62,Module_17,Mobile,0
SES000643,APP1732,PAR001,2022-05-24,7,69,Module_01,Desktop,0
SES000644,APP1732,PAR001,2023-11-05,17,16,Module_18,Desktop,1
SES000645,APP2344,PAR007,2023-12-17,13,1,Module_27,Mobile,1
SES000646,APP2344,PAR007,2022-05-25,15,27,Module_12,Desktop,0
SES000647,APP2344,PAR007,2023-01-05,19,14,Module_15,Mobile,0
SES000648,APP2344,PAR007,2024-01-11,13,55,Module_26,Mobile,0
SES000649,APP2344,PAR007,2022-11-16,19,71,Module_16,Mobile,0
SES000650,APP2344,PAR007,2022-10-29,11,6,Module_28,Desktop,1
SES000651,APP2344,PAR007,2022-12-24,19,61,Module_09,Tablette,1
SES000652,APP2344,PAR007,2024-03-06,11,32,Module_27,Mobile,0
SES000653,APP2344,PAR007,2024-05-06,20,10,Module_05,Desktop,0
SES000654,APP2344,PAR007,2022-12-13,21,6,Module_27,Mobile,0
SES000655,APP2344,PAR007,2023-08-25,15,62,Module_07,Mobile,0
SES000656,APP2344,PAR007,2022-12-19,9,21,Module_28,Desktop,0
SES000657,APP2344,PAR007,2024-02-28,14,28,Module_19,Desktop,0
SES000658,APP2344,PAR007,2022-10-21,22,91,Module_15,Desktop,0
SES000659,APP2344,PAR007,2023-08-04,9,74,Module_11,Desktop,0
SES000660,APP2344,PAR007,2023-08-19,22,39,Module_16,Desktop,1
SES000661,APP2344,PAR007,2023-07-29,22,49,Module_15,Mobile,1
SES000662,APP2344,PAR007,2023-02-02,9,14,Module_06,Desktop,0
SES000663,APP2344,PAR007,2023-02-24,17,1,Module_05,Desktop,0
SES000664,APP2344,PAR007,2022-06-02,6,111,Module_14,Desktop,0
SES000665,APP2344,PAR007,2022-10-28,20,127,Module_11,Mobile,0
SES000666,APP2344,PAR007,2024-03-08,18,1,Module_10,Mobile,0
SES000667,APP2344,PAR007,2023-04-01,14,21,Module_23,Desktop,1
SES000668,APP2344,PAR007,2022-10-03,10,12,Module_24,Mobile,0
SES000669,APP2344,PAR007,2023-10-11,7,50,Module_12,Mobile,0
SES000670,APP2344,PAR007,2022-11-19,16,9,Module_11,Desktop,1
SES000671,APP2344,PAR007,2023-10-15,17,85,Module_21,Mobile,1
SES000672,APP2344,PAR007,2023-11-19,10,78,Module_27,Mobile,1
SES000673,APP2344,PAR007,2023-08-13,15,43,Module_15,Desktop,1
SES000674,APP2344,PAR007,2022-04-24,11,41,Module_10,Mobile,1
SES000675,APP2344,PAR007,2024-06-01,12,11,Module_26,Mobile,1
SES000676,APP2344,PAR007,2024-02-22,15,20,Module_12,Desktop,0
SES000677,APP2344,PAR007,2024-01-18,11,63,Module_18,Desktop,0
SES000678,APP2344,PAR007,2023-07-14,14,21,Module_23,Desktop,0
SES000679,APP2344,PAR007,2023-07-07,13,15,Module_19,Mobile,0
SES000680,APP2344,PAR007,2023-03-16,13,82,Module_14,Mobile,0
SES000681,APP2344,PAR007,2023-02-16,8,51,Module_26,Mobile,0
SES000682,APP2344,PAR007,2023-02-21,18,19,Module_12,Mobile,0
SES000683,APP2344,PAR007,2023-08-09,17,48,Module_14,Mobile,0
SES000684,APP2344,PAR007,2022-05-27,18,12,Module_15,Desktop,0
SES000685,APP2344,PAR007,2022-04-11,12,41,Module_11,Mobile,0
SES000686,APP2344,PAR007,2023-09-26,10,117,Module_15,Tablette,0
SES000687,APP2344,PAR007,2022-12-08,20,13,Module_08,Mobile,0
SES000688,APP2344,PAR007,2024-05-24,6,1,Module_24,Mobile,0
SES000689,APP2344,PAR007,2022-10-09,22,49,Module_22,Mobile,1
SES000690,APP2344,PAR007,2024-06-05,14,19,Module_27,Mobile,0
SES000691,APP2344,PAR007,2022-06-17,7,16,Module_27,Mobile,0
SES000692,APP2344,PAR007,2023-06-09,10,49,Module_27,Mobile,0
SES000693,APP2344,PAR007,2024-03-14,9,15,Module_10,Desktop,0
SES000694,APP2344,PAR007,2022-11-11,13,8,Module_19,Mobile,0
SES000695,APP2344,PAR007,2022-08-24,17,67,Module_28,Mobile,0
SES000696,APP2344,PAR007,2022-12-08,21,43,Module_21,Mobile,0
SES000697,APP2344,PAR007,2022-10-12,15,1,Module_27,Mobile,0
SES000698,APP2344,PAR007,2023-06-10,13,6,Module_07,Mobile,1
SES000699,APP2344,PAR007,2023-01-27,22,43,Module_21,Mobile,0
SES000700,APP2344,PAR007,2023-09-23,8,53,Module_26,Desktop,1
SES000701,APP2344,PAR007,2022-12-15,11,31,Module_05,Mobile,0
SES000702,APP2344,PAR007,2024-06-27,11,8,Module_27,Desktop,0
SES000703,APP2344,PAR007,2022-09-21,14,86,Module_17,Desktop,0
SES000704,APP1590,PAR004,2023-08-26,14,1,Module_17,Desktop,1
SES000705,APP1590,PAR004,2023-10-21,15,25,Module_06,Tablette,1
SES000706,APP1590,PAR004,2023-12-17,21,199,Module_07,Mobile,1
SES000707,APP1590,PAR004,2023-06-19,12,51,Module_18,Mobile,0
SES000708,APP1590,PAR004,2023-05-11,18,43,Module_16,Mobile,0
SES000709,APP1590,PAR004,2023-04-13,9,38,Module_09,Desktop,0
SES000710,APP1590,PAR004,2023-11-20,6,49,Module_11,Desktop,0
SES000711,APP1590,PAR004,2023-07-07,9,6,Module_10,Mobile,0
SES000712,APP1590,PAR004,2023-06-02,13,28,Module_05,Mobile,0
SES000713,APP1590,PAR004,2024-04-13,14,23,Module_03,Desktop,1
SES000714,APP1590,PAR004,2024-06-07,11,56,Module_20,Tablette,0
SES000715,APP1590,PAR004,2023-11-12,9,46,Module_05,Mobile,1
SES000716,APP1590,PAR004,2024-02-12,10,64,Module_05,Tablette,0
SES000717,APP1590,PAR004,2024-01-07,14,11,Module_18,Mobile,1
SES000718,APP1590,PAR004,2023-01-29,22,27,Module_16,Mobile,1
SES000719,APP1590,PAR004,2023-06-25,20,120,Module_14,Desktop,1
SES000720,APP1590,PAR004,2024-03-11,8,76,Module_15,Desktop,0
SES000721,APP1590,PAR004,2024-02-21,8,21,Module_20,Desktop,0
SES000722,APP1590,PAR004,2024-06-05,21,17,Module_09,Desktop,0
SES000723,APP0711,PAR002,2022-12-10,18,38,Module_09,Desktop,1
SES000724,APP0711,PAR002,2024-01-25,21,55,Module_26,Mobile,0
SES000725,APP0711,PAR002,2022-06-26,12,11,Module_11,Desktop,1
SES000726,APP0711,PAR002,2024-01-11,8,16,Module_26,Desktop,0
SES000727,APP0711,PAR002,2024-02-29,16,1,Module_09,Mobile,0
SES000728,APP0711,PAR002,2024-05-23,16,75,Module_15,Mobile,0
SES000729,APP0711,PAR002,2023-05-01,21,33,Module_23,Desktop,0
SES000730,APP0711,PAR002,2023-08-27,6,50,Module_06,Desktop,1
SES000731,APP0711,PAR002,2023-01-26,11,33,Module_12,Desktop,0
SES000732,APP0711,PAR002,2022-09-04,8,41,Module_01,Mobile,1
