order_id,customer_id,order_date,canal,payment_method,order_status,montant_total,delivery_delay,date_id
ORD000311,CUS02963,2022-01-13,Organic,Mobile Money,Livree,1298.0,11,20220113
ORD000312,CUS02103,2022-01-13,Direct,Mobile Money,Annulee,2747.0,1,20220113
ORD000313,CUS00991,2022-01-13,Direct,Virement,Livree,228.0,1,20220113
ORD000314,CUS02923,2022-01-13,Organic,PayPal,Livree,2598.0,8,20220113
ORD000315,CUS01888,2022-01-13,Social Media,Mobile Money,Livree,880.0,7,20220113
ORD000316,CUS02366,2022-01-13,Email,PayPal,Livree,1326.0,6,20220113
ORD000317,CUS02457,2022-01-13,Affiliate,Virement,Livree,4096.0,6,20220113
ORD000318,CUS01996,2022-01-13,Organic,Carte bancaire,Livree,2670.0,4,20220113
ORD000319,CUS01237,2022-01-13,Paid Search,Carte bancaire,Annulee,758.0,2,20220113
ORD000320,CUS01522,2022-01-13,Direct,Mobile Money,Livree,1197.0,5,20220113
ORD000321,CUS00415,2022-01-13,Paid Search,Carte bancaire,Livree,3073.0,2,20220113
ORD000322,CUS00278,2022-01-13,Paid Search,Carte bancaire,Annulee,2247.0,7,20220113
ORD000323,CUS02913,2022-01-13,Social Media,Carte bancaire,Livree,2063.0,4,20220113
ORD000324,CUS02547,2022-01-13,Paid Search,Mobile Money,Livree,3352.0,2,20220113
ORD000325,CUS02245,2022-01-13,Email,Mobile Money,Livree,141.0,4,20220113
ORD000326,CUS02960,2022-01-13,Social Media,Carte bancaire,Livree,360.0,6,20220113
ORD000327,CUS01616,2022-01-13,Organic,Carte bancaire,Livree,89.0,3,20220113
ORD000328,CUS01711,2022-01-13,Email,Virement,Livree,555.0,2,20220113
ORD000329,CUS01977,2022-01-14,Email,Carte bancaire,Annulee,567.0,5,20220114
ORD000330,CUS01883,2022-01-14,Direct,Carte bancaire,Livree,1164.0,3,20220114
ORD000331,CUS01355,2022-01-14,Social Media,Carte bancaire,Livree,562.0,3,20220114
ORD000332,CUS01115,2022-01-14,Paid Search,Mobile Money,Livree,3425.0,5,20220114
ORD000333,CUS01019,2022-01-14,Social Media,Carte bancaire,Livree,1773.0,0,20220114
ORD000334,CUS00333,2022-01-14,Organic,Mobile Money,Remboursee,905.0,0,20220114
ORD000335,CUS00631,2022-01-14,Paid Search,Cash on Delivery,Livree,1794.0,2,20220114
ORD000336,CUS02411,2022-01-14,Organic,Mobile Money,Livree,1947.0,4,20220114
ORD000337,CUS01340,2022-01-14,Social Media,Virement,Livree,598.0,5,20220114
ORD000338,CUS02018,2022-01-14,Direct,Cash on Delivery,Livree,4745.0,9,20220114
ORD000339,CUS01503,2022-01-14,Email,Cash on Delivery,Livree,4944.0,7,20220114
ORD000340,CUS00338,2022-01-14,Affiliate,Mobile Money,Livree,3358.0,4,20220114
ORD000341,CUS02431,2022-01-14,Paid Search,Virement,Livree,2292.0,4,20220114
ORD000342,CUS02867,2022-01-14,Social Media,Mobile Money,Livree,276.0,1,20220114
ORD000343,CUS02847,2022-01-14,Social Media,Mobile Money,Remboursee,497.0,4,20220114
ORD000344,CUS01267,2022-01-14,Social Media,Carte bancaire,Livree,1027.0,4,20220114
ORD000345,CUS01839,2022-01-14,Organic,PayPal,Livree,1165.0,5,20220114
ORD000346,CUS01679,2022-01-14,Organic,PayPal,Annulee,1042.0,2,20220114
ORD000347,CUS01492,2022-01-14,Organic,Carte bancaire,Livree,1298.0,6,20220114
ORD000348,CUS01899,2022-01-14,Social Media,Mobile Money,Livree,325.0,9,20220114
ORD000349,CUS01730,2022-01-14,Social Media,Cash on Delivery,Livree,665.0,4,20220114
ORD000350,CUS01371,2022-01-14,Organic,Virement,Livree,3224.0,6,20220114
ORD000351,CUS02914,2022-01-15,Paid Search,Mobile Money,Livree,87.0,3,20220115
ORD000352,CUS00827,2022-01-15,Organic,Carte bancaire,Livree,1050.0,5,20220115
ORD000353,CUS02996,2022-01-15,Direct,Mobile Money,Livree,2725.0,5,20220115
ORD000354,CUS01669,2022-01-15,Social Media,Cash on Delivery,Livree,1286.0,5,20220115
ORD000355,CUS01291,2022-01-15,Direct,Carte bancaire,Livree,2402.0,2,20220115
ORD000356,CUS01087,2022-01-15,Organic,Carte bancaire,Livree,3597.0,5,20220115
ORD000357,CUS01121,2022-01-15,Social Media,Virement,Annulee,45.0,6,20220115
ORD000358,CUS00210,2022-01-15,Social Media,Mobile Money,Livree,2694.0,9,20220115
ORD000359,CUS01346,2022-01-15,Organic,PayPal,Livree,104.0,7,20220115
ORD000360,CUS00408,2022-01-15,Organic,PayPal,Livree,2293.0,11,20220115
ORD000361,CUS00672,2022-01-15,Paid Search,PayPal,Livree,1227.0,2,20220115
ORD000362,CUS01107,2022-01-15,Affiliate,Carte bancaire,Livree,2998.0,7,20220115
ORD000363,CUS02737,2022-01-15,Social Media,PayPal,Livree,180.0,5,20220115
ORD000364,CUS02234,2022-01-15,Affiliate,PayPal,Annulee,1745.0,11,20220115
ORD000365,CUS02191,2022-01-15,Organic,Cash on Delivery,Livree,282.0,2,20220115
ORD000366,CUS00425,2022-01-15,Direct,PayPal,Livree,90.0,2,20220115
ORD000367,CUS02402,2022-01-15,Email,Carte bancaire,Remboursee,78.0,3,20220115
ORD000368,CUS01587,2022-01-15,Paid Search,Mobile Money,Annulee,3897.0,0,20220115
ORD000369,CUS01456,2022-01-15,Organic,PayPal,Livree,1327.0,3,20220115
ORD000370,CUS00350,2022-01-15,Organic,Carte bancaire,Livree,177.0,2,20220115
ORD000371,CUS02260,2022-01-15,Email,Carte bancaire,Livree,2247.0,5,20220115
ORD000372,CUS01744,2022-01-15,Paid Search,Virement,Livree,1656.0,6,20220115
ORD000373,CUS01393,2022-01-15,Direct,Cash on Delivery,Remboursee,3745.0,10,20220115
ORD000374,CUS00094,2022-01-15,Organic,Carte bancaire,Livree,447.0,7,20220115
ORD000375,CUS02456,2022-01-15,Direct,Mobile Money,Livree,2346.0,3,20220115
ORD000376,CUS00870,2022-01-15,Social Media,Carte bancaire,Livree,1044.0,2,20220115
ORD000377,CUS02829,2022-01-15,Social Media,Virement,Livree,149.0,6,20220115
ORD000378,CUS01278,2022-01-15,Direct,Mobile Money,Livree,278.0,1,20220115
ORD000379,CUS00438,2022-01-15,Direct,Carte bancaire,Livree,2246.0,10,20220115
ORD000380,CUS00336,2022-01-15,Paid Search,Carte bancaire,Annulee,338.0,8,20220115
ORD000381,CUS00519,2022-01-15,Organic,Cash on Delivery,En cours,4462.0,3,20220115
ORD000382,CUS00769,2022-01-15,Social Media,Carte bancaire,Livree,3083.0,0,20220115
ORD000383,CUS02420,2022-01-16,Paid Search,Mobile Money,Livree,392.0,4,20220116
ORD000384,CUS00470,2022-01-16,Paid Search,Carte bancaire,Livree,135.0,8,20220116
ORD000385,CUS00492,2022-01-16,Affiliate,Carte bancaire,Livree,3564.0,0,20220116
ORD000386,CUS01617,2022-01-16,Organic,Carte bancaire,Remboursee,7932.0,3,20220116
ORD000387,CUS00439,2022-01-16,Paid Search,Mobile Money,Livree,198.0,5,20220116
ORD000388,CUS02702,2022-01-16,Social Media,Carte bancaire,Livree,1584.0,5,20220116
ORD000389,CUS00995,2022-01-16,Social Media,Cash on Delivery,Livree,1028.0,3,20220116
ORD000390,CUS01880,2022-01-16,Social Media,Carte bancaire,Livree,355.0,6,20220116
ORD000391,CUS00268,2022-01-16,Social Media,Carte bancaire,Livree,1974.0,1,20220116
ORD000392,CUS00904,2022-01-16,Paid Search,Carte bancaire,Livree,1643.0,4,20220116
ORD000393,CUS00450,2022-01-16,Paid Search,Mobile Money,Livree,54.0,5,20220116
ORD000394,CUS01271,2022-01-16,Email,Carte bancaire,Livree,1498.0,6,20220116
ORD000395,CUS01001,2022-01-16,Email,PayPal,Livree,4074.0,7,20220116
ORD000396,CUS02825,2022-01-16,Email,Mobile Money,Livree,6744.0,1,20220116
ORD000397,CUS01741,2022-01-16,Paid Search,PayPal,Livree,503.0,0,20220116
ORD000398,CUS01557,2022-01-16,Social Media,Carte bancaire,Livree,59.0,8,20220116
ORD000399,CUS02182,2022-01-16,Paid Search,Carte bancaire,Remboursee,89.0,5,20220116
ORD000400,CUS00948,2022-01-16,Paid Search,Carte bancaire,Livree,890.0,2,20220116
ORD000401,CUS00879,2022-01-16,Organic,Carte bancaire,Livree,814.0,9,20220116
ORD000402,CUS00383,2022-01-16,Paid Search,Carte bancaire,Livree,2361.0,5,20220116
ORD000403,CUS02851,2022-01-16,Email,Cash on Delivery,Livree,649.0,8,20220116
ORD000404,CUS00364,2022-01-16,Social Media,Carte bancaire,Livree,298.0,5,20220116
ORD000405,CUS01853,2022-01-16,Social Media,Carte bancaire,Livree,1775.0,11,20220116
ORD000406,CUS00186,2022-01-16,Email,Carte bancaire,Livree,2997.0,10,20220116
ORD000407,CUS01842,2022-01-16,Organic,Carte bancaire,Livree,276.0,4,20220116
ORD000408,CUS02818,2022-01-16,Organic,Virement,Livree,2997.0,7,20220116
ORD000409,CUS00718,2022-01-16,Email,Virement,Livree,1498.0,6,20220116
ORD000410,CUS00445,2022-01-16,Paid Search,PayPal,Livree,1013.0,9,20220116
ORD000411,CUS02324,2022-01-16,Organic,Mobile Money,Livree,1074.0,2,20220116
ORD000412,CUS00083,2022-01-16,Organic,Carte bancaire,Livree,125.0,7,20220116
ORD000413,CUS00520,2022-01-16,Direct,Carte bancaire,Livree,447.0,8,20220116
ORD000414,CUS02379,2022-01-16,Email,Virement,Livree,749.0,0,20220116
ORD000415,CUS00208,2022-01-16,Social Media,Mobile Money,En cours,447.0,1,20220116
ORD000416,CUS00384,2022-01-16,Paid Search,Carte bancaire,Livree,59.0,0,20220116
ORD000417,CUS00573,2022-01-16,Direct,Carte bancaire,Livree,461.0,4,20220116
ORD000418,CUS00329,2022-01-16,Email,Carte bancaire,Livree,1038.0,7,20220116
ORD000419,CUS02724,2022-01-17,Email,Virement,Livree,117.0,5,20220117
ORD000420,CUS02610,2022-01-17,Social Media,Carte bancaire,Livree,1197.0,9,20220117
ORD000421,CUS02653,2022-01-17,Paid Search,PayPal,Livree,1298.0,0,20220117
ORD000422,CUS02754,2022-01-17,Organic,Cash on Delivery,Livree,596.0,0,20220117
ORD000423,CUS02460,2022-01-17,Social Media,Mobile Money,Livree,1757.0,4,20220117
ORD000424,CUS01287,2022-01-17,Paid Search,Carte bancaire,Livree,999.0,6,20220117
ORD000425,CUS02712,2022-01-17,Paid Search,Carte bancaire,Livree,504.0,4,20220117
ORD000426,CUS00615,2022-01-17,Paid Search,Mobile Money,Livree,698.0,0,20220117
ORD000427,CUS01514,2022-01-17,Social Media,Mobile Money,Livree,3286.0,4,20220117
ORD000428,CUS00218,2022-01-17,Paid Search,Carte bancaire,Livree,383.0,1,20220117
ORD000429,CUS02154,2022-01-17,Organic,Carte bancaire,Livree,360.0,7,20220117
ORD000430,CUS02166,2022-01-17,Organic,Mobile Money,Livree,178.0,6,20220117
ORD000431,CUS02637,2022-01-17,Organic,Cash on Delivery,Livree,199.0,2,20220117
ORD000432,CUS02165,2022-01-17,Social Media,Mobile Money,Livree,2690.0,3,20220117
ORD000433,CUS00700,2022-01-17,Social Media,PayPal,Livree,1347.0,1,20220117
ORD000434,CUS02937,2022-01-17,Organic,PayPal,En cours,1876.0,4,20220117
ORD000435,CUS00168,2022-01-17,Direct,Carte bancaire,Remboursee,1583.0,7,20220117
ORD000436,CUS00939,2022-01-17,Email,Mobile Money,Livree,387.0,2,20220117
ORD000437,CUS00096,2022-01-17,Social Media,Mobile Money,Livree,416.0,6,20220117
ORD000438,CUS00926,2022-01-17,Email,Mobile Money,Livree,334.0,3,20220117
ORD000439,CUS02856,2022-01-17,Organic,PayPal,Livree,1586.0,2,20220117
ORD000440,CUS00796,2022-01-17,Direct,Carte bancaire,Livree,113.0,4,20220117
ORD000441,CUS00369,2022-01-17,Organic,Mobile Money,Livree,279.0,1,20220117
ORD000442,CUS02431,2022-01-17,Organic,PayPal,Livree,2647.0,3,20220117
ORD000443,CUS00143,2022-01-17,Email,Cash on Delivery,Annulee,4594.0,1,20220117
ORD000444,CUS02264,2022-01-17,Email,Mobile Money,Livree,1388.0,10,20220117
ORD000445,CUS01371,2022-01-17,Email,Carte bancaire,Livree,360.0,5,20220117
ORD000446,CUS01935,2022-01-17,Social Media,Mobile Money,Livree,1644.0,2,20220117
ORD000447,CUS02786,2022-01-18,Organic,Mobile Money,Livree,2247.0,4,20220118
ORD000448,CUS00291,2022-01-18,Direct,Virement,Livree,1487.0,4,20220118
ORD000449,CUS01956,2022-01-18,Paid Search,Carte bancaire,Livree,736.0,6,20220118
ORD000450,CUS02485,2022-01-18,Social Media,Carte bancaire,Livree,477.0,7,20220118
ORD000451,CUS00150,2022-01-18,Email,Virement,Livree,4041.0,3,20220118
ORD000452,CUS01756,2022-01-18,Paid Search,PayPal,Livree,1187.0,3,20220118
ORD000453,CUS00227,2022-01-18,Social Media,Carte bancaire,Livree,345.0,4,20220118
ORD000454,CUS00298,2022-01-18,Paid Search,PayPal,Livree,798.0,0,20220118
ORD000455,CUS01458,2022-01-18,Organic,Mobile Money,Livree,387.0,0,20220118
ORD000456,CUS02639,2022-01-18,Direct,Mobile Money,Remboursee,1697.0,9,20220118
ORD000457,CUS02272,2022-01-18,Organic,Mobile Money,Livree,698.0,9,20220118
ORD000458,CUS02733,2022-01-18,Direct,PayPal,Livree,1494.0,4,20220118
ORD000459,CUS02965,2022-01-18,Organic,Carte bancaire,Livree,594.0,6,20220118
ORD000460,CUS02899,2022-01-18,Organic,Carte bancaire,Livree,89.0,5,20220118
ORD000461,CUS01651,2022-01-18,Email,PayPal,Livree,2616.0,14,20220118
ORD000462,CUS02990,2022-01-18,Email,PayPal,En cours,598.0,8,20220118
ORD000463,CUS02373,2022-01-18,Paid Search,Cash on Delivery,Livree,4962.0,4,20220118
ORD000464,CUS00797,2022-01-18,Affiliate,Virement,Livree,1498.0,2,20220118
ORD000465,CUS01656,2022-01-18,Social Media,Cash on Delivery,Livree,3597.0,0,20220118
ORD000466,CUS01711,2022-01-18,Affiliate,Carte bancaire,Livree,536.0,5,20220118
ORD000467,CUS00903,2022-01-18,Paid Search,PayPal,Annulee,242.0,2,20220118
ORD000468,CUS01167,2022-01-18,Direct,Virement,Remboursee,1662.0,0,20220118
ORD000469,CUS00123,2022-01-19,Social Media,Virement,Livree,394.0,1,20220119
ORD000470,CUS02256,2022-01-19,Paid Search,Mobile Money,Livree,598.0,10,20220119
ORD000471,CUS01745,2022-01-19,Organic,Virement,En cours,728.0,7,20220119
ORD000472,CUS01094,2022-01-19,Paid Search,Carte bancaire,Livree,528.0,4,20220119
ORD000473,CUS00673,2022-01-19,Social Media,Carte bancaire,Livree,3547.0,9,20220119
ORD000474,CUS02064,2022-01-19,Organic,Carte bancaire,Livree,1568.0,5,20220119
ORD000475,CUS00230,2022-01-19,Social Media,Carte bancaire,Livree,2275.0,2,20220119
ORD000476,CUS02579,2022-01-19,Social Media,Virement,Remboursee,1974.0,9,20220119
ORD000477,CUS01147,2022-01-19,Paid Search,Virement,Livree,1446.0,6,20220119
ORD000478,CUS02974,2022-01-19,Paid Search,Virement,Livree,4087.0,1,20220119
ORD000479,CUS02970,2022-01-19,Social Media,Mobile Money,Livree,597.0,4,20220119
ORD000480,CUS00274,2022-01-19,Email,Carte bancaire,Livree,1186.0,2,20220119
ORD000481,CUS00544,2022-01-19,Affiliate,Carte bancaire,Livree,298.0,0,20220119
ORD000482,CUS00446,2022-01-19,Social Media,Cash on Delivery,Livree,1499.0,7,20220119
ORD000483,CUS02470,2022-01-19,Organic,Mobile Money,Livree,1096.0,10,20220119
ORD000484,CUS01916,2022-01-19,Social Media,Mobile Money,Livree,29.0,0,20220119
ORD000485,CUS02736,2022-01-19,Social Media,Carte bancaire,Livree,1435.0,6,20220119
ORD000486,CUS01205,2022-01-19,Social Media,Cash on Delivery,Livree,1535.0,3,20220119
ORD000487,CUS01025,2022-01-20,Direct,Mobile Money,Livree,24.0,3,20220120
ORD000488,CUS02734,2022-01-20,Social Media,Cash on Delivery,Livree,177.0,2,20220120
ORD000489,CUS02197,2022-01-20,Direct,Carte bancaire,Livree,866.0,5,20220120
ORD000490,CUS01794,2022-01-20,Organic,Mobile Money,Livree,6480.0,2,20220120
ORD000491,CUS01673,2022-01-20,Organic,Carte bancaire,Livree,570.0,5,20220120
ORD000492,CUS01756,2022-01-20,Paid Search,Cash on Delivery,Livree,956.0,4,20220120
ORD000493,CUS02123,2022-01-20,Email,Carte bancaire,Livree,866.0,4,20220120
ORD000494,CUS00701,2022-01-20,Organic,Mobile Money,Livree,54.0,2,20220120
ORD000495,CUS01500,2022-01-20,Organic,Carte bancaire,Remboursee,89.0,3,20220120
ORD000496,CUS00299,2022-01-20,Social Media,PayPal,Livree,3262.0,7,20220120
ORD000497,CUS02420,2022-01-20,Social Media,PayPal,Livree,1347.0,6,20220120
ORD000498,CUS01356,2022-01-20,Email,Cash on Delivery,Livree,45.0,2,20220120
ORD000499,CUS02833,2022-01-20,Paid Search,Cash on Delivery,Livree,714.0,5,20220120
ORD000500,CUS02579,2022-01-20,Organic,Carte bancaire,Livree,665.0,7,20220120
ORD000501,CUS01463,2022-01-20,Affiliate,Carte bancaire,Livree,954.0,0,20220120
ORD000502,CUS00765,2022-01-20,Organic,Mobile Money,Livree,135.0,6,20220120
ORD000503,CUS01890,2022-01-20,Social Media,Mobile Money,Livree,177.0,3,20220120
ORD000504,CUS00631,2022-01-20,Direct,Carte bancaire,Livree,3595.0,6,20220120
ORD000505,CUS02792,2022-01-20,Social Media,Mobile Money,Livree,3112.0,2,20220120
ORD000506,CUS01599,2022-01-21,Paid Search,Mobile Money,Livree,2513.0,0,20220121
ORD000507,CUS00721,2022-01-21,Email,Carte bancaire,Livree,385.0,5,20220121
ORD000508,CUS01615,2022-01-21,Organic,Mobile Money,Livree,3294.0,5,20220121
ORD000509,CUS02182,2022-01-21,Email,Virement,Livree,1197.0,2,20220121
ORD000510,CUS00423,2022-01-21,Paid Search,Carte bancaire,Livree,2074.0,6,20220121
ORD000511,CUS01594,2022-01-21,Organic,Mobile Money,Livree,2191.0,0,20220121
ORD000512,CUS01516,2022-01-21,Organic,Virement,Annulee,149.0,4,20220121
ORD000513,CUS02646,2022-01-21,Social Media,Carte bancaire,Livree,225.0,1,20220121
ORD000514,CUS01177,2022-01-21,Direct,Carte bancaire,Livree,330.0,3,20220121
ORD000515,CUS01972,2022-01-21,Social Media,Carte bancaire,Livree,1088.0,5,20220121
ORD000516,CUS00861,2022-01-21,Paid Search,Carte bancaire,Livree,649.0,2,20220121
ORD000517,CUS00440,2022-01-21,Organic,Carte bancaire,Livree,267.0,3,20220121
ORD000518,CUS00399,2022-01-22,Organic,Mobile Money,En cours,79.0,3,20220122
ORD000519,CUS02856,2022-01-22,Direct,PayPal,Livree,149.0,7,20220122
ORD000520,CUS01871,2022-01-22,Paid Search,Mobile Money,Remboursee,2914.0,1,20220122
ORD000521,CUS00963,2022-01-22,Direct,Mobile Money,En cours,1295.0,6,20220122
ORD000522,CUS01705,2022-01-22,Organic,Carte bancaire,Livree,834.0,9,20220122
ORD000523,CUS00687,2022-01-22,Organic,PayPal,Livree,555.0,0,20220122
ORD000524,CUS01300,2022-01-22,Email,Virement,Livree,780.0,2,20220122
ORD000525,CUS00105,2022-01-22,Organic,Virement,En cours,1498.0,6,20220122
ORD000526,CUS02619,2022-01-22,Organic,PayPal,Livree,399.0,4,20220122
ORD000527,CUS01336,2022-01-22,Direct,Carte bancaire,Livree,284.0,6,20220122
ORD000528,CUS01744,2022-01-22,Social Media,Carte bancaire,Livree,477.0,3,20220122
ORD000529,CUS01581,2022-01-22,Social Media,Cash on Delivery,Livree,111.0,5,20220122
ORD000530,CUS02947,2022-01-22,Affiliate,PayPal,Livree,387.0,4,20220122
ORD000531,CUS02883,2022-01-22,Organic,Mobile Money,Livree,29.0,8,20220122
ORD000532,CUS02899,2022-01-22,Social Media,Virement,Livree,3084.0,5,20220122
ORD000533,CUS00030,2022-01-22,Social Media,Mobile Money,Livree,1423.0,6,20220122
ORD000534,CUS00656,2022-01-22,Organic,Mobile Money,Livree,1132.0,3,20220122
ORD000535,CUS01868,2022-01-22,Organic,Carte bancaire,Livree,1075.0,3,20220122
ORD000536,CUS01089,2022-01-22,Social Media,Mobile Money,En cours,15.0,3,20220122
ORD000537,CUS02093,2022-01-22,Direct,Virement,Livree,5995.0,6,20220122
ORD000538,CUS00745,2022-01-22,Email,Cash on Delivery,Livree,576.0,3,20220122
ORD000539,CUS02938,2022-01-22,Email,Cash on Delivery,Livree,649.0,5,20220122
ORD000540,CUS00636,2022-01-22,Social Media,Mobile Money,Livree,823.0,11,20220122
ORD000541,CUS01242,2022-01-22,Organic,Mobile Money,Livree,1494.0,7,20220122
ORD000542,CUS02213,2022-01-22,Organic,Mobile Money,Livree,354.0,4,20220122
ORD000543,CUS02020,2022-01-22,Organic,PayPal,Livree,258.0,8,20220122
ORD000544,CUS02366,2022-01-22,Direct,PayPal,Livree,872.0,3,20220122
ORD000545,CUS00766,2022-01-22,Social Media,Mobile Money,Livree,1582.0,0,20220122
ORD000546,CUS02945,2022-01-22,Organic,Mobile Money,Annulee,1995.0,1,20220122
ORD000547,CUS02766,2022-01-22,Email,Carte bancaire,Livree,1692.0,0,20220122
ORD000548,CUS02810,2022-01-22,Direct,Mobile Money,Livree,1556.0,3,20220122
ORD000549,CUS01464,2022-01-22,Organic,PayPal,Livree,2598.0,5,20220122
ORD000550,CUS01238,2022-01-22,Organic,Mobile Money,Livree,1015.0,10,20220122
ORD000551,CUS02337,2022-01-22,Direct,Virement,Livree,447.0,5,20220122
ORD000552,CUS02404,2022-01-23,Email,PayPal,Livree,135.0,7,20220123
ORD000553,CUS02095,2022-01-23,Organic,Mobile Money,Livree,189.0,0,20220123
ORD000554,CUS02814,2022-01-23,Social Media,Carte bancaire,Remboursee,45.0,5,20220123
ORD000555,CUS02998,2022-01-23,Organic,Carte bancaire,Livree,5333.0,7,20220123
ORD000556,CUS02759,2022-01-23,Organic,Carte bancaire,Livree,4497.0,0,20220123
ORD000557,CUS02956,2022-01-23,Organic,Carte bancaire,Livree,3240.0,8,20220123
ORD000558,CUS00789,2022-01-23,Paid Search,Carte bancaire,Livree,276.0,6,20220123
ORD000559,CUS00425,2022-01-23,Organic,PayPal,Livree,36.0,3,20220123
ORD000560,CUS02798,2022-01-23,Paid Search,Mobile Money,Annulee,2247.0,6,20220123
ORD000561,CUS01175,2022-01-23,Paid Search,Carte bancaire,Livree,178.0,11,20220123
ORD000562,CUS00271,2022-01-23,Direct,PayPal,Livree,117.0,5,20220123
ORD000563,CUS02390,2022-01-23,Social Media,Carte bancaire,Livree,277.0,5,20220123
ORD000564,CUS02252,2022-01-23,Paid Search,Mobile Money,Livree,2598.0,3,20220123
ORD000565,CUS00307,2022-01-23,Direct,PayPal,Livree,3013.0,2,20220123
ORD000566,CUS01964,2022-01-23,Organic,Mobile Money,Livree,942.0,7,20220123
ORD000567,CUS00092,2022-01-23,Paid Search,Carte bancaire,En cours,1514.0,2,20220123
ORD000568,CUS02588,2022-01-23,Social Media,Carte bancaire,Livree,4896.0,5,20220123
ORD000569,CUS01488,2022-01-23,Direct,Mobile Money,Livree,1378.0,3,20220123
ORD000570,CUS01426,2022-01-23,Paid Search,Mobile Money,Livree,29.0,6,20220123
ORD000571,CUS00561,2022-01-23,Direct,Carte bancaire,Livree,999.0,6,20220123
ORD000572,CUS02107,2022-01-23,Organic,Carte bancaire,Livree,486.0,8,20220123
ORD000573,CUS02003,2022-01-23,Organic,Mobile Money,Livree,2064.0,3,20220123
ORD000574,CUS02428,2022-01-23,Organic,PayPal,Remboursee,536.0,4,20220123
ORD000575,CUS00417,2022-01-23,Organic,Mobile Money,Livree,258.0,2,20220123
ORD000576,CUS01480,2022-01-23,Affiliate,Cash on Delivery,Livree,4497.0,3,20220123
ORD000577,CUS00806,2022-01-23,Organic,Mobile Money,Livree,752.0,6,20220123
ORD000578,CUS00122,2022-01-24,Organic,Mobile Money,Livree,536.0,2,20220124
ORD000579,CUS01792,2022-01-24,Direct,Mobile Money,Livree,747.0,7,20220124
ORD000580,CUS00078,2022-01-24,Organic,Cash on Delivery,Livree,2036.0,9,20220124
ORD000581,CUS00278,2022-01-24,Email,Carte bancaire,Livree,1564.0,6,20220124
ORD000582,CUS01076,2022-01-24,Social Media,Mobile Money,Annulee,2598.0,10,20220124
ORD000583,CUS01022,2022-01-24,Social Media,PayPal,Livree,45.0,2,20220124
ORD000584,CUS02056,2022-01-24,Organic,Mobile Money,Livree,632.0,1,20220124
ORD000585,CUS02617,2022-01-24,Organic,Carte bancaire,Livree,3419.0,0,20220124
