item_id,order_id,product_id,quantite,prix_unitaire,line_revenue,line_cost,line_margin
ITM000394,ORD000189,PRD017,2,149.0,298.0,120.0,178.0
ITM000395,ORD000189,PRD017,1,149.0,149.0,60.0,89.0
ITM000396,ORD000190,PRD015,2,29.0,58.0,18.0,40.0
ITM000397,ORD000190,PRD011,1,649.0,649.0,370.0,279.0
ITM000398,ORD000190,PRD009,3,79.0,237.0,96.0,141.0
ITM000399,ORD000191,PRD019,1,89.0,89.0,22.0,67.0
ITM000400,ORD000191,PRD010,2,749.0,1498.0,860.0,638.0
ITM000401,ORD000192,PRD012,3,149.0,447.0,165.0,282.0
ITM000402,ORD000192,PRD028,2,129.0,258.0,104.0,154.0
ITM000403,ORD000192,PRD014,3,99.0,297.0,114.0,183.0
ITM000404,ORD000193,PRD009,1,79.0,79.0,32.0,47.0
ITM000405,ORD000194,PRD026,1,12.0,12.0,2.5,9.5
ITM000406,ORD000194,PRD026,1,12.0,12.0,2.5,9.5
ITM000407,ORD000195,PRD003,1,189.0,189.0,95.0,94.0
ITM000408,ORD000196,PRD019,3,89.0,267.0,66.0,201.0
ITM000409,ORD000196,PRD028,2,129.0,258.0,104.0,154.0
ITM000410,ORD000196,PRD021,2,45.0,90.0,24.0,66.0
ITM000411,ORD000197,PRD003,3,189.0,567.0,285.0,282.0
ITM000412,ORD000198,PRD011,3,649.0,1947.0,1110.0,837.0
ITM000413,ORD000199,PRD010,3,749.0,2247.0,1290.0,957.0
ITM000414,ORD000199,PRD022,3,18.0,54.0,15.0,39.0
ITM000415,ORD000200,PRD029,3,399.0,1197.0,630.0,567.0
ITM000416,ORD000201,PRD028,2,129.0,258.0,104.0,154.0
ITM000417,ORD000202,PRD014,2,99.0,198.0,76.0,122.0
ITM000418,ORD000202,PRD027,2,29.0,58.0,16.0,42.0
ITM000419,ORD000202,PRD024,1,89.0,89.0,32.0,57.0
ITM000420,ORD000202,PRD017,1,149.0,149.0,60.0,89.0
ITM000421,ORD000203,PRD003,2,189.0,378.0,190.0,188.0
ITM000422,ORD000204,PRD025,3,39.0,117.0,42.0,75.0
ITM000423,ORD000204,PRD015,1,29.0,29.0,9.0,20.0
ITM000424,ORD000205,PRD009,3,79.0,237.0,96.0,141.0
ITM000425,ORD000205,PRD027,2,29.0,58.0,16.0,42.0
ITM000426,ORD000206,PRD018,3,299.0,897.0,420.0,477.0
ITM000427,ORD000206,PRD007,1,279.0,279.0,130.0,149.0
ITM000428,ORD000207,PRD026,2,12.0,24.0,5.0,19.0
ITM000429,ORD000207,PRD015,2,29.0,58.0,18.0,40.0
ITM000430,ORD000208,PRD011,2,649.0,1298.0,740.0,558.0
ITM000431,ORD000209,PRD019,1,89.0,89.0,22.0,67.0
ITM000432,ORD000209,PRD007,1,279.0,279.0,130.0,149.0
ITM000433,ORD000209,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM000434,ORD000210,PRD027,3,29.0,87.0,24.0,63.0
ITM000435,ORD000210,PRD009,1,79.0,79.0,32.0,47.0
ITM000436,ORD000211,PRD002,2,999.0,1998.0,1200.0,798.0
ITM000437,ORD000212,PRD017,2,149.0,298.0,120.0,178.0
ITM000438,ORD000212,PRD026,1,12.0,12.0,2.5,9.5
ITM000439,ORD000213,PRD020,2,15.0,30.0,8.0,22.0
ITM000440,ORD000213,PRD020,1,15.0,15.0,4.0,11.0
ITM000441,ORD000214,PRD019,2,89.0,178.0,44.0,134.0
ITM000442,ORD000214,PRD003,1,189.0,189.0,95.0,94.0
ITM000443,ORD000214,PRD015,2,29.0,58.0,18.0,40.0
ITM000444,ORD000215,PRD009,3,79.0,237.0,96.0,141.0
ITM000445,ORD000215,PRD011,3,649.0,1947.0,1110.0,837.0
ITM000446,ORD000216,PRD019,3,89.0,267.0,66.0,201.0
ITM000447,ORD000216,PRD008,1,349.0,349.0,180.0,169.0
ITM000448,ORD000216,PRD016,3,59.0,177.0,54.0,123.0
ITM000449,ORD000217,PRD011,1,649.0,649.0,370.0,279.0
ITM000450,ORD000217,PRD017,2,149.0,298.0,120.0,178.0
ITM000451,ORD000218,PRD013,1,180.0,180.0,68.0,112.0
ITM000452,ORD000218,PRD026,2,12.0,24.0,5.0,19.0
ITM000453,ORD000219,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM000454,ORD000220,PRD011,3,649.0,1947.0,1110.0,837.0
ITM000455,ORD000220,PRD029,3,399.0,1197.0,630.0,567.0
ITM000456,ORD000221,PRD024,1,89.0,89.0,32.0,57.0
ITM000457,ORD000221,PRD024,1,89.0,89.0,32.0,57.0
ITM000458,ORD000221,PRD017,3,149.0,447.0,180.0,267.0
ITM000459,ORD000222,PRD007,1,279.0,279.0,130.0,149.0
ITM000460,ORD000223,PRD025,1,39.0,39.0,14.0,25.0
ITM000461,ORD000224,PRD009,2,79.0,158.0,64.0,94.0
ITM000462,ORD000224,PRD009,1,79.0,79.0,32.0,47.0
ITM000463,ORD000225,PRD002,2,999.0,1998.0,1200.0,798.0
ITM000464,ORD000225,PRD018,2,299.0,598.0,280.0,318.0
ITM000465,ORD000226,PRD011,2,649.0,1298.0,740.0,558.0
ITM000466,ORD000227,PRD025,3,39.0,117.0,42.0,75.0
ITM000467,ORD000227,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM000468,ORD000228,PRD004,3,1499.0,4497.0,2700.0,1797.0
ITM000469,ORD000229,PRD014,2,99.0,198.0,76.0,122.0
ITM000470,ORD000229,PRD025,1,39.0,39.0,14.0,25.0
ITM000471,ORD000230,PRD027,1,29.0,29.0,8.0,21.0
ITM000472,ORD000230,PRD027,1,29.0,29.0,8.0,21.0
ITM000473,ORD000231,PRD021,3,45.0,135.0,36.0,99.0
ITM000474,ORD000232,PRD008,1,349.0,349.0,180.0,169.0
ITM000475,ORD000232,PRD005,1,749.0,749.0,420.0,329.0
ITM000476,ORD000232,PRD017,2,149.0,298.0,120.0,178.0
ITM000477,ORD000232,PRD011,2,649.0,1298.0,740.0,558.0
ITM000478,ORD000233,PRD023,3,199.0,597.0,255.0,342.0
ITM000479,ORD000233,PRD014,3,99.0,297.0,114.0,183.0
ITM000480,ORD000234,PRD012,3,149.0,447.0,165.0,282.0
ITM000481,ORD000234,PRD003,3,189.0,567.0,285.0,282.0
ITM000482,ORD000234,PRD029,2,399.0,798.0,420.0,378.0
ITM000483,ORD000235,PRD021,3,45.0,135.0,36.0,99.0
ITM000484,ORD000235,PRD020,2,15.0,30.0,8.0,22.0
ITM000485,ORD000235,PRD009,3,79.0,237.0,96.0,141.0
ITM000486,ORD000236,PRD011,2,649.0,1298.0,740.0,558.0
ITM000487,ORD000236,PRD013,1,180.0,180.0,68.0,112.0
ITM000488,ORD000236,PRD021,2,45.0,90.0,24.0,66.0
ITM000489,ORD000237,PRD006,1,649.0,649.0,380.0,269.0
ITM000490,ORD000237,PRD002,2,999.0,1998.0,1200.0,798.0
ITM000491,ORD000237,PRD026,1,12.0,12.0,2.5,9.5
ITM000492,ORD000238,PRD019,2,89.0,178.0,44.0,134.0
ITM000493,ORD000238,PRD012,2,149.0,298.0,110.0,188.0
ITM000494,ORD000238,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM000495,ORD000239,PRD001,1,1299.0,1299.0,780.0,519.0
ITM000496,ORD000240,PRD013,3,180.0,540.0,204.0,336.0
ITM000497,ORD000240,PRD025,1,39.0,39.0,14.0,25.0
ITM000498,ORD000241,PRD020,1,15.0,15.0,4.0,11.0
ITM000499,ORD000241,PRD029,1,399.0,399.0,210.0,189.0
ITM000500,ORD000241,PRD028,1,129.0,129.0,52.0,77.0
ITM000501,ORD000242,PRD013,3,180.0,540.0,204.0,336.0
ITM000502,ORD000243,PRD024,2,89.0,178.0,64.0,114.0
ITM000503,ORD000243,PRD003,2,189.0,378.0,190.0,188.0
ITM000504,ORD000243,PRD014,3,99.0,297.0,114.0,183.0
ITM000505,ORD000244,PRD030,1,149.0,149.0,68.0,81.0
ITM000506,ORD000245,PRD001,1,1299.0,1299.0,780.0,519.0
ITM000507,ORD000246,PRD001,3,1299.0,3897.0,2340.0,1557.0
ITM000508,ORD000246,PRD019,2,89.0,178.0,44.0,134.0
ITM000509,ORD000246,PRD003,3,189.0,567.0,285.0,282.0
ITM000510,ORD000247,PRD014,2,99.0,198.0,76.0,122.0
ITM000511,ORD000248,PRD029,2,399.0,798.0,420.0,378.0
ITM000512,ORD000248,PRD023,2,199.0,398.0,170.0,228.0
ITM000513,ORD000248,PRD024,2,89.0,178.0,64.0,114.0
ITM000514,ORD000249,PRD015,1,29.0,29.0,9.0,20.0
ITM000515,ORD000250,PRD028,3,129.0,387.0,156.0,231.0
ITM000516,ORD000250,PRD002,2,999.0,1998.0,1200.0,798.0
ITM000517,ORD000250,PRD012,1,149.0,149.0,55.0,94.0
ITM000518,ORD000250,PRD020,2,15.0,30.0,8.0,22.0
ITM000519,ORD000251,PRD024,3,89.0,267.0,96.0,171.0
ITM000520,ORD000251,PRD012,2,149.0,298.0,110.0,188.0
ITM000521,ORD000252,PRD022,2,18.0,36.0,10.0,26.0
ITM000522,ORD000252,PRD022,3,18.0,54.0,15.0,39.0
ITM000523,ORD000253,PRD012,3,149.0,447.0,165.0,282.0
ITM000524,ORD000254,PRD030,3,149.0,447.0,204.0,243.0
ITM000525,ORD000255,PRD026,1,12.0,12.0,2.5,9.5
ITM000526,ORD000256,PRD004,3,1499.0,4497.0,2700.0,1797.0
ITM000527,ORD000256,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM000528,ORD000256,PRD030,3,149.0,447.0,204.0,243.0
ITM000529,ORD000257,PRD011,3,649.0,1947.0,1110.0,837.0
ITM000530,ORD000257,PRD027,2,29.0,58.0,16.0,42.0
ITM000531,ORD000257,PRD018,2,299.0,598.0,280.0,318.0
ITM000532,ORD000258,PRD025,1,39.0,39.0,14.0,25.0
ITM000533,ORD000258,PRD008,3,349.0,1047.0,540.0,507.0
ITM000534,ORD000258,PRD021,2,45.0,90.0,24.0,66.0
ITM000535,ORD000259,PRD005,1,749.0,749.0,420.0,329.0
ITM000536,ORD000260,PRD007,1,279.0,279.0,130.0,149.0
ITM000537,ORD000261,PRD009,2,79.0,158.0,64.0,94.0
ITM000538,ORD000261,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM000539,ORD000261,PRD012,3,149.0,447.0,165.0,282.0
ITM000540,ORD000262,PRD014,3,99.0,297.0,114.0,183.0
ITM000541,ORD000262,PRD019,2,89.0,178.0,44.0,134.0
ITM000542,ORD000262,PRD021,3,45.0,135.0,36.0,99.0
ITM000543,ORD000263,PRD009,3,79.0,237.0,96.0,141.0
ITM000544,ORD000263,PRD016,2,59.0,118.0,36.0,82.0
ITM000545,ORD000263,PRD025,3,39.0,117.0,42.0,75.0
ITM000546,ORD000264,PRD013,1,180.0,180.0,68.0,112.0
ITM000547,ORD000264,PRD016,1,59.0,59.0,18.0,41.0
ITM000548,ORD000264,PRD016,2,59.0,118.0,36.0,82.0
ITM000549,ORD000265,PRD013,3,180.0,540.0,204.0,336.0
ITM000550,ORD000265,PRD011,1,649.0,649.0,370.0,279.0
ITM000551,ORD000265,PRD020,2,15.0,30.0,8.0,22.0
ITM000552,ORD000266,PRD014,1,99.0,99.0,38.0,61.0
ITM000553,ORD000266,PRD001,3,1299.0,3897.0,2340.0,1557.0
ITM000554,ORD000267,PRD017,1,149.0,149.0,60.0,89.0
ITM000555,ORD000267,PRD015,2,29.0,58.0,18.0,40.0
ITM000556,ORD000267,PRD023,3,199.0,597.0,255.0,342.0
ITM000557,ORD000268,PRD017,2,149.0,298.0,120.0,178.0
ITM000558,ORD000268,PRD006,2,649.0,1298.0,760.0,538.0
ITM000559,ORD000269,PRD005,1,749.0,749.0,420.0,329.0
ITM000560,ORD000269,PRD007,2,279.0,558.0,260.0,298.0
ITM000561,ORD000270,PRD013,1,180.0,180.0,68.0,112.0
ITM000562,ORD000270,PRD010,1,749.0,749.0,430.0,319.0
ITM000563,ORD000270,PRD008,2,349.0,698.0,360.0,338.0
ITM000564,ORD000271,PRD006,1,649.0,649.0,380.0,269.0
ITM000565,ORD000271,PRD005,3,749.0,2247.0,1260.0,987.0
ITM000566,ORD000271,PRD020,3,15.0,45.0,12.0,33.0
ITM000567,ORD000272,PRD018,1,299.0,299.0,140.0,159.0
ITM000568,ORD000273,PRD003,2,189.0,378.0,190.0,188.0
ITM000569,ORD000273,PRD029,3,399.0,1197.0,630.0,567.0
ITM000570,ORD000274,PRD006,1,649.0,649.0,380.0,269.0
ITM000571,ORD000275,PRD009,2,79.0,158.0,64.0,94.0
ITM000572,ORD000275,PRD003,3,189.0,567.0,285.0,282.0
ITM000573,ORD000275,PRD006,3,649.0,1947.0,1140.0,807.0
ITM000574,ORD000276,PRD023,2,199.0,398.0,170.0,228.0
ITM000575,ORD000276,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM000576,ORD000276,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM000577,ORD000277,PRD026,1,12.0,12.0,2.5,9.5
ITM000578,ORD000278,PRD016,1,59.0,59.0,18.0,41.0
ITM000579,ORD000279,PRD005,3,749.0,2247.0,1260.0,987.0
ITM000580,ORD000280,PRD021,2,45.0,90.0,24.0,66.0
ITM000581,ORD000281,PRD028,2,129.0,258.0,104.0,154.0
ITM000582,ORD000282,PRD027,1,29.0,29.0,8.0,21.0
ITM000583,ORD000282,PRD024,1,89.0,89.0,32.0,57.0
ITM000584,ORD000283,PRD020,3,15.0,45.0,12.0,33.0
ITM000585,ORD000283,PRD010,2,749.0,1498.0,860.0,638.0
ITM000586,ORD000283,PRD025,1,39.0,39.0,14.0,25.0
ITM000587,ORD000284,PRD021,1,45.0,45.0,12.0,33.0
ITM000588,ORD000284,PRD012,2,149.0,298.0,110.0,188.0
ITM000589,ORD000284,PRD013,2,180.0,360.0,136.0,224.0
ITM000590,ORD000285,PRD010,2,749.0,1498.0,860.0,638.0
ITM000591,ORD000285,PRD017,2,149.0,298.0,120.0,178.0
ITM000592,ORD000285,PRD013,3,180.0,540.0,204.0,336.0
ITM000593,ORD000286,PRD011,1,649.0,649.0,370.0,279.0
ITM000594,ORD000286,PRD023,2,199.0,398.0,170.0,228.0
ITM000595,ORD000286,PRD011,3,649.0,1947.0,1110.0,837.0
ITM000596,ORD000287,PRD017,1,149.0,149.0,60.0,89.0
ITM000597,ORD000287,PRD011,2,649.0,1298.0,740.0,558.0
ITM000598,ORD000288,PRD009,3,79.0,237.0,96.0,141.0
ITM000599,ORD000288,PRD014,3,99.0,297.0,114.0,183.0
ITM000600,ORD000289,PRD022,3,18.0,54.0,15.0,39.0
ITM000601,ORD000289,PRD012,3,149.0,447.0,165.0,282.0
ITM000602,ORD000289,PRD018,3,299.0,897.0,420.0,477.0
ITM000603,ORD000290,PRD008,1,349.0,349.0,180.0,169.0
ITM000604,ORD000291,PRD008,2,349.0,698.0,360.0,338.0
ITM000605,ORD000291,PRD016,3,59.0,177.0,54.0,123.0
ITM000606,ORD000291,PRD009,3,79.0,237.0,96.0,141.0
ITM000607,ORD000292,PRD027,3,29.0,87.0,24.0,63.0
ITM000608,ORD000292,PRD013,1,180.0,180.0,68.0,112.0
ITM000609,ORD000293,PRD019,2,89.0,178.0,44.0,134.0
ITM000610,ORD000293,PRD007,2,279.0,558.0,260.0,298.0
ITM000611,ORD000293,PRD002,2,999.0,1998.0,1200.0,798.0
ITM000612,ORD000293,PRD021,2,45.0,90.0,24.0,66.0
ITM000613,ORD000294,PRD012,1,149.0,149.0,55.0,94.0
ITM000614,ORD000294,PRD002,1,999.0,999.0,600.0,399.0
ITM000615,ORD000295,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM000616,ORD000296,PRD014,1,99.0,99.0,38.0,61.0
ITM000617,ORD000296,PRD008,1,349.0,349.0,180.0,169.0
ITM000618,ORD000296,PRD020,3,15.0,45.0,12.0,33.0
ITM000619,ORD000297,PRD018,3,299.0,897.0,420.0,477.0
ITM000620,ORD000297,PRD011,1,649.0,649.0,370.0,279.0
ITM000621,ORD000298,PRD003,3,189.0,567.0,285.0,282.0
ITM000622,ORD000298,PRD024,3,89.0,267.0,96.0,171.0
ITM000623,ORD000298,PRD009,2,79.0,158.0,64.0,94.0
ITM000624,ORD000299,PRD006,1,649.0,649.0,380.0,269.0
ITM000625,ORD000299,PRD009,1,79.0,79.0,32.0,47.0
ITM000626,ORD000300,PRD007,1,279.0,279.0,130.0,149.0
ITM000627,ORD000300,PRD004,1,1499.0,1499.0,900.0,599.0
ITM000628,ORD000300,PRD014,3,99.0,297.0,114.0,183.0
ITM000629,ORD000301,PRD025,2,39.0,78.0,28.0,50.0
ITM000630,ORD000301,PRD007,3,279.0,837.0,390.0,447.0
ITM000631,ORD000301,PRD016,2,59.0,118.0,36.0,82.0
ITM000632,ORD000301,PRD026,3,12.0,36.0,7.5,28.5
ITM000633,ORD000302,PRD005,3,749.0,2247.0,1260.0,987.0
ITM000634,ORD000302,PRD003,3,189.0,567.0,285.0,282.0
ITM000635,ORD000302,PRD027,3,29.0,87.0,24.0,63.0
ITM000636,ORD000302,PRD022,2,18.0,36.0,10.0,26.0
ITM000637,ORD000303,PRD023,2,199.0,398.0,170.0,228.0
ITM000638,ORD000303,PRD029,1,399.0,399.0,210.0,189.0
ITM000639,ORD000303,PRD013,3,180.0,540.0,204.0,336.0
ITM000640,ORD000303,PRD029,2,399.0,798.0,420.0,378.0
ITM000641,ORD000304,PRD026,1,12.0,12.0,2.5,9.5
ITM000642,ORD000305,PRD014,1,99.0,99.0,38.0,61.0
ITM000643,ORD000305,PRD014,2,99.0,198.0,76.0,122.0
ITM000644,ORD000305,PRD012,1,149.0,149.0,55.0,94.0
ITM000645,ORD000305,PRD009,2,79.0,158.0,64.0,94.0
ITM000646,ORD000306,PRD002,2,999.0,1998.0,1200.0,798.0
ITM000647,ORD000306,PRD012,1,149.0,149.0,55.0,94.0
ITM000648,ORD000306,PRD025,1,39.0,39.0,14.0,25.0
ITM000649,ORD000307,PRD017,2,149.0,298.0,120.0,178.0
ITM000650,ORD000308,PRD010,1,749.0,749.0,430.0,319.0
ITM000651,ORD000308,PRD017,1,149.0,149.0,60.0,89.0
ITM000652,ORD000309,PRD018,2,299.0,598.0,280.0,318.0
ITM000653,ORD000309,PRD014,1,99.0,99.0,38.0,61.0
ITM000654,ORD000309,PRD008,1,349.0,349.0,180.0,169.0
ITM000655,ORD000310,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM000656,ORD000310,PRD018,2,299.0,598.0,280.0,318.0
ITM000657,ORD000311,PRD006,2,649.0,1298.0,760.0,538.0
ITM000658,ORD000312,PRD002,2,999.0,1998.0,1200.0,798.0
ITM000659,ORD000312,PRD005,1,749.0,749.0,420.0,329.0
ITM000660,ORD000313,PRD015,1,29.0,29.0,9.0,20.0
ITM000661,ORD000313,PRD023,1,199.0,199.0,85.0,114.0
ITM000662,ORD000314,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM000663,ORD000315,PRD017,2,149.0,298.0,120.0,178.0
ITM000664,ORD000315,PRD021,3,45.0,135.0,36.0,99.0
ITM000665,ORD000315,PRD012,3,149.0,447.0,165.0,282.0
ITM000666,ORD000316,PRD017,2,149.0,298.0,120.0,178.0
ITM000667,ORD000316,PRD005,1,749.0,749.0,420.0,329.0
ITM000668,ORD000316,PRD007,1,279.0,279.0,130.0,149.0
ITM000669,ORD000317,PRD010,2,749.0,1498.0,860.0,638.0
ITM000670,ORD000317,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM000671,ORD000318,PRD028,3,129.0,387.0,156.0,231.0
ITM000672,ORD000318,PRD026,3,12.0,36.0,7.5,28.5
ITM000673,ORD000318,PRD005,3,749.0,2247.0,1260.0,987.0
ITM000674,ORD000319,PRD013,2,180.0,360.0,136.0,224.0
ITM000675,ORD000319,PRD023,2,199.0,398.0,170.0,228.0
ITM000676,ORD000320,PRD029,3,399.0,1197.0,630.0,567.0
ITM000677,ORD000321,PRD020,2,15.0,30.0,8.0,22.0
ITM000678,ORD000321,PRD012,3,149.0,447.0,165.0,282.0
ITM000679,ORD000321,PRD018,2,299.0,598.0,280.0,318.0
ITM000680,ORD000321,PRD002,2,999.0,1998.0,1200.0,798.0
ITM000681,ORD000322,PRD005,3,749.0,2247.0,1260.0,987.0
ITM000682,ORD000323,PRD015,2,29.0,58.0,18.0,40.0
ITM000683,ORD000323,PRD011,3,649.0,1947.0,1110.0,837.0
ITM000684,ORD000323,PRD015,2,29.0,58.0,18.0,40.0
ITM000685,ORD000324,PRD015,2,29.0,58.0,18.0,40.0
ITM000686,ORD000324,PRD014,3,99.0,297.0,114.0,183.0
ITM000687,ORD000324,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM000688,ORD000325,PRD022,3,18.0,54.0,15.0,39.0
ITM000689,ORD000325,PRD015,3,29.0,87.0,27.0,60.0
ITM000690,ORD000326,PRD013,2,180.0,360.0,136.0,224.0
ITM000691,ORD000327,PRD019,1,89.0,89.0,22.0,67.0
ITM000692,ORD000328,PRD003,1,189.0,189.0,95.0,94.0
ITM000693,ORD000328,PRD028,1,129.0,129.0,52.0,77.0
ITM000694,ORD000328,PRD009,3,79.0,237.0,96.0,141.0
ITM000695,ORD000329,PRD003,3,189.0,567.0,285.0,282.0
ITM000696,ORD000330,PRD019,3,89.0,267.0,66.0,201.0
ITM000697,ORD000330,PRD018,3,299.0,897.0,420.0,477.0
ITM000698,ORD000331,PRD020,1,15.0,15.0,4.0,11.0
ITM000699,ORD000331,PRD008,1,349.0,349.0,180.0,169.0
ITM000700,ORD000331,PRD014,2,99.0,198.0,76.0,122.0
ITM000701,ORD000332,PRD010,2,749.0,1498.0,860.0,638.0
ITM000702,ORD000332,PRD004,1,1499.0,1499.0,900.0,599.0
ITM000703,ORD000332,PRD018,1,299.0,299.0,140.0,159.0
ITM000704,ORD000332,PRD028,1,129.0,129.0,52.0,77.0
ITM000705,ORD000333,PRD024,2,89.0,178.0,64.0,114.0
ITM000706,ORD000333,PRD014,3,99.0,297.0,114.0,183.0
ITM000707,ORD000333,PRD011,2,649.0,1298.0,740.0,558.0
ITM000708,ORD000334,PRD011,1,649.0,649.0,370.0,279.0
ITM000709,ORD000334,PRD014,2,99.0,198.0,76.0,122.0
ITM000710,ORD000334,PRD027,2,29.0,58.0,16.0,42.0
ITM000711,ORD000335,PRD008,2,349.0,698.0,360.0,338.0
ITM000712,ORD000335,PRD029,2,399.0,798.0,420.0,378.0
ITM000713,ORD000335,PRD030,2,149.0,298.0,136.0,162.0
ITM000714,ORD000336,PRD006,3,649.0,1947.0,1140.0,807.0
ITM000715,ORD000337,PRD018,2,299.0,598.0,280.0,318.0
ITM000716,ORD000338,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM000717,ORD000338,PRD006,1,649.0,649.0,380.0,269.0
ITM000718,ORD000338,PRD005,2,749.0,1498.0,840.0,658.0
ITM000719,ORD000339,PRD006,2,649.0,1298.0,760.0,538.0
ITM000720,ORD000339,PRD011,1,649.0,649.0,370.0,279.0
ITM000721,ORD000339,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM000722,ORD000340,PRD013,2,180.0,360.0,136.0,224.0
ITM000723,ORD000340,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM000724,ORD000341,PRD015,3,29.0,87.0,27.0,60.0
ITM000725,ORD000341,PRD028,2,129.0,258.0,104.0,154.0
ITM000726,ORD000341,PRD006,3,649.0,1947.0,1140.0,807.0
ITM000727,ORD000342,PRD028,2,129.0,258.0,104.0,154.0
ITM000728,ORD000342,PRD022,1,18.0,18.0,5.0,13.0
ITM000729,ORD000343,PRD023,2,199.0,398.0,170.0,228.0
ITM000730,ORD000343,PRD014,1,99.0,99.0,38.0,61.0
ITM000731,ORD000344,PRD003,1,189.0,189.0,95.0,94.0
ITM000732,ORD000344,PRD019,1,89.0,89.0,22.0,67.0
ITM000733,ORD000344,PRD005,1,749.0,749.0,420.0,329.0
ITM000734,ORD000345,PRD008,3,349.0,1047.0,540.0,507.0
ITM000735,ORD000345,PRD016,2,59.0,118.0,36.0,82.0
ITM000736,ORD000346,PRD023,1,199.0,199.0,85.0,114.0
ITM000737,ORD000346,PRD029,2,399.0,798.0,420.0,378.0
ITM000738,ORD000346,PRD021,1,45.0,45.0,12.0,33.0
ITM000739,ORD000347,PRD006,2,649.0,1298.0,760.0,538.0
ITM000740,ORD000348,PRD027,2,29.0,58.0,16.0,42.0
ITM000741,ORD000348,PRD024,3,89.0,267.0,96.0,171.0
ITM000742,ORD000349,PRD028,1,129.0,129.0,52.0,77.0
ITM000743,ORD000349,PRD009,2,79.0,158.0,64.0,94.0
ITM000744,ORD000349,PRD003,2,189.0,378.0,190.0,188.0
ITM000745,ORD000350,PRD007,3,279.0,837.0,390.0,447.0
ITM000746,ORD000350,PRD006,2,649.0,1298.0,760.0,538.0
ITM000747,ORD000350,PRD002,1,999.0,999.0,600.0,399.0
ITM000748,ORD000350,PRD021,2,45.0,90.0,24.0,66.0
ITM000749,ORD000351,PRD027,3,29.0,87.0,24.0,63.0
ITM000750,ORD000352,PRD017,3,149.0,447.0,180.0,267.0
ITM000751,ORD000352,PRD020,3,15.0,45.0,12.0,33.0
ITM000752,ORD000352,PRD007,2,279.0,558.0,260.0,298.0
ITM000753,ORD000353,PRD025,2,39.0,78.0,28.0,50.0
ITM000754,ORD000353,PRD002,2,999.0,1998.0,1200.0,798.0
ITM000755,ORD000353,PRD011,1,649.0,649.0,370.0,279.0
ITM000756,ORD000354,PRD029,3,399.0,1197.0,630.0,567.0
ITM000757,ORD000354,PRD019,1,89.0,89.0,22.0,67.0
ITM000758,ORD000355,PRD008,3,349.0,1047.0,540.0,507.0
ITM000759,ORD000355,PRD029,3,399.0,1197.0,630.0,567.0
ITM000760,ORD000355,PRD009,2,79.0,158.0,64.0,94.0
ITM000761,ORD000356,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM000762,ORD000356,PRD002,1,999.0,999.0,600.0,399.0
ITM000763,ORD000357,PRD020,3,15.0,45.0,12.0,33.0
ITM000764,ORD000358,PRD004,1,1499.0,1499.0,900.0,599.0
ITM000765,ORD000358,PRD030,2,149.0,298.0,136.0,162.0
ITM000766,ORD000358,PRD018,3,299.0,897.0,420.0,477.0
ITM000767,ORD000359,PRD021,1,45.0,45.0,12.0,33.0
ITM000768,ORD000359,PRD016,1,59.0,59.0,18.0,41.0
ITM000769,ORD000360,PRD009,2,79.0,158.0,64.0,94.0
ITM000770,ORD000360,PRD006,2,649.0,1298.0,760.0,538.0
ITM000771,ORD000360,PRD007,3,279.0,837.0,390.0,447.0
ITM000772,ORD000361,PRD005,1,749.0,749.0,420.0,329.0
ITM000773,ORD000361,PRD028,1,129.0,129.0,52.0,77.0
ITM000774,ORD000361,PRD008,1,349.0,349.0,180.0,169.0
ITM000775,ORD000362,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM000776,ORD000363,PRD013,1,180.0,180.0,68.0,112.0
ITM000777,ORD000364,PRD006,1,649.0,649.0,380.0,269.0
ITM000778,ORD000364,PRD011,1,649.0,649.0,370.0,279.0
ITM000779,ORD000364,PRD017,3,149.0,447.0,180.0,267.0
ITM000780,ORD000365,PRD028,2,129.0,258.0,104.0,154.0
ITM000781,ORD000365,PRD026,2,12.0,24.0,5.0,19.0
ITM000782,ORD000366,PRD021,2,45.0,90.0,24.0,66.0
ITM000783,ORD000367,PRD025,2,39.0,78.0,28.0,50.0
ITM000784,ORD000368,PRD001,3,1299.0,3897.0,2340.0,1557.0
ITM000785,ORD000369,PRD027,1,29.0,29.0,8.0,21.0
ITM000786,ORD000369,PRD011,2,649.0,1298.0,740.0,558.0
