customer_id,frequency,monetary,segment,pays,recency,R_score,F_score,M_score,rfm_score,rfm_total,segment_rfm
CUS00325,7,2270.0,Standard,Nigeria,22,5,4,1,541,10,Fidèles
CUS00326,7,8679.0,Premium,Ghana,352,1,4,4,144,9,À réactiver
CUS00327,7,11665.0,Occasionnel,Nigeria,309,1,4,5,145,10,À réactiver
CUS00328,7,17702.0,Premium,Belgique,107,3,4,5,345,12,Fidèles
CUS00329,5,6850.0,Occasionnel,Cameroun,136,3,2,3,323,8,Dormants
CUS00330,4,3211.0,Nouveau,Senegal,190,2,2,2,222,6,Dormants
CUS00331,5,6657.0,Occasionnel,Cameroun,191,2,2,3,223,7,Dormants
CUS00332,5,9646.0,Occasionnel,Senegal,58,4,2,4,424,10,Gros dépensiers occasionnels
CUS00333,2,6722.0,Nouveau,Nigeria,436,1,1,3,113,5,Dormants
CUS00334,9,10790.0,Premium,Cameroun,16,5,5,5,555,15,Champions
CUS00335,4,6241.0,Occasionnel,France,61,4,2,3,423,9,Nouveaux prometteurs
CUS00336,4,6487.0,Standard,France,169,2,2,3,223,7,Dormants
CUS00337,5,5535.0,Nouveau,Belgique,157,3,2,3,323,8,Dormants
CUS00338,6,10076.0,Premium,France,26,5,3,4,534,12,Fidèles
CUS00339,6,8752.0,Occasionnel,Maroc,233,2,3,4,234,9,À réactiver
CUS00340,6,7260.0,Standard,Senegal,88,4,3,3,433,10,Fidèles
CUS00341,6,8810.0,Occasionnel,Cote d'Ivoire,95,3,3,4,334,10,Fidèles
CUS00342,6,5930.0,Occasionnel,Senegal,22,5,3,3,533,11,Fidèles
CUS00343,7,11430.0,Standard,Belgique,168,3,4,5,345,12,Fidèles
CUS00344,6,8378.0,Occasionnel,Cameroun,52,4,3,4,434,11,Fidèles
CUS00345,5,7484.0,Standard,France,486,1,2,3,123,6,Dormants
CUS00346,2,3439.0,Occasionnel,Senegal,181,2,1,2,212,5,Dormants
CUS00347,4,4941.0,Nouveau,Cameroun,321,1,2,2,122,5,Dormants
CUS00348,9,8160.0,Standard,France,1,5,5,4,554,14,Champions
CUS00349,4,6407.0,Occasionnel,Ghana,8,5,2,3,523,10,Nouveaux prometteurs
CUS00350,7,7812.0,Premium,Cote d'Ivoire,69,4,4,4,444,12,Champions
CUS00351,5,8531.0,Standard,Ghana,147,3,2,4,324,9,Gros dépensiers occasionnels
CUS00352,7,6990.0,Premium,France,201,2,4,3,243,9,À réactiver
CUS00353,3,3192.0,Nouveau,Nigeria,312,1,1,2,112,4,Dormants
CUS00354,3,4244.0,Standard,France,285,1,1,2,112,4,Dormants
CUS00355,4,2161.0,Occasionnel,Nigeria,12,5,2,1,521,8,Nouveaux prometteurs
CUS00356,7,4205.0,Occasionnel,Senegal,8,5,4,2,542,11,Fidèles
CUS00357,5,6409.0,Standard,Nigeria,210,2,2,3,223,7,Dormants
CUS00358,5,15099.0,Nouveau,Cameroun,28,5,2,5,525,12,Gros dépensiers occasionnels
CUS00359,5,2431.0,Nouveau,Cameroun,109,3,2,1,321,6,Dormants
CUS00360,4,4293.0,Occasionnel,Senegal,237,2,2,2,222,6,Dormants
CUS00361,4,6220.0,Nouveau,Cote d'Ivoire,303,1,2,3,123,6,Dormants
CUS00362,3,2057.0,Standard,France,140,3,1,1,311,5,Dormants
CUS00363,6,4619.0,Premium,France,131,3,3,2,332,8,Fidèles
CUS00364,11,11306.0,Occasionnel,Cameroun,83,4,5,5,455,14,Champions
CUS00365,6,6776.0,Standard,Cameroun,280,1,3,3,133,7,Dormants
CUS00366,9,10862.0,Occasionnel,Cameroun,201,2,5,5,255,12,À réactiver
CUS00367,5,7763.0,Occasionnel,Belgique,152,3,2,4,324,9,Gros dépensiers occasionnels
CUS00368,10,17498.0,Occasionnel,Ghana,73,4,5,5,455,14,Champions
CUS00369,7,12186.0,Premium,France,198,2,4,5,245,11,À réactiver
CUS00370,6,2467.0,Nouveau,Nigeria,280,1,3,1,131,5,Dormants
CUS00371,5,8184.0,Premium,Senegal,178,2,2,4,224,8,Gros dépensiers occasionnels
CUS00372,6,9323.0,Nouveau,Maroc,121,3,3,4,334,10,Fidèles
CUS00373,5,2492.0,Nouveau,Ghana,202,2,2,1,221,5,Dormants
CUS00374,4,6229.0,Nouveau,Belgique,152,3,2,3,323,8,Dormants
CUS00375,3,4757.0,Occasionnel,Cote d'Ivoire,340,1,1,2,112,4,Dormants
CUS00376,3,4988.0,Standard,Ghana,3,5,1,2,512,8,Nouveaux prometteurs
CUS00377,2,544.0,Occasionnel,Nigeria,177,2,1,1,211,4,Dormants
CUS00378,5,8432.0,Premium,France,97,3,2,4,324,9,Gros dépensiers occasionnels
CUS00379,5,7192.0,Standard,France,124,3,2,3,323,8,Dormants
CUS00380,9,18299.0,Standard,Senegal,315,1,5,5,155,11,À réactiver
CUS00381,2,1098.0,Occasionnel,Ghana,267,2,1,1,211,4,Dormants
CUS00382,2,1644.0,Premium,Maroc,738,1,1,1,111,3,Dormants
CUS00383,3,11970.0,Premium,Belgique,588,1,1,5,115,7,Gros dépensiers occasionnels
CUS00384,6,14436.0,Occasionnel,Cote d'Ivoire,194,2,3,5,235,10,À réactiver
CUS00385,3,1027.0,Occasionnel,Ghana,392,1,1,1,111,3,Dormants
CUS00386,4,3715.0,Occasionnel,Ghana,190,2,2,2,222,6,Dormants
CUS00387,4,4862.0,Nouveau,Nigeria,1,5,2,2,522,9,Nouveaux prometteurs
CUS00388,7,5566.0,Nouveau,Cote d'Ivoire,94,4,4,3,443,11,Fidèles
CUS00389,6,10090.0,Standard,Ghana,62,4,3,4,434,11,Fidèles
CUS00390,6,7195.0,Standard,Nigeria,195,2,3,3,233,8,À réactiver
CUS00391,5,4474.0,Premium,Nigeria,361,1,2,2,122,5,Dormants
CUS00393,8,11434.0,Occasionnel,Belgique,208,2,5,5,255,12,À réactiver
CUS00394,1,2082.0,Standard,Belgique,724,1,1,1,111,3,Dormants
CUS00395,3,10223.0,Standard,Cameroun,115,3,1,4,314,8,Gros dépensiers occasionnels
CUS00396,5,3377.0,Standard,Ghana,37,4,2,2,422,8,Nouveaux prometteurs
CUS00397,3,4499.0,Nouveau,Maroc,372,1,1,2,112,4,Dormants
CUS00398,4,4307.0,Premium,Nigeria,20,5,2,2,522,9,Nouveaux prometteurs
CUS00399,5,7613.0,Occasionnel,Ghana,143,3,2,3,323,8,Dormants
CUS00400,9,17252.0,Standard,Nigeria,5,5,5,5,555,15,Champions
CUS00401,9,8828.0,Standard,Nigeria,120,3,5,4,354,12,Fidèles
CUS00402,8,10966.0,Standard,Ghana,22,5,5,5,555,15,Champions
CUS00403,5,4764.0,Premium,Maroc,174,2,2,2,222,6,Dormants
CUS00404,4,2737.0,Standard,Maroc,371,1,2,1,121,4,Dormants
CUS00405,10,12454.0,Standard,France,19,5,5,5,555,15,Champions
CUS00406,6,8668.0,Nouveau,Nigeria,313,1,3,4,134,8,À réactiver
CUS00407,4,5088.0,Occasionnel,Cote d'Ivoire,165,3,2,2,322,7,Dormants
CUS00408,1,2293.0,Occasionnel,Nigeria,898,1,1,1,111,3,Dormants
CUS00409,15,19940.0,Occasionnel,Cote d'Ivoire,23,5,5,5,555,15,Champions
CUS00410,4,6802.0,Premium,Cote d'Ivoire,471,1,2,3,123,6,Dormants
CUS00411,7,10706.0,Nouveau,Nigeria,70,4,4,5,445,13,Champions
CUS00412,9,5021.0,Nouveau,France,70,4,5,2,452,11,Fidèles
CUS00413,3,983.0,Occasionnel,Belgique,397,1,1,1,111,3,Dormants
CUS00414,8,5783.0,Standard,Nigeria,43,4,5,3,453,12,Fidèles
CUS00415,10,20200.0,Premium,Cameroun,67,4,5,5,455,14,Champions
CUS00416,6,8879.0,Nouveau,Belgique,45,4,3,4,434,11,Fidèles
CUS00417,3,5314.0,Occasionnel,Maroc,384,1,1,2,112,4,Dormants
CUS00418,7,10012.0,Nouveau,Maroc,21,5,4,4,544,13,Champions
CUS00419,7,9460.0,Premium,Cameroun,366,1,4,4,144,9,À réactiver
CUS00420,6,11670.0,Nouveau,Belgique,193,2,3,5,235,10,À réactiver
CUS00421,4,12888.0,Nouveau,Senegal,243,2,2,5,225,9,Gros dépensiers occasionnels
CUS00422,6,8525.0,Premium,Nigeria,4,5,3,4,534,12,Fidèles
CUS00423,5,10030.0,Nouveau,Maroc,188,2,2,4,224,8,Gros dépensiers occasionnels
CUS00424,13,16041.0,Standard,Nigeria,237,2,5,5,255,12,À réactiver
CUS00425,7,6670.0,Occasionnel,France,166,3,4,3,343,10,Fidèles
CUS00426,2,596.0,Occasionnel,Nigeria,539,1,1,1,111,3,Dormants
CUS00427,8,18594.0,Premium,France,113,3,5,5,355,13,Fidèles
CUS00428,4,4044.0,Occasionnel,Belgique,360,1,2,2,122,5,Dormants
CUS00429,5,3457.0,Nouveau,Senegal,208,2,2,2,222,6,Dormants
CUS00430,2,1919.0,Occasionnel,Belgique,224,2,1,1,211,4,Dormants
CUS00431,7,11714.0,Occasionnel,France,86,4,4,5,445,13,Champions
CUS00432,4,2572.0,Occasionnel,Ghana,192,2,2,1,221,5,Dormants
CUS00433,2,3121.0,Standard,France,172,2,1,1,211,4,Dormants
CUS00434,8,13222.0,Nouveau,Cameroun,239,2,5,5,255,12,À réactiver
CUS00435,9,7277.0,Standard,Maroc,179,2,5,3,253,10,À réactiver
CUS00436,3,1742.0,Occasionnel,Maroc,29,5,1,1,511,7,Nouveaux prometteurs
CUS00437,7,13811.0,Occasionnel,Senegal,41,4,4,5,445,13,Champions
CUS00438,7,14279.0,Occasionnel,France,198,2,4,5,245,11,À réactiver
CUS00439,2,2910.0,Premium,Nigeria,542,1,1,1,111,3,Dormants
CUS00440,5,2982.0,Nouveau,Senegal,22,5,2,1,521,8,Nouveaux prometteurs
CUS00441,5,7482.0,Standard,Maroc,165,3,2,3,323,8,Dormants
CUS00442,2,934.0,Standard,Ghana,484,1,1,1,111,3,Dormants
CUS00443,5,5725.0,Nouveau,Maroc,94,4,2,3,423,9,Nouveaux prometteurs
CUS00444,2,4360.0,Standard,Cameroun,3,5,1,2,512,8,Nouveaux prometteurs
CUS00445,5,7309.0,Standard,Cote d'Ivoire,221,2,2,3,223,7,Dormants
CUS00446,5,7814.0,Standard,Belgique,238,2,2,4,224,8,Gros dépensiers occasionnels
CUS00447,7,15097.0,Standard,Nigeria,12,5,4,5,545,14,Champions
CUS00448,11,13525.0,Occasionnel,Ghana,52,4,5,5,455,14,Champions
CUS00449,6,3764.0,Standard,Senegal,51,4,3,2,432,9,Fidèles
CUS00450,6,13332.0,Standard,Maroc,52,4,3,5,435,12,Fidèles
CUS00451,6,7716.0,Nouveau,Cote d'Ivoire,381,1,3,4,134,8,À réactiver
CUS00452,6,11120.0,Nouveau,Ghana,45,4,3,5,435,12,Fidèles
CUS00453,4,2982.0,Occasionnel,Nigeria,374,1,2,1,121,4,Dormants
CUS00454,6,2742.0,Nouveau,France,156,3,3,1,331,7,Fidèles
CUS00455,4,5657.0,Standard,Belgique,144,3,2,3,323,8,Dormants
CUS00456,6,5119.0,Nouveau,Ghana,291,1,3,2,132,6,Dormants
CUS00457,8,8413.0,Premium,Nigeria,13,5,5,4,554,14,Champions
CUS00458,3,1402.0,Occasionnel,Belgique,678,1,1,1,111,3,Dormants
CUS00459,4,5933.0,Nouveau,Ghana,179,2,2,3,223,7,Dormants
CUS00460,6,2165.0,Premium,Ghana,228,2,3,1,231,6,Dormants
CUS00461,9,8094.0,Occasionnel,Cameroun,110,3,5,4,354,12,Fidèles
CUS00462,1,123.0,Occasionnel,Ghana,471,1,1,1,111,3,Dormants
CUS00463,3,3019.0,Nouveau,Senegal,554,1,1,1,111,3,Dormants
CUS00464,7,14847.0,Occasionnel,Nigeria,344,1,4,5,145,10,À réactiver
CUS00465,4,8654.0,Occasionnel,France,142,3,2,4,324,9,Gros dépensiers occasionnels
CUS00466,3,3480.0,Premium,Cote d'Ivoire,315,1,1,2,112,4,Dormants
CUS00467,4,13340.0,Premium,Belgique,10,5,2,5,525,12,Gros dépensiers occasionnels
CUS00468,6,5953.0,Nouveau,France,220,2,3,3,233,8,À réactiver
CUS00469,8,7612.0,Nouveau,France,349,1,5,3,153,9,À réactiver
CUS00470,6,7321.0,Occasionnel,Nigeria,32,5,3,3,533,11,Fidèles
CUS00471,5,6743.0,Standard,Belgique,29,5,2,3,523,10,Nouveaux prometteurs
CUS00472,1,3170.0,Occasionnel,Nigeria,26,5,1,1,511,7,Nouveaux prometteurs
CUS00473,8,11354.0,Nouveau,Maroc,72,4,5,5,455,14,Champions
CUS00474,6,15011.0,Nouveau,Belgique,123,3,3,5,335,11,Fidèles
CUS00475,7,5464.0,Occasionnel,Cameroun,29,5,4,2,542,11,Fidèles
CUS00476,5,4027.0,Occasionnel,Ghana,64,4,2,2,422,8,Nouveaux prometteurs
CUS00477,5,6737.0,Standard,Cote d'Ivoire,77,4,2,3,423,9,Nouveaux prometteurs
CUS00478,3,4729.0,Standard,Nigeria,19,5,1,2,512,8,Nouveaux prometteurs
CUS00479,5,11123.0,Nouveau,Ghana,550,1,2,5,125,8,Gros dépensiers occasionnels
CUS00480,5,4771.0,Occasionnel,France,52,4,3,2,432,9,Fidèles
CUS00481,5,2824.0,Nouveau,Ghana,124,3,3,1,331,7,Fidèles
CUS00482,6,14107.0,Standard,Nigeria,135,3,3,5,335,11,Fidèles
CUS00483,8,8086.0,Nouveau,Belgique,113,3,5,4,354,12,Fidèles
CUS00485,6,4903.0,Standard,Maroc,72,4,3,2,432,9,Fidèles
CUS00486,7,9893.0,Standard,Nigeria,140,3,4,4,344,11,Fidèles
CUS00487,5,5275.0,Occasionnel,Maroc,80,4,3,2,432,9,Fidèles
CUS00488,5,5121.0,Occasionnel,Ghana,177,2,3,2,232,7,Dormants
CUS00489,3,1207.0,Standard,Maroc,229,2,1,1,211,4,Dormants
CUS00490,3,1352.0,Occasionnel,Nigeria,7,5,1,1,511,7,Nouveaux prometteurs
CUS00491,8,9907.0,Occasionnel,Cameroun,42,4,5,4,454,13,Champions
CUS00492,5,9416.0,Premium,Maroc,129,3,3,4,334,10,Fidèles
CUS00493,3,2455.0,Premium,Cameroun,15,5,1,1,511,7,Nouveaux prometteurs
CUS00494,6,5532.0,Premium,Cameroun,248,2,3,3,233,8,À réactiver
CUS00495,3,3183.0,Standard,Nigeria,143,3,1,1,311,5,Dormants
CUS00496,9,12870.0,Standard,Cote d'Ivoire,5,5,5,5,555,15,Champions
CUS00497,7,8228.0,Occasionnel,Belgique,31,5,4,4,544,13,Champions
CUS00498,5,8355.0,Occasionnel,Nigeria,324,1,3,4,134,8,À réactiver
CUS00499,7,7605.0,Nouveau,Cameroun,84,4,4,3,443,11,Fidèles
CUS00500,8,14695.0,Nouveau,Ghana,11,5,5,5,555,15,Champions
CUS00501,3,1516.0,Standard,Ghana,227,2,1,1,211,4,Dormants
CUS00502,5,3944.0,Standard,Cote d'Ivoire,219,2,3,2,232,7,Dormants
CUS00503,5,3984.0,Standard,Senegal,28,5,3,2,532,10,Fidèles
CUS00504,5,3673.0,Nouveau,Belgique,218,2,3,2,232,7,Dormants
CUS00505,4,8716.0,Occasionnel,Maroc,176,2,2,4,224,8,Gros dépensiers occasionnels
CUS00506,5,13171.0,Occasionnel,France,98,3,3,5,335,11,Fidèles
CUS00507,4,5107.0,Occasionnel,Cote d'Ivoire,148,3,2,2,322,7,Dormants
CUS00508,5,4617.0,Occasionnel,Cameroun,87,4,3,2,432,9,Fidèles
CUS00509,5,3197.0,Premium,Ghana,228,2,3,2,232,7,Dormants
CUS00510,6,9191.0,Standard,France,122,3,3,4,334,10,Fidèles
CUS00511,4,2841.0,Standard,Cote d'Ivoire,83,4,2,1,421,7,Nouveaux prometteurs
CUS00512,5,2618.0,Standard,Maroc,8,5,3,1,531,9,Fidèles
CUS00513,8,7118.0,Occasionnel,Cote d'Ivoire,9,5,5,3,553,13,Fidèles
CUS00514,10,7078.0,Standard,Cote d'Ivoire,38,4,5,3,453,12,Fidèles
CUS00515,7,10258.0,Occasionnel,Ghana,27,5,4,4,544,13,Champions
CUS00516,8,11270.0,Standard,Nigeria,57,4,5,5,455,14,Champions
CUS00517,3,2940.0,Standard,Belgique,207,2,1,1,211,4,Dormants
CUS00518,11,14494.0,Occasionnel,Nigeria,49,4,5,5,455,14,Champions
CUS00519,6,8176.0,Occasionnel,Cameroun,118,3,3,4,334,10,Fidèles
CUS00520,6,5203.0,Standard,Senegal,180,2,3,2,232,7,Dormants
CUS00521,4,8769.0,Premium,Senegal,170,2,2,4,224,8,Gros dépensiers occasionnels
CUS00522,5,7197.0,Standard,Cameroun,507,1,3,3,133,7,Dormants
CUS00523,11,19553.0,Occasionnel,Belgique,44,4,5,5,455,14,Champions
CUS00524,3,4026.0,Nouveau,Belgique,111,3,1,2,312,6,Dormants
CUS00525,4,14655.0,Premium,Cote d'Ivoire,257,2,2,5,225,9,Gros dépensiers occasionnels
CUS00526,8,8652.0,Occasionnel,Belgique,149,3,5,4,354,12,Fidèles
CUS00527,4,2152.0,Standard,Cote d'Ivoire,2,5,2,1,521,8,Nouveaux prometteurs
CUS00528,9,9445.0,Premium,Cameroun,155,3,5,4,354,12,Fidèles
CUS00529,6,11733.0,Nouveau,Senegal,184,2,3,5,235,10,À réactiver
CUS00530,4,4633.0,Standard,Belgique,29,5,2,2,522,9,Nouveaux prometteurs
CUS00531,8,14930.0,Standard,France,38,4,5,5,455,14,Champions
CUS00532,4,1561.0,Standard,Belgique,36,5,2,1,521,8,Nouveaux prometteurs
CUS00533,4,4177.0,Premium,France,313,1,2,2,122,5,Dormants
CUS00534,8,9267.0,Occasionnel,Ghana,135,3,5,4,354,12,Fidèles
CUS00535,5,4239.0,Nouveau,Cote d'Ivoire,21,5,3,2,532,10,Fidèles
CUS00536,8,7861.0,Occasionnel,Ghana,59,4,5,4,454,13,Champions
CUS00537,4,8872.0,Standard,Belgique,8,5,2,4,524,11,Gros dépensiers occasionnels
CUS00538,5,4676.0,Occasionnel,Senegal,110,3,3,2,332,8,Fidèles
CUS00539,5,4359.0,Standard,Cote d'Ivoire,198,2,3,2,232,7,Dormants
CUS00540,7,5670.0,Occasionnel,Cote d'Ivoire,295,1,4,3,143,8,À réactiver
CUS00541,4,9144.0,Standard,Cameroun,112,3,2,4,324,9,Gros dépensiers occasionnels
CUS00542,6,18182.0,Premium,Cameroun,153,3,3,5,335,11,Fidèles
CUS00543,11,20805.0,Occasionnel,Cameroun,76,4,5,5,455,14,Champions
CUS00544,10,9875.0,Nouveau,Cameroun,91,4,5,4,454,13,Champions
CUS00545,4,4153.0,Standard,Cameroun,287,1,2,2,122,5,Dormants
CUS00546,6,8726.0,Occasionnel,France,201,2,3,4,234,9,À réactiver
CUS00547,7,7794.0,Occasionnel,Nigeria,80,4,4,4,444,12,Champions
CUS00548,5,2655.0,Standard,Nigeria,62,4,3,1,431,8,Fidèles
CUS00549,8,19588.0,Standard,Maroc,116,3,5,5,355,13,Fidèles
CUS00550,4,7369.0,Occasionnel,Belgique,35,5,2,3,523,10,Nouveaux prometteurs
CUS00551,5,2863.0,Nouveau,France,198,2,3,1,231,6,Dormants
CUS00552,5,6848.0,Occasionnel,Ghana,55,4,3,3,433,10,Fidèles
CUS00553,3,1181.0,Standard,Ghana,137,3,1,1,311,5,Dormants
CUS00554,6,6049.0,Occasionnel,Senegal,36,5,3,3,533,11,Fidèles
CUS00555,3,2804.0,Standard,Cameroun,25,5,1,1,511,7,Nouveaux prometteurs
CUS00556,3,2940.0,Standard,Cote d'Ivoire,173,2,1,1,211,4,Dormants
CUS00557,4,3734.0,Standard,Cameroun,353,1,2,2,122,5,Dormants
CUS00558,3,6792.0,Standard,Maroc,30,5,1,3,513,9,Nouveaux prometteurs
CUS00559,7,10851.0,Nouveau,Senegal,15,5,4,5,545,14,Champions
CUS00560,5,7883.0,Standard,Cameroun,107,3,3,4,334,10,Fidèles
CUS00561,3,2144.0,Standard,Nigeria,110,3,1,1,311,5,Dormants
CUS00562,3,5139.0,Standard,Nigeria,50,4,1,2,412,7,Nouveaux prometteurs
CUS00563,4,7734.0,Premium,Belgique,98,3,2,4,324,9,Gros dépensiers occasionnels
CUS00564,3,5862.0,Standard,Nigeria,73,4,1,3,413,8,Nouveaux prometteurs
CUS00565,4,5196.0,Occasionnel,Cote d'Ivoire,56,4,2,2,422,8,Nouveaux prometteurs
CUS00566,5,3485.0,Nouveau,Maroc,142,3,3,2,332,8,Fidèles
CUS00567,8,9673.0,Standard,Ghana,35,5,5,4,554,14,Champions
CUS00568,7,9437.0,Occasionnel,Cameroun,213,2,4,4,244,10,À réactiver
CUS00569,5,14448.0,Standard,Belgique,304,1,3,5,135,9,À réactiver
CUS00570,7,7205.0,Standard,Belgique,53,4,4,3,443,11,Fidèles
CUS00571,6,8750.0,Occasionnel,France,119,3,3,4,334,10,Fidèles
CUS00572,6,8493.0,Occasionnel,France,18,5,3,4,534,12,Fidèles
CUS00573,3,675.0,Standard,Cote d'Ivoire,784,1,1,1,111,3,Dormants
CUS00574,6,8996.0,Standard,Senegal,89,4,3,4,434,11,Fidèles
CUS00575,7,6104.0,Premium,Belgique,102,3,4,3,343,10,Fidèles
CUS00576,7,12531.0,Premium,Belgique,336,1,4,5,145,10,À réactiver
CUS00577,8,15777.0,Premium,Ghana,28,5,5,5,555,15,Champions
CUS00578,6,3219.0,Occasionnel,Maroc,333,1,3,2,132,6,Dormants
CUS00579,3,5727.0,Nouveau,France,275,1,1,3,113,5,Dormants
CUS00580,6,9280.0,Standard,France,69,4,3,4,434,11,Fidèles
CUS00581,4,1525.0,Standard,Maroc,263,2,2,1,221,5,Dormants
CUS00582,6,9203.0,Nouveau,Senegal,16,5,3,4,534,12,Fidèles
CUS00583,6,2680.0,Standard,Cameroun,281,1,3,1,131,5,Dormants
CUS00584,4,2856.0,Standard,Cote d'Ivoire,80,4,2,1,421,7,Nouveaux prometteurs
CUS00585,3,2693.0,Occasionnel,Belgique,125,3,1,1,311,5,Dormants
CUS00586,6,7580.0,Occasionnel,Senegal,36,5,3,3,533,11,Fidèles
CUS00587,5,7115.0,Nouveau,Senegal,331,1,3,3,133,7,Dormants
CUS00588,7,14978.0,Standard,Cameroun,101,3,4,5,345,12,Fidèles
CUS00589,4,8329.0,Occasionnel,Maroc,76,4,2,4,424,10,Gros dépensiers occasionnels
CUS00590,4,2258.0,Premium,France,155,3,2,1,321,6,Dormants
CUS00591,4,2375.0,Nouveau,France,141,3,2,1,321,6,Dormants
CUS00592,3,1033.0,Occasionnel,France,42,4,1,1,411,6,Nouveaux prometteurs
CUS00593,6,5598.0,Occasionnel,Nigeria,300,1,3,3,133,7,Dormants
CUS00594,4,6102.0,Occasionnel,Senegal,33,5,2,3,523,10,Nouveaux prometteurs
CUS00595,7,3910.0,Standard,Cote d'Ivoire,36,5,4,2,542,11,Fidèles
CUS00596,9,9383.0,Occasionnel,Nigeria,106,3,5,4,354,12,Fidèles
CUS00597,4,9800.0,Premium,Ghana,331,1,2,4,124,7,Gros dépensiers occasionnels
CUS00598,5,6364.0,Standard,Belgique,3,5,3,3,533,11,Fidèles
CUS00599,5,6572.0,Standard,Ghana,255,2,3,3,233,8,À réactiver
CUS00600,1,1822.0,Occasionnel,Ghana,641,1,1,1,111,3,Dormants
CUS00601,5,6926.0,Premium,Cameroun,78,4,3,3,433,10,Fidèles
CUS00602,6,7166.0,Occasionnel,Ghana,165,3,3,3,333,9,Fidèles
CUS00603,3,4374.0,Premium,Nigeria,130,3,1,2,312,6,Dormants
CUS00604,5,5379.0,Occasionnel,Belgique,48,4,3,2,432,9,Fidèles
CUS00605,4,3764.0,Standard,France,442,1,2,2,122,5,Dormants
CUS00606,5,12577.0,Premium,Ghana,434,1,3,5,135,9,À réactiver
CUS00607,1,2349.0,Occasionnel,Senegal,519,1,1,1,111,3,Dormants
CUS00608,5,6523.0,Standard,Ghana,85,4,3,3,433,10,Fidèles
CUS00609,5,3139.0,Nouveau,Senegal,380,1,3,1,131,5,Dormants
CUS00610,5,5257.0,Standard,France,59,4,3,2,432,9,Fidèles
CUS00611,5,2463.0,Standard,Maroc,204,2,3,1,231,6,Dormants
CUS00612,6,7310.0,Standard,France,15,5,3,3,533,11,Fidèles
CUS00613,7,4685.0,Standard,Belgique,233,2,4,2,242,8,À réactiver
CUS00614,4,3196.0,Standard,Belgique,22,5,2,2,522,9,Nouveaux prometteurs
CUS00615,6,8198.0,Nouveau,Maroc,276,1,3,4,134,8,À réactiver
CUS00616,5,7954.0,Standard,Ghana,45,4,3,4,434,11,Fidèles
CUS00617,4,5587.0,Standard,France,194,2,2,3,223,7,Dormants
CUS00618,7,3955.0,Standard,Belgique,174,2,4,2,242,8,À réactiver
CUS00619,4,1572.0,Occasionnel,Nigeria,28,5,2,1,521,8,Nouveaux prometteurs
CUS00620,3,1420.0,Standard,Cameroun,85,4,1,1,411,6,Nouveaux prometteurs
CUS00621,3,1584.0,Nouveau,Nigeria,160,3,1,1,311,5,Dormants
CUS00622,6,12956.0,Nouveau,France,161,3,3,5,335,11,Fidèles
CUS00623,3,3308.0,Occasionnel,Cameroun,525,1,1,2,112,4,Dormants
CUS00624,6,7521.0,Premium,Ghana,182,2,3,3,233,8,À réactiver
CUS00625,5,5679.0,Occasionnel,Cameroun,186,2,3,3,233,8,À réactiver
CUS00626,3,1632.0,Standard,Ghana,478,1,1,1,111,3,Dormants
CUS00627,2,923.0,Occasionnel,Belgique,366,1,1,1,111,3,Dormants
CUS00628,3,1501.0,Occasionnel,Cote d'Ivoire,384,1,1,1,111,3,Dormants
CUS00629,10,10457.0,Occasionnel,Senegal,54,4,5,4,454,13,Champions
CUS00630,8,4447.0,Occasionnel,France,22,5,5,2,552,12,Fidèles
CUS00631,8,13075.0,Premium,Nigeria,74,4,5,5,455,14,Champions
CUS00632,10,12259.0,Occasionnel,Maroc,79,4,5,5,455,14,Champions
CUS00633,5,8321.0,Standard,Cameroun,318,1,3,4,134,8,À réactiver
CUS00634,6,4574.0,Nouveau,France,216,2,3,2,232,7,Dormants
CUS00635,6,3408.0,Standard,Senegal,158,3,3,2,332,8,Fidèles
CUS00636,6,4958.0,Premium,Senegal,311,1,3,2,132,6,Dormants
CUS00637,5,10901.0,Occasionnel,Nigeria,232,2,3,5,235,10,À réactiver
CUS00638,5,2486.0,Standard,Belgique,70,4,3,1,431,8,Fidèles
CUS00639,4,4273.0,Premium,Belgique,235,2,2,2,222,6,Dormants
CUS00640,3,2215.0,Occasionnel,Senegal,444,1,1,1,111,3,Dormants
CUS00641,12,8848.0,Occasionnel,France,23,5,5,4,554,14,Champions
CUS00642,8,17267.0,Occasionnel,France,28,5,5,5,555,15,Champions
CUS00643,7,8126.0,Occasionnel,Cameroun,383,1,4,4,144,9,À réactiver
CUS00644,5,3270.0,Premium,Ghana,243,2,3,2,232,7,Dormants
CUS00645,3,1762.0,Occasionnel,Cameroun,256,2,1,1,211,4,Dormants
CUS00646,6,7923.0,Standard,Cote d'Ivoire,1,5,3,4,534,12,Fidèles
CUS00647,5,5006.0,Standard,Senegal,68,4,3,2,432,9,Fidèles
CUS00648,3,4790.0,Premium,Cameroun,5,5,1,2,512,8,Nouveaux prometteurs
CUS00649,5,9643.0,Standard,Nigeria,352,1,3,4,134,8,À réactiver
CUS00650,4,9173.0,Standard,Senegal,14,5,2,4,524,11,Gros dépensiers occasionnels
CUS00651,10,18851.0,Nouveau,France,23,5,5,5,555,15,Champions
CUS00652,4,6677.0,Premium,Senegal,172,2,2,3,223,7,Dormants
CUS00653,5,7569.0,Premium,Cameroun,202,2,3,3,233,8,À réactiver
CUS00654,4,3678.0,Standard,France,220,2,2,2,222,6,Dormants
CUS00655,5,6453.0,Standard,Ghana,18,5,3,3,533,11,Fidèles
