customer_id,pays,ville,segment_client,date_inscription,customer_age_days
CUS01760,Cameroun,Yaounde,Occasionnel,2022-01-23,1073
CUS01761,Ghana,Accra,Standard,2021-10-26,1162
CUS01762,Cote d'Ivoire,Yamoussoukro,Nouveau,2022-04-28,978
CUS01763,Belgique,Bruxelles,Standard,2023-07-28,522
CUS01764,Senegal,Dakar,Standard,2022-10-25,798
CUS01765,Ghana,Accra,Occasionnel,2023-05-17,594
CUS01766,Maroc,Casablanca,Premium,2021-05-01,1340
CUS01767,Cote d'Ivoire,Yamoussoukro,Nouveau,2023-08-23,496
CUS01768,Nigeria,Kano,Nouveau,2024-05-10,235
CUS01769,Cote d'Ivoire,Abidjan,Standard,2024-06-23,191
CUS01770,Ghana,Kumasi,Nouveau,2023-01-30,701
CUS01771,France,Paris,Occasionnel,2022-06-18,927
CUS01772,France,Bordeaux,Nouveau,2023-08-17,502
CUS01773,France,Paris,Standard,2023-12-23,374
CUS01774,Ghana,Accra,Standard,2022-10-04,819
CUS01775,Cote d'Ivoire,Bouake,Standard,2022-07-30,885
CUS01776,Nigeria,Abuja,Standard,2022-06-24,921
CUS01777,Maroc,Marrakech,Standard,2021-12-04,1123
CUS01778,Nigeria,Kano,Nouveau,2021-11-06,1151
CUS01779,Belgique,Bruxelles,Standard,2021-04-22,1349
CUS01780,Cameroun,Douala,Premium,2022-06-17,928
CUS01781,France,Bordeaux,Standard,2023-10-11,447
CUS01782,Cote d'Ivoire,Daloa,Standard,2024-02-23,312
CUS01783,Belgique,Liege,Standard,2021-10-31,1157
CUS01784,Senegal,Thies,Premium,2022-08-05,879
CUS01785,France,Lyon,Occasionnel,2022-07-13,902
CUS01786,Cameroun,Douala,Occasionnel,2024-03-14,292
CUS01787,France,Bordeaux,Nouveau,2022-05-20,956
CUS01788,Belgique,Bruxelles,Nouveau,2021-02-23,1407
CUS01789,Maroc,Marrakech,Nouveau,2021-09-07,1211
CUS01790,Ghana,Kumasi,Occasionnel,2021-08-06,1243
CUS01791,Nigeria,Lagos,Premium,2023-08-01,518
CUS01792,Belgique,Liege,Occasionnel,2022-07-06,909
CUS01793,Cote d'Ivoire,Yamoussoukro,Nouveau,2024-06-28,186
CUS01794,Belgique,Liege,Nouveau,2024-03-11,295
CUS01795,France,Lyon,Nouveau,2022-08-03,881
CUS01796,Nigeria,Lagos,Occasionnel,2024-01-26,340
CUS01797,Ghana,Accra,Standard,2021-12-31,1096
CUS01798,Cameroun,Yaounde,Premium,2022-03-03,1034
CUS01799,France,Bordeaux,Occasionnel,2022-08-07,877
CUS01800,France,Paris,Standard,2023-06-05,575
CUS01801,Maroc,Marrakech,Occasionnel,2023-01-06,725
CUS01802,Senegal,Thies,Occasionnel,2023-09-30,458
CUS01803,Belgique,Liege,Standard,2024-02-28,307
CUS01804,Ghana,Accra,Occasionnel,2023-01-25,706
CUS01805,France,Bordeaux,Occasionnel,2021-07-10,1270
CUS01806,Cote d'Ivoire,Yamoussoukro,Nouveau,2022-04-05,1001
CUS01807,France,Bordeaux,Occasionnel,2023-12-11,386
CUS01808,Senegal,Thies,Standard,2021-06-12,1298
CUS01809,Belgique,Liege,Premium,2021-09-19,1199
CUS01810,Maroc,Casablanca,Occasionnel,2022-08-29,855
CUS01811,Cote d'Ivoire,Abidjan,Nouveau,2023-11-18,409
CUS01812,Senegal,Saint-Louis,Standard,2021-07-13,1267
CUS01813,Belgique,Liege,Standard,2024-04-14,261
CUS01814,Senegal,Saint-Louis,Premium,2023-08-06,513
CUS01815,France,Lyon,Occasionnel,2021-04-03,1368
CUS01816,Senegal,Thies,Nouveau,2022-09-02,851
CUS01817,Nigeria,Kano,Occasionnel,2023-07-11,539
CUS01818,Maroc,Rabat,Nouveau,2022-01-19,1077
CUS01819,Cameroun,Douala,Premium,2024-05-22,223
CUS01820,Maroc,Marrakech,Premium,2023-12-31,366
CUS01821,Cote d'Ivoire,Abidjan,Standard,2021-01-28,1433
CUS01822,France,Bordeaux,Standard,2023-04-10,631
CUS01823,Belgique,Liege,Occasionnel,2024-06-17,197
CUS01824,Nigeria,Kano,Occasionnel,2023-03-20,652
CUS01825,Maroc,Casablanca,Premium,2021-01-29,1432
CUS01826,Cameroun,Douala,Occasionnel,2022-01-21,1075
CUS01827,Cote d'Ivoire,Bouake,Standard,2021-10-25,1163
CUS01828,Cameroun,Yaounde,Occasionnel,2024-01-09,357
CUS01829,Cameroun,Douala,Standard,2023-08-08,511
CUS01830,France,Bordeaux,Standard,2021-08-27,1222
CUS01831,France,Lyon,Occasionnel,2023-07-01,549
CUS01832,Belgique,Liege,Premium,2023-07-10,540
CUS01833,Cameroun,Douala,Standard,2023-03-14,658
CUS01834,Cote d'Ivoire,Yamoussoukro,Premium,2023-06-04,576
CUS01835,Ghana,Kumasi,Occasionnel,2024-05-05,240
CUS01836,Maroc,Casablanca,Standard,2023-09-23,465
CUS01837,Belgique,Bruxelles,Occasionnel,2023-12-18,379
CUS01838,Cote d'Ivoire,Daloa,Occasionnel,2024-02-08,327
CUS01839,Senegal,Thies,Nouveau,2023-05-05,606
CUS01840,Belgique,Bruxelles,Standard,2022-12-12,750
CUS01841,Belgique,Liege,Premium,2022-08-13,871
CUS01842,Cameroun,Yaounde,Standard,2022-04-21,985
CUS01843,Cameroun,Yaounde,Nouveau,2023-08-18,501
CUS01844,France,Marseille,Occasionnel,2023-03-11,661
CUS01845,Ghana,Kumasi,Occasionnel,2021-11-28,1129
CUS01846,Cameroun,Yaounde,Occasionnel,2021-06-26,1284
CUS01847,Belgique,Bruxelles,Standard,2021-11-17,1140
CUS01848,Belgique,Bruxelles,Occasionnel,2023-10-09,449
CUS01849,Maroc,Casablanca,Standard,2021-04-07,1364
CUS01850,Cote d'Ivoire,Yamoussoukro,Nouveau,2023-01-02,729
CUS01851,France,Lyon,Occasionnel,2023-10-29,429
CUS01852,Cote d'Ivoire,Abidjan,Standard,2021-08-22,1227
CUS01853,Cameroun,Douala,Occasionnel,2023-09-24,464
CUS01854,Maroc,Rabat,Occasionnel,2021-04-06,1365
CUS01855,Maroc,Casablanca,Nouveau,2023-11-22,405
CUS01856,Senegal,Saint-Louis,Premium,2023-06-16,564
CUS01857,Belgique,Bruxelles,Nouveau,2024-06-04,210
CUS01858,Senegal,Saint-Louis,Premium,2021-08-04,1245
CUS01859,France,Paris,Nouveau,2023-01-11,720
CUS01860,France,Marseille,Occasionnel,2023-11-03,424
CUS01861,Belgique,Bruxelles,Standard,2023-01-15,716
CUS01862,Nigeria,Lagos,Premium,2022-02-18,1047
CUS01863,Belgique,Liege,Occasionnel,2021-01-14,1447
CUS01864,Cameroun,Yaounde,Standard,2023-11-01,426
CUS01865,France,Paris,Standard,2023-04-30,611
CUS01866,Nigeria,Kano,Occasionnel,2021-11-07,1150
CUS01867,Ghana,Accra,Premium,2023-05-29,582
CUS01868,Ghana,Kumasi,Nouveau,2023-11-24,403
CUS01869,Nigeria,Lagos,Standard,2021-01-21,1440
CUS01870,Senegal,Dakar,Standard,2023-04-03,638
CUS01871,France,Bordeaux,Premium,2021-03-17,1385
CUS01872,France,Paris,Nouveau,2023-12-01,396
CUS01873,Maroc,Rabat,Standard,2024-02-08,327
CUS01874,Maroc,Marrakech,Occasionnel,2022-12-06,756
CUS01875,Cote d'Ivoire,Yamoussoukro,Nouveau,2024-06-04,210
CUS01876,France,Bordeaux,Standard,2022-02-25,1040
CUS01877,Belgique,Liege,Nouveau,2023-04-09,632
CUS01878,Cameroun,Yaounde,Premium,2024-01-06,360
CUS01879,Nigeria,Abuja,Occasionnel,2021-09-16,1202
CUS01880,Maroc,Casablanca,Premium,2024-02-05,330
CUS01881,Maroc,Marrakech,Standard,2021-11-24,1133
CUS01882,Cote d'Ivoire,Abidjan,Nouveau,2024-01-11,355
CUS01883,Maroc,Casablanca,Occasionnel,2022-09-15,838
CUS01884,Ghana,Accra,Occasionnel,2023-02-03,697
CUS01885,Maroc,Marrakech,Occasionnel,2021-09-11,1207
CUS01886,Cote d'Ivoire,Abidjan,Standard,2024-03-18,288
CUS01887,Cote d'Ivoire,Daloa,Standard,2022-04-29,977
CUS01888,Cameroun,Yaounde,Standard,2024-03-19,287
CUS01889,France,Bordeaux,Occasionnel,2022-05-23,953
CUS01890,Senegal,Thies,Occasionnel,2022-01-30,1066
CUS01891,Nigeria,Abuja,Premium,2023-05-22,589
CUS01892,Ghana,Accra,Premium,2023-05-21,590
CUS01893,France,Bordeaux,Standard,2021-06-09,1301
CUS01894,Nigeria,Kano,Occasionnel,2024-04-19,256
CUS01895,Ghana,Kumasi,Occasionnel,2023-05-18,593
CUS01896,Belgique,Liege,Occasionnel,2023-05-04,607
CUS01897,France,Lyon,Occasionnel,2023-09-20,468
CUS01898,Belgique,Bruxelles,Nouveau,2023-11-18,409
CUS01899,Senegal,Saint-Louis,Standard,2023-08-28,491
CUS01900,Cote d'Ivoire,Bouake,Nouveau,2023-01-27,704
CUS01901,Senegal,Saint-Louis,Nouveau,2021-08-14,1235
CUS01902,Senegal,Thies,Occasionnel,2021-03-24,1378
CUS01903,France,Paris,Standard,2023-02-06,694
CUS01904,Maroc,Rabat,Standard,2021-10-20,1168
CUS01905,France,Bordeaux,Premium,2022-09-17,836
CUS01906,Maroc,Casablanca,Standard,2023-09-29,459
CUS01907,Cote d'Ivoire,Abidjan,Occasionnel,2021-05-19,1322
CUS01908,Cote d'Ivoire,Daloa,Standard,2022-09-27,826
CUS01909,Belgique,Liege,Occasionnel,2023-09-01,487
CUS01910,France,Lyon,Occasionnel,2023-08-02,517
CUS01911,Belgique,Liege,Premium,2022-10-29,794
CUS01912,Senegal,Saint-Louis,Occasionnel,2023-04-19,622
CUS01913,Ghana,Accra,Nouveau,2022-11-26,766
CUS01914,Cote d'Ivoire,Daloa,Occasionnel,2021-07-01,1279
CUS01915,France,Paris,Occasionnel,2022-09-25,828
CUS01916,Senegal,Saint-Louis,Occasionnel,2022-01-30,1066
CUS01917,Cote d'Ivoire,Bouake,Occasionnel,2023-10-27,431
CUS01918,Cote d'Ivoire,Abidjan,Occasionnel,2023-12-26,371
CUS01919,France,Paris,Standard,2022-02-26,1039
CUS01920,Cameroun,Yaounde,Premium,2023-12-29,368
CUS01921,Nigeria,Abuja,Occasionnel,2023-10-04,454
CUS01922,Cote d'Ivoire,Yamoussoukro,Standard,2023-04-30,611
CUS01923,Cote d'Ivoire,Yamoussoukro,Standard,2021-07-06,1274
CUS01924,Senegal,Dakar,Occasionnel,2022-08-08,876
CUS01925,France,Lyon,Standard,2021-07-03,1277
CUS01926,France,Marseille,Nouveau,2021-12-13,1114
CUS01927,Cote d'Ivoire,Yamoussoukro,Standard,2021-04-30,1341
CUS01928,Maroc,Rabat,Premium,2021-10-19,1169
CUS01929,Ghana,Kumasi,Standard,2021-09-05,1213
CUS01930,Cote d'Ivoire,Bouake,Standard,2024-05-07,238
CUS01931,Cameroun,Yaounde,Occasionnel,2023-10-31,427
CUS01932,Ghana,Accra,Standard,2022-10-14,809
CUS01933,Belgique,Liege,Premium,2021-03-01,1401
CUS01934,Ghana,Accra,Nouveau,2021-02-08,1422
CUS01935,Maroc,Marrakech,Nouveau,2021-07-27,1253
CUS01936,Cameroun,Douala,Standard,2023-04-14,627
CUS01937,Belgique,Bruxelles,Occasionnel,2023-10-22,436
CUS01938,Cameroun,Douala,Standard,2021-12-11,1116
CUS01939,Cameroun,Yaounde,Nouveau,2024-02-11,324
CUS01940,Belgique,Bruxelles,Premium,2023-08-10,509
CUS01941,Maroc,Marrakech,Nouveau,2021-01-02,1459
CUS01942,Cote d'Ivoire,Daloa,Standard,2022-05-29,947
CUS01943,Ghana,Kumasi,Occasionnel,2022-03-12,1025
CUS01944,Maroc,Casablanca,Standard,2023-12-30,367
CUS01945,Senegal,Thies,Premium,2021-09-09,1209
CUS01946,France,Marseille,Nouveau,2022-03-08,1029
CUS01947,Nigeria,Kano,Nouveau,2022-06-20,925
CUS01948,Belgique,Liege,Standard,2022-10-21,802
CUS01949,Nigeria,Lagos,Standard,2024-05-12,233
CUS01950,Nigeria,Lagos,Nouveau,2021-10-01,1187
CUS01951,Cote d'Ivoire,Daloa,Premium,2021-01-20,1441
CUS01952,France,Bordeaux,Occasionnel,2023-09-29,459
CUS01953,Ghana,Accra,Occasionnel,2021-06-08,1302
CUS01954,Cote d'Ivoire,Daloa,Occasionnel,2022-12-24,738
CUS01955,Ghana,Kumasi,Standard,2021-01-18,1443
CUS01956,Senegal,Thies,Standard,2022-01-31,1065
CUS01957,Belgique,Bruxelles,Standard,2021-02-10,1420
CUS01958,Maroc,Marrakech,Nouveau,2023-01-03,728
CUS01959,Cameroun,Douala,Occasionnel,2022-09-13,840
CUS01960,Cameroun,Douala,Nouveau,2023-01-14,717
CUS01961,Cote d'Ivoire,Yamoussoukro,Standard,2024-05-26,219
CUS01962,Cameroun,Douala,Standard,2023-03-23,649
CUS01963,Senegal,Thies,Occasionnel,2023-10-09,449
CUS01964,France,Lyon,Occasionnel,2024-03-04,302
CUS01965,France,Paris,Occasionnel,2021-05-14,1327
CUS01966,France,Marseille,Nouveau,2022-04-12,994
CUS01967,Maroc,Casablanca,Occasionnel,2021-02-17,1413
CUS01968,Maroc,Marrakech,Occasionnel,2023-07-19,531
CUS01969,Cote d'Ivoire,Daloa,Occasionnel,2021-04-17,1354
CUS01970,Nigeria,Abuja,Occasionnel,2023-04-14,627
CUS01971,Maroc,Casablanca,Occasionnel,2023-08-14,505
CUS01972,Belgique,Liege,Occasionnel,2021-03-31,1371
CUS01973,Cameroun,Douala,Standard,2023-05-11,600
CUS01974,Belgique,Liege,Premium,2022-02-03,1062
CUS01975,Nigeria,Lagos,Nouveau,2021-02-21,1409
CUS01976,Cameroun,Yaounde,Nouveau,2022-05-27,949
CUS01977,Cameroun,Douala,Standard,2021-05-09,1332
CUS01978,Senegal,Dakar,Standard,2021-02-19,1411
CUS01979,Nigeria,Abuja,Standard,2023-08-28,491
CUS01980,Cameroun,Yaounde,Occasionnel,2022-11-15,777
CUS01981,Cameroun,Douala,Occasionnel,2024-06-22,192
CUS01982,Belgique,Bruxelles,Occasionnel,2024-03-31,275
CUS01983,Senegal,Dakar,Nouveau,2021-03-10,1392
CUS01984,Ghana,Kumasi,Nouveau,2021-05-14,1327
CUS01985,France,Paris,Nouveau,2023-06-25,555
CUS01986,Cote d'Ivoire,Yamoussoukro,Occasionnel,2023-06-04,576
CUS01987,Senegal,Dakar,Occasionnel,2024-02-20,315
CUS01988,Cote d'Ivoire,Yamoussoukro,Occasionnel,2023-04-03,638
CUS01989,Senegal,Saint-Louis,Occasionnel,2022-04-23,983
CUS01990,Cote d'Ivoire,Daloa,Standard,2023-05-27,584
CUS01991,Senegal,Thies,Occasionnel,2021-02-23,1407
CUS01992,Belgique,Liege,Occasionnel,2021-08-10,1239
CUS01993,Senegal,Dakar,Occasionnel,2021-05-19,1322
CUS01994,Cameroun,Douala,Occasionnel,2022-06-09,936
CUS01995,Nigeria,Abuja,Standard,2024-06-25,189
CUS01996,Belgique,Bruxelles,Standard,2021-04-01,1370
CUS01997,Cote d'Ivoire,Bouake,Standard,2023-06-12,568
CUS01998,Nigeria,Abuja,Occasionnel,2024-01-14,352
CUS01999,France,Lyon,Standard,2024-05-20,225
CUS02000,Nigeria,Abuja,Standard,2021-01-17,1444
CUS02001,France,Paris,Standard,2024-02-20,315
CUS02002,Cote d'Ivoire,Daloa,Standard,2022-02-15,1050
CUS02003,Cameroun,Douala,Standard,2023-09-02,486
CUS02004,Belgique,Liege,Nouveau,2024-03-05,301
CUS02005,Nigeria,Kano,Standard,2022-11-05,787
CUS02006,France,Paris,Standard,2021-03-28,1374
CUS02007,Belgique,Bruxelles,Nouveau,2022-04-02,1004
CUS02008,Cameroun,Yaounde,Occasionnel,2022-05-05,971
CUS02009,Belgique,Liege,Occasionnel,2023-02-09,691
CUS02010,Cameroun,Yaounde,Standard,2021-01-14,1447
CUS02011,Nigeria,Lagos,Premium,2021-03-03,1399
CUS02012,Senegal,Dakar,Standard,2022-02-03,1062
CUS02013,Nigeria,Lagos,Nouveau,2022-02-12,1053
CUS02014,Cameroun,Yaounde,Standard,2022-06-21,924
CUS02015,France,Marseille,Occasionnel,2022-05-19,957
CUS02016,France,Lyon,Premium,2022-06-21,924
CUS02017,Senegal,Dakar,Occasionnel,2021-10-09,1179
CUS02018,Ghana,Accra,Standard,2022-03-07,1030
CUS02019,Maroc,Rabat,Standard,2023-02-02,698
CUS02020,France,Bordeaux,Nouveau,2021-05-14,1327
CUS02021,Senegal,Dakar,Nouveau,2021-09-25,1193
CUS02022,Cameroun,Douala,Occasionnel,2023-02-06,694
CUS02023,Nigeria,Kano,Standard,2022-05-16,960
CUS02024,Cote d'Ivoire,Bouake,Nouveau,2022-08-26,858
CUS02025,France,Marseille,Standard,2022-07-28,887
CUS02026,France,Bordeaux,Standard,2021-06-16,1294
CUS02027,Belgique,Bruxelles,Standard,2023-03-06,666
CUS02028,Nigeria,Abuja,Occasionnel,2022-01-02,1094
CUS02029,Nigeria,Kano,Standard,2023-09-17,471
CUS02030,Belgique,Liege,Standard,2023-04-02,639
CUS02031,Cote d'Ivoire,Bouake,Standard,2022-02-20,1045
CUS02032,Belgique,Bruxelles,Standard,2022-09-19,834
CUS02033,Ghana,Kumasi,Occasionnel,2023-02-06,694
CUS02034,Maroc,Marrakech,Premium,2021-06-22,1288
CUS02035,Maroc,Rabat,Occasionnel,2022-04-17,989
CUS02036,Cote d'Ivoire,Daloa,Occasionnel,2022-11-20,772
CUS02037,Ghana,Kumasi,Standard,2023-04-18,623
CUS02038,Nigeria,Abuja,Standard,2023-02-23,677
CUS02039,Cote d'Ivoire,Bouake,Standard,2022-06-28,917
CUS02040,Senegal,Thies,Nouveau,2022-08-27,857
CUS02041,Senegal,Thies,Nouveau,2021-07-21,1259
CUS02042,Senegal,Dakar,Standard,2024-01-24,342
CUS02043,Cameroun,Yaounde,Standard,2022-11-06,786
CUS02044,Maroc,Rabat,Occasionnel,2022-07-17,898
CUS02045,Cameroun,Douala,Nouveau,2024-01-18,348
CUS02046,Maroc,Casablanca,Occasionnel,2022-08-01,883
CUS02047,Nigeria,Abuja,Nouveau,2024-04-02,273
CUS02048,Cote d'Ivoire,Daloa,Occasionnel,2021-11-02,1155
CUS02049,Ghana,Accra,Standard,2022-03-06,1031
CUS02050,Belgique,Bruxelles,Occasionnel,2024-02-06,329
CUS02051,Belgique,Liege,Standard,2021-06-25,1285
CUS02052,Nigeria,Lagos,Standard,2023-05-06,605
CUS02053,Cameroun,Yaounde,Standard,2024-02-18,317
CUS02054,Cote d'Ivoire,Yamoussoukro,Premium,2021-09-20,1198
CUS02055,Maroc,Marrakech,Premium,2022-12-28,734
CUS02056,Nigeria,Lagos,Standard,2023-04-07,634
CUS02057,Maroc,Rabat,Occasionnel,2024-03-08,298
CUS02058,Cote d'Ivoire,Bouake,Standard,2022-11-08,784
CUS02059,Ghana,Kumasi,Standard,2023-03-12,660
CUS02060,Senegal,Saint-Louis,Standard,2023-08-31,488
CUS02061,Senegal,Thies,Occasionnel,2023-07-14,536
CUS02062,Maroc,Casablanca,Standard,2024-02-07,328
CUS02063,France,Paris,Occasionnel,2024-05-20,225
CUS02064,Belgique,Bruxelles,Standard,2021-05-23,1318
CUS02065,Ghana,Kumasi,Standard,2022-08-20,864
CUS02066,Senegal,Thies,Premium,2023-11-28,399
CUS02067,Cote d'Ivoire,Bouake,Standard,2023-04-22,619
CUS02068,Ghana,Accra,Nouveau,2021-09-22,1196
CUS02069,Ghana,Kumasi,Occasionnel,2023-03-08,664
CUS02070,Cameroun,Douala,Nouveau,2022-09-27,826
CUS02071,Ghana,Kumasi,Standard,2024-03-23,283
CUS02072,Maroc,Marrakech,Standard,2023-07-29,521
CUS02073,Maroc,Casablanca,Premium,2021-10-20,1168
CUS02074,Belgique,Bruxelles,Occasionnel,2024-05-23,222
CUS02075,Cameroun,Yaounde,Nouveau,2023-10-03,455
CUS02076,Belgique,Liege,Occasionnel,2021-07-06,1274
CUS02077,Maroc,Marrakech,Nouveau,2023-07-24,526
CUS02078,Nigeria,Kano,Occasionnel,2022-09-02,851
CUS02079,Ghana,Accra,Standard,2022-01-03,1093
CUS02080,Ghana,Kumasi,Standard,2022-01-11,1085
CUS02081,Senegal,Thies,Occasionnel,2021-03-31,1371
CUS02082,Cameroun,Douala,Standard,2024-01-07,359
CUS02083,Maroc,Marrakech,Nouveau,2022-03-21,1016
CUS02084,Belgique,Liege,Nouveau,2024-02-07,328
CUS02085,Senegal,Thies,Premium,2021-08-04,1245
CUS02086,Nigeria,Abuja,Standard,2022-06-02,943
CUS02087,Cameroun,Douala,Standard,2021-05-30,1311
CUS02088,Belgique,Liege,Standard,2023-03-29,643
CUS02089,Cameroun,Yaounde,Premium,2022-05-29,947
CUS02090,Senegal,Saint-Louis,Nouveau,2022-11-01,791
CUS02091,Belgique,Liege,Standard,2021-06-19,1291
CUS02092,Cameroun,Yaounde,Premium,2022-07-26,889
CUS02093,France,Lyon,Occasionnel,2024-05-28,217
CUS02094,Senegal,Dakar,Standard,2023-12-31,366
CUS02095,Ghana,Accra,Premium,2021-01-23,1438
CUS02096,Maroc,Casablanca,Standard,2021-12-31,1096
CUS02097,Cameroun,Douala,Nouveau,2023-12-27,370
CUS02098,Cameroun,Yaounde,Occasionnel,2023-12-07,390
CUS02099,Senegal,Thies,Occasionnel,2023-06-29,551
CUS02100,Cote d'Ivoire,Abidjan,Premium,2023-02-12,688
CUS02101,Cameroun,Douala,Standard,2022-05-04,972
CUS02102,Cameroun,Douala,Premium,2021-02-27,1403
CUS02103,Cote d'Ivoire,Yamoussoukro,Occasionnel,2021-05-10,1331
CUS02104,Cameroun,Douala,Occasionnel,2021-12-10,1117
CUS02105,France,Paris,Standard,2021-08-09,1240
CUS02106,Nigeria,Abuja,Occasionnel,2022-01-24,1072
CUS02107,Cameroun,Yaounde,Nouveau,2021-09-05,1213
CUS02108,Cameroun,Douala,Premium,2022-10-25,798
CUS02109,France,Paris,Standard,2022-10-10,813
CUS02110,Cote d'Ivoire,Daloa,Standard,2022-03-27,1010
CUS02111,Senegal,Saint-Louis,Occasionnel,2023-01-26,705
CUS02112,Cote d'Ivoire,Abidjan,Nouveau,2023-04-22,619
CUS02113,Maroc,Marrakech,Standard,2021-07-28,1252
CUS02114,France,Marseille,Nouveau,2024-05-13,232
CUS02115,Nigeria,Kano,Occasionnel,2021-09-30,1188
CUS02116,Nigeria,Lagos,Occasionnel,2022-10-14,809
CUS02117,Belgique,Bruxelles,Standard,2024-05-31,214
CUS02118,Belgique,Liege,Occasionnel,2022-04-22,984
CUS02119,Cote d'Ivoire,Bouake,Premium,2021-09-12,1206
CUS02120,Maroc,Casablanca,Occasionnel,2022-05-14,962
CUS02121,Senegal,Dakar,Premium,2023-10-19,439
CUS02122,Maroc,Casablanca,Standard,2022-02-23,1042
CUS02123,Cote d'Ivoire,Bouake,Nouveau,2024-05-09,236
CUS02124,Belgique,Liege,Premium,2022-10-13,810
CUS02125,Cote d'Ivoire,Daloa,Occasionnel,2022-08-14,870
CUS02126,Cote d'Ivoire,Bouake,Occasionnel,2022-11-10,782
CUS02127,Nigeria,Lagos,Standard,2021-04-21,1350
CUS02128,Cameroun,Douala,Occasionnel,2023-02-21,679
CUS02129,Nigeria,Lagos,Standard,2021-01-13,1448
CUS02130,Senegal,Thies,Premium,2022-01-30,1066
CUS02131,Cote d'Ivoire,Bouake,Nouveau,2021-09-15,1203
CUS02132,Senegal,Dakar,Occasionnel,2022-02-23,1042
CUS02133,Cameroun,Douala,Standard,2023-08-15,504
CUS02134,Maroc,Casablanca,Occasionnel,2022-05-17,959
CUS02135,Ghana,Accra,Occasionnel,2022-09-13,840
CUS02136,Maroc,Marrakech,Standard,2022-02-17,1048
CUS02137,Maroc,Rabat,Premium,2023-01-07,724
CUS02138,Ghana,Kumasi,Standard,2023-06-23,557
CUS02139,Ghana,Kumasi,Occasionnel,2023-09-15,473
CUS02140,Cote d'Ivoire,Daloa,Standard,2021-06-20,1290
CUS02141,Maroc,Marrakech,Occasionnel,2024-02-07,328
CUS02142,France,Marseille,Standard,2022-09-19,834
CUS02143,Belgique,Liege,Standard,2024-05-26,219
CUS02144,Belgique,Bruxelles,Standard,2023-08-20,499
CUS02145,Cameroun,Douala,Nouveau,2021-01-09,1452
CUS02146,Cote d'Ivoire,Yamoussoukro,Standard,2023-05-02,609
CUS02147,Ghana,Kumasi,Standard,2022-09-23,830
CUS02148,Senegal,Thies,Nouveau,2021-09-12,1206
CUS02149,Ghana,Accra,Standard,2023-06-13,567
CUS02150,Maroc,Marrakech,Standard,2023-09-28,460
CUS02151,Nigeria,Kano,Premium,2023-03-01,671
CUS02152,Ghana,Accra,Standard,2021-03-12,1390
CUS02153,Nigeria,Kano,Occasionnel,2021-02-27,1403
CUS02154,France,Marseille,Occasionnel,2021-10-29,1159
CUS02155,Maroc,Casablanca,Occasionnel,2021-11-27,1130
CUS02156,Cote d'Ivoire,Abidjan,Occasionnel,2023-02-27,673
CUS02157,Ghana,Accra,Occasionnel,2022-01-22,1074
CUS02158,Ghana,Accra,Occasionnel,2022-06-02,943
CUS02159,Maroc,Marrakech,Nouveau,2023-02-23,677
CUS02160,Maroc,Marrakech,Standard,2021-07-02,1278
CUS02161,Senegal,Saint-Louis,Occasionnel,2022-12-07,755
CUS02162,France,Marseille,Occasionnel,2023-03-27,645
CUS02163,Maroc,Casablanca,Nouveau,2023-10-05,453
CUS02164,Cote d'Ivoire,Abidjan,Premium,2023-05-06,605
CUS02165,Ghana,Kumasi,Occasionnel,2021-12-16,1111
CUS02166,France,Marseille,Standard,2021-10-03,1185
CUS02167,Cameroun,Yaounde,Standard,2021-08-14,1235
CUS02168,Belgique,Bruxelles,Standard,2021-05-01,1340
CUS02169,France,Lyon,Standard,2023-04-18,623
CUS02170,Belgique,Bruxelles,Nouveau,2021-12-07,1120
CUS02171,Senegal,Thies,Premium,2021-09-13,1205
CUS02172,Maroc,Casablanca,Standard,2024-04-14,261
CUS02173,Cameroun,Yaounde,Standard,2021-07-26,1254
CUS02174,Cote d'Ivoire,Abidjan,Standard,2021-01-15,1446
CUS02175,Cote d'Ivoire,Abidjan,Standard,2021-01-15,1446
CUS02176,Ghana,Kumasi,Nouveau,2023-08-28,491
CUS02177,Nigeria,Kano,Standard,2023-01-30,701
CUS02178,Nigeria,Abuja,Occasionnel,2023-01-10,721
CUS02179,Ghana,Kumasi,Occasionnel,2022-12-31,731
CUS02180,Nigeria,Lagos,Premium,2023-04-03,638
CUS02181,France,Paris,Occasionnel,2023-12-23,374
CUS02182,Maroc,Marrakech,Occasionnel,2022-05-25,951
CUS02183,Nigeria,Abuja,Occasionnel,2023-09-01,487
CUS02184,Ghana,Accra,Premium,2022-10-22,801
CUS02185,Cote d'Ivoire,Yamoussoukro,Nouveau,2022-10-29,794
CUS02186,Belgique,Bruxelles,Occasionnel,2023-03-31,641
CUS02187,Senegal,Thies,Standard,2023-09-03,485
CUS02188,Senegal,Saint-Louis,Standard,2024-05-28,217
CUS02189,Cameroun,Douala,Nouveau,2024-03-17,289
CUS02190,Cote d'Ivoire,Bouake,Standard,2021-06-28,1282
CUS02191,Maroc,Marrakech,Nouveau,2023-08-15,504
CUS02192,France,Bordeaux,Nouveau,2023-09-15,473
CUS02193,Cameroun,Douala,Standard,2021-07-03,1277
CUS02194,Senegal,Thies,Nouveau,2021-03-01,1401
CUS02195,France,Marseille,Nouveau,2022-07-29,886
CUS02196,Cameroun,Yaounde,Occasionnel,2021-09-10,1208
CUS02197,France,Bordeaux,Premium,2022-11-13,779
CUS02198,Cameroun,Douala,Occasionnel,2023-02-12,688
