service_id,reservation_id,hotel_id,date_service,categorie,montant,quantite
SVC00413,RES05088,HTL002,2023-08-22,Room service,18508,2
SVC00414,RES05088,HTL002,2023-08-22,Room service,26462,1
SVC00415,RES02050,HTL005,2023-05-09,Salle conference,142619,2
SVC00416,RES02050,HTL005,2023-05-09,Minibar,11265,3
SVC00417,RES01683,HTL004,2022-11-10,Restaurant,37285,2
SVC00418,RES01683,HTL004,2022-11-10,Room service,23283,1
SVC00419,RES01683,HTL004,2022-11-09,Restaurant,34257,1
SVC00420,RES01683,HTL004,2022-11-10,Spa & Bien-etre,95778,3
SVC00421,RES00553,HTL001,2023-01-01,Salle conference,106815,2
SVC00422,RES00553,HTL001,2023-01-01,Room service,27269,1
SVC00423,RES00553,HTL001,2022-12-31,Room service,14656,1
SVC00424,RES00553,HTL001,2022-12-31,Restaurant,28209,2
SVC00425,RES04758,HTL004,2023-12-13,Restaurant,18867,3
SVC00426,RES05064,HTL003,2022-06-09,Room service,20392,1
SVC00427,RES05064,HTL003,2022-06-08,Minibar,8571,2
SVC00428,RES07513,HTL003,2023-07-10,Minibar,9027,1
SVC00429,RES02483,HTL003,2024-03-24,Blanchisserie,8180,2
SVC00430,RES02483,HTL003,2024-03-24,Restaurant,12797,3
SVC00431,RES02483,HTL003,2024-03-24,Room service,26434,3
SVC00432,RES02483,HTL003,2024-03-24,Restaurant,21455,3
SVC00433,RES03383,HTL005,2023-11-15,Minibar,19562,2
SVC00434,RES03383,HTL005,2023-11-15,Blanchisserie,11670,3
SVC00435,RES03383,HTL005,2023-11-13,Room service,25620,1
SVC00436,RES03383,HTL005,2023-11-13,Minibar,13957,2
SVC00437,RES03383,HTL005,2023-11-13,Salle conference,102783,2
SVC00438,RES07372,HTL004,2022-02-27,Restaurant,16170,1
SVC00439,RES07372,HTL004,2022-02-27,Spa & Bien-etre,112042,2
SVC00440,RES07372,HTL004,2022-02-27,Room service,26554,3
SVC00441,RES07372,HTL004,2022-02-28,Restaurant,24820,3
SVC00442,RES01446,HTL005,2022-09-02,Restaurant,31399,2
SVC00443,RES05842,HTL002,2022-05-20,Room service,21000,3
SVC00444,RES05842,HTL002,2022-05-19,Restaurant,37325,2
SVC00445,RES05842,HTL002,2022-05-20,Blanchisserie,12036,1
SVC00446,RES05842,HTL002,2022-05-20,Minibar,7207,2
SVC00447,RES00087,HTL004,2022-11-14,Transport,32192,2
SVC00448,RES00087,HTL004,2022-11-14,Restaurant,23872,2
SVC00449,RES00087,HTL004,2022-11-14,Minibar,17994,2
SVC00450,RES00432,HTL001,2024-04-10,Salle conference,181823,2
SVC00451,RES00432,HTL001,2024-04-09,Spa & Bien-etre,93205,1
SVC00452,RES00432,HTL001,2024-04-08,Salle conference,85053,2
SVC00453,RES00432,HTL001,2024-04-08,Spa & Bien-etre,105108,3
SVC00454,RES00432,HTL001,2024-04-10,Restaurant,35597,2
SVC00455,RES04056,HTL002,2022-09-21,Transport,45904,1
SVC00456,RES04056,HTL002,2022-09-22,Minibar,9631,2
SVC00457,RES04056,HTL002,2022-09-21,Minibar,9921,3
SVC00458,RES04056,HTL002,2022-09-21,Transport,49570,3
SVC00459,RES06532,HTL003,2023-01-22,Room service,12880,3
SVC00460,RES03883,HTL004,2024-05-31,Blanchisserie,6501,3
SVC00461,RES03271,HTL004,2023-05-12,Room service,16687,2
SVC00462,RES03271,HTL004,2023-05-12,Room service,11174,2
SVC00463,RES01934,HTL003,2023-03-01,Restaurant,12071,1
SVC00464,RES04458,HTL003,2023-05-04,Transport,38148,2
SVC00465,RES04458,HTL003,2023-05-04,Blanchisserie,12645,3
SVC00466,RES04458,HTL003,2023-05-04,Transport,29596,3
SVC00467,RES04458,HTL003,2023-05-04,Restaurant,36852,2
SVC00468,RES04458,HTL003,2023-05-03,Restaurant,32616,1
SVC00469,RES06674,HTL003,2023-10-01,Minibar,16391,1
SVC00470,RES06674,HTL003,2023-10-02,Restaurant,32387,1
SVC00471,RES06674,HTL003,2023-10-02,Restaurant,36080,3
SVC00472,RES06674,HTL003,2023-09-29,Room service,16180,2
SVC00473,RES06674,HTL003,2023-10-02,Transport,48982,1
SVC00474,RES07992,HTL001,2023-03-26,Room service,16267,1
SVC00475,RES07552,HTL004,2022-04-02,Room service,28751,2
SVC00476,RES07552,HTL004,2022-04-03,Restaurant,12489,2
SVC00477,RES07552,HTL004,2022-04-02,Room service,16158,3
SVC00478,RES04467,HTL001,2024-01-17,Transport,42287,3
SVC00479,RES04467,HTL001,2024-01-17,Spa & Bien-etre,111483,3
SVC00480,RES04467,HTL001,2024-01-15,Restaurant,14168,3
SVC00481,RES06217,HTL005,2024-02-28,Minibar,15048,2
SVC00482,RES06217,HTL005,2024-02-26,Salle conference,66621,2
SVC00483,RES06217,HTL005,2024-02-26,Salle conference,86791,1
SVC00484,RES06217,HTL005,2024-02-26,Transport,45963,2
SVC00485,RES01653,HTL004,2023-12-05,Spa & Bien-etre,46985,3
SVC00486,RES01653,HTL004,2023-12-06,Minibar,11447,2
SVC00487,RES01653,HTL004,2023-12-05,Room service,11206,1
SVC00488,RES01653,HTL004,2023-12-05,Restaurant,14094,2
SVC00489,RES00187,HTL002,2022-12-23,Spa & Bien-etre,102432,1
SVC00490,RES00187,HTL002,2022-12-22,Restaurant,22144,1
SVC00491,RES00187,HTL002,2022-12-26,Minibar,9017,2
SVC00492,RES07062,HTL004,2023-12-01,Restaurant,23835,1
SVC00493,RES07062,HTL004,2023-11-30,Restaurant,33348,2
SVC00494,RES07062,HTL004,2023-11-29,Restaurant,20713,2
SVC00495,RES05067,HTL005,2024-06-24,Restaurant,14398,1
SVC00496,RES07502,HTL005,2023-07-07,Spa & Bien-etre,82542,2
SVC00497,RES07502,HTL005,2023-07-08,Blanchisserie,6762,1
SVC00498,RES05134,HTL005,2022-11-27,Restaurant,12955,2
SVC00499,RES05134,HTL005,2022-11-26,Minibar,7195,1
SVC00500,RES05134,HTL005,2022-11-27,Restaurant,15951,1
SVC00501,RES05134,HTL005,2022-11-27,Restaurant,17631,2
SVC00502,RES01038,HTL002,2023-08-11,Room service,22576,2
SVC00503,RES01038,HTL002,2023-08-11,Restaurant,32765,3
SVC00504,RES01038,HTL002,2023-08-13,Blanchisserie,12062,2
SVC00505,RES01038,HTL002,2023-08-12,Salle conference,134691,3
SVC00506,RES01038,HTL002,2023-08-10,Restaurant,15766,2
SVC00507,RES02119,HTL001,2023-08-27,Restaurant,33088,3
SVC00508,RES02119,HTL001,2023-08-26,Room service,25365,1
SVC00509,RES02912,HTL005,2024-05-06,Restaurant,35181,2
SVC00510,RES01909,HTL003,2022-11-18,Spa & Bien-etre,76394,2
SVC00511,RES01909,HTL003,2022-11-17,Spa & Bien-etre,65767,2
SVC00512,RES01909,HTL003,2022-11-15,Transport,33679,3
SVC00513,RES04216,HTL005,2023-10-16,Blanchisserie,5107,2
SVC00514,RES04216,HTL005,2023-10-15,Spa & Bien-etre,43433,3
SVC00515,RES04216,HTL005,2023-10-16,Restaurant,20367,3
SVC00516,RES04216,HTL005,2023-10-15,Restaurant,16371,2
SVC00517,RES04216,HTL005,2023-10-16,Blanchisserie,14859,1
SVC00518,RES03410,HTL005,2022-09-10,Minibar,15319,1
SVC00519,RES03410,HTL005,2022-09-10,Minibar,11867,2
SVC00520,RES03410,HTL005,2022-09-10,Room service,19547,2
SVC00521,RES03410,HTL005,2022-09-10,Restaurant,34599,3
SVC00522,RES03841,HTL001,2023-11-28,Salle conference,189200,3
SVC00523,RES05567,HTL002,2024-05-06,Restaurant,30332,3
SVC00524,RES07774,HTL004,2023-06-17,Spa & Bien-etre,97271,2
SVC00525,RES07774,HTL004,2023-06-17,Restaurant,32978,3
SVC00526,RES07774,HTL004,2023-06-19,Minibar,18150,2
SVC00527,RES07774,HTL004,2023-06-19,Room service,28321,2
SVC00528,RES07774,HTL004,2023-06-18,Transport,23291,1
SVC00529,RES02348,HTL003,2022-12-12,Minibar,11176,3
SVC00530,RES02348,HTL003,2022-12-11,Room service,10997,2
SVC00531,RES01960,HTL002,2023-07-05,Minibar,16915,1
SVC00532,RES07395,HTL005,2022-07-06,Blanchisserie,4842,3
SVC00533,RES07145,HTL004,2023-07-09,Room service,27393,1
SVC00534,RES07145,HTL004,2023-07-09,Room service,26441,3
SVC00535,RES07145,HTL004,2023-07-09,Transport,23667,2
SVC00536,RES07145,HTL004,2023-07-09,Restaurant,13210,2
SVC00537,RES07914,HTL001,2023-03-10,Room service,25604,2
SVC00538,RES07914,HTL001,2023-03-10,Room service,26251,2
SVC00539,RES07580,HTL001,2023-04-16,Restaurant,34919,3
SVC00540,RES07580,HTL001,2023-04-16,Salle conference,87901,3
SVC00541,RES07580,HTL001,2023-04-15,Blanchisserie,7826,3
SVC00542,RES07580,HTL001,2023-04-15,Restaurant,15419,2
SVC00543,RES07580,HTL001,2023-04-16,Restaurant,19612,2
SVC00544,RES03197,HTL005,2023-09-27,Restaurant,36108,1
SVC00545,RES03197,HTL005,2023-09-28,Restaurant,27436,2
SVC00546,RES03197,HTL005,2023-09-28,Blanchisserie,13939,3
SVC00547,RES07431,HTL004,2023-09-17,Spa & Bien-etre,54067,3
SVC00548,RES07431,HTL004,2023-09-17,Minibar,17949,1
SVC00549,RES07431,HTL004,2023-09-16,Salle conference,145313,2
SVC00550,RES06131,HTL004,2022-03-16,Room service,27428,2
SVC00551,RES06344,HTL005,2022-07-19,Transport,33311,3
SVC00552,RES06344,HTL005,2022-07-21,Room service,26010,3
SVC00553,RES03644,HTL003,2022-01-15,Salle conference,106109,3
SVC00554,RES03644,HTL003,2022-01-16,Restaurant,19478,2
SVC00555,RES03644,HTL003,2022-01-16,Restaurant,18957,2
SVC00556,RES03644,HTL003,2022-01-15,Restaurant,21709,2
SVC00557,RES03062,HTL005,2022-04-02,Room service,22910,1
SVC00558,RES03062,HTL005,2022-04-01,Minibar,10613,3
SVC00559,RES03062,HTL005,2022-03-30,Transport,18545,3
SVC00560,RES03062,HTL005,2022-03-30,Restaurant,34540,1
SVC00561,RES05809,HTL001,2023-07-24,Restaurant,12093,3
SVC00562,RES05809,HTL001,2023-07-23,Room service,15030,1
SVC00563,RES05809,HTL001,2023-07-24,Minibar,8339,3
SVC00564,RES05809,HTL001,2023-07-23,Room service,24506,2
SVC00565,RES04344,HTL005,2023-02-19,Salle conference,101745,3
SVC00566,RES02256,HTL004,2023-04-11,Transport,38237,1
SVC00567,RES02256,HTL004,2023-04-10,Blanchisserie,12355,3
SVC00568,RES02256,HTL004,2023-04-10,Room service,11088,1
SVC00569,RES02469,HTL003,2022-07-12,Restaurant,28596,2
SVC00570,RES02469,HTL003,2022-07-12,Blanchisserie,10090,3
SVC00571,RES02469,HTL003,2022-07-11,Room service,9683,2
SVC00572,RES00468,HTL005,2023-07-04,Blanchisserie,8703,3
SVC00573,RES00468,HTL005,2023-07-04,Salle conference,70267,1
SVC00574,RES00468,HTL005,2023-07-04,Minibar,16832,1
SVC00575,RES00468,HTL005,2023-07-04,Transport,46931,2
SVC00576,RES00468,HTL005,2023-07-05,Blanchisserie,13811,3
SVC00577,RES00352,HTL002,2023-06-14,Restaurant,26237,3
SVC00578,RES00352,HTL002,2023-06-14,Restaurant,12207,1
SVC00579,RES00352,HTL002,2023-06-14,Transport,17429,3
SVC00580,RES00352,HTL002,2023-06-14,Restaurant,15820,3
SVC00581,RES02886,HTL005,2023-11-26,Blanchisserie,14961,2
SVC00582,RES02886,HTL005,2023-11-26,Minibar,16245,2
SVC00583,RES06762,HTL004,2022-01-04,Spa & Bien-etre,73295,1
SVC00584,RES02799,HTL004,2022-09-17,Minibar,14527,1
SVC00585,RES02799,HTL004,2022-09-18,Minibar,12544,2
SVC00586,RES02799,HTL004,2022-09-18,Spa & Bien-etre,44336,2
SVC00587,RES02799,HTL004,2022-09-17,Minibar,18909,1
SVC00588,RES02799,HTL004,2022-09-18,Minibar,7307,3
SVC00589,RES02404,HTL004,2024-05-08,Minibar,15632,2
SVC00590,RES02404,HTL004,2024-05-08,Transport,25756,1
SVC00591,RES03094,HTL004,2023-01-06,Restaurant,21783,1
SVC00592,RES03094,HTL004,2023-01-06,Salle conference,96727,1
SVC00593,RES03094,HTL004,2023-01-06,Restaurant,33232,3
SVC00594,RES03785,HTL001,2023-02-14,Room service,17621,1
SVC00595,RES03785,HTL001,2023-02-14,Restaurant,27436,1
SVC00596,RES03785,HTL001,2023-02-14,Restaurant,22301,3
SVC00597,RES07773,HTL004,2022-02-17,Room service,22665,2
SVC00598,RES07773,HTL004,2022-02-17,Transport,23246,3
SVC00599,RES03773,HTL001,2023-06-02,Blanchisserie,11018,3
SVC00600,RES03773,HTL001,2023-06-01,Restaurant,19448,2
SVC00601,RES03773,HTL001,2023-06-01,Spa & Bien-etre,101680,3
SVC00602,RES03773,HTL001,2023-06-02,Restaurant,33950,1
SVC00603,RES02473,HTL004,2022-08-13,Restaurant,33461,2
SVC00604,RES02473,HTL004,2022-08-12,Room service,16728,3
SVC00605,RES02473,HTL004,2022-08-12,Minibar,16766,1
SVC00606,RES02473,HTL004,2022-08-13,Spa & Bien-etre,47966,3
SVC00607,RES02473,HTL004,2022-08-13,Minibar,16788,1
SVC00608,RES06524,HTL005,2022-11-22,Room service,21117,3
SVC00609,RES06524,HTL005,2022-11-21,Salle conference,138777,1
SVC00610,RES07701,HTL001,2022-06-27,Minibar,12012,2
SVC00611,RES05039,HTL005,2024-02-05,Minibar,14764,2
SVC00612,RES07443,HTL002,2022-08-15,Room service,29200,1
SVC00613,RES07443,HTL002,2022-08-17,Minibar,9422,2
SVC00614,RES07443,HTL002,2022-08-17,Salle conference,147126,1
SVC00615,RES07443,HTL002,2022-08-19,Restaurant,36163,1
SVC00616,RES02774,HTL001,2022-06-21,Restaurant,31165,2
SVC00617,RES02774,HTL001,2022-06-21,Minibar,10787,2
SVC00618,RES02774,HTL001,2022-06-21,Restaurant,21110,1
SVC00619,RES02774,HTL001,2022-06-21,Restaurant,27218,2
SVC00620,RES00293,HTL003,2022-06-16,Spa & Bien-etre,63040,2
SVC00621,RES04918,HTL004,2023-07-15,Transport,49344,3
SVC00622,RES04918,HTL004,2023-07-14,Minibar,11190,3
SVC00623,RES06834,HTL001,2024-01-30,Blanchisserie,6722,2
SVC00624,RES06834,HTL001,2024-01-30,Blanchisserie,7682,1
SVC00625,RES06834,HTL001,2024-01-30,Restaurant,25583,1
SVC00626,RES06834,HTL001,2024-01-30,Spa & Bien-etre,77357,3
SVC00627,RES00600,HTL001,2022-05-22,Room service,22558,1
SVC00628,RES00600,HTL001,2022-05-21,Restaurant,14237,2
SVC00629,RES00600,HTL001,2022-05-22,Restaurant,32062,1
SVC00630,RES00600,HTL001,2022-05-21,Room service,19391,2
SVC00631,RES00600,HTL001,2022-05-22,Salle conference,173122,1
SVC00632,RES02098,HTL004,2024-02-23,Room service,18225,2
SVC00633,RES02098,HTL004,2024-02-24,Spa & Bien-etre,38437,2
SVC00634,RES02098,HTL004,2024-02-24,Restaurant,23011,1
SVC00635,RES00922,HTL001,2022-05-20,Minibar,14744,2
SVC00636,RES00922,HTL001,2022-05-21,Restaurant,31628,3
SVC00637,RES00922,HTL001,2022-05-20,Room service,10889,3
SVC00638,RES00922,HTL001,2022-05-22,Minibar,7970,1
SVC00639,RES00922,HTL001,2022-05-20,Restaurant,35959,2
SVC00640,RES01226,HTL002,2022-08-13,Blanchisserie,9489,3
SVC00641,RES02470,HTL001,2023-12-29,Blanchisserie,9369,2
SVC00642,RES02470,HTL001,2024-01-01,Restaurant,19498,2
SVC00643,RES02470,HTL001,2023-12-31,Room service,22572,3
SVC00644,RES02470,HTL001,2023-12-31,Salle conference,114957,1
SVC00645,RES06238,HTL004,2022-04-07,Salle conference,142376,3
SVC00646,RES06238,HTL004,2022-04-07,Room service,15375,1
SVC00647,RES06238,HTL004,2022-04-07,Spa & Bien-etre,60931,3
SVC00648,RES06238,HTL004,2022-04-07,Room service,20088,2
SVC00649,RES02736,HTL003,2023-09-24,Blanchisserie,6385,1
SVC00650,RES02736,HTL003,2023-09-24,Room service,12701,3
SVC00651,RES02736,HTL003,2023-09-24,Minibar,13683,2
SVC00652,RES05919,HTL002,2023-09-06,Restaurant,19960,2
SVC00653,RES05919,HTL002,2023-09-05,Room service,18951,1
SVC00654,RES05919,HTL002,2023-09-06,Spa & Bien-etre,81527,2
SVC00655,RES05919,HTL002,2023-09-06,Room service,18424,3
SVC00656,RES02999,HTL005,2022-02-04,Restaurant,34751,2
SVC00657,RES04504,HTL003,2023-06-08,Transport,25764,1
SVC00658,RES04504,HTL003,2023-06-08,Restaurant,35893,1
SVC00659,RES04504,HTL003,2023-06-08,Restaurant,34274,1
SVC00660,RES04504,HTL003,2023-06-08,Salle conference,153051,1
SVC00661,RES07936,HTL001,2022-02-01,Restaurant,20695,3
SVC00662,RES02377,HTL002,2023-05-03,Transport,44524,3
SVC00663,RES02377,HTL002,2023-05-02,Restaurant,24239,2
SVC00664,RES02377,HTL002,2023-05-02,Salle conference,179887,2
SVC00665,RES03102,HTL003,2022-11-25,Restaurant,25506,1
SVC00666,RES03102,HTL003,2022-11-27,Restaurant,14705,2
SVC00667,RES03102,HTL003,2022-11-26,Restaurant,15903,1
SVC00668,RES00045,HTL003,2024-04-01,Transport,40193,1
SVC00669,RES00045,HTL003,2024-03-30,Restaurant,32886,1
SVC00670,RES00045,HTL003,2024-04-02,Minibar,18255,2
SVC00671,RES01296,HTL003,2023-04-09,Restaurant,31430,3
SVC00672,RES01296,HTL003,2023-04-08,Transport,38734,1
SVC00673,RES01114,HTL004,2023-08-30,Room service,9738,1
SVC00674,RES01114,HTL004,2023-08-31,Transport,24170,2
SVC00675,RES04404,HTL001,2022-01-04,Salle conference,168725,1
SVC00676,RES04404,HTL001,2022-01-03,Restaurant,22922,2
SVC00677,RES04404,HTL001,2022-01-02,Restaurant,13085,2
SVC00678,RES04404,HTL001,2022-01-07,Room service,16722,1
SVC00679,RES04404,HTL001,2022-01-02,Restaurant,29716,2
SVC00680,RES06700,HTL002,2023-04-08,Transport,46656,3
SVC00681,RES06700,HTL002,2023-04-08,Minibar,9059,2
SVC00682,RES06700,HTL002,2023-04-08,Room service,16121,2
SVC00683,RES06700,HTL002,2023-04-08,Restaurant,26301,1
SVC00684,RES06700,HTL002,2023-04-08,Restaurant,18355,1
SVC00685,RES01189,HTL001,2023-06-26,Room service,13855,1
SVC00686,RES01189,HTL001,2023-06-23,Restaurant,33797,3
SVC00687,RES01189,HTL001,2023-06-23,Minibar,13560,2
SVC00688,RES01189,HTL001,2023-06-22,Restaurant,17120,3
SVC00689,RES02768,HTL003,2023-02-07,Minibar,10197,1
SVC00690,RES02768,HTL003,2023-02-10,Restaurant,26919,2
SVC00691,RES01772,HTL003,2022-08-20,Restaurant,12878,1
SVC00692,RES05820,HTL001,2023-02-19,Minibar,17669,3
SVC00693,RES05820,HTL001,2023-02-19,Restaurant,13405,2
SVC00694,RES05820,HTL001,2023-02-20,Salle conference,76062,2
SVC00695,RES05820,HTL001,2023-02-20,Restaurant,28332,2
SVC00696,RES00205,HTL003,2022-06-12,Minibar,12496,3
SVC00697,RES00205,HTL003,2022-06-13,Spa & Bien-etre,106402,2
SVC00698,RES00205,HTL003,2022-06-12,Transport,33015,2
SVC00699,RES02703,HTL002,2023-07-29,Minibar,11585,2
SVC00700,RES02703,HTL002,2023-07-31,Transport,24028,2
SVC00701,RES02703,HTL002,2023-07-30,Salle conference,117535,3
SVC00702,RES02703,HTL002,2023-08-01,Minibar,14802,2
SVC00703,RES02703,HTL002,2023-07-30,Room service,23877,1
SVC00704,RES00341,HTL004,2024-01-16,Transport,28419,1
SVC00705,RES00341,HTL004,2024-01-18,Transport,18282,1
SVC00706,RES00341,HTL004,2024-01-16,Restaurant,29799,2
SVC00707,RES00341,HTL004,2024-01-17,Restaurant,32332,3
SVC00708,RES00341,HTL004,2024-01-17,Restaurant,18211,2
SVC00709,RES00528,HTL002,2023-02-11,Room service,16634,2
SVC00710,RES00528,HTL002,2023-02-11,Restaurant,25582,2
SVC00711,RES00528,HTL002,2023-02-11,Restaurant,20944,3
SVC00712,RES00514,HTL003,2023-03-20,Minibar,6917,2
SVC00713,RES02092,HTL005,2024-04-28,Room service,25251,1
SVC00714,RES02092,HTL005,2024-04-29,Restaurant,32452,2
SVC00715,RES02092,HTL005,2024-04-28,Spa & Bien-etre,81863,1
SVC00716,RES02092,HTL005,2024-04-30,Room service,14468,3
SVC00717,RES02092,HTL005,2024-04-30,Minibar,8835,1
SVC00718,RES06917,HTL004,2022-04-11,Restaurant,30742,3
SVC00719,RES00738,HTL002,2023-03-24,Blanchisserie,13088,1
SVC00720,RES00738,HTL002,2023-03-24,Spa & Bien-etre,49649,3
SVC00721,RES00738,HTL002,2023-03-24,Transport,45362,2
SVC00722,RES00738,HTL002,2023-03-25,Restaurant,28844,2
SVC00723,RES00738,HTL002,2023-03-25,Minibar,12882,3
SVC00724,RES03618,HTL001,2022-08-06,Room service,21605,2
SVC00725,RES01790,HTL002,2022-11-12,Blanchisserie,9370,3
SVC00726,RES01790,HTL002,2022-11-12,Restaurant,13064,2
SVC00727,RES05925,HTL001,2022-12-24,Restaurant,27060,2
SVC00728,RES05925,HTL001,2022-12-24,Blanchisserie,9847,1
SVC00729,RES05925,HTL001,2022-12-24,Spa & Bien-etre,86662,2
SVC00730,RES01648,HTL001,2023-07-05,Restaurant,35026,2
SVC00731,RES00096,HTL004,2023-10-11,Restaurant,34977,3
SVC00732,RES04336,HTL004,2023-04-29,Minibar,17480,1
SVC00733,RES04336,HTL004,2023-04-28,Restaurant,18197,3
SVC00734,RES04336,HTL004,2023-04-28,Transport,44601,2
SVC00735,RES07032,HTL003,2023-06-20,Transport,45284,3
SVC00736,RES07032,HTL003,2023-06-20,Spa & Bien-etre,50638,3
SVC00737,RES07032,HTL003,2023-06-19,Restaurant,12200,3
SVC00738,RES03542,HTL004,2024-02-12,Room service,15614,3
SVC00739,RES01725,HTL005,2023-04-29,Salle conference,192260,2
SVC00740,RES01725,HTL005,2023-04-30,Restaurant,19342,1
SVC00741,RES05843,HTL003,2022-06-06,Restaurant,14054,3
SVC00742,RES05843,HTL003,2022-06-06,Restaurant,32246,2
SVC00743,RES05843,HTL003,2022-06-06,Minibar,11123,3
SVC00744,RES05843,HTL003,2022-06-06,Blanchisserie,11096,1
SVC00745,RES05843,HTL003,2022-06-06,Room service,12351,3
SVC00746,RES01165,HTL003,2024-01-24,Transport,23876,3
SVC00747,RES01165,HTL003,2024-01-24,Restaurant,28679,2
SVC00748,RES01165,HTL003,2024-01-24,Minibar,9214,3
SVC00749,RES01165,HTL003,2024-01-24,Restaurant,14868,1
SVC00750,RES03221,HTL005,2022-05-31,Room service,17985,3
SVC00751,RES03221,HTL005,2022-05-30,Minibar,7134,3
SVC00752,RES03221,HTL005,2022-05-31,Blanchisserie,12804,2
SVC00753,RES03221,HTL005,2022-05-30,Minibar,10055,1
SVC00754,RES03139,HTL002,2022-12-30,Salle conference,118149,2
SVC00755,RES03139,HTL002,2022-12-30,Minibar,6857,3
SVC00756,RES03139,HTL002,2022-12-30,Room service,22422,3
SVC00757,RES03893,HTL003,2022-06-21,Restaurant,33431,1
SVC00758,RES03893,HTL003,2022-06-21,Minibar,8508,1
SVC00759,RES00499,HTL001,2023-02-25,Restaurant,28081,3
SVC00760,RES05396,HTL004,2023-12-27,Room service,24766,2
SVC00761,RES05396,HTL004,2023-12-26,Blanchisserie,8366,3
SVC00762,RES05396,HTL004,2023-12-25,Minibar,9917,1
SVC00763,RES05396,HTL004,2023-12-25,Room service,21816,3
SVC00764,RES05396,HTL004,2023-12-26,Minibar,19660,2
SVC00765,RES04503,HTL002,2023-12-22,Room service,26281,1
SVC00766,RES04503,HTL002,2023-12-23,Restaurant,26754,2
SVC00767,RES04503,HTL002,2023-12-22,Restaurant,24943,3
SVC00768,RES04503,HTL002,2023-12-22,Transport,32107,1
SVC00769,RES03690,HTL004,2022-11-19,Room service,23416,3
SVC00770,RES04196,HTL005,2023-10-27,Minibar,10071,3
SVC00771,RES04196,HTL005,2023-10-27,Restaurant,28118,3
SVC00772,RES06206,HTL005,2023-04-09,Restaurant,34321,2
SVC00773,RES06206,HTL005,2023-04-08,Transport,47662,3
SVC00774,RES06206,HTL005,2023-04-10,Minibar,16435,3
SVC00775,RES06206,HTL005,2023-04-09,Restaurant,26809,1
SVC00776,RES03586,HTL002,2023-08-03,Restaurant,24594,3
SVC00777,RES03576,HTL004,2023-05-16,Minibar,10685,2
SVC00778,RES02706,HTL005,2023-10-23,Room service,23149,2
SVC00779,RES02706,HTL005,2023-10-21,Room service,9968,3
SVC00780,RES06255,HTL004,2023-12-19,Room service,18060,2
SVC00781,RES06255,HTL004,2023-12-20,Restaurant,36530,2
SVC00782,RES06255,HTL004,2023-12-19,Blanchisserie,8719,1
SVC00783,RES06255,HTL004,2023-12-20,Restaurant,17571,1
SVC00784,RES06255,HTL004,2023-12-18,Minibar,13375,2
SVC00785,RES02007,HTL005,2023-05-25,Room service,19398,2
SVC00786,RES02007,HTL005,2023-05-25,Minibar,7587,2
SVC00787,RES02007,HTL005,2023-05-25,Minibar,14065,1
SVC00788,RES02007,HTL005,2023-05-25,Room service,17979,2
SVC00789,RES02007,HTL005,2023-05-25,Minibar,16643,3
SVC00790,RES06553,HTL003,2023-05-13,Spa & Bien-etre,98342,3
SVC00791,RES06553,HTL003,2023-05-14,Salle conference,75691,3
SVC00792,RES05474,HTL002,2022-07-10,Restaurant,24878,1
SVC00793,RES05474,HTL002,2022-07-11,Minibar,14476,1
SVC00794,RES05474,HTL002,2022-07-12,Restaurant,37254,3
SVC00795,RES05474,HTL002,2022-07-13,Transport,24941,2
SVC00796,RES06797,HTL001,2022-10-05,Blanchisserie,13800,2
SVC00797,RES06797,HTL001,2022-10-05,Room service,25535,2
SVC00798,RES02893,HTL002,2022-02-25,Transport,33738,2
SVC00799,RES02893,HTL002,2022-02-23,Transport,22092,2
SVC00800,RES03120,HTL001,2024-02-09,Spa & Bien-etre,108979,2
SVC00801,RES03120,HTL001,2024-02-09,Minibar,12871,3
SVC00802,RES00731,HTL001,2023-07-24,Room service,21124,1
SVC00803,RES00731,HTL001,2023-07-24,Transport,23937,3
SVC00804,RES00731,HTL001,2023-07-23,Spa & Bien-etre,37549,2
SVC00805,RES00731,HTL001,2023-07-23,Spa & Bien-etre,95852,2
SVC00806,RES01506,HTL004,2023-03-19,Minibar,17154,2
SVC00807,RES01506,HTL004,2023-03-20,Minibar,11279,1
