reservation_id,hotel_id,chambre_id,client_id,date_arrivee,date_depart,nb_nuits,nb_adultes,canal,motif_sejour,prix_nuit_remise,montant_total,statut,csat,date_reservation
RES00196,HTL005,CH0449,CLI0326,2023-06-22,2023-06-25,3,2,Booking.com,Tourisme,210600,631800,Terminee,3.0,2023-05-27
RES00197,HTL003,CH0276,CLI0202,2024-05-19,2024-05-21,2,2,Direct,Conference,92000,184000,Confirmee,,2024-04-22
RES00198,HTL004,CH0320,CLI2877,2023-06-19,2023-06-22,3,2,Booking.com,Famille,72000,216000,Terminee,2.0,2023-06-16
RES00199,HTL001,CH0042,CLI0014,2023-06-02,2023-06-06,4,2,Expedia,Transit,182160,728640,Terminee,5.0,2023-04-09
RES00200,HTL004,CH0361,CLI1760,2023-07-11,2023-07-18,7,2,Expedia,Famille,70400,492800,Annulee,,2023-06-23
RES00201,HTL002,CH0157,CLI0440,2023-06-11,2023-06-12,1,2,Agence voyage,Conference,73600,-25000,Terminee,5.0,2023-05-12
RES00202,HTL001,CH0090,CLI0613,2022-04-30,2022-05-04,4,1,Agence voyage,Tourisme,126960,507840,Terminee,3.0,2022-04-06
RES00203,HTL001,CH0016,CLI2689,2023-01-09,2023-01-11,2,2,Booking.com,Affaires,186300,372600,Terminee,5.0,2022-12-23
RES00204,HTL004,CH0358,CLI1537,2022-05-30,2022-06-01,2,2,Direct,Affaires,180000,360000,Terminee,2.0,2022-04-14
RES00205,HTL003,CH0230,CLI2916,2022-06-12,2022-06-15,3,2,Agence voyage,Tourisme,84640,253920,Terminee,2.0,2022-05-13
RES00206,HTL002,CH0123,CLI0361,2022-01-22,2022-01-26,4,2,Agence voyage,Transit,110400,441600,Terminee,5.0,2022-01-15
RES00207,HTL003,CH0245,CLI1697,2024-05-31,2024-06-02,2,2,Booking.com,Affaires,82800,165600,Terminee,4.0,2024-05-18
RES00208,HTL004,CH0320,CLI2567,2023-02-28,2023-03-07,7,1,Expedia,Affaires,70400,492800,Terminee,3.0,2023-02-24
RES00209,HTL005,CH0476,CLI0022,2022-01-16,2022-01-18,2,2,Direct,Conference,234000,468000,Terminee,5.0,2021-11-24
RES00210,HTL001,CH0081,CLI0923,2022-08-26,2022-08-30,4,1,Agence voyage,Affaires,126960,507840,Terminee,5.0,2022-08-16
RES00211,HTL005,CH0407,CLI1324,2022-09-25,2022-09-26,1,3,Direct,Conference,104000,104000,Terminee,4.0,2022-09-16
RES00212,HTL004,CH0304,CLI1459,2024-05-01,2024-05-03,2,1,Direct,Affaires,80000,160000,En cours,,2024-04-11
RES00213,HTL004,CH0357,CLI0552,2022-07-01,2022-07-04,3,2,Agence voyage,Tourisme,73600,220800,Terminee,3.0,2022-06-03
RES00214,HTL004,CH0311,CLI2712,2023-03-07,2023-03-10,3,1,Agence voyage,Tourisme,73600,220800,Terminee,4.0,2023-02-02
RES00215,HTL004,CH0327,CLI0229,2022-01-02,2022-01-03,1,2,Direct,Conference,180000,180000,Terminee,4.0,2021-11-19
RES00216,HTL001,CH0014,CLI1008,2024-06-10,2024-06-15,5,1,Direct,Affaires,138000,690000,Confirmee,,2024-04-12
RES00217,HTL005,CH0370,CLI2991,2022-09-04,2022-09-06,2,2,Expedia,Tourisme,205920,411840,Terminee,4.0,2022-07-18
RES00218,HTL002,CH0137,CLI1749,2024-02-15,2024-02-16,1,3,Agence voyage,Tourisme,110400,110400,Terminee,4.0,2023-12-19
RES00219,HTL001,CH0046,CLI1122,2023-03-06,2023-03-10,4,2,Booking.com,Affaires,186300,745200,Terminee,5.0,2023-02-11
RES00220,HTL004,CH0310,CLI2449,2024-01-24,2024-01-31,7,2,Agence voyage,Conference,110400,772800,Terminee,2.0,2024-01-14
RES00221,HTL004,CH0310,CLI0288,2022-09-13,2022-09-14,1,2,Corporate,Conference,102000,102000,Terminee,5.0,2022-07-31
RES00222,HTL001,CH0009,CLI0940,2023-06-30,2023-07-03,3,2,Booking.com,Tourisme,124200,372600,Annulee,,2023-05-04
RES00223,HTL005,CH0471,CLI2979,2023-11-25,2023-11-30,5,1,Agence voyage,Affaires,215280,1076400,Terminee,5.0,2023-11-16
RES00224,HTL005,CH0498,CLI2687,2022-11-01,2022-11-05,4,1,Corporate,Transit,132600,530400,Terminee,5.0,2022-09-22
RES00225,HTL003,CH0245,CLI2791,2022-02-23,2022-02-26,3,2,Booking.com,Affaires,82800,248400,Terminee,4.0,2022-01-20
RES00226,HTL003,CH0280,CLI0217,2022-12-09,2022-12-11,2,1,Expedia,Conference,182160,364320,Terminee,4.0,2022-11-28
RES00227,HTL003,CH0281,CLI1503,2024-05-11,2024-05-14,3,1,Direct,Tourisme,138000,414000,En cours,,2024-05-06
RES00228,HTL004,CH0326,CLI1024,2024-05-21,2024-05-23,2,1,Direct,Conference,120000,240000,En cours,,2024-05-02
RES00229,HTL001,CH0030,CLI0208,2022-02-22,2022-02-24,2,2,Corporate,Conference,78200,156400,Terminee,4.0,2022-02-20
RES00230,HTL001,CH0043,CLI2316,2024-04-22,2024-04-25,3,2,Booking.com,Conference,186300,558900,Confirmee,,2024-03-24
RES00231,HTL003,CH0233,CLI0125,2023-09-22,2023-09-23,1,2,Corporate,Affaires,342125,342125,Terminee,3.0,2023-07-25
RES00232,HTL005,CH0425,CLI2753,2023-11-11,2023-11-12,1,3,Booking.com,Tourisme,210600,210600,Terminee,4.0,2023-09-27
RES00233,HTL003,CH0204,CLI2682,2022-02-26,2022-02-27,1,1,Expedia,Tourisme,354200,354200,Terminee,3.0,2022-01-22
RES00234,HTL001,CH0022,CLI1756,2022-02-06,2022-02-10,4,1,Corporate,Affaires,175950,703800,Terminee,3.0,2022-01-14
RES00235,HTL004,CH0320,CLI0767,2022-02-23,2022-02-25,2,1,Expedia,Affaires,70400,140800,Terminee,4.0,2022-01-21
RES00236,HTL003,CH0242,CLI2838,2024-01-25,2024-01-30,5,2,Booking.com,Tourisme,124200,621000,Terminee,5.0,2024-01-16
RES00237,HTL002,CH0180,CLI1107,2024-02-11,2024-02-16,5,1,Direct,Affaires,120000,600000,Terminee,4.0,2024-01-20
RES00238,HTL002,CH0123,CLI0238,2022-06-04,2022-06-09,5,2,Direct,Affaires,120000,600000,Terminee,4.0,2022-05-10
RES00239,HTL005,CH0447,CLI2226,2024-05-05,2024-05-08,3,2,Agence voyage,Affaires,143520,430560,Terminee,2.0,2024-03-28
RES00240,HTL001,CH0085,CLI1005,2024-05-03,2024-05-07,4,2,Booking.com,Tourisme,124200,496800,Confirmee,,2024-04-21
RES00241,HTL004,CH0347,CLI1499,2022-03-26,2022-03-30,4,1,Expedia,Affaires,105600,422400,Terminee,3.0,2022-02-10
RES00242,HTL002,CH0138,CLI2674,2022-09-23,2022-09-27,4,2,Corporate,Affaires,297500,1190000,Terminee,4.0,2022-08-08
RES00243,HTL003,CH0223,CLI2297,2024-06-19,2024-06-20,1,2,Booking.com,Transit,124200,124200,Confirmee,,2024-04-26
RES00244,HTL004,CH0363,CLI2185,2023-04-25,2023-04-28,3,2,Direct,Conference,80000,240000,Terminee,4.0,2023-03-07
RES00245,HTL001,CH0035,CLI1943,2022-06-17,2022-06-22,5,2,Agence voyage,Affaires,190440,952200,Terminee,2.0,2022-05-09
RES00246,HTL003,CH0294,CLI1231,2024-06-18,2024-06-20,2,3,Corporate,Affaires,117300,234600,Terminee,4.0,2024-06-12
RES00247,HTL004,CH0361,CLI1148,2022-07-08,2022-07-13,5,2,Direct,Affaires,80000,400000,Terminee,3.0,2022-07-03
RES00248,HTL001,CH0037,CLI0990,2022-06-22,2022-06-25,3,1,Direct,Transit,92000,276000,Terminee,3.0,2022-05-21
RES00249,HTL004,CH0323,CLI1947,2024-01-10,2024-01-15,5,1,Agence voyage,Tourisme,322000,1610000,Terminee,5.0,2023-11-23
RES00250,HTL002,CH0144,CLI2688,2024-03-06,2024-03-07,1,2,Expedia,Tourisme,158400,158400,Terminee,2.0,2024-02-04
RES00251,HTL002,CH0151,CLI0474,2022-01-04,2022-01-11,7,2,Booking.com,Conference,108000,756000,Terminee,5.0,2021-12-31
RES00252,HTL001,CH0003,CLI1604,2022-02-22,2022-02-26,4,1,Expedia,Affaires,182160,728640,Terminee,3.0,2022-01-09
RES00253,HTL002,CH0126,CLI0518,2023-05-16,2023-05-19,3,2,Booking.com,Affaires,315000,945000,Terminee,5.0,2023-04-14
RES00254,HTL001,CH0088,CLI1137,2023-07-07,2023-07-11,4,2,Agence voyage,Affaires,84640,338560,Terminee,4.0,2023-06-18
RES00255,HTL005,CH0443,CLI2640,2024-02-05,2024-02-08,3,1,Booking.com,Affaires,210600,631800,Terminee,2.0,2024-01-18
RES00256,HTL002,CH0177,CLI1886,2022-05-05,2022-05-08,3,2,Booking.com,Affaires,162000,486000,Terminee,5.0,2022-04-25
RES00257,HTL004,CH0318,CLI0874,2023-06-22,2023-06-23,1,1,Booking.com,Famille,72000,72000,Terminee,4.0,2023-06-08
RES00258,HTL004,CH0306,CLI2422,2023-08-19,2023-08-21,2,2,Direct,Transit,350000,700000,Terminee,4.0,2023-08-14
RES00259,HTL001,CH0049,CLI2018,2024-01-07,2024-01-11,4,1,Agence voyage,Tourisme,126960,507840,Terminee,5.0,2023-12-13
RES00260,HTL005,CH0498,CLI0396,2023-04-06,2023-04-08,2,1,Agence voyage,Affaires,143520,287040,Terminee,5.0,2023-02-19
RES00261,HTL003,CH0293,CLI2908,2023-01-05,2023-01-07,2,2,Expedia,Affaires,182160,364320,Terminee,3.0,2022-12-08
RES00262,HTL004,CH0325,CLI2215,2024-05-07,2024-05-10,3,1,Direct,Transit,120000,360000,Terminee,5.0,2024-04-06
RES00263,HTL005,CH0369,CLI1498,2023-09-29,2023-10-01,2,2,Booking.com,Affaires,409500,819000,Terminee,5.0,2023-09-04
RES00264,HTL004,CH0333,CLI2627,2022-04-13,2022-04-16,3,2,Agence voyage,Affaires,110400,331200,Terminee,3.0,2022-04-04
RES00265,HTL001,CH0093,CLI0748,2022-02-09,2022-02-12,3,2,Agence voyage,Famille,126960,380880,Terminee,5.0,2021-12-23
RES00266,HTL001,CH0067,CLI2804,2023-03-01,2023-03-03,2,1,Booking.com,Affaires,82800,165600,Terminee,5.0,2023-01-23
RES00267,HTL003,CH0273,CLI0527,2022-08-23,2022-08-26,3,1,Expedia,Tourisme,182160,546480,Annulee,,2022-08-16
RES00268,HTL001,CH0029,CLI0884,2022-03-09,2022-03-12,3,2,Direct,Tourisme,138000,414000,Terminee,5.0,2022-01-24
RES00269,HTL003,CH0294,CLI1961,2022-04-24,2022-04-27,3,1,Corporate,Tourisme,117300,351900,Terminee,4.0,2022-04-22
RES00270,HTL001,CH0013,CLI0596,2023-01-16,2023-01-23,7,2,Direct,Famille,138000,966000,Terminee,5.0,2022-12-09
RES00271,HTL004,CH0296,CLI1677,2023-09-10,2023-09-12,2,1,Booking.com,Conference,315000,630000,Terminee,4.0,2023-07-13
RES00272,HTL001,CH0027,CLI2824,2023-10-18,2023-10-22,4,1,Booking.com,Tourisme,82800,331200,Terminee,2.0,2023-10-10
RES00273,HTL002,CH0150,CLI1780,2022-08-30,2022-09-01,2,1,Booking.com,Tourisme,162000,324000,Terminee,5.0,2022-07-07
RES00274,HTL005,CH0426,CLI2948,2023-01-20,2023-01-25,5,1,Corporate,Conference,198900,994500,Terminee,5.0,2022-11-27
RES00275,HTL004,CH0345,CLI1531,2024-04-07,2024-04-09,2,3,Agence voyage,Conference,73600,147200,Confirmee,,2024-02-10
RES00276,HTL005,CH0430,CLI2112,2022-01-18,2022-01-22,4,2,Corporate,Affaires,198900,795600,Terminee,5.0,2021-12-16
RES00277,HTL002,CH0200,CLI1189,2024-06-19,2024-06-20,1,2,Direct,Tourisme,80000,80000,Confirmee,,2024-05-20
RES00278,HTL005,CH0390,CLI0031,2023-05-28,2023-06-01,4,1,Corporate,Conference,132600,530400,Terminee,2.0,2023-05-07
RES00279,HTL002,CH0138,CLI0199,2023-06-02,2023-06-04,2,1,Direct,Tourisme,350000,700000,Annulee,,2023-05-25
RES00280,HTL001,CH0048,CLI0252,2023-08-21,2023-08-24,3,2,Direct,Affaires,92000,276000,Terminee,5.0,2023-07-19
RES00281,HTL001,CH0065,CLI1453,2022-07-26,2022-07-29,3,2,Corporate,Tourisme,175950,527850,Terminee,3.0,2022-06-02
RES00282,HTL002,CH0189,CLI2483,2024-03-12,2024-03-16,4,1,Direct,Affaires,120000,480000,Terminee,4.0,2024-01-26
RES00283,HTL004,CH0363,CLI0892,2023-05-20,2023-05-21,1,2,Expedia,Affaires,70400,70400,Terminee,5.0,2023-03-24
RES00284,HTL001,CH0073,CLI0777,2023-11-14,2023-11-16,2,2,Booking.com,Conference,186300,372600,Terminee,3.0,2023-09-28
RES00285,HTL004,CH0321,CLI1977,2022-01-14,2022-01-19,5,1,Booking.com,Famille,108000,540000,Terminee,4.0,2022-01-12
RES00286,HTL005,CH0505,CLI2695,2022-02-12,2022-02-16,4,1,Expedia,Conference,91520,366080,Terminee,4.0,2022-01-10
RES00287,HTL001,CH0071,CLI0712,2023-08-06,2023-08-07,1,2,Booking.com,Famille,82800,82800,Annulee,,2023-07-03
RES00288,HTL002,CH0134,CLI1810,2024-03-06,2024-03-07,1,1,Agence voyage,Conference,322000,322000,Terminee,5.0,2024-03-04
RES00289,HTL002,CH0160,CLI1956,2022-09-20,2022-09-23,3,2,Direct,Affaires,80000,240000,Terminee,5.0,2022-08-07
RES00290,HTL001,CH0096,CLI2017,2022-03-03,2022-03-04,1,1,Direct,Conference,138000,138000,Terminee,5.0,2022-02-18
RES00291,HTL002,CH0140,CLI2406,2023-12-13,2023-12-14,1,1,Booking.com,Tourisme,108000,108000,Terminee,5.0,2023-11-24
RES00292,HTL001,CH0095,CLI1441,2023-01-06,2023-01-11,5,1,Booking.com,Affaires,82800,414000,Terminee,5.0,2022-12-07
RES00293,HTL003,CH0234,CLI2604,2022-06-16,2022-06-17,1,2,Direct,Affaires,138000,138000,Terminee,5.0,2022-04-27
RES00294,HTL001,CH0061,CLI0956,2022-11-19,2022-11-20,1,2,Agence voyage,Affaires,84640,84640,Terminee,4.0,2022-09-28
RES00295,HTL004,CH0354,CLI2778,2023-10-02,2023-10-06,4,1,Booking.com,Affaires,315000,1260000,Terminee,4.0,2023-08-29
RES00296,HTL005,CH0396,CLI0022,2023-10-08,2023-10-09,1,3,Corporate,Affaires,88400,88400,Terminee,4.0,2023-08-20
RES00297,HTL002,CH0180,CLI0121,2023-11-01,2023-11-04,3,3,Expedia,Affaires,105600,316800,Terminee,4.0,2023-10-17
RES00298,HTL005,CH0429,CLI1046,2023-01-18,2023-01-21,3,2,Booking.com,Affaires,93600,280800,Terminee,3.0,2022-12-28
RES00299,HTL001,CH0075,CLI0453,2022-07-13,2022-07-20,7,2,Direct,Conference,92000,644000,Terminee,5.0,2022-06-15
RES00300,HTL001,CH0013,CLI2139,2023-12-26,2023-12-29,3,1,Booking.com,Conference,124200,372600,Terminee,5.0,2023-11-07
RES00301,HTL001,CH0033,CLI2309,2022-05-26,2022-05-29,0,2,Corporate,Affaires,78200,234600,Terminee,4.0,2022-05-11
RES00302,HTL004,CH0346,CLI2928,2023-09-05,2023-09-08,3,2,Expedia,Conference,105600,316800,Terminee,5.0,2023-08-08
RES00303,HTL005,CH0391,CLI0902,2022-08-27,2022-09-01,5,3,Agence voyage,Affaires,215280,1076400,Terminee,5.0,2022-07-31
RES00304,HTL005,CH0482,CLI0477,2022-02-13,2022-02-16,3,1,Booking.com,Conference,210600,631800,Terminee,3.0,2022-01-31
RES00305,HTL002,CH0164,CLI0567,2023-12-17,2023-12-18,1,2,Agence voyage,Affaires,73600,73600,Terminee,5.0,2023-11-26
RES00306,HTL001,CH0003,CLI0888,2023-10-05,2023-10-08,3,2,Direct,Tourisme,207000,621000,Terminee,3.0,2023-09-15
RES00307,HTL002,CH0168,CLI2038,2023-03-31,2023-04-03,3,2,Booking.com,Transit,162000,486000,Terminee,5.0,2023-02-03
RES00308,HTL004,CH0331,CLI0031,2022-08-30,2022-09-01,2,1,Expedia,Conference,70400,140800,Terminee,4.0,2022-07-04
RES00309,HTL003,CH0252,CLI1409,2022-05-14,2022-05-17,3,3,Expedia,Affaires,121440,364320,Terminee,2.0,2022-03-29
RES00310,HTL004,CH0303,CLI2279,2022-03-22,2022-03-24,2,1,Booking.com,Conference,72000,144000,Terminee,3.0,2022-03-10
RES00311,HTL003,CH0218,CLI0133,2023-12-12,2023-12-15,3,2,Direct,Tourisme,92000,276000,Terminee,5.0,2023-11-20
RES00312,HTL001,CH0080,CLI2177,2023-03-07,2023-03-08,1,2,Agence voyage,Transit,126960,126960,Annulee,,2023-02-28
RES00313,HTL005,CH0453,CLI1557,2023-10-02,2023-10-06,4,2,Agence voyage,Conference,95680,382720,Terminee,2.0,2023-08-16
RES00314,HTL005,CH0417,CLI1603,2022-08-16,2022-08-19,3,2,Direct,Conference,156000,468000,Terminee,3.0,2022-08-05
RES00315,HTL002,CH0131,CLI1845,2023-10-31,2023-11-03,3,2,Booking.com,Transit,72000,216000,Annulee,,2023-09-14
RES00316,HTL003,CH0223,CLI2637,2022-08-14,2022-08-16,2,1,Corporate,Tourisme,117300,234600,Terminee,4.0,2022-07-05
RES00317,HTL002,CH0186,CLI2554,2024-06-27,2024-06-30,3,2,Direct,Tourisme,120000,360000,Confirmee,,2024-06-22
RES00318,HTL001,CH0033,CLI0185,2022-04-11,2022-04-14,3,1,Corporate,Affaires,78200,234600,Terminee,5.0,2022-02-14
RES00319,HTL005,CH0494,CLI0138,2023-09-16,2023-09-18,2,1,Direct,Affaires,234000,468000,Terminee,4.0,2023-08-16
RES00320,HTL002,CH0137,CLI2713,2023-04-08,2023-04-12,4,2,Direct,Conference,120000,480000,Terminee,4.0,2023-04-05
RES00321,HTL003,CH0277,CLI0743,2022-11-28,2022-12-01,3,1,Booking.com,Conference,82800,248400,Terminee,3.0,2022-10-14
RES00322,HTL001,CH0033,CLI2674,2024-05-06,2024-05-07,1,2,Direct,Affaires,92000,92000,Terminee,2.0,2024-03-09
RES00323,HTL001,CH0002,CLI2023,2023-08-06,2023-08-11,5,2,Corporate,Conference,78200,391000,Terminee,4.0,2023-07-06
RES00324,HTL003,CH0263,CLI1479,2022-06-13,2022-06-17,4,3,Corporate,Conference,78200,312800,Terminee,4.0,2022-06-04
RES00325,HTL002,CH0155,CLI0363,2022-02-19,2022-02-23,4,1,Corporate,Tourisme,102000,408000,Terminee,5.0,2022-01-10
RES00326,HTL004,CH0300,CLI0927,2022-06-16,2022-06-18,2,2,Booking.com,Tourisme,72000,144000,Terminee,2.0,2022-06-12
RES00327,HTL002,CH0181,CLI2494,2023-05-23,2023-05-27,4,2,Direct,Conference,80000,320000,Terminee,2.0,2023-05-20
RES00328,HTL003,CH0261,CLI0521,2022-09-01,2022-09-02,1,1,Booking.com,Affaires,124200,124200,Terminee,5.0,2022-07-19
RES00329,HTL005,CH0485,CLI2901,2023-12-12,2023-12-14,2,2,Booking.com,Tourisme,210600,421200,Terminee,3.0,2023-11-16
RES00330,HTL002,CH0177,CLI0513,2023-03-15,2023-03-17,2,2,Direct,Conference,180000,360000,Terminee,4.0,2023-01-23
RES00331,HTL004,CH0334,CLI0737,2023-11-28,2023-11-30,2,2,Corporate,Tourisme,68000,136000,Terminee,5.0,2023-10-20
RES00332,HTL002,CH0190,CLI1040,2023-07-06,2023-07-09,3,1,Direct,Affaires,180000,540000,Terminee,5.0,2023-06-19
RES00333,HTL005,CH0371,CLI1372,2022-11-11,2022-11-16,5,2,Booking.com,Tourisme,93600,468000,Terminee,2.0,2022-11-03
RES00334,HTL001,CH0003,CLI1795,2023-12-26,2023-12-30,4,1,Booking.com,Conference,186300,745200,Terminee,4.0,2023-12-14
RES00335,HTL002,CH0199,CLI2832,2022-02-24,2022-02-27,3,2,Booking.com,Affaires,162000,486000,Terminee,5.0,2022-02-12
RES00336,HTL001,CH0071,CLI0556,2024-05-18,2024-05-20,2,2,Corporate,Tourisme,78200,156400,Terminee,5.0,2024-04-19
RES00337,HTL005,CH0383,CLI2393,2024-02-22,2024-02-24,2,1,Expedia,Affaires,137280,274560,Terminee,3.0,2024-02-15
RES00338,HTL004,CH0303,CLI2733,2022-09-05,2022-09-08,3,2,Direct,Famille,80000,240000,Terminee,2.0,2022-08-08
RES00339,HTL002,CH0198,CLI0159,2022-12-23,2022-12-27,4,1,Direct,Famille,80000,320000,Terminee,2.0,2022-11-19
RES00340,HTL001,CH0108,CLI0167,2023-09-15,2023-09-17,2,2,Booking.com,Affaires,186300,372600,Terminee,5.0,2023-09-05
RES00341,HTL004,CH0298,CLI0315,2024-01-16,2024-01-19,3,2,Corporate,Conference,68000,204000,Terminee,4.0,2023-12-29
RES00342,HTL001,CH0083,CLI0629,2023-02-26,2023-02-28,2,2,Corporate,Affaires,342125,684250,Terminee,4.0,2023-01-11
RES00343,HTL001,CH0015,CLI0006,2023-03-13,2023-03-14,1,3,Direct,Conference,92000,92000,Terminee,5.0,2023-02-05
RES00344,HTL001,CH0102,CLI0011,2023-01-21,2023-01-22,1,2,Booking.com,Tourisme,186300,186300,Terminee,5.0,2023-01-04
RES00345,HTL002,CH0133,CLI2935,2024-03-07,2024-03-09,2,1,Expedia,Affaires,158400,316800,Terminee,5.0,2024-02-22
RES00346,HTL001,CH0109,CLI0228,2023-06-13,2023-06-15,2,1,Direct,Affaires,402500,805000,Terminee,3.0,2023-04-21
RES00347,HTL005,CH0514,CLI2176,2022-05-28,2022-05-30,2,2,Direct,Tourisme,234000,468000,Terminee,5.0,2022-05-16
RES00348,HTL003,CH0201,CLI1512,2022-04-20,2022-04-24,4,2,Direct,Affaires,138000,552000,Terminee,5.0,2022-03-10
RES00349,HTL004,CH0336,CLI2048,2022-07-20,2022-07-22,2,2,Direct,Conference,80000,160000,Terminee,5.0,2022-06-13
RES00350,HTL004,CH0349,CLI2647,2023-01-24,2023-01-28,4,1,Direct,Famille,80000,320000,Terminee,5.0,2022-12-06
RES00351,HTL002,CH0154,CLI0369,2023-09-22,2023-09-26,4,2,Agence voyage,Tourisme,73600,294400,Terminee,5.0,2023-07-27
RES00352,HTL002,CH0177,CLI0087,2023-06-12,2023-06-15,3,1,Direct,Tourisme,180000,540000,Terminee,5.0,2023-05-03
RES00353,HTL002,CH0176,CLI0131,2023-05-27,2023-05-31,4,2,Booking.com,Transit,108000,432000,Terminee,4.0,2023-05-26
RES00354,HTL003,CH0252,CLI0285,2023-04-01,2023-04-03,2,2,Expedia,Affaires,121440,242880,Terminee,5.0,2023-03-23
RES00355,HTL005,CH0504,CLI1471,2024-06-10,2024-06-11,1,2,Booking.com,Tourisme,210600,210600,Terminee,5.0,2024-05-11
RES00356,HTL004,CH0299,CLI0820,2023-12-17,2023-12-20,3,1,Expedia,Tourisme,70400,211200,Terminee,4.0,2023-12-12
RES00357,HTL004,CH0317,CLI0602,2024-06-12,2024-06-14,2,1,Expedia,Affaires,70400,140800,Confirmee,,2024-05-11
RES00358,HTL002,CH0192,CLI2898,2022-05-29,2022-06-01,3,2,Direct,Conference,180000,540000,Terminee,5.0,2022-05-18
RES00359,HTL002,CH0161,CLI0662,2022-01-09,2022-01-12,3,2,Corporate,Tourisme,68000,204000,Terminee,2.0,2021-12-28
RES00360,HTL005,CH0441,CLI2618,2023-04-04,2023-04-08,4,1,Corporate,Affaires,198900,795600,Terminee,5.0,2023-02-24
RES00361,HTL001,CH0018,CLI0920,2022-03-28,2022-03-29,1,1,Corporate,Affaires,78200,78200,Terminee,4.0,2022-03-02
RES00362,HTL005,CH0461,CLI2916,2024-04-05,2024-04-06,1,2,Booking.com,Tourisme,210600,210600,Terminee,4.0,2024-04-04
RES00363,HTL002,CH0130,CLI0825,2022-12-09,2022-12-10,1,3,Booking.com,Famille,108000,108000,Terminee,5.0,2022-11-28
RES00364,HTL004,CH0338,CLI0153,2024-06-07,2024-06-08,1,3,Agence voyage,Tourisme,165600,165600,En cours,,2024-04-11
RES00365,HTL005,CH0420,CLI0200,2023-05-14,2023-05-17,3,2,Direct,Conference,234000,702000,Terminee,3.0,2023-04-09
RES00366,HTL001,CH0060,CLI2150,2024-04-23,2024-04-26,3,2,Expedia,Affaires,80960,242880,Terminee,2.0,2024-03-29
RES00367,HTL003,CH0216,CLI0146,2022-08-07,2022-08-10,3,3,Booking.com,Affaires,82800,248400,Terminee,4.0,2022-06-27
RES00368,HTL003,CH0247,CLI0151,2023-03-29,2023-04-03,5,2,Booking.com,Tourisme,124200,621000,Terminee,2.0,2023-02-19
RES00369,HTL004,CH0325,CLI0997,2022-06-26,2022-06-28,2,2,Direct,Famille,120000,240000,Terminee,4.0,2022-06-04
RES00370,HTL001,CH0058,CLI1826,2022-04-15,2022-04-18,3,1,Booking.com,Conference,362250,1086750,Terminee,3.0,2022-04-07
RES00371,HTL005,CH0477,CLI2800,2023-05-24,2023-05-27,3,1,Agence voyage,Affaires,143520,430560,Terminee,3.0,2023-04-10
RES00372,HTL002,CH0186,CLI1942,2024-03-13,2024-03-18,5,1,Agence voyage,Affaires,110400,552000,Terminee,5.0,2024-01-14
RES00373,HTL002,CH0152,CLI0057,2022-09-29,2022-10-03,4,3,Agence voyage,Conference,73600,294400,Terminee,5.0,2022-09-07
RES00374,HTL001,CH0066,CLI0850,2022-12-26,2022-12-31,5,1,Booking.com,Conference,124200,621000,Terminee,4.0,2022-11-23
RES00375,HTL005,CH0474,CLI0285,2023-02-28,2023-03-04,4,3,Expedia,Affaires,400400,1601600,Terminee,2.0,2023-01-21
RES00376,HTL001,CH0001,CLI0009,2024-03-19,2024-03-22,3,2,Corporate,Transit,78200,234600,Terminee,5.0,2024-01-21
RES00377,HTL005,CH0398,CLI0550,2024-04-24,2024-04-27,3,2,Expedia,Affaires,137280,411840,Confirmee,,2024-02-29
RES00378,HTL003,CH0205,CLI1516,2023-10-03,2023-10-04,1,1,Direct,Conference,92000,92000,Terminee,5.0,2023-09-19
RES00379,HTL005,CH0372,CLI1578,2022-03-16,2022-03-19,3,2,Booking.com,Transit,140400,421200,Terminee,4.0,2022-03-07
RES00380,HTL005,CH0388,CLI1037,2023-07-09,2023-07-11,2,2,Agence voyage,Conference,95680,191360,Terminee,5.0,2023-06-24
RES00381,HTL002,CH0183,CLI1798,2022-04-03,2022-04-04,1,1,Agence voyage,Transit,165600,165600,Terminee,2.0,2022-03-30
RES00382,HTL004,CH0345,CLI0740,2024-03-23,2024-03-27,4,2,Booking.com,Conference,72000,288000,Terminee,4.0,2024-02-16
RES00383,HTL002,CH0138,CLI2948,2024-01-29,2024-01-31,2,1,Expedia,Transit,308000,616000,Terminee,4.0,2023-12-25
RES00384,HTL003,CH0220,CLI1791,2023-10-19,2023-10-22,3,3,Direct,Famille,92000,276000,Terminee,4.0,2023-09-22
RES00385,HTL001,CH0026,CLI2332,2023-01-23,2023-01-24,1,1,Booking.com,Conference,82800,82800,Terminee,5.0,2022-12-22
RES00386,HTL002,CH0166,CLI0718,2023-10-09,2023-10-12,3,1,Direct,Transit,120000,360000,Terminee,5.0,2023-08-14
RES00387,HTL001,CH0066,CLI2466,2023-05-03,2023-05-06,3,1,Booking.com,Famille,124200,372600,Terminee,3.0,2023-03-05
RES00388,HTL002,CH0160,CLI1016,2023-04-28,2023-04-29,1,2,Direct,Tourisme,80000,80000,Terminee,3.0,2023-04-16
RES00389,HTL004,CH0320,CLI1744,2023-11-10,2023-11-11,1,1,Agence voyage,Tourisme,73600,73600,Terminee,5.0,2023-09-28
RES00390,HTL004,CH0319,CLI1196,2024-04-01,2024-04-05,4,2,Direct,Conference,180000,720000,Terminee,4.0,2024-03-29
RES00391,HTL002,CH0146,CLI1702,2022-12-20,2022-12-23,3,3,Agence voyage,Tourisme,165600,496800,Terminee,5.0,2022-12-06
