id_client,mois,voix_min,sms_count,data_mb
CL00038,2024-07-01,143.0,32,2202.1
CL00038,2024-08-01,116.5,26,1793.8
CL00038,2024-09-01,153.8,35,2368.5
CL00038,2024-10-01,119.0,27,1833.1
CL00038,2024-11-01,176.0,40,2710.8
CL00038,2024-12-01,156.0,35,2402.0
CL00038,2025-01-01,136.0,31,2094.2
CL00038,2025-02-01,138.6,31,2135.1
CL00038,2025-03-01,136.0,31,2094.3
CL00038,2025-04-01,135.9,31,2092.7
CL00038,2025-05-01,124.8,28,1921.6
CL00038,2025-06-01,138.6,31,2134.7
CL00038,2025-07-01,123.8,28,1906.2
CL00038,2025-08-01,165.2,37,2544.6
CL00038,2025-09-01,130.2,29,2005.1
CL00038,2025-10-01,105.0,24,1616.9
CL00038,2025-11-01,147.4,33,2270.3
CL00038,2025-12-01,144.9,33,2231.5
CL00039,2024-11-01,508.6,71,16280.2
CL00039,2024-12-01,609.5,85,19510.1
CL00039,2025-01-01,478.6,67,15320.1
CL00039,2025-02-01,370.8,52,11869.0
CL00039,2025-03-01,514.2,72,16457.3
CL00039,2025-04-01,548.3,76,17549.6
CL00039,2025-05-01,372.7,52,11931.1
CL00039,2025-06-01,555.1,77,17766.5
CL00039,2025-07-01,594.8,83,19037.1
CL00039,2025-08-01,538.8,75,17247.5
CL00039,2025-09-01,504.1,70,16136.3
CL00039,2025-10-01,516.9,72,16545.8
CL00039,2025-11-01,524.9,73,16800.7
CL00039,2025-12-01,514.7,72,16474.7
CL00040,2025-07-01,344.4,69,1494.8
CL00040,2025-08-01,338.7,68,1470.2
CL00040,2025-09-01,360.1,73,1562.9
CL00040,2025-10-01,326.8,66,1418.6
CL00040,2025-11-01,382.8,77,1661.4
CL00040,2025-12-01,387.1,78,1680.2
CL00041,2024-01-01,104.0,18,556.9
CL00041,2024-02-01,92.4,16,495.0
CL00041,2024-03-01,89.4,16,478.9
CL00041,2024-04-01,109.5,19,586.4
CL00041,2024-05-01,85.0,15,454.9
CL00041,2024-06-01,96.4,17,516.2
CL00041,2024-07-01,117.8,21,630.5
CL00041,2024-08-01,94.7,17,507.2
CL00041,2024-09-01,90.0,16,481.8
CL00041,2024-10-01,100.5,18,538.2
CL00041,2024-11-01,97.0,17,519.6
CL00041,2024-12-01,97.0,17,519.1
CL00041,2025-01-01,89.9,16,481.3
CL00041,2025-02-01,91.1,16,487.9
CL00041,2025-03-01,80.1,14,429.1
CL00041,2025-04-01,103.6,18,554.9
CL00041,2025-05-01,84.7,15,453.6
CL00041,2025-06-01,96.5,17,516.6
CL00041,2025-07-01,102.5,18,548.6
CL00041,2025-08-01,94.7,17,507.3
CL00041,2025-09-01,89.4,16,478.9
CL00041,2025-10-01,104.1,18,557.4
CL00041,2025-11-01,101.9,18,545.7
CL00041,2025-12-01,103.1,18,552.1
CL00042,2025-01-01,311.9,22,4066.3
CL00042,2025-02-01,328.2,23,4278.6
CL00042,2025-03-01,335.7,23,4376.8
CL00042,2025-04-01,385.7,27,5029.3
CL00042,2025-05-01,346.9,24,4523.5
CL00042,2025-06-01,400.9,28,5226.6
CL00042,2025-07-01,382.3,27,4985.1
CL00042,2025-08-01,423.9,30,5526.8
CL00042,2025-09-01,337.3,23,4397.8
CL00042,2025-10-01,284.5,20,3709.7
CL00042,2025-11-01,356.2,25,4643.9
CL00042,2025-12-01,320.0,22,4172.5
CL00043,2025-05-01,272.1,46,3644.8
CL00043,2025-06-01,266.4,45,3569.3
CL00043,2025-07-01,199.8,34,2676.9
CL00043,2025-08-01,218.3,37,2924.5
CL00043,2025-09-01,201.9,34,2704.8
CL00043,2025-10-01,209.4,36,2804.7
CL00043,2025-11-01,192.5,33,2579.0
CL00043,2025-12-01,220.4,37,2952.9
CL00044,2024-01-01,112.4,54,432.3
CL00044,2024-02-01,123.8,60,476.0
CL00044,2024-03-01,102.6,49,394.7
CL00044,2024-04-01,109.8,53,422.0
CL00044,2024-05-01,113.3,55,435.6
CL00044,2024-06-01,124.7,60,479.6
CL00044,2024-07-01,122.6,59,471.4
CL00044,2024-08-01,127.1,61,488.7
CL00044,2024-09-01,110.7,53,425.7
CL00044,2024-10-01,137.7,66,529.3
CL00044,2024-11-01,93.9,45,361.2
CL00044,2024-12-01,125.7,61,483.2
CL00044,2025-01-01,124.9,60,480.1
CL00044,2025-02-01,143.0,69,549.8
CL00044,2025-03-01,114.3,55,439.5
CL00044,2025-04-01,131.8,64,506.6
CL00044,2025-05-01,135.2,65,519.9
CL00044,2025-06-01,121.6,59,467.6
CL00044,2025-07-01,102.2,49,392.8
CL00044,2025-08-01,117.7,57,452.6
CL00044,2025-09-01,101.7,49,390.9
CL00044,2025-10-01,128.6,62,494.6
CL00044,2025-11-01,126.7,61,487.0
CL00044,2025-12-01,89.8,43,345.4
CL00045,2024-01-01,332.7,52,11959.4
CL00045,2024-02-01,312.1,49,11218.7
CL00045,2024-03-01,283.4,44,10186.7
CL00045,2024-04-01,223.1,35,8020.1
CL00045,2024-05-01,330.8,51,11888.7
CL00045,2024-06-01,265.5,41,9542.6
CL00045,2024-07-01,299.9,47,10780.4
CL00045,2024-08-01,261.1,41,9384.6
CL00045,2024-09-01,319.6,50,11487.7
CL00045,2024-10-01,286.1,44,10285.2
CL00045,2024-11-01,228.4,35,8208.3
CL00045,2024-12-01,275.6,43,9906.3
CL00045,2025-01-01,282.0,44,10135.9
CL00045,2025-02-01,314.5,49,11305.9
CL00045,2025-03-01,316.6,49,11379.0
CL00045,2025-04-01,275.6,43,9907.7
CL00045,2025-05-01,279.2,43,10036.0
CL00045,2025-06-01,131.1,20,4713.5
CL00045,2025-07-01,102.2,16,3671.7
CL00045,2025-08-01,99.0,15,3559.3
CL00046,2024-01-01,286.0,34,9962.2
CL00046,2024-02-01,284.2,34,9899.7
CL00046,2024-03-01,289.4,34,10080.7
CL00046,2024-04-01,278.7,33,9708.3
CL00046,2024-05-01,265.9,31,9260.1
CL00046,2024-06-01,265.0,31,9229.2
CL00046,2024-07-01,293.8,35,10231.8
CL00046,2024-08-01,312.4,37,10882.8
CL00046,2024-09-01,278.5,33,9701.9
CL00046,2024-10-01,305.5,36,10640.2
CL00046,2024-11-01,317.0,38,11041.5
CL00046,2024-12-01,277.6,33,9668.7
CL00046,2025-01-01,335.5,40,11685.7
CL00046,2025-02-01,297.7,35,10370.7
CL00046,2025-03-01,299.5,35,10433.1
CL00046,2025-04-01,293.0,35,10206.7
CL00046,2025-05-01,308.2,37,10735.8
CL00046,2025-06-01,331.6,39,11550.6
CL00046,2025-07-01,323.1,38,11253.0
CL00046,2025-08-01,272.5,32,9492.9
CL00046,2025-09-01,283.1,33,9862.1
CL00046,2025-10-01,224.7,26,7827.3
CL00046,2025-11-01,343.7,41,11972.4
CL00046,2025-12-01,321.5,38,11197.1
CL00047,2025-01-01,146.7,4,8453.2
CL00047,2025-02-01,129.8,4,7479.7
CL00047,2025-03-01,136.5,4,7864.5
CL00047,2025-04-01,130.0,4,7490.0
CL00047,2025-05-01,153.8,4,8864.5
CL00047,2025-06-01,134.8,4,7765.5
CL00047,2025-07-01,173.3,5,9988.8
CL00047,2025-08-01,151.8,4,8746.4
CL00047,2025-09-01,170.4,5,9820.5
CL00047,2025-10-01,177.0,5,10199.5
CL00047,2025-11-01,152.2,4,8770.6
CL00047,2025-12-01,140.4,4,8089.5
CL00048,2025-09-01,38.9,41,528.5
CL00048,2025-10-01,47.2,50,640.8
CL00048,2025-11-01,47.6,50,646.0
CL00048,2025-12-01,44.4,47,602.8
CL00049,2024-01-01,61.0,42,621.7
CL00049,2024-02-01,86.2,59,879.2
CL00049,2024-03-01,83.1,57,847.9
CL00049,2024-04-01,79.9,55,815.4
CL00049,2024-05-01,75.3,52,767.6
CL00049,2024-06-01,98.6,68,1005.4
CL00049,2024-07-01,108.5,75,1106.3
CL00049,2024-08-01,73.9,51,753.9
CL00049,2024-09-01,82.1,57,836.9
CL00049,2024-10-01,85.5,59,872.0
CL00049,2024-11-01,80.4,55,819.5
CL00049,2024-12-01,77.0,53,785.7
CL00049,2025-01-01,94.5,65,963.5
CL00049,2025-02-01,88.7,61,904.7
CL00049,2025-03-01,85.1,59,868.0
CL00049,2025-04-01,76.0,52,775.1
CL00049,2025-05-01,89.7,62,914.6
CL00049,2025-06-01,88.6,61,904.1
CL00049,2025-07-01,89.2,62,910.2
CL00049,2025-08-01,97.8,68,997.3
CL00049,2025-09-01,76.9,53,784.7
CL00049,2025-10-01,94.9,66,967.6
CL00049,2025-11-01,86.2,59,879.4
CL00049,2025-12-01,70.7,49,721.1
CL00050,2024-01-01,37.7,68,675.7
CL00050,2024-02-01,41.6,75,746.5
CL00050,2024-03-01,38.9,70,697.5
CL00050,2024-04-01,33.9,61,608.2
CL00050,2024-05-01,47.6,86,853.5
CL00050,2024-06-01,45.3,82,813.1
CL00050,2024-07-01,41.4,75,743.7
CL00050,2024-08-01,47.0,85,843.0
CL00050,2024-09-01,46.1,83,826.6
CL00050,2024-10-01,37.9,68,680.8
CL00050,2024-11-01,49.7,89,891.0
CL00050,2024-12-01,45.3,82,813.1
CL00050,2025-01-01,43.7,79,784.6
CL00050,2025-02-01,30.6,55,548.6
CL00050,2025-03-01,46.2,83,829.8
CL00050,2025-04-01,38.9,70,698.7
CL00050,2025-05-01,42.7,77,766.2
CL00050,2025-06-01,31.8,57,570.0
CL00050,2025-07-01,36.7,66,658.8
CL00050,2025-08-01,46.2,83,828.4
CL00050,2025-09-01,35.4,64,634.5
CL00050,2025-10-01,38.7,70,695.1
CL00050,2025-11-01,41.7,75,748.2
CL00050,2025-12-01,36.2,65,649.6
CL00051,2024-01-01,175.6,59,6163.4
CL00051,2024-02-01,147.1,50,5165.3
CL00051,2024-03-01,140.4,47,4928.7
CL00051,2024-04-01,141.8,48,4978.0
CL00051,2024-05-01,155.3,53,5453.3
CL00051,2024-06-01,172.3,58,6048.6
CL00051,2024-07-01,124.7,42,4377.7
CL00051,2024-08-01,174.4,59,6123.6
CL00051,2024-09-01,158.5,54,5563.5
CL00051,2024-10-01,122.9,41,4314.7
CL00051,2024-11-01,136.3,46,4784.8
CL00051,2024-12-01,152.2,51,5343.8
CL00051,2025-01-01,140.8,48,4941.8
CL00051,2025-02-01,142.8,48,5013.9
CL00051,2025-03-01,173.0,59,6071.7
CL00051,2025-04-01,155.3,53,5453.0
CL00051,2025-05-01,173.5,59,6091.6
CL00051,2025-06-01,120.1,41,4215.0
CL00051,2025-07-01,138.7,47,4870.3
CL00051,2025-08-01,138.6,47,4864.5
CL00051,2025-09-01,158.8,54,5575.8
CL00051,2025-10-01,134.0,45,4704.9
CL00051,2025-11-01,140.9,48,4945.1
CL00051,2025-12-01,159.4,54,5597.1
CL00052,2024-06-01,58.4,32,926.1
CL00052,2024-07-01,61.8,34,980.3
CL00052,2024-08-01,73.8,40,1169.7
CL00052,2024-09-01,59.0,32,935.4
CL00052,2024-10-01,55.7,30,882.6
CL00052,2024-11-01,78.8,43,1249.8
CL00052,2024-12-01,56.2,30,891.7
CL00052,2025-01-01,68.1,37,1080.3
CL00052,2025-02-01,66.0,36,1046.9
CL00052,2025-03-01,66.6,36,1055.4
CL00052,2025-04-01,60.7,33,962.8
CL00052,2025-05-01,87.5,48,1387.3
CL00052,2025-06-01,68.4,37,1084.5
CL00052,2025-07-01,91.9,50,1456.7
CL00052,2025-08-01,66.6,36,1055.5
CL00052,2025-09-01,64.6,35,1023.8
CL00052,2025-10-01,64.0,35,1014.7
CL00052,2025-11-01,53.4,29,846.0
CL00052,2025-12-01,68.0,37,1077.5
CL00053,2024-01-01,29.8,22,3194.3
CL00053,2024-02-01,34.7,26,3718.7
CL00053,2024-03-01,33.2,25,3558.9
CL00054,2024-01-01,441.6,45,4991.1
CL00054,2024-02-01,637.1,65,7200.4
CL00054,2024-03-01,486.2,50,5495.2
CL00054,2024-04-01,613.7,63,6935.3
CL00054,2024-05-01,595.4,61,6728.7
CL00054,2024-06-01,468.7,48,5297.4
CL00054,2024-07-01,585.4,60,6616.3
CL00054,2024-08-01,508.7,52,5749.0
CL00054,2024-09-01,512.9,52,5796.0
CL00054,2024-10-01,568.0,58,6419.4
CL00054,2024-11-01,591.8,61,6688.2
CL00054,2024-12-01,505.2,52,5709.2
CL00054,2025-01-01,631.3,65,7134.9
CL00054,2025-02-01,564.5,58,6379.8
CL00054,2025-03-01,595.5,61,6730.0
CL00054,2025-04-01,493.6,50,5578.8
CL00054,2025-05-01,559.6,57,6324.1
CL00054,2025-06-01,530.2,54,5991.7
CL00054,2025-07-01,519.7,53,5873.8
CL00054,2025-08-01,447.0,46,5051.4
CL00054,2025-09-01,530.6,54,5997.0
CL00054,2025-10-01,560.7,57,6336.1
CL00054,2025-11-01,452.6,46,5114.8
CL00054,2025-12-01,522.7,53,5906.7
CL00055,2025-04-01,94.6,40,738.7
CL00055,2025-05-01,84.8,36,662.3
CL00055,2025-06-01,36.3,15,283.5
CL00055,2025-07-01,39.4,16,307.7
CL00055,2025-08-01,43.1,18,337.0
CL00056,2024-01-01,40.5,16,1190.8
CL00056,2024-02-01,47.5,18,1398.9
CL00057,2024-01-01,129.1,22,1827.6
CL00057,2024-02-01,109.9,18,1555.4
CL00057,2024-03-01,169.1,29,2394.7
CL00057,2024-04-01,156.4,27,2214.4
CL00057,2024-05-01,137.0,23,1939.3
CL00057,2024-06-01,146.5,25,2073.4
CL00057,2024-07-01,139.6,24,1976.8
CL00057,2024-08-01,144.9,25,2050.8
CL00057,2024-09-01,150.5,25,2130.1
CL00057,2024-10-01,128.2,22,1814.5
CL00057,2024-11-01,172.5,29,2441.8
CL00057,2024-12-01,133.5,23,1890.7
CL00057,2025-01-01,156.6,27,2216.7
CL00057,2025-02-01,146.2,25,2069.6
CL00057,2025-03-01,155.7,26,2203.7
CL00057,2025-04-01,170.7,29,2417.2
CL00057,2025-05-01,131.8,22,1866.5
CL00057,2025-06-01,112.5,19,1593.0
CL00057,2025-07-01,165.3,28,2340.3
CL00057,2025-08-01,144.3,24,2042.4
CL00057,2025-09-01,137.3,23,1943.5
CL00057,2025-10-01,129.3,22,1830.7
CL00057,2025-11-01,129.4,22,1832.0
CL00057,2025-12-01,120.4,20,1704.9
CL00058,2024-10-01,127.8,46,2919.0
CL00058,2024-11-01,158.1,57,3612.4
CL00058,2024-12-01,136.6,49,3120.9
CL00058,2025-01-01,63.0,22,1439.4
CL00058,2025-02-01,68.6,24,1568.0
CL00058,2025-03-01,50.0,18,1142.6
CL00059,2024-01-01,54.5,46,1044.0
CL00059,2024-02-01,59.5,51,1139.7
CL00059,2024-03-01,55.9,47,1069.5
CL00059,2024-04-01,51.5,44,985.3
CL00059,2024-05-01,56.9,48,1088.6
CL00059,2024-06-01,56.7,48,1084.7
CL00059,2024-07-01,52.7,45,1009.4
CL00059,2024-08-01,53.4,45,1022.5
CL00059,2024-09-01,56.6,48,1083.1
CL00059,2024-10-01,64.1,54,1226.9
CL00059,2024-11-01,66.9,57,1280.2
CL00059,2024-12-01,58.2,49,1114.2
CL00059,2025-01-01,52.5,44,1004.4
CL00059,2025-02-01,52.5,45,1005.6
CL00059,2025-03-01,60.8,52,1163.2
CL00059,2025-04-01,52.2,44,1000.3
CL00059,2025-05-01,43.3,37,829.1
CL00059,2025-06-01,53.2,45,1019.5
CL00059,2025-07-01,48.0,41,919.0
CL00059,2025-08-01,69.7,59,1333.8
CL00059,2025-09-01,58.1,49,1112.6
CL00059,2025-10-01,56.5,48,1081.0
CL00059,2025-11-01,63.9,54,1222.9
CL00059,2025-12-01,65.6,56,1255.2
CL00060,2024-01-01,70.4,12,6027.6
CL00060,2024-02-01,79.5,14,6807.2
CL00060,2024-03-01,73.9,13,6326.1
CL00060,2024-04-01,64.7,11,5539.4
CL00060,2024-05-01,77.1,13,6601.8
CL00060,2024-06-01,63.4,11,5425.4
CL00060,2024-07-01,79.8,14,6829.1
CL00060,2024-08-01,66.4,12,5679.5
CL00060,2024-09-01,57.6,10,4926.8
CL00060,2024-10-01,68.5,12,5864.6
CL00060,2024-11-01,66.9,12,5727.9
CL00060,2024-12-01,60.0,10,5131.2
CL00060,2025-01-01,63.3,11,5413.5
CL00060,2025-02-01,66.6,12,5703.1
CL00060,2025-03-01,64.4,11,5512.7
CL00060,2025-04-01,84.4,15,7225.3
CL00060,2025-05-01,68.5,12,5863.2
CL00060,2025-06-01,81.5,14,6974.1
CL00060,2025-07-01,64.5,11,5521.8
CL00060,2025-08-01,91.5,16,7829.4
CL00060,2025-09-01,23.6,4,2019.6
CL00060,2025-10-01,25.3,4,2164.2
CL00060,2025-11-01,29.5,5,2523.4
CL00061,2024-01-01,72.3,22,346.1
CL00061,2024-02-01,106.2,32,508.2
CL00061,2024-03-01,109.3,33,523.3
CL00061,2024-04-01,107.8,32,515.9
CL00061,2024-05-01,111.3,34,532.9
CL00061,2024-06-01,123.6,37,591.6
CL00061,2024-07-01,105.5,32,505.2
CL00061,2024-08-01,86.8,26,415.7
CL00061,2024-09-01,98.1,29,469.4
CL00061,2024-10-01,101.2,30,484.6
CL00061,2024-11-01,111.8,34,535.2
CL00061,2024-12-01,96.3,29,461.0
CL00061,2025-01-01,117.0,35,560.3
CL00061,2025-02-01,84.8,25,405.7
CL00061,2025-03-01,90.8,27,434.7
CL00061,2025-04-01,84.5,25,404.7
CL00061,2025-05-01,99.0,30,474.0
CL00061,2025-06-01,117.3,35,561.7
CL00061,2025-07-01,90.5,27,433.4
CL00061,2025-08-01,97.9,29,468.8
CL00061,2025-09-01,94.8,29,454.0
CL00061,2025-10-01,100.8,30,482.4
CL00061,2025-11-01,99.1,30,474.3
CL00061,2025-12-01,99.3,30,475.3
CL00062,2024-01-01,288.7,37,11616.4
CL00062,2024-02-01,257.5,33,10359.3
CL00062,2024-03-01,239.0,30,9617.0
CL00062,2024-04-01,222.4,28,8947.8
CL00062,2024-05-01,299.6,38,12052.9
CL00062,2024-06-01,221.9,28,8926.4
CL00062,2024-07-01,234.4,30,9430.9
CL00062,2024-08-01,242.9,31,9770.6
CL00062,2024-09-01,223.9,28,9007.8
CL00062,2024-10-01,236.3,30,9506.9
CL00062,2024-11-01,241.2,31,9704.6
CL00062,2024-12-01,308.4,39,12408.4
CL00062,2025-01-01,252.4,32,10152.9
CL00062,2025-02-01,270.7,35,10889.7
CL00062,2025-03-01,233.0,30,9374.0
CL00062,2025-04-01,235.8,30,9484.9
CL00062,2025-05-01,254.9,32,10255.1
CL00062,2025-06-01,256.2,33,10306.2
CL00062,2025-07-01,250.2,32,10067.2
CL00062,2025-08-01,307.7,39,12378.3
CL00062,2025-09-01,273.8,35,11013.3
CL00062,2025-10-01,291.9,37,11744.3
CL00062,2025-11-01,234.0,30,9415.3
CL00062,2025-12-01,233.5,30,9394.8
CL00063,2024-01-01,93.0,76,732.8
CL00063,2024-02-01,70.1,57,552.0
CL00063,2024-03-01,92.8,76,730.8
CL00063,2024-04-01,92.9,76,732.3
CL00063,2024-05-01,90.9,74,716.5
CL00063,2024-06-01,70.0,57,551.6
CL00063,2024-07-01,92.0,75,724.5
CL00063,2024-08-01,71.4,58,562.2
CL00063,2024-09-01,77.9,63,613.7
CL00063,2024-10-01,81.6,66,643.0
CL00063,2024-11-01,75.9,62,597.8
CL00063,2024-12-01,79.6,65,627.0
CL00063,2025-01-01,84.7,69,667.6
CL00063,2025-02-01,89.1,73,701.8
CL00063,2025-03-01,80.5,66,634.6
CL00063,2025-04-01,81.1,66,639.3
CL00063,2025-05-01,70.2,57,553.0
CL00063,2025-06-01,72.9,59,574.0
CL00063,2025-07-01,78.1,64,615.2
CL00063,2025-08-01,68.7,56,541.6
CL00063,2025-09-01,96.4,79,759.8
CL00063,2025-10-01,90.7,74,714.8
CL00063,2025-11-01,70.8,58,557.6
CL00063,2025-12-01,85.1,69,670.5
CL00064,2024-01-01,1263.9,22,27762.4
CL00064,2024-02-01,1015.0,18,22294.3
CL00064,2024-03-01,893.7,16,19629.5
CL00064,2024-04-01,1250.6,22,27468.6
CL00064,2024-05-01,964.6,17,21188.0
CL00064,2024-06-01,1023.3,18,22476.2
CL00064,2024-07-01,1097.5,19,24106.9
CL00064,2024-08-01,1254.4,22,27552.8
CL00064,2024-09-01,1124.9,20,24709.5
CL00064,2024-10-01,1067.8,19,23453.9
CL00064,2024-11-01,1215.2,21,26690.9
CL00064,2024-12-01,945.6,17,20771.0
CL00064,2025-01-01,1266.0,22,27806.8
CL00064,2025-02-01,891.8,16,19588.4
CL00064,2025-03-01,1141.8,20,25079.5
CL00064,2025-04-01,1155.7,20,25385.2
CL00064,2025-05-01,1098.3,19,24125.1
CL00064,2025-06-01,1275.8,22,28022.9
CL00064,2025-07-01,1300.8,23,28571.3
CL00064,2025-08-01,1158.2,20,25440.7
CL00064,2025-09-01,1080.5,19,23732.7
CL00064,2025-10-01,1253.6,22,27534.9
CL00064,2025-11-01,968.8,17,21278.7
CL00064,2025-12-01,1088.5,19,23909.6
CL00065,2025-01-01,169.3,67,3611.2
CL00065,2025-02-01,153.0,60,3264.7
CL00065,2025-03-01,198.7,78,4239.6
CL00065,2025-04-01,152.0,60,3243.3
CL00065,2025-05-01,182.5,72,3894.4
CL00065,2025-06-01,123.3,48,2631.0
CL00065,2025-07-01,151.0,59,3220.4
CL00065,2025-08-01,147.8,58,3152.3
CL00065,2025-09-01,207.9,82,4434.7
CL00065,2025-10-01,162.5,64,3466.9
CL00065,2025-11-01,150.0,59,3199.6
CL00065,2025-12-01,177.5,70,3787.1
CL00066,2024-01-01,261.1,43,3510.6
CL00066,2024-02-01,324.4,53,4362.4
CL00066,2024-03-01,292.1,48,3928.1
CL00066,2024-04-01,255.7,42,3439.1
CL00066,2024-05-01,264.7,43,3559.0
CL00066,2024-06-01,318.2,52,4278.7
CL00066,2024-07-01,261.9,43,3522.2
CL00066,2024-08-01,278.1,45,3740.1
CL00066,2024-09-01,258.9,42,3481.1
CL00066,2024-10-01,288.4,47,3877.9
CL00066,2024-11-01,316.1,52,4250.3
CL00066,2024-12-01,374.3,61,5032.7
CL00066,2025-01-01,317.8,52,4273.2
CL00066,2025-02-01,310.0,51,4169.2
CL00066,2025-03-01,248.0,40,3335.4
CL00066,2025-04-01,371.3,61,4992.8
CL00066,2025-05-01,253.1,41,3403.7
CL00066,2025-06-01,266.6,44,3584.4
CL00066,2025-07-01,277.5,45,3732.1
CL00066,2025-08-01,300.5,49,4041.1
CL00066,2025-09-01,251.5,41,3382.5
CL00066,2025-10-01,373.4,61,5020.6
CL00066,2025-11-01,263.0,43,3537.2
CL00066,2025-12-01,265.0,43,3563.0
CL00067,2024-01-01,256.5,22,3018.8
CL00067,2024-02-01,209.0,18,2460.2
CL00067,2024-03-01,215.5,19,2536.6
CL00067,2024-04-01,246.6,21,2902.7
CL00067,2024-05-01,220.8,19,2598.3
CL00067,2024-06-01,205.8,18,2421.7
CL00067,2024-07-01,216.7,19,2550.2
CL00067,2024-08-01,207.8,18,2446.3
CL00067,2024-09-01,261.5,23,3078.5
CL00067,2024-10-01,227.7,20,2680.1
CL00067,2024-11-01,231.2,20,2721.1
CL00067,2024-12-01,227.1,20,2673.3
CL00067,2025-01-01,188.5,16,2218.3
CL00067,2025-02-01,202.5,18,2383.0
CL00067,2025-03-01,268.9,23,3164.5
CL00067,2025-04-01,241.2,21,2838.8
CL00067,2025-05-01,308.6,27,3632.0
CL00067,2025-06-01,308.2,27,3627.6
CL00067,2025-07-01,252.9,22,2977.3
CL00067,2025-08-01,272.4,24,3206.6
CL00067,2025-09-01,233.3,20,2745.9
CL00067,2025-10-01,252.4,22,2970.8
CL00067,2025-11-01,247.0,21,2907.2
CL00067,2025-12-01,228.2,20,2686.5
CL00068,2024-01-01,651.9,12,12663.8
CL00068,2024-02-01,638.0,12,12393.3
CL00068,2024-03-01,744.3,14,14459.3
CL00068,2024-04-01,630.5,12,12248.4
CL00068,2024-05-01,705.6,13,13706.3
CL00068,2024-06-01,670.9,13,13032.7
CL00068,2024-07-01,814.4,16,15819.7
CL00068,2024-08-01,815.2,16,15835.2
CL00068,2024-09-01,742.2,14,14417.0
CL00068,2024-10-01,771.2,15,14980.1
CL00068,2024-11-01,734.2,14,14261.6
CL00068,2024-12-01,719.3,14,13973.3
CL00068,2025-01-01,769.9,15,14956.2
CL00068,2025-02-01,635.8,12,12351.6
CL00068,2025-03-01,603.2,11,11718.3
CL00068,2025-04-01,719.0,14,13966.4
CL00068,2025-05-01,674.8,13,13108.1
CL00068,2025-06-01,792.1,15,15387.6
CL00068,2025-07-01,689.6,13,13396.6
CL00068,2025-08-01,575.2,11,11173.7
CL00068,2025-09-01,810.7,16,15749.2
CL00068,2025-10-01,582.6,11,11316.6
CL00068,2025-11-01,594.6,11,11550.1
CL00068,2025-12-01,763.8,15,14837.1
CL00069,2024-01-01,249.2,46,2497.0
CL00069,2024-02-01,338.5,63,3392.3
CL00069,2024-03-01,335.5,62,3362.3
CL00069,2024-04-01,339.1,63,3398.5
CL00069,2024-05-01,279.5,52,2801.1
CL00069,2024-06-01,337.1,63,3378.8
CL00069,2024-07-01,337.8,63,3385.3
CL00069,2024-08-01,313.7,58,3143.8
CL00069,2024-09-01,347.3,65,3480.5
CL00069,2024-10-01,286.7,53,2873.6
CL00069,2024-11-01,292.1,54,2926.9
CL00069,2024-12-01,256.4,48,2569.1
CL00069,2025-01-01,318.8,59,3195.0
CL00069,2025-02-01,323.3,60,3240.3
CL00069,2025-03-01,250.7,46,2512.6
CL00069,2025-04-01,319.3,59,3199.7
CL00069,2025-05-01,402.2,75,4031.2
CL00069,2025-06-01,291.4,54,2920.7
CL00069,2025-07-01,322.9,60,3235.8
CL00069,2025-08-01,258.9,48,2595.1
CL00069,2025-09-01,325.3,60,3259.7
CL00069,2025-10-01,316.7,59,3173.4
CL00069,2025-11-01,338.9,63,3396.6
CL00069,2025-12-01,350.2,65,3509.4
CL00070,2024-01-01,560.2,51,9409.0
CL00070,2024-02-01,693.7,63,11651.2
CL00070,2024-03-01,510.7,46,8576.8
CL00070,2024-04-01,549.6,50,9229.7
CL00070,2024-05-01,565.0,51,9488.2
CL00070,2024-06-01,582.1,53,9775.6
CL00070,2024-07-01,543.4,49,9127.0
CL00070,2024-08-01,540.6,49,9078.6
CL00070,2024-09-01,537.6,49,9029.7
CL00070,2024-10-01,622.6,56,10456.0
CL00070,2024-11-01,639.9,58,10747.5
CL00070,2024-12-01,593.1,54,9960.3
CL00070,2025-01-01,704.9,64,11839.0
CL00070,2025-02-01,595.0,54,9993.1
CL00070,2025-03-01,561.4,51,9428.2
CL00070,2025-04-01,598.1,54,10044.3
CL00070,2025-05-01,495.5,45,8321.4
CL00070,2025-06-01,626.4,57,10520.8
CL00070,2025-07-01,633.1,57,10633.4
CL00070,2025-08-01,556.5,50,9346.9
CL00070,2025-09-01,562.3,51,9443.4
CL00070,2025-10-01,603.1,55,10129.1
CL00070,2025-11-01,514.3,47,8637.5
CL00070,2025-12-01,636.6,58,10690.9
CL00071,2024-01-01,329.2,4,1733.6
CL00071,2024-02-01,278.9,4,1468.8
CL00071,2024-03-01,329.5,4,1735.3
CL00071,2024-04-01,345.4,5,1818.7
CL00071,2024-05-01,315.7,4,1662.7
CL00071,2024-06-01,333.9,4,1758.4
CL00071,2024-07-01,388.5,5,2045.7
CL00071,2024-08-01,409.6,6,2157.0
CL00071,2024-09-01,359.2,5,1891.4
CL00071,2024-10-01,342.7,5,1804.5
CL00071,2024-11-01,365.1,5,1922.5
CL00071,2024-12-01,384.1,5,2022.5
CL00071,2025-01-01,315.9,4,1663.5
CL00071,2025-02-01,319.7,4,1683.3
CL00071,2025-03-01,354.5,5,1866.7
CL00071,2025-04-01,265.6,3,1398.4
CL00071,2025-05-01,348.9,5,1837.5
