id_facture,id_client,date_facturation,montant_fcfa,methode_paiement
F000534,CL00032,2025-08-01,3236.0,Wave
F000535,CL00032,2025-09-01,2897.0,Wave
F000536,CL00032,2025-10-01,2979.0,Wave
F000537,CL00032,2025-11-01,3260.0,Wave
F000538,CL00032,2025-12-01,2915.0,MTN MoMo
F000539,CL00033,2024-01-01,3031.0,Wave
F000540,CL00033,2024-02-01,3516.0,Especes
F000541,CL00033,2024-03-01,3034.0,Orange Money
F000542,CL00033,2024-04-01,2921.0,Orange Money
F000543,CL00033,2024-05-01,2902.0,MTN MoMo
F000544,CL00033,2024-06-01,2635.0,MTN MoMo
F000545,CL00033,2024-07-01,2963.0,Wave
F000546,CL00033,2024-08-01,3086.0,Wave
F000547,CL00033,2024-09-01,2961.0,Wave
F000548,CL00033,2024-10-01,3102.0,Especes
F000549,CL00033,2024-11-01,3622.0,Wave
F000550,CL00033,2024-12-01,3250.0,Orange Money
F000551,CL00033,2025-01-01,3027.0,Wave
F000552,CL00033,2025-02-01,3195.0,Wave
F000553,CL00033,2025-03-01,3197.0,Wave
F000554,CL00033,2025-04-01,2555.0,Orange Money
F000555,CL00033,2025-05-01,3359.0,Wave
F000556,CL00033,2025-06-01,0.0,Orange Money
F000557,CL00033,2025-07-01,2452.0,Virement
F000558,CL00033,2025-08-01,3088.0,Wave
F000559,CL00033,2025-09-01,2532.0,Orange Money
F000560,CL00033,2025-10-01,3108.0,Orange Money
F000561,CL00033,2025-11-01,3062.0,Orange Money
F000562,CL00033,2025-12-01,2842.0,Orange Money
F000563,CL00034,2025-05-01,7340.0,Orange Money
F000564,CL00034,2025-06-01,7177.0,Wave
F000565,CL00034,2025-07-01,7250.0,Wave
F000566,CL00034,2025-08-01,7601.0,MTN MoMo
F000567,CL00034,2025-09-01,4922.0,Orange Money
F000568,CL00034,2025-10-01,4560.0,Virement
F000569,CL00034,2025-11-01,4255.0,Especes
F000570,CL00035,2024-12-01,8466.0,Wave
F000571,CL00035,2025-01-01,7305.0,MTN MoMo
F000572,CL00035,2025-02-01,7078.0,Orange Money
F000573,CL00035,2025-03-01,7784.0,Orange Money
F000574,CL00035,2025-04-01,7175.0,Orange Money
F000575,CL00035,2025-05-01,8060.0,Wave
F000576,CL00035,2025-06-01,7288.0,Wave
F000577,CL00035,2025-07-01,8149.0,Orange Money
F000578,CL00035,2025-08-01,6906.0,Wave
F000579,CL00035,2025-09-01,7692.0,Orange Money
F000580,CL00035,2025-10-01,7038.0,Wave
F000581,CL00035,2025-11-01,7714.0,Wave
F000582,CL00035,2025-12-01,6682.0,Orange Money
F000583,CL00036,2024-01-01,4034.0,Orange Money
F000584,CL00036,2024-02-01,4370.0,MTN MoMo
F000585,CL00036,2024-03-01,4907.0,Orange Money
F000586,CL00036,2024-04-01,3963.0,Orange Money
F000587,CL00036,2024-05-01,4980.0,Orange Money
F000588,CL00036,2024-06-01,4629.0,Orange Money
F000589,CL00036,2024-07-01,4875.0,Wave
F000590,CL00036,2024-08-01,4516.0,Wave
F000591,CL00036,2024-09-01,4565.0,Wave
F000592,CL00036,2024-10-01,4424.0,Wave
F000593,CL00036,2024-11-01,4385.0,Wave
F000594,CL00036,2024-12-01,4762.0,Wave
F000595,CL00036,2025-01-01,4145.0,Orange Money
F000596,CL00036,2025-02-01,4508.0,MTN MoMo
F000597,CL00036,2025-03-01,3957.0,Wave
F000598,CL00036,2025-04-01,4049.0,Especes
F000599,CL00036,2025-05-01,4473.0,Wave
F000600,CL00036,2025-06-01,0.0,MTN MoMo
F000601,CL00036,2025-07-01,4433.0,Wave
F000602,CL00036,2025-08-01,4194.0,MTN MoMo
F000603,CL00036,2025-09-01,4719.0,Wave
F000604,CL00036,2025-10-01,4070.0,Especes
F000605,CL00036,2025-11-01,5124.0,Orange Money
F000606,CL00036,2025-12-01,4960.0,Wave
F000607,CL00037,2025-08-01,3115.0,Especes
F000608,CL00037,2025-09-01,2683.0,Wave
F000609,CL00037,2025-10-01,1555.0,Orange Money
F000610,CL00037,2025-11-01,1858.0,Orange Money
F000611,CL00037,2025-12-01,1642.0,Wave
F000612,CL00038,2024-01-01,6176.0,Wave
F000613,CL00038,2024-02-01,8634.0,Orange Money
F000614,CL00038,2024-03-01,0.0,Orange Money
F000615,CL00038,2024-04-01,7953.0,Wave
F000616,CL00038,2024-05-01,7056.0,Orange Money
F000617,CL00038,2024-06-01,7674.0,Orange Money
F000618,CL00038,2024-07-01,7198.0,Orange Money
F000619,CL00038,2024-08-01,7833.0,MTN MoMo
F000620,CL00038,2024-09-01,6710.0,Wave
F000621,CL00038,2024-10-01,7579.0,Orange Money
F000622,CL00038,2024-11-01,6481.0,Orange Money
F000623,CL00038,2024-12-01,7540.0,Wave
F000624,CL00038,2025-01-01,8135.0,Wave
F000625,CL00038,2025-02-01,8603.0,Wave
F000626,CL00038,2025-03-01,0.0,Virement
F000627,CL00038,2025-04-01,7711.0,Wave
F000628,CL00038,2025-05-01,6320.0,MTN MoMo
F000629,CL00038,2025-06-01,7136.0,Especes
F000630,CL00038,2025-07-01,7845.0,Wave
F000631,CL00038,2025-08-01,0.0,Orange Money
F000632,CL00038,2025-09-01,7836.0,Especes
F000633,CL00038,2025-10-01,7159.0,Orange Money
F000634,CL00038,2025-11-01,6946.0,Orange Money
F000635,CL00038,2025-12-01,7027.0,MTN MoMo
F000636,CL00039,2024-11-01,15077.0,Virement
F000637,CL00039,2024-12-01,13330.0,Wave
F000638,CL00039,2025-01-01,14427.0,Wave
F000639,CL00039,2025-02-01,15643.0,Wave
F000640,CL00039,2025-03-01,15312.0,Orange Money
F000641,CL00039,2025-04-01,13696.0,Orange Money
F000642,CL00039,2025-05-01,16140.0,Orange Money
F000643,CL00039,2025-06-01,14793.0,Orange Money
F000644,CL00039,2025-07-01,16470.0,Wave
F000645,CL00039,2025-08-01,14284.0,Wave
F000646,CL00039,2025-09-01,14343.0,Wave
F000647,CL00039,2025-10-01,16098.0,Orange Money
F000648,CL00039,2025-11-01,13435.0,Wave
F000649,CL00039,2025-12-01,15669.0,Wave
F000650,CL00040,2025-07-01,3454.0,Wave
F000651,CL00040,2025-08-01,3776.0,Wave
F000652,CL00040,2025-09-01,3860.0,Especes
F000653,CL00040,2025-10-01,4161.0,Orange Money
F000654,CL00040,2025-11-01,3267.0,Wave
F000655,CL00040,2025-12-01,4209.0,MTN MoMo
F000656,CL00041,2024-01-01,2878.0,Wave
F000657,CL00041,2024-02-01,3323.0,Wave
F000658,CL00041,2024-03-01,2843.0,Wave
F000659,CL00041,2024-04-01,2840.0,Wave
F000660,CL00041,2024-05-01,2656.0,Orange Money
F000661,CL00041,2024-06-01,3023.0,Wave
F000662,CL00041,2024-07-01,3410.0,Orange Money
F000663,CL00041,2024-08-01,2935.0,Wave
F000664,CL00041,2024-09-01,3031.0,Wave
F000665,CL00041,2024-10-01,2602.0,Orange Money
F000666,CL00041,2024-11-01,3152.0,Wave
F000667,CL00041,2024-12-01,2911.0,Orange Money
F000668,CL00041,2025-01-01,2876.0,Wave
F000669,CL00041,2025-02-01,2792.0,Wave
F000670,CL00041,2025-03-01,2838.0,Orange Money
F000671,CL00041,2025-04-01,3132.0,Orange Money
F000672,CL00041,2025-05-01,3199.0,Especes
F000673,CL00041,2025-06-01,2567.0,Wave
F000674,CL00041,2025-07-01,2709.0,Wave
F000675,CL00041,2025-08-01,3007.0,Especes
F000676,CL00041,2025-09-01,2714.0,Wave
F000677,CL00041,2025-10-01,2760.0,Wave
F000678,CL00041,2025-11-01,2804.0,Orange Money
F000679,CL00041,2025-12-01,3082.0,Wave
F000680,CL00042,2025-01-01,8244.0,Wave
F000681,CL00042,2025-02-01,7361.0,Orange Money
F000682,CL00042,2025-03-01,7541.0,Orange Money
F000683,CL00042,2025-04-01,7823.0,Orange Money
F000684,CL00042,2025-05-01,7017.0,Wave
F000685,CL00042,2025-06-01,7763.0,Wave
F000686,CL00042,2025-07-01,8604.0,Orange Money
F000687,CL00042,2025-08-01,6914.0,Wave
F000688,CL00042,2025-09-01,7722.0,Orange Money
F000689,CL00042,2025-10-01,7545.0,Orange Money
F000690,CL00042,2025-11-01,6888.0,Wave
F000691,CL00042,2025-12-01,8032.0,Wave
F000692,CL00043,2025-05-01,7136.0,Wave
F000693,CL00043,2025-06-01,6825.0,Wave
F000694,CL00043,2025-07-01,7176.0,MTN MoMo
F000695,CL00043,2025-08-01,7778.0,Orange Money
F000696,CL00043,2025-09-01,7165.0,Wave
F000697,CL00043,2025-10-01,6222.0,Wave
F000698,CL00043,2025-11-01,8571.0,Especes
F000699,CL00043,2025-12-01,8099.0,MTN MoMo
F000700,CL00044,2024-01-01,3044.0,Wave
F000701,CL00044,2024-02-01,2893.0,MTN MoMo
F000702,CL00044,2024-03-01,2912.0,MTN MoMo
F000703,CL00044,2024-04-01,2770.0,Wave
F000704,CL00044,2024-05-01,3016.0,MTN MoMo
F000705,CL00044,2024-06-01,3537.0,Wave
F000706,CL00044,2024-07-01,2968.0,Wave
F000707,CL00044,2024-08-01,3169.0,Orange Money
F000708,CL00044,2024-09-01,2827.0,Wave
F000709,CL00044,2024-10-01,3041.0,Orange Money
F000710,CL00044,2024-11-01,2856.0,Orange Money
F000711,CL00044,2024-12-01,3004.0,Wave
F000712,CL00044,2025-01-01,3312.0,Wave
F000713,CL00044,2025-02-01,3072.0,Wave
F000714,CL00044,2025-03-01,3301.0,Orange Money
F000715,CL00044,2025-04-01,3311.0,Especes
F000716,CL00044,2025-05-01,2925.0,Orange Money
F000717,CL00044,2025-06-01,3375.0,Orange Money
F000718,CL00044,2025-07-01,3089.0,Orange Money
F000719,CL00044,2025-08-01,3070.0,MTN MoMo
F000720,CL00044,2025-09-01,0.0,MTN MoMo
F000721,CL00044,2025-10-01,3251.0,Orange Money
F000722,CL00044,2025-11-01,3107.0,Wave
F000723,CL00044,2025-12-01,2839.0,Wave
F000724,CL00045,2024-01-01,15659.0,Wave
F000725,CL00045,2024-02-01,13644.0,Wave
F000726,CL00045,2024-03-01,13590.0,Wave
F000727,CL00045,2024-04-01,14973.0,Orange Money
F000728,CL00045,2024-05-01,0.0,MTN MoMo
F000729,CL00045,2024-06-01,14611.0,Orange Money
F000730,CL00045,2024-07-01,16491.0,Wave
F000731,CL00045,2024-08-01,15187.0,Orange Money
F000732,CL00045,2024-09-01,14527.0,MTN MoMo
F000733,CL00045,2024-10-01,13709.0,MTN MoMo
F000734,CL00045,2024-11-01,15437.0,Orange Money
F000735,CL00045,2024-12-01,15702.0,Wave
F000736,CL00045,2025-01-01,15788.0,Wave
F000737,CL00045,2025-02-01,14697.0,Especes
F000738,CL00045,2025-03-01,13082.0,MTN MoMo
F000739,CL00045,2025-04-01,16544.0,Wave
F000740,CL00045,2025-05-01,13657.0,MTN MoMo
F000741,CL00045,2025-06-01,8698.0,Wave
F000742,CL00045,2025-07-01,9301.0,Wave
F000743,CL00045,2025-08-01,9217.0,Orange Money
F000744,CL00046,2024-01-01,14069.0,Orange Money
F000745,CL00046,2024-02-01,16328.0,Virement
F000746,CL00046,2024-03-01,15848.0,MTN MoMo
F000747,CL00046,2024-04-01,15781.0,Orange Money
F000748,CL00046,2024-05-01,16181.0,Wave
F000749,CL00046,2024-06-01,15460.0,MTN MoMo
F000750,CL00046,2024-07-01,14520.0,Orange Money
F000751,CL00046,2024-08-01,14494.0,Wave
F000752,CL00046,2024-09-01,14935.0,Orange Money
F000753,CL00046,2024-10-01,15935.0,Wave
F000754,CL00046,2024-11-01,14969.0,Orange Money
F000755,CL00046,2024-12-01,14777.0,Virement
F000756,CL00046,2025-01-01,16316.0,Orange Money
F000757,CL00046,2025-02-01,15249.0,Wave
F000758,CL00046,2025-03-01,13516.0,Orange Money
F000759,CL00046,2025-04-01,13872.0,Wave
F000760,CL00046,2025-05-01,13741.0,Wave
F000761,CL00046,2025-06-01,14999.0,Orange Money
F000762,CL00046,2025-07-01,13914.0,Orange Money
F000763,CL00046,2025-08-01,14791.0,Wave
F000764,CL00046,2025-09-01,14426.0,Wave
F000765,CL00046,2025-10-01,13320.0,Orange Money
F000766,CL00046,2025-11-01,13848.0,MTN MoMo
F000767,CL00046,2025-12-01,16961.0,Wave
F000768,CL00047,2025-01-01,4392.0,MTN MoMo
F000769,CL00047,2025-02-01,4370.0,Wave
F000770,CL00047,2025-03-01,4353.0,Wave
F000771,CL00047,2025-04-01,4598.0,Orange Money
F000772,CL00047,2025-05-01,4510.0,Wave
F000773,CL00047,2025-06-01,5183.0,MTN MoMo
F000774,CL00047,2025-07-01,4920.0,Orange Money
F000775,CL00047,2025-08-01,5168.0,Orange Money
F000776,CL00047,2025-09-01,4774.0,Wave
F000777,CL00047,2025-10-01,4725.0,MTN MoMo
F000778,CL00047,2025-11-01,4142.0,Wave
F000779,CL00047,2025-12-01,3844.0,Especes
F000780,CL00048,2025-09-01,2700.0,Wave
F000781,CL00048,2025-10-01,2674.0,Orange Money
F000782,CL00048,2025-11-01,2970.0,MTN MoMo
F000783,CL00048,2025-12-01,3225.0,Especes
F000784,CL00049,2024-01-01,2858.0,Wave
F000785,CL00049,2024-02-01,2806.0,Wave
F000786,CL00049,2024-03-01,3204.0,Orange Money
F000787,CL00049,2024-04-01,2808.0,Wave
F000788,CL00049,2024-05-01,3375.0,Especes
F000789,CL00049,2024-06-01,2778.0,Orange Money
F000790,CL00049,2024-07-01,3224.0,Wave
F000791,CL00049,2024-08-01,3071.0,Orange Money
F000792,CL00049,2024-09-01,2496.0,Wave
F000793,CL00049,2024-10-01,2826.0,Orange Money
F000794,CL00049,2024-11-01,3239.0,Wave
F000795,CL00049,2024-12-01,2670.0,Orange Money
F000796,CL00049,2025-01-01,2915.0,Orange Money
F000797,CL00049,2025-02-01,2679.0,Orange Money
F000798,CL00049,2025-03-01,2971.0,Wave
F000799,CL00049,2025-04-01,3096.0,Orange Money
F000800,CL00049,2025-05-01,3033.0,Orange Money
F000801,CL00049,2025-06-01,3053.0,Wave
F000802,CL00049,2025-07-01,3032.0,MTN MoMo
F000803,CL00049,2025-08-01,2949.0,Wave
F000804,CL00049,2025-09-01,3194.0,Especes
F000805,CL00049,2025-10-01,2664.0,Orange Money
F000806,CL00049,2025-11-01,3360.0,Wave
F000807,CL00049,2025-12-01,3042.0,Orange Money
F000808,CL00050,2024-01-01,2690.0,MTN MoMo
F000809,CL00050,2024-02-01,3320.0,Wave
F000810,CL00050,2024-03-01,2956.0,Orange Money
F000811,CL00050,2024-04-01,2880.0,MTN MoMo
F000812,CL00050,2024-05-01,2694.0,Wave
F000813,CL00050,2024-06-01,2855.0,Wave
F000814,CL00050,2024-07-01,3207.0,Wave
F000815,CL00050,2024-08-01,2794.0,Orange Money
F000816,CL00050,2024-09-01,3212.0,Orange Money
F000817,CL00050,2024-10-01,2917.0,Wave
F000818,CL00050,2024-11-01,2490.0,Especes
F000819,CL00050,2024-12-01,2765.0,Wave
F000820,CL00050,2025-01-01,2866.0,Orange Money
F000821,CL00050,2025-02-01,0.0,MTN MoMo
F000822,CL00050,2025-03-01,3052.0,Wave
F000823,CL00050,2025-04-01,3392.0,Especes
F000824,CL00050,2025-05-01,2929.0,Wave
F000825,CL00050,2025-06-01,3220.0,Wave
F000826,CL00050,2025-07-01,2969.0,Orange Money
F000827,CL00050,2025-08-01,2813.0,Wave
F000828,CL00050,2025-09-01,2727.0,Especes
F000829,CL00050,2025-10-01,2932.0,Orange Money
F000830,CL00050,2025-11-01,0.0,Wave
F000831,CL00050,2025-12-01,3312.0,Orange Money
F000832,CL00051,2024-01-01,8471.0,Especes
F000833,CL00051,2024-02-01,8469.0,Orange Money
F000834,CL00051,2024-03-01,7091.0,Wave
F000835,CL00051,2024-04-01,6977.0,Wave
F000836,CL00051,2024-05-01,7139.0,Orange Money
F000837,CL00051,2024-06-01,7407.0,Wave
F000838,CL00051,2024-07-01,6539.0,Orange Money
F000839,CL00051,2024-08-01,0.0,Orange Money
F000840,CL00051,2024-09-01,8230.0,MTN MoMo
F000841,CL00051,2024-10-01,7665.0,Wave
F000842,CL00051,2024-11-01,7181.0,Wave
F000843,CL00051,2024-12-01,6592.0,MTN MoMo
F000844,CL00051,2025-01-01,7651.0,Wave
F000845,CL00051,2025-02-01,7529.0,Orange Money
F000846,CL00051,2025-03-01,6940.0,Orange Money
F000847,CL00051,2025-04-01,7915.0,Especes
F000848,CL00051,2025-05-01,7208.0,Orange Money
F000849,CL00051,2025-06-01,7592.0,Wave
F000850,CL00051,2025-07-01,8461.0,Wave
F000851,CL00051,2025-08-01,7881.0,Wave
F000852,CL00051,2025-09-01,6741.0,Orange Money
F000853,CL00051,2025-10-01,7883.0,Wave
F000854,CL00051,2025-11-01,7111.0,MTN MoMo
F000855,CL00051,2025-12-01,7786.0,Wave
F000856,CL00052,2024-06-01,3218.0,Wave
F000857,CL00052,2024-07-01,3037.0,Wave
F000858,CL00052,2024-08-01,2712.0,Wave
F000859,CL00052,2024-09-01,2545.0,Wave
F000860,CL00052,2024-10-01,3271.0,Orange Money
F000861,CL00052,2024-11-01,3349.0,Wave
F000862,CL00052,2024-12-01,0.0,Orange Money
F000863,CL00052,2025-01-01,2516.0,Wave
F000864,CL00052,2025-02-01,2673.0,Wave
F000865,CL00052,2025-03-01,2892.0,Orange Money
F000866,CL00052,2025-04-01,3216.0,Especes
F000867,CL00052,2025-05-01,2518.0,Wave
F000868,CL00052,2025-06-01,3305.0,Especes
F000869,CL00052,2025-07-01,3272.0,Orange Money
F000870,CL00052,2025-08-01,3299.0,MTN MoMo
F000871,CL00052,2025-09-01,2759.0,Orange Money
F000872,CL00052,2025-10-01,3237.0,Orange Money
F000873,CL00052,2025-11-01,3007.0,Wave
F000874,CL00052,2025-12-01,2745.0,Wave
F000875,CL00053,2024-01-01,2419.0,Wave
F000876,CL00053,2024-02-01,2576.0,Wave
F000877,CL00053,2024-03-01,2399.0,Wave
F000878,CL00054,2024-01-01,14546.0,Orange Money
F000879,CL00054,2024-02-01,14529.0,Virement
F000880,CL00054,2024-03-01,15087.0,Wave
F000881,CL00054,2024-04-01,12890.0,Orange Money
F000882,CL00054,2024-05-01,14511.0,Orange Money
F000883,CL00054,2024-06-01,13896.0,Wave
F000884,CL00054,2024-07-01,15947.0,Orange Money
F000885,CL00054,2024-08-01,14240.0,Wave
F000886,CL00054,2024-09-01,16040.0,MTN MoMo
F000887,CL00054,2024-10-01,15412.0,Especes
F000888,CL00054,2024-11-01,13756.0,MTN MoMo
F000889,CL00054,2024-12-01,14788.0,Wave
F000890,CL00054,2025-01-01,14484.0,Especes
F000891,CL00054,2025-02-01,16118.0,Wave
F000892,CL00054,2025-03-01,15555.0,Wave
F000893,CL00054,2025-04-01,14965.0,MTN MoMo
F000894,CL00054,2025-05-01,14806.0,Especes
F000895,CL00054,2025-06-01,14665.0,Wave
F000896,CL00054,2025-07-01,14578.0,Orange Money
F000897,CL00054,2025-08-01,15360.0,Orange Money
F000898,CL00054,2025-09-01,17907.0,Wave
F000899,CL00054,2025-10-01,15293.0,Wave
F000900,CL00054,2025-11-01,14987.0,Orange Money
F000901,CL00054,2025-12-01,15431.0,Orange Money
F000902,CL00055,2025-04-01,2559.0,Orange Money
F000903,CL00055,2025-05-01,2921.0,Orange Money
F000904,CL00055,2025-06-01,1471.0,Orange Money
F000905,CL00055,2025-07-01,1601.0,Wave
F000906,CL00055,2025-08-01,1376.0,Virement
F000907,CL00056,2024-01-01,2012.0,Wave
F000908,CL00056,2024-02-01,2006.0,Orange Money
F000909,CL00057,2024-01-01,7560.0,Wave
F000910,CL00057,2024-02-01,6608.0,Orange Money
F000911,CL00057,2024-03-01,7115.0,Wave
F000912,CL00057,2024-04-01,7586.0,Wave
F000913,CL00057,2024-05-01,7841.0,Orange Money
F000914,CL00057,2024-06-01,6652.0,Orange Money
F000915,CL00057,2024-07-01,7203.0,Wave
F000916,CL00057,2024-08-01,7028.0,Orange Money
F000917,CL00057,2024-09-01,0.0,Orange Money
F000918,CL00057,2024-10-01,7224.0,Wave
F000919,CL00057,2024-11-01,7131.0,MTN MoMo
F000920,CL00057,2024-12-01,8264.0,Wave
F000921,CL00057,2025-01-01,6603.0,Virement
F000922,CL00057,2025-02-01,6817.0,Virement
F000923,CL00057,2025-03-01,7792.0,Orange Money
F000924,CL00057,2025-04-01,6803.0,Wave
F000925,CL00057,2025-05-01,6868.0,Wave
F000926,CL00057,2025-06-01,7420.0,Wave
F000927,CL00057,2025-07-01,6239.0,Orange Money
F000928,CL00057,2025-08-01,7584.0,Wave
F000929,CL00057,2025-09-01,7193.0,MTN MoMo
F000930,CL00057,2025-10-01,7376.0,Wave
F000931,CL00057,2025-11-01,7063.0,Orange Money
F000932,CL00057,2025-12-01,8246.0,Wave
F000933,CL00058,2024-10-01,4801.0,Wave
F000934,CL00058,2024-11-01,4672.0,Wave
F000935,CL00058,2024-12-01,4138.0,Orange Money
F000936,CL00058,2025-01-01,2211.0,Orange Money
F000937,CL00058,2025-02-01,0.0,Orange Money
F000938,CL00058,2025-03-01,2227.0,Wave
F000939,CL00059,2024-01-01,2784.0,Especes
F000940,CL00059,2024-02-01,2996.0,Orange Money
F000941,CL00059,2024-03-01,3219.0,Wave
F000942,CL00059,2024-04-01,2599.0,Orange Money
F000943,CL00059,2024-05-01,3096.0,Wave
F000944,CL00059,2024-06-01,3413.0,Wave
F000945,CL00059,2024-07-01,2754.0,Wave
F000946,CL00059,2024-08-01,2919.0,Orange Money
F000947,CL00059,2024-09-01,2881.0,Wave
F000948,CL00059,2024-10-01,3234.0,MTN MoMo
F000949,CL00059,2024-11-01,2949.0,Wave
F000950,CL00059,2024-12-01,3220.0,Orange Money
F000951,CL00059,2025-01-01,3380.0,Wave
F000952,CL00059,2025-02-01,3408.0,Orange Money
F000953,CL00059,2025-03-01,0.0,Orange Money
F000954,CL00059,2025-04-01,2823.0,Wave
F000955,CL00059,2025-05-01,3354.0,Virement
F000956,CL00059,2025-06-01,3159.0,Wave
F000957,CL00059,2025-07-01,3128.0,Wave
F000958,CL00059,2025-08-01,3035.0,Wave
F000959,CL00059,2025-09-01,3027.0,MTN MoMo
F000960,CL00059,2025-10-01,2971.0,Orange Money
F000961,CL00059,2025-11-01,2941.0,Orange Money
F000962,CL00059,2025-12-01,2950.0,Orange Money
F000963,CL00060,2024-01-01,4107.0,Wave
F000964,CL00060,2024-02-01,4893.0,Wave
F000965,CL00060,2024-03-01,4028.0,Especes
F000966,CL00060,2024-04-01,5177.0,Orange Money
F000967,CL00060,2024-05-01,3960.0,Especes
F000968,CL00060,2024-06-01,4269.0,Wave
F000969,CL00060,2024-07-01,4648.0,Orange Money
F000970,CL00060,2024-08-01,4442.0,Orange Money
F000971,CL00060,2024-09-01,4682.0,Wave
F000972,CL00060,2024-10-01,4338.0,Wave
F000973,CL00060,2024-11-01,4346.0,Especes
F000974,CL00060,2024-12-01,4361.0,Orange Money
F000975,CL00060,2025-01-01,4657.0,Wave
F000976,CL00060,2025-02-01,4548.0,Wave
F000977,CL00060,2025-03-01,4572.0,Orange Money
F000978,CL00060,2025-04-01,5413.0,Wave
F000979,CL00060,2025-05-01,3857.0,Wave
F000980,CL00060,2025-06-01,4362.0,Wave
F000981,CL00060,2025-07-01,4073.0,Wave
F000982,CL00060,2025-08-01,4013.0,Virement
F000983,CL00060,2025-09-01,2936.0,Virement
F000984,CL00060,2025-10-01,2479.0,Orange Money
F000985,CL00060,2025-11-01,2236.0,Orange Money
F000986,CL00061,2024-01-01,3113.0,Wave
F000987,CL00061,2024-02-01,2720.0,Wave
F000988,CL00061,2024-03-01,2835.0,Wave
F000989,CL00061,2024-04-01,2913.0,Wave
F000990,CL00061,2024-05-01,3162.0,Wave
F000991,CL00061,2024-06-01,3042.0,Wave
F000992,CL00061,2024-07-01,3005.0,Wave
F000993,CL00061,2024-08-01,3453.0,Wave
F000994,CL00061,2024-09-01,2559.0,Wave
F000995,CL00061,2024-10-01,2575.0,Especes
F000996,CL00061,2024-11-01,2827.0,Wave
F000997,CL00061,2024-12-01,3165.0,MTN MoMo
F000998,CL00061,2025-01-01,2858.0,Wave
F000999,CL00061,2025-02-01,2920.0,Wave
F001000,CL00061,2025-03-01,2587.0,Wave
F001001,CL00061,2025-04-01,3154.0,MTN MoMo
F001002,CL00061,2025-05-01,2598.0,Wave
F001003,CL00061,2025-06-01,2893.0,Orange Money
F001004,CL00061,2025-07-01,0.0,Orange Money
F001005,CL00061,2025-08-01,3209.0,Wave
F001006,CL00061,2025-09-01,2581.0,Orange Money
F001007,CL00061,2025-10-01,2878.0,Orange Money
F001008,CL00061,2025-11-01,2831.0,MTN MoMo
F001009,CL00061,2025-12-01,3116.0,Wave
F001010,CL00062,2024-01-01,15091.0,Orange Money
F001011,CL00062,2024-02-01,17175.0,MTN MoMo
F001012,CL00062,2024-03-01,13244.0,MTN MoMo
F001013,CL00062,2024-04-01,16385.0,Especes
F001014,CL00062,2024-05-01,16666.0,Wave
F001015,CL00062,2024-06-01,17118.0,Wave
F001016,CL00062,2024-07-01,14922.0,Wave
F001017,CL00062,2024-08-01,13434.0,Orange Money
F001018,CL00062,2024-09-01,15446.0,MTN MoMo
F001019,CL00062,2024-10-01,13055.0,Wave
F001020,CL00062,2024-11-01,16226.0,Wave
F001021,CL00062,2024-12-01,14786.0,Orange Money
F001022,CL00062,2025-01-01,15302.0,Virement
F001023,CL00062,2025-02-01,17112.0,Orange Money
F001024,CL00062,2025-03-01,15078.0,Orange Money
F001025,CL00062,2025-04-01,13449.0,Orange Money
F001026,CL00062,2025-05-01,14796.0,Orange Money
F001027,CL00062,2025-06-01,14190.0,Wave
F001028,CL00062,2025-07-01,15205.0,Virement
F001029,CL00062,2025-08-01,14438.0,Orange Money
F001030,CL00062,2025-09-01,14048.0,Wave
F001031,CL00062,2025-10-01,14836.0,Orange Money
F001032,CL00062,2025-11-01,13406.0,Orange Money
F001033,CL00062,2025-12-01,14732.0,Orange Money
F001034,CL00063,2024-01-01,3104.0,Wave
F001035,CL00063,2024-02-01,3350.0,Wave
F001036,CL00063,2024-03-01,2843.0,Orange Money
F001037,CL00063,2024-04-01,3485.0,Wave
F001038,CL00063,2024-05-01,3064.0,Especes
F001039,CL00063,2024-06-01,2901.0,Wave
F001040,CL00063,2024-07-01,2929.0,Wave
F001041,CL00063,2024-08-01,2413.0,Especes
F001042,CL00063,2024-09-01,2976.0,Wave
F001043,CL00063,2024-10-01,2874.0,Wave
F001044,CL00063,2024-11-01,2815.0,Orange Money
F001045,CL00063,2024-12-01,3034.0,Orange Money
F001046,CL00063,2025-01-01,2553.0,Orange Money
F001047,CL00063,2025-02-01,2778.0,Wave
F001048,CL00063,2025-03-01,3159.0,Orange Money
F001049,CL00063,2025-04-01,2515.0,Orange Money
F001050,CL00063,2025-05-01,3076.0,Wave
F001051,CL00063,2025-06-01,3003.0,Orange Money
F001052,CL00063,2025-07-01,2832.0,Orange Money
