ticket_id,created_at,category_id,agent_id,pays,canal,priorite,statut,sla_heures,first_response_heures,resolution_heures,sla_breach,nb_contacts,reopened,csat,in_backlog,mois,jour_semaine,ratio_sla
TKT000189,2022-01-12 08:29:00,CAT004,AGT005,CI,Email,3,En cours,240,13.9,263.3,1,1,0,,0,1,2,1.097
TKT000190,2022-01-12 18:57:00,CAT002,AGT011,Ghana,Email,2,Résolu,120,10.9,94.5,0,1,0,4.0,0,1,2,0.788
TKT000191,2022-01-12 00:24:00,CAT001,AGT003,France,Web form,4,En cours,240,52.2,216.9,0,1,0,,0,1,2,0.904
TKT000192,2022-01-12 09:42:00,CAT007,AGT001,Senegal,Chat,5,Résolu,480,52.3,399.2,0,2,0,4.7,0,1,2,0.832
TKT000193,2022-01-12 15:18:00,CAT008,AGT012,Ghana,Téléphone,2,Résolu,120,20.2,83.5,0,2,0,4.7,0,1,2,0.696
TKT000194,2022-01-12 19:48:00,CAT004,AGT010,Senegal,Téléphone,3,Résolu,240,21.0,224.4,0,1,0,4.7,0,1,2,0.935
TKT000195,2022-01-12 11:58:00,CAT007,AGT002,France,Chat,5,Résolu,480,118.9,722.5,1,1,0,3.6,0,1,2,1.505
TKT000196,2022-01-12 16:31:00,CAT003,AGT009,France,Téléphone,3,Résolu,180,23.6,111.6,0,2,0,3.7,0,1,2,0.62
TKT000197,2022-01-12 15:19:00,CAT004,AGT008,France,Chat,3,Résolu,240,80.8,405.6,1,2,0,3.6,0,1,2,1.69
TKT000198,2022-01-12 06:57:00,CAT001,AGT006,Maroc,Chat,4,Escaladé,240,3.4,59.6,0,1,0,,0,1,2,0.248
TKT000199,2022-01-12 12:57:00,CAT007,AGT011,Belgique,Téléphone,5,Backlog,480,162.1,700.8,1,1,0,,1,1,2,1.46
TKT000200,2022-01-12 18:07:00,CAT007,AGT011,Cameroun,Email,5,Résolu,480,95.0,485.6,1,1,0,3.8,0,1,2,1.012
TKT000201,2022-01-12 16:27:00,CAT001,AGT001,Belgique,Chat,4,En cours,240,31.6,317.7,1,1,0,,0,1,2,1.324
TKT000202,2022-01-12 15:39:00,CAT002,AGT012,Ghana,Email,2,Backlog,120,7.1,133.4,1,1,0,,1,1,2,1.112
TKT000203,2022-01-12 19:15:00,CAT001,AGT001,France,Téléphone,4,Résolu,240,50.2,317.8,1,3,0,4.1,0,1,2,1.324
TKT000204,2022-01-12 14:36:00,CAT002,AGT005,CI,App mobile,2,Résolu,120,10.7,93.5,0,1,0,5.0,0,1,2,0.779
TKT000205,2022-01-12 10:35:00,CAT002,AGT011,France,Chat,2,Backlog,120,40.5,174.5,1,2,0,,1,1,2,1.454
TKT000206,2022-01-12 15:24:00,CAT003,AGT008,CI,Chat,3,Escaladé,180,28.1,213.3,1,1,0,,0,1,2,1.185
TKT000207,2022-01-13 10:45:00,CAT002,AGT009,France,App mobile,2,Résolu,120,4.2,68.3,0,1,0,3.8,0,1,3,0.569
TKT000208,2022-01-13 09:41:00,CAT003,AGT009,CI,Email,3,Résolu,180,7.2,57.7,0,2,0,4.1,0,1,3,0.321
TKT000209,2022-01-13 14:55:00,CAT007,AGT001,Senegal,Téléphone,5,En cours,480,51.7,308.5,0,2,0,,0,1,3,0.643
TKT000210,2022-01-13 21:00:00,CAT002,AGT004,Cameroun,Chat,2,Résolu,120,12.0,60.7,0,3,0,3.3,0,1,3,0.506
TKT000211,2022-01-13 20:35:00,CAT008,AGT012,Maroc,Email,2,Résolu,120,11.9,82.8,0,2,0,3.8,0,1,3,0.69
TKT000212,2022-01-13 07:46:00,CAT003,AGT006,France,Chat,3,En cours,180,26.3,113.0,0,1,0,,0,1,3,0.628
TKT000213,2022-01-13 01:35:00,CAT003,AGT010,Cameroun,Téléphone,3,Escaladé,180,26.2,240.2,1,1,0,,0,1,3,1.334
TKT000214,2022-01-13 15:43:00,CAT002,AGT010,Cameroun,Chat,2,En cours,120,10.6,71.9,0,2,0,,0,1,3,0.599
TKT000215,2022-01-13 08:46:00,CAT007,AGT008,CI,Téléphone,5,Résolu,480,105.9,684.2,1,3,1,4.7,0,1,3,1.425
TKT000216,2022-01-13 18:14:00,CAT007,AGT001,Ghana,Chat,5,Résolu,480,34.1,363.5,0,2,0,4.1,0,1,3,0.757
TKT000217,2022-01-13 13:31:00,CAT001,AGT011,Maroc,Téléphone,4,Résolu,240,15.4,116.7,0,1,0,3.2,0,1,3,0.486
TKT000218,2022-01-13 17:43:00,CAT007,AGT009,Belgique,Email,5,Escaladé,480,50.9,592.7,1,4,0,,0,1,3,1.235
TKT000219,2022-01-13 10:25:00,CAT002,AGT010,France,App mobile,2,Escaladé,120,5.4,38.1,0,1,0,,0,1,3,0.318
TKT000220,2022-01-13 15:54:00,CAT007,AGT005,Maroc,App mobile,5,Escaladé,480,93.4,742.1,1,2,0,,0,1,3,1.546
TKT000221,2022-01-13 18:41:00,CAT001,AGT001,Maroc,Email,4,Résolu,240,77.1,336.6,1,4,1,4.2,0,1,3,1.402
TKT000222,2022-01-13 05:04:00,CAT008,AGT012,Cameroun,Chat,2,Résolu,120,13.7,160.1,1,3,1,4.2,0,1,3,1.334
TKT000223,2022-01-13 11:04:00,CAT002,AGT003,Ghana,Téléphone,2,Résolu,120,13.6,83.2,0,3,0,4.8,0,1,3,0.693
TKT000224,2022-01-13 22:46:00,CAT005,AGT007,Ghana,Email,1,En cours,60,1.9,15.7,0,1,0,,0,1,3,0.262
TKT000225,2022-01-13 21:25:00,CAT002,AGT002,Senegal,Téléphone,2,Escaladé,120,37.8,182.7,1,2,0,,0,1,3,1.522
TKT000226,2022-01-13 15:42:00,CAT002,AGT009,Mali,Chat,2,En cours,120,9.9,90.6,0,1,0,,0,1,3,0.755
TKT000227,2022-01-13 15:47:00,CAT001,AGT005,CI,Téléphone,4,Résolu,240,15.8,231.7,0,4,0,4.4,0,1,3,0.965
TKT000228,2022-01-14 12:35:00,CAT007,AGT002,CI,Email,5,Résolu,480,89.1,738.1,1,1,0,4.1,0,1,4,1.538
TKT000229,2022-01-14 12:49:00,CAT005,AGT006,Cameroun,Email,1,Backlog,60,7.0,30.2,0,5,0,,1,1,4,0.503
TKT000230,2022-01-14 10:09:00,CAT002,AGT007,CI,Email,2,Résolu,120,13.4,99.5,0,2,0,3.6,0,1,4,0.829
TKT000231,2022-01-14 13:39:00,CAT001,AGT005,Mali,Téléphone,4,Résolu,240,22.6,203.7,0,4,0,4.8,0,1,4,0.849
TKT000232,2022-01-14 18:41:00,CAT006,AGT006,France,Chat,3,Escaladé,360,120.1,703.8,1,2,0,,0,1,4,1.955
TKT000233,2022-01-14 10:44:00,CAT004,AGT003,Belgique,Web form,3,Escaladé,240,48.0,232.8,0,1,0,,0,1,4,0.97
TKT000234,2022-01-14 09:34:00,CAT002,AGT007,Senegal,Web form,2,En cours,120,2.4,43.7,0,2,0,,0,1,4,0.364
TKT000235,2022-01-14 16:52:00,CAT009,AGT004,France,Email,1,En cours,480,90.3,489.0,1,1,0,,0,1,4,1.019
TKT000236,2022-01-14 17:04:00,CAT003,AGT005,Maroc,Téléphone,3,Résolu,180,14.1,84.6,0,2,0,4.5,0,1,4,0.47
TKT000237,2022-01-14 21:44:00,CAT008,AGT012,Senegal,Email,2,Résolu,120,9.5,131.9,1,1,0,4.4,0,1,4,1.099
TKT000238,2022-01-14 22:43:00,CAT006,AGT003,Maroc,Email,3,Escaladé,360,51.0,438.2,1,3,1,,0,1,4,1.217
TKT000239,2022-01-14 14:36:00,CAT001,AGT004,France,Chat,4,Escaladé,240,59.5,290.8,1,2,0,,0,1,4,1.212
TKT000240,2022-01-14 10:58:00,CAT004,AGT006,Belgique,Chat,3,Résolu,240,48.6,406.1,1,1,0,4.2,0,1,4,1.692
TKT000241,2022-01-14 12:44:00,CAT007,AGT009,France,Chat,5,Résolu,480,111.6,526.4,1,1,0,4.1,0,1,4,1.097
TKT000242,2022-01-14 20:47:00,CAT008,AGT011,CI,App mobile,2,Résolu,120,3.7,44.7,0,2,0,4.3,0,1,4,0.372
TKT000243,2022-01-14 08:42:00,CAT010,AGT004,Ghana,Téléphone,1,Résolu,60,9.9,57.4,0,1,0,3.3,0,1,4,0.957
TKT000244,2022-01-14 10:45:00,CAT005,AGT007,CI,Email,1,Résolu,60,2.9,41.2,0,3,1,4.4,0,1,4,0.687
TKT000245,2022-01-14 13:40:00,CAT003,AGT008,CI,Téléphone,3,Résolu,180,16.9,131.8,0,1,0,4.8,0,1,4,0.732
TKT000246,2022-01-14 16:19:00,CAT003,AGT008,Maroc,App mobile,3,Résolu,180,24.3,215.8,1,1,0,4.0,0,1,4,1.199
TKT000247,2022-01-14 12:08:00,CAT001,AGT006,Maroc,Chat,4,Escaladé,240,50.7,286.2,1,2,0,,0,1,4,1.192
TKT000248,2022-01-14 08:20:00,CAT006,AGT003,France,Chat,3,Escaladé,360,121.0,503.5,1,2,0,,0,1,4,1.399
TKT000249,2022-01-14 13:43:00,CAT002,AGT007,Belgique,Chat,2,En cours,120,13.3,95.8,0,1,0,,0,1,4,0.798
TKT000250,2022-01-14 13:10:00,CAT005,AGT004,Senegal,Email,1,Escaladé,60,11.5,71.7,1,1,0,,0,1,4,1.195
TKT000251,2022-01-15 17:02:00,CAT001,AGT009,Cameroun,Chat,4,Résolu,240,93.5,377.0,1,1,0,3.8,0,1,5,1.571
TKT000252,2022-01-15 12:22:00,CAT008,AGT004,Senegal,Web form,2,Résolu,120,37.0,180.4,1,1,0,3.5,0,1,5,1.503
TKT000253,2022-01-15 14:27:00,CAT007,AGT010,Maroc,App mobile,5,Résolu,480,21.3,233.4,0,1,0,4.0,0,1,5,0.486
TKT000254,2022-01-15 08:45:00,CAT001,AGT006,France,Téléphone,4,Résolu,240,19.5,253.5,1,3,0,4.9,0,1,5,1.056
TKT000255,2022-01-15 17:15:00,CAT001,AGT005,Cameroun,Email,4,Résolu,240,10.9,109.3,0,3,0,5.0,0,1,5,0.455
TKT000256,2022-01-15 12:40:00,CAT002,AGT011,Senegal,Chat,2,En cours,120,20.7,158.6,1,3,0,,0,1,5,1.322
TKT000257,2022-01-15 00:49:00,CAT008,AGT008,Mali,Chat,2,Escaladé,120,30.8,173.9,1,2,0,,0,1,5,1.449
TKT000258,2022-01-15 17:31:00,CAT008,AGT009,Senegal,Web form,2,En cours,120,9.0,76.8,0,2,0,,0,1,5,0.64
TKT000259,2022-01-15 16:02:00,CAT005,AGT008,Ghana,App mobile,1,En cours,60,6.4,45.1,0,1,0,,0,1,5,0.752
TKT000260,2022-01-15 11:44:00,CAT008,AGT008,France,Web form,2,Backlog,120,21.6,195.7,1,3,0,,1,1,5,1.631
TKT000261,2022-01-15 18:10:00,CAT001,AGT006,Senegal,Chat,4,Résolu,240,19.6,100.2,0,3,0,5.0,0,1,5,0.418
TKT000262,2022-01-16 08:14:00,CAT001,AGT002,CI,Chat,4,Résolu,240,70.7,373.7,1,3,0,3.1,0,1,6,1.557
TKT000263,2022-01-16 07:51:00,CAT003,AGT003,France,Email,3,Résolu,180,25.1,110.8,0,1,0,4.9,0,1,6,0.616
TKT000264,2022-01-16 06:36:00,CAT007,AGT003,Maroc,Téléphone,5,Résolu,480,7.9,57.3,0,2,0,4.0,0,1,6,0.119
TKT000265,2022-01-16 11:13:00,CAT006,AGT003,Mali,Téléphone,3,Résolu,360,3.7,18.3,0,2,0,4.4,0,1,6,0.051
TKT000266,2022-01-16 09:05:00,CAT003,AGT007,Senegal,Email,3,Résolu,180,30.1,155.0,0,1,0,4.5,0,1,6,0.861
TKT000267,2022-01-16 10:33:00,CAT009,AGT001,Cameroun,Téléphone,1,Résolu,480,50.0,389.2,0,2,0,4.9,0,1,6,0.811
TKT000268,2022-01-16 12:38:00,CAT007,AGT004,France,Email,5,Backlog,480,9.8,186.9,0,1,0,,1,1,6,0.389
TKT000269,2022-01-16 10:43:00,CAT003,AGT007,Cameroun,Chat,3,Résolu,180,12.3,49.6,0,1,0,3.9,0,1,6,0.276
TKT000270,2022-01-16 05:50:00,CAT005,AGT001,Senegal,Email,1,Résolu,60,7.9,41.2,0,3,0,4.2,0,1,6,0.687
TKT000271,2022-01-16 09:19:00,CAT003,AGT011,France,Téléphone,3,Escaladé,180,4.5,18.4,0,1,0,,0,1,6,0.102
TKT000272,2022-01-16 15:04:00,CAT003,AGT010,Maroc,App mobile,3,Résolu,180,30.5,126.7,0,1,0,4.1,0,1,6,0.704
TKT000273,2022-01-16 05:42:00,CAT002,AGT007,CI,Téléphone,2,En cours,120,11.6,156.9,1,2,0,,0,1,6,1.308
TKT000274,2022-01-16 13:52:00,CAT007,AGT003,France,Chat,5,Résolu,480,161.7,808.9,1,3,0,3.8,0,1,6,1.685
TKT000275,2022-01-16 13:16:00,CAT001,AGT001,Senegal,Chat,4,Résolu,240,48.7,326.3,1,2,0,3.6,0,1,6,1.36
TKT000276,2022-01-16 16:57:00,CAT001,AGT010,CI,Email,4,En cours,240,27.2,284.3,1,2,0,,0,1,6,1.185
TKT000277,2022-01-17 11:09:00,CAT001,AGT001,CI,Chat,4,Escaladé,240,6.6,116.1,0,3,0,,0,1,0,0.484
TKT000278,2022-01-17 16:17:00,CAT006,AGT004,Senegal,Chat,3,Résolu,360,91.8,610.6,1,4,1,2.9,0,1,0,1.696
TKT000279,2022-01-17 12:18:00,CAT007,AGT001,Mali,Email,5,Résolu,480,123.0,766.0,1,1,0,3.9,0,1,0,1.596
TKT000280,2022-01-17 09:23:00,CAT002,AGT010,Ghana,Téléphone,2,Résolu,120,17.1,83.5,0,1,0,4.4,0,1,0,0.696
TKT000281,2022-01-17 02:34:00,CAT008,AGT004,CI,Web form,2,En cours,120,14.4,63.8,0,4,1,,0,1,0,0.532
TKT000282,2022-01-17 13:15:00,CAT006,AGT012,Ghana,Email,3,Escaladé,360,112.0,457.9,1,1,0,,0,1,0,1.272
TKT000283,2022-01-17 13:44:00,CAT002,AGT001,Mali,App mobile,2,Résolu,120,25.7,154.4,1,2,0,3.8,0,1,0,1.287
TKT000284,2022-01-17 12:08:00,CAT006,AGT007,CI,Chat,3,Résolu,360,30.3,268.2,0,3,0,3.9,0,1,0,0.745
TKT000285,2022-01-17 20:08:00,CAT007,AGT006,France,Email,5,Résolu,480,55.4,779.4,1,1,0,4.7,0,1,0,1.624
TKT000286,2022-01-17 09:19:00,CAT003,AGT002,France,Web form,3,Backlog,180,14.6,214.1,1,3,0,,1,1,0,1.189
TKT000287,2022-01-17 10:05:00,CAT007,AGT010,CI,App mobile,5,Escaladé,480,90.8,702.4,1,1,0,,0,1,0,1.463
TKT000288,2022-01-17 12:47:00,CAT002,AGT003,CI,Chat,2,Résolu,120,6.4,91.2,0,3,1,4.4,0,1,0,0.76
TKT000289,2022-01-17 11:40:00,CAT001,AGT004,CI,App mobile,4,Escaladé,240,87.3,374.0,1,1,0,,0,1,0,1.558
TKT000290,2022-01-17 08:57:00,CAT010,AGT004,Mali,Chat,1,En cours,60,3.7,50.1,0,4,1,,0,1,0,0.835
TKT000291,2022-01-17 03:43:00,CAT008,AGT007,Cameroun,Chat,2,Résolu,120,13.7,130.5,1,1,0,4.5,0,1,0,1.088
TKT000292,2022-01-17 10:26:00,CAT002,AGT010,Maroc,Email,2,Résolu,120,14.7,138.4,1,1,0,4.8,0,1,0,1.153
TKT000293,2022-01-17 14:01:00,CAT002,AGT009,CI,Web form,2,En cours,120,22.0,180.5,1,2,0,,0,1,0,1.504
TKT000294,2022-01-17 08:20:00,CAT004,AGT010,France,Chat,3,Escaladé,240,25.0,404.4,1,5,0,,0,1,0,1.685
TKT000295,2022-01-17 15:17:00,CAT007,AGT004,Belgique,Email,5,En cours,480,166.1,841.2,1,3,0,,0,1,0,1.753
TKT000296,2022-01-17 18:11:00,CAT005,AGT007,Senegal,App mobile,1,Résolu,60,5.5,27.9,0,1,0,3.5,0,1,0,0.465
TKT000297,2022-01-17 14:36:00,CAT005,AGT012,Maroc,Web form,1,En cours,60,9.6,45.3,0,5,0,,0,1,0,0.755
TKT000298,2022-01-17 09:33:00,CAT002,AGT001,CI,Email,2,Résolu,120,18.0,104.1,0,3,0,3.9,0,1,0,0.867
TKT000299,2022-01-17 16:09:00,CAT002,AGT006,CI,Email,2,En cours,120,21.3,96.1,0,5,0,,0,1,0,0.801
TKT000300,2022-01-17 10:10:00,CAT009,AGT007,France,Chat,1,Résolu,480,70.7,397.7,0,2,0,3.5,0,1,0,0.829
TKT000301,2022-01-17 20:50:00,CAT003,AGT012,Belgique,Téléphone,3,Résolu,180,25.7,204.8,1,3,1,4.7,0,1,0,1.138
TKT000302,2022-01-17 11:49:00,CAT002,AGT001,Mali,Web form,2,Escaladé,120,38.0,162.4,1,5,1,,0,1,0,1.353
TKT000303,2022-01-17 09:20:00,CAT005,AGT008,CI,Téléphone,1,Backlog,60,2.8,41.8,0,2,0,,1,1,0,0.697
TKT000304,2022-01-18 09:04:00,CAT006,AGT006,France,Email,3,En cours,360,41.5,213.7,0,1,0,,0,1,1,0.594
TKT000305,2022-01-18 13:24:00,CAT003,AGT007,Belgique,App mobile,3,Escaladé,180,43.4,208.9,1,2,0,,0,1,1,1.161
TKT000306,2022-01-18 18:18:00,CAT007,AGT004,CI,Email,5,Résolu,480,23.1,325.6,0,1,0,3.1,0,1,1,0.678
TKT000307,2022-01-18 19:05:00,CAT008,AGT003,Ghana,Chat,2,Fermé,120,16.9,73.8,0,2,0,4.1,0,1,1,0.615
TKT000308,2022-01-18 08:06:00,CAT003,AGT011,CI,App mobile,3,Fermé,180,14.1,107.2,0,2,0,4.0,0,1,1,0.596
TKT000309,2022-01-18 09:03:00,CAT008,AGT009,Senegal,Email,2,Escaladé,120,11.1,137.9,1,1,0,,0,1,1,1.149
TKT000310,2022-01-18 13:06:00,CAT003,AGT005,Cameroun,Téléphone,3,Résolu,180,1.9,17.9,0,1,0,4.9,0,1,1,0.099
TKT000311,2022-01-18 19:16:00,CAT008,AGT005,Ghana,Chat,2,Résolu,120,2.7,31.2,0,4,0,4.5,0,1,1,0.26
TKT000312,2022-01-18 18:36:00,CAT004,AGT005,France,Email,3,En cours,240,13.4,73.1,0,1,0,,0,1,1,0.305
TKT000313,2022-01-18 09:03:00,CAT003,AGT009,Senegal,Téléphone,3,En cours,180,31.9,238.6,1,2,0,,0,1,1,1.326
TKT000314,2022-01-18 10:25:00,CAT008,AGT008,France,Email,2,En cours,120,23.1,153.9,1,4,0,,0,1,1,1.282
TKT000315,2022-01-18 12:10:00,CAT006,AGT010,CI,Web form,3,En cours,360,36.8,488.6,1,1,0,,0,1,1,1.357
TKT000316,2022-01-18 08:38:00,CAT010,AGT007,CI,App mobile,1,Backlog,60,7.9,33.9,0,1,0,,1,1,1,0.565
TKT000317,2022-01-18 13:58:00,CAT003,AGT007,France,App mobile,3,En cours,180,48.6,278.6,1,2,0,,0,1,1,1.548
TKT000318,2022-01-18 14:06:00,CAT003,AGT007,CI,Chat,3,Résolu,180,58.9,284.3,1,3,0,3.2,0,1,1,1.579
TKT000319,2022-01-18 14:02:00,CAT008,AGT005,Senegal,Chat,2,Résolu,120,7.5,43.0,0,2,0,5.0,0,1,1,0.358
TKT000320,2022-01-18 09:47:00,CAT003,AGT007,Cameroun,Chat,3,Escaladé,180,10.9,202.1,1,3,0,,0,1,1,1.123
TKT000321,2022-01-18 21:14:00,CAT002,AGT008,Cameroun,Téléphone,2,Fermé,120,4.2,30.5,0,3,1,4.3,0,1,1,0.254
TKT000322,2022-01-18 19:26:00,CAT003,AGT011,CI,Chat,3,En cours,180,64.4,288.4,1,3,0,,0,1,1,1.602
TKT000323,2022-01-18 17:33:00,CAT002,AGT005,Maroc,Chat,2,Résolu,120,9.3,104.7,0,3,0,4.9,0,1,1,0.872
TKT000324,2022-01-18 09:23:00,CAT002,AGT008,CI,Chat,2,Résolu,120,23.6,126.7,1,1,0,4.5,0,1,1,1.056
TKT000325,2022-01-18 14:22:00,CAT004,AGT008,CI,App mobile,3,En cours,240,15.7,153.9,0,3,1,,0,1,1,0.641
TKT000326,2022-01-18 21:54:00,CAT001,AGT001,CI,Chat,4,Résolu,240,8.4,91.7,0,2,0,3.5,0,1,1,0.382
TKT000327,2022-01-19 15:38:00,CAT004,AGT011,CI,App mobile,3,Escaladé,240,73.4,381.2,1,2,0,,0,1,2,1.588
TKT000328,2022-01-19 09:19:00,CAT002,AGT007,Cameroun,Chat,2,En cours,120,14.3,110.3,0,1,0,,0,1,2,0.919
TKT000329,2022-01-19 14:38:00,CAT004,AGT011,Belgique,App mobile,3,Résolu,240,48.9,334.3,1,1,0,2.7,0,1,2,1.393
TKT000330,2022-01-19 16:57:00,CAT002,AGT006,Cameroun,Email,2,Résolu,120,17.4,113.5,0,1,0,4.3,0,1,2,0.946
TKT000331,2022-01-19 08:01:00,CAT001,AGT010,Senegal,Chat,4,Fermé,240,28.9,283.3,1,1,0,4.5,0,1,2,1.18
TKT000332,2022-01-19 17:21:00,CAT003,AGT001,France,Web form,3,Escaladé,180,46.5,201.2,1,2,0,,0,1,2,1.118
TKT000333,2022-01-19 08:06:00,CAT004,AGT003,Cameroun,App mobile,3,En cours,240,40.0,205.2,0,2,0,,0,1,2,0.855
TKT000334,2022-01-19 09:14:00,CAT008,AGT011,Mali,Téléphone,2,Escaladé,120,21.5,172.7,1,2,0,,0,1,2,1.439
TKT000335,2022-01-19 14:39:00,CAT004,AGT002,France,App mobile,3,Backlog,240,13.7,91.0,0,3,0,,1,1,2,0.379
TKT000336,2022-01-19 23:21:00,CAT002,AGT001,Cameroun,Email,2,Résolu,120,25.5,110.4,0,2,0,3.7,0,1,2,0.92
TKT000337,2022-01-19 10:11:00,CAT003,AGT012,CI,Email,3,Résolu,180,21.5,153.4,0,1,0,5.0,0,1,2,0.852
TKT000338,2022-01-19 17:05:00,CAT007,AGT010,Ghana,Chat,5,Résolu,480,10.4,76.4,0,1,0,4.3,0,1,2,0.159
TKT000339,2022-01-19 11:00:00,CAT004,AGT001,CI,Email,3,En cours,240,60.6,387.8,1,1,0,,0,1,2,1.616
TKT000340,2022-01-19 11:08:00,CAT001,AGT012,CI,Téléphone,4,Résolu,240,13.8,123.8,0,1,0,4.5,0,1,2,0.516
TKT000341,2022-01-19 13:27:00,CAT001,AGT005,France,Chat,4,Fermé,240,43.3,365.6,1,4,0,4.5,0,1,2,1.523
TKT000342,2022-01-19 22:13:00,CAT002,AGT007,CI,Email,2,Résolu,120,10.2,136.1,1,2,0,4.3,0,1,2,1.134
TKT000343,2022-01-19 13:03:00,CAT007,AGT007,Cameroun,Email,5,Résolu,480,137.7,762.1,1,1,0,3.7,0,1,2,1.588
TKT000344,2022-01-19 09:44:00,CAT007,AGT007,France,Email,5,Résolu,480,57.8,328.5,0,1,0,3.7,0,1,2,0.684
TKT000345,2022-01-19 16:26:00,CAT006,AGT011,France,Téléphone,3,Résolu,360,57.2,537.1,1,3,0,3.5,0,1,2,1.492
TKT000346,2022-01-19 11:26:00,CAT005,AGT005,Cameroun,Web form,1,Résolu,60,3.7,24.7,0,1,0,4.8,0,1,2,0.412
TKT000347,2022-01-19 07:07:00,CAT009,AGT006,CI,Email,1,Résolu,480,156.6,652.7,1,3,1,5.0,0,1,2,1.36
TKT000348,2022-01-19 22:16:00,CAT007,AGT005,Maroc,Chat,5,Résolu,480,121.1,538.7,1,3,0,5.0,0,1,2,1.122
TKT000349,2022-01-19 16:02:00,CAT006,AGT007,Ghana,Email,3,Résolu,360,20.4,113.5,0,1,0,3.1,0,1,2,0.315
TKT000350,2022-01-20 11:21:00,CAT008,AGT010,Senegal,Téléphone,2,Résolu,120,3.2,13.0,0,1,0,4.5,0,1,3,0.108
TKT000351,2022-01-20 17:07:00,CAT003,AGT008,Ghana,Téléphone,3,En cours,180,23.5,95.5,0,3,1,,0,1,3,0.531
TKT000352,2022-01-20 08:24:00,CAT008,AGT008,Ghana,Téléphone,2,Résolu,120,26.0,177.1,1,2,0,4.2,0,1,3,1.476
TKT000353,2022-01-20 10:45:00,CAT008,AGT008,CI,Email,2,Résolu,120,35.1,143.1,1,2,0,4.5,0,1,3,1.192
TKT000354,2022-01-20 12:46:00,CAT003,AGT009,Maroc,Téléphone,3,Résolu,180,8.9,48.3,0,1,0,4.1,0,1,3,0.268
TKT000355,2022-01-20 01:59:00,CAT008,AGT009,Mali,Téléphone,2,En cours,120,17.3,78.5,0,3,1,,0,1,3,0.654
TKT000356,2022-01-20 13:35:00,CAT004,AGT004,Senegal,Email,3,Résolu,240,16.4,249.0,1,1,0,3.9,0,1,3,1.038
TKT000357,2022-01-20 07:31:00,CAT005,AGT002,Cameroun,Chat,1,Escaladé,60,8.5,64.1,1,2,0,,0,1,3,1.068
TKT000358,2022-01-20 15:56:00,CAT001,AGT002,Ghana,Web form,4,Escaladé,240,68.1,283.8,1,1,0,,0,1,3,1.182
TKT000359,2022-01-20 17:38:00,CAT001,AGT004,Cameroun,Chat,4,Escaladé,240,24.1,330.9,1,3,1,,0,1,3,1.379
TKT000360,2022-01-20 13:44:00,CAT003,AGT011,Belgique,Email,3,Backlog,180,26.9,181.5,1,3,0,,1,1,3,1.008
TKT000361,2022-01-20 20:25:00,CAT003,AGT005,Maroc,Email,3,En cours,180,10.3,116.5,0,1,0,,0,1,3,0.647
TKT000362,2022-01-20 14:49:00,CAT007,AGT001,Mali,App mobile,5,Résolu,480,233.0,959.9,1,1,0,3.5,0,1,3,2.0
TKT000363,2022-01-20 13:32:00,CAT007,AGT009,Mali,App mobile,5,Backlog,480,151.4,803.8,1,1,0,,1,1,3,1.675
TKT000364,2022-01-20 19:32:00,CAT007,AGT002,Senegal,Téléphone,5,Résolu,480,114.0,1089.1,1,5,0,2.8,0,1,3,2.269
TKT000365,2022-01-20 19:32:00,CAT004,AGT003,CI,Téléphone,3,En cours,240,39.2,176.3,0,2,0,,0,1,3,0.735
TKT000366,2022-01-20 16:43:00,CAT009,AGT011,CI,Email,1,Résolu,480,62.5,253.9,0,2,0,3.8,0,1,3,0.529
TKT000367,2022-01-20 16:48:00,CAT010,AGT009,France,Téléphone,1,Résolu,60,6.5,39.6,0,2,0,4.4,0,1,3,0.66
TKT000368,2022-01-21 19:27:00,CAT003,AGT012,Mali,Chat,3,Résolu,180,29.7,235.7,1,1,0,3.9,0,1,4,1.309
TKT000369,2022-01-21 10:16:00,CAT001,AGT005,Ghana,Email,4,Résolu,240,25.6,123.9,0,1,0,4.9,0,1,4,0.516
TKT000370,2022-01-21 18:47:00,CAT005,AGT006,Cameroun,Email,1,Résolu,60,9.3,51.9,0,1,0,4.4,0,1,4,0.865
TKT000371,2022-01-21 20:24:00,CAT004,AGT012,Senegal,Téléphone,3,En cours,240,47.1,251.8,1,5,1,,0,1,4,1.049
TKT000372,2022-01-21 18:53:00,CAT007,AGT004,Maroc,Téléphone,5,Escaladé,480,118.2,587.9,1,2,0,,0,1,4,1.225
TKT000373,2022-01-21 08:43:00,CAT005,AGT012,Belgique,Email,1,Escaladé,60,4.7,23.8,0,1,0,,0,1,4,0.397
TKT000374,2022-01-21 14:16:00,CAT001,AGT005,France,Email,4,Résolu,240,44.6,188.0,0,1,0,4.4,0,1,4,0.783
TKT000375,2022-01-21 15:42:00,CAT008,AGT010,CI,Web form,2,En cours,120,6.8,42.6,0,1,0,,0,1,4,0.355
TKT000376,2022-01-21 06:32:00,CAT007,AGT009,CI,Email,5,Résolu,480,26.0,198.6,0,1,0,4.6,0,1,4,0.414
TKT000377,2022-01-21 09:48:00,CAT008,AGT011,Senegal,Chat,2,Résolu,120,10.7,146.1,1,1,0,3.5,0,1,4,1.218
TKT000378,2022-01-21 21:43:00,CAT002,AGT011,Maroc,Téléphone,2,Résolu,120,22.3,175.7,1,2,0,2.9,0,1,4,1.464
