ticket_id,alert_timestamp,depassement_heures,statut_notification,manager_alerte
TKT012460,2024-01-15 21:43:00,12.3,Notifié,False
TKT014922,2024-06-26 15:48:00,161.9,Notifié,False
TKT012182,2023-12-30 14:49:00,22.3,En attente,False
TKT004016,2022-09-25 08:20:00,355.1,Non notifié,False
TKT003271,2022-08-07 14:50:00,588.1,Non notifié,False
TKT010376,2023-09-28 22:17:00,67.3,Non notifié,False
TKT011614,2023-12-04 19:58:00,76.2,Non notifié,True
TKT005230,2022-12-06 16:22:00,549.0,Non notifié,True
TKT000763,2022-02-15 15:40:00,20.5,En attente,False
TKT007229,2023-03-15 19:57:00,37.1,En attente,False
TKT008239,2023-05-20 15:38:00,116.9,Notifié,True
TKT005750,2022-12-21 15:55:00,54.3,Non notifié,False
TKT006287,2023-01-15 05:41:00,28.9,Non notifié,True
TKT011130,2023-11-20 03:55:00,94.4,Notifié,False
TKT014021,2024-04-26 00:52:00,146.5,En attente,True
TKT012600,2024-02-04 13:21:00,475.8,Non notifié,False
TKT009051,2023-07-03 01:13:00,10.0,Notifié,True
TKT001080,2022-03-13 01:53:00,16.8,Non notifié,True
TKT006028,2023-01-01 16:43:00,61.0,Non notifié,True
TKT006145,2023-01-07 22:33:00,28.4,Notifié,True
TKT006812,2023-02-13 05:02:00,93.8,Notifié,False
TKT003704,2022-08-27 15:01:00,6.9,En attente,False
TKT006727,2023-02-18 15:44:00,513.3,En attente,False
TKT010260,2023-09-21 17:29:00,61.8,En attente,False
TKT003670,2022-09-03 19:15:00,83.1,Non notifié,False
TKT014540,2024-05-23 07:38:00,43.2,En attente,False
TKT008369,2023-05-28 13:29:00,125.5,Notifié,True
TKT002042,2022-05-14 23:37:00,96.8,En attente,True
TKT004810,2022-11-14 12:23:00,419.0,Notifié,True
TKT006163,2023-01-10 13:43:00,40.7,En attente,False
TKT004765,2022-10-29 20:16:00,4.2,Non notifié,False
TKT013950,2024-04-27 11:19:00,331.6,Notifié,True
TKT000205,2022-01-16 22:35:00,54.5,Non notifié,False
TKT005049,2022-11-11 17:55:00,19.9,Non notifié,True
TKT001829,2022-05-08 08:36:00,579.9,Non notifié,True
TKT001465,2022-04-06 09:07:00,52.7,Notifié,False
TKT002558,2022-06-16 14:48:00,48.2,Notifié,False
TKT013105,2024-02-22 14:34:00,130.4,Notifié,False
TKT007059,2023-03-03 14:56:00,123.4,Non notifié,True
TKT000132,2022-01-12 22:41:00,11.6,Notifié,True
TKT006677,2023-02-01 14:21:00,14.3,Notifié,False
TKT003744,2022-08-25 19:18:00,8.2,Notifié,True
TKT003204,2022-07-25 09:11:00,116.4,Notifié,False
TKT011236,2023-11-20 11:56:00,132.4,Notifié,False
TKT011799,2023-12-28 10:51:00,464.6,En attente,True
TKT005116,2022-11-26 20:33:00,50.8,Non notifié,False
TKT002346,2022-06-03 14:40:00,92.6,En attente,True
TKT009240,2023-07-28 13:38:00,21.6,Non notifié,False
TKT014895,2024-06-12 08:12:00,43.2,Non notifié,False
TKT006379,2023-01-21 05:40:00,39.3,Notifié,True
TKT007203,2023-03-07 23:38:00,24.6,En attente,False
TKT008641,2023-06-12 03:31:00,40.7,Non notifié,False
TKT009840,2023-08-21 08:26:00,30.0,Notifié,False
TKT005771,2022-12-24 06:09:00,141.2,Notifié,False
TKT002406,2022-06-05 05:29:00,5.5,En attente,False
TKT004098,2022-09-15 00:51:00,8.7,En attente,True
TKT012762,2024-01-29 23:25:00,3.6,Notifié,False
TKT006923,2023-02-22 11:49:00,83.0,Notifié,True
TKT010803,2023-10-24 06:15:00,88.7,Non notifié,False
TKT000022,2022-01-11 08:00:00,103.7,Notifié,False
TKT011674,2023-12-08 19:58:00,4.7,En attente,False
TKT008649,2023-06-14 09:13:00,166.4,En attente,False
TKT013128,2024-02-24 10:54:00,5.4,Non notifié,True
TKT014860,2024-06-13 13:06:00,116.1,En attente,True
TKT000135,2022-01-17 10:49:00,34.2,En attente,True
TKT010263,2023-09-25 20:09:00,299.9,Non notifié,False
TKT006380,2023-01-21 05:55:00,137.5,Non notifié,True
TKT005624,2022-12-26 05:25:00,43.5,En attente,False
TKT013346,2024-03-08 20:52:00,149.9,En attente,False
TKT007431,2023-03-27 12:00:00,176.9,Notifié,True
TKT001861,2022-05-01 10:56:00,225.4,Non notifié,False
TKT007500,2023-04-09 10:28:00,359.4,En attente,True
TKT009577,2023-08-02 21:49:00,3.9,Non notifié,True
TKT007061,2023-02-27 02:21:00,30.4,En attente,True
TKT001590,2022-04-12 02:54:00,10.2,Notifié,True
TKT011541,2023-12-01 21:54:00,31.3,Non notifié,False
TKT010522,2023-10-07 14:20:00,86.8,Non notifié,True
TKT005780,2022-12-20 02:32:00,66.1,Notifié,False
TKT001990,2022-05-11 09:28:00,84.4,En attente,False
TKT003378,2022-07-29 14:55:00,7.6,Notifié,False
TKT003151,2022-07-22 12:13:00,57.0,Notifié,False
TKT000056,2022-01-22 03:19:00,275.3,Non notifié,False
TKT006275,2023-01-14 02:59:00,42.9,Notifié,False
TKT012703,2024-01-31 10:17:00,165.7,En attente,False
TKT008637,2023-06-12 08:46:00,60.7,En attente,False
TKT009986,2023-09-03 14:47:00,39.1,Non notifié,True
TKT014208,2024-04-30 02:30:00,53.6,Non notifié,False
TKT006288,2023-01-19 20:40:00,51.0,En attente,False
TKT000976,2022-03-06 09:57:00,20.6,Notifié,True
TKT002170,2022-05-22 13:57:00,118.1,En attente,False
TKT005003,2022-11-09 16:52:00,13.0,Non notifié,True
TKT002931,2022-07-08 13:05:00,58.0,Notifié,False
TKT003298,2022-08-09 07:35:00,277.9,Notifié,False
TKT000201,2022-01-21 16:27:00,77.7,En attente,True
TKT009898,2023-08-28 18:58:00,294.7,En attente,False
TKT013181,2024-02-23 01:51:00,31.0,Non notifié,False
TKT011794,2023-12-18 16:01:00,41.3,Notifié,True
TKT015037,2024-06-26 15:55:00,113.4,En attente,True
TKT012307,2024-01-21 10:21:00,278.8,En attente,True
TKT003396,2022-08-15 17:31:00,247.8,Notifié,True
TKT007739,2023-04-11 16:26:00,20.4,Notifié,True
TKT001936,2022-05-02 01:08:00,4.1,Non notifié,True
TKT000202,2022-01-17 03:39:00,13.4,En attente,True
TKT009546,2023-08-15 03:35:00,553.3,En attente,False
TKT010884,2023-11-10 17:38:00,311.7,Non notifié,False
TKT014338,2024-05-08 00:41:00,18.8,Non notifié,True
TKT012247,2024-01-08 06:49:00,25.3,Non notifié,False
TKT013387,2024-03-08 05:20:00,52.2,En attente,True
TKT002728,2022-06-25 20:20:00,59.1,Notifié,True
TKT015182,2024-07-01 21:18:00,94.1,En attente,False
TKT012930,2024-02-07 03:13:00,44.8,Non notifié,True
TKT006234,2023-01-16 13:25:00,156.1,Notifié,False
TKT003914,2022-09-07 03:46:00,119.7,Non notifié,True
TKT006775,2023-02-08 11:25:00,5.9,Non notifié,False
TKT002691,2022-06-19 21:04:00,18.9,Non notifié,False
TKT012315,2024-01-12 14:56:00,29.5,Non notifié,False
TKT005584,2022-12-11 18:43:00,12.0,Notifié,True
TKT003535,2022-08-13 01:58:00,1.8,Non notifié,True
TKT004224,2022-09-30 10:22:00,235.8,En attente,True
TKT004389,2022-10-07 02:47:00,95.2,En attente,True
TKT015280,2024-07-09 10:31:00,32.5,En attente,False
TKT002703,2022-06-24 05:54:00,6.2,Notifié,False
TKT006903,2023-03-01 15:05:00,84.6,Non notifié,True
TKT001013,2022-03-13 04:46:00,64.9,Notifié,True
TKT003587,2022-08-18 00:08:00,114.6,Non notifié,False
TKT006740,2023-02-19 10:43:00,105.1,Non notifié,False
TKT011450,2023-12-01 16:28:00,53.4,Non notifié,False
TKT011031,2023-11-10 22:48:00,170.1,En attente,True
TKT009772,2023-08-15 22:08:00,21.0,En attente,True
TKT005816,2022-12-19 19:36:00,3.5,Non notifié,False
TKT002372,2022-06-03 09:20:00,84.1,En attente,True
TKT008501,2023-06-15 12:47:00,524.1,Non notifié,False
TKT010879,2023-11-09 16:47:00,546.7,En attente,False
TKT003548,2022-08-14 04:19:00,57.6,En attente,False
TKT005521,2022-12-09 04:05:00,4.8,Non notifié,True
TKT007617,2023-04-03 18:34:00,29.9,Non notifié,False
TKT010396,2023-10-08 08:27:00,415.9,Non notifié,True
TKT014937,2024-06-12 14:47:00,2.9,Non notifié,False
TKT004791,2022-11-13 11:29:00,189.7,Non notifié,False
TKT012200,2024-01-05 09:19:00,32.5,En attente,True
TKT001391,2022-03-30 05:15:00,43.9,Notifié,True
