interaction_id,ticket_id,timestamp,agent_id,action_type,visible_client
INT0000377,TKT009469,2023-07-25 14:33:00,AGT002,Note interne,False
INT0000378,TKT009469,2023-07-26 00:18:00,AGT002,Email client,False
INT0000379,TKT013022,2024-02-08 13:29:00,AGT005,Note interne,False
INT0000380,TKT013022,2024-02-09 01:23:00,AGT005,Email client,True
INT0000381,TKT013022,2024-02-09 13:17:00,AGT005,Appel sortant,False
INT0000382,TKT013022,2024-02-10 01:11:00,AGT005,Escalade,True
INT0000383,TKT013022,2024-02-10 13:05:00,AGT005,Résolution,False
INT0000384,TKT006529,2023-01-22 22:40:00,AGT012,Note interne,False
INT0000385,TKT006529,2023-01-30 20:02:00,AGT012,Email client,True
INT0000386,TKT006529,2023-02-07 17:24:00,AGT012,Appel sortant,True
INT0000387,TKT006624,2023-01-26 19:29:00,AGT007,Note interne,False
INT0000388,TKT000583,2022-02-01 12:25:00,AGT008,Note interne,True
INT0000389,TKT000583,2022-02-08 04:16:00,AGT008,Email client,False
INT0000390,TKT015252,2024-06-28 07:04:00,AGT012,Note interne,False
INT0000391,TKT015252,2024-07-15 13:16:00,AGT012,Email client,False
INT0000392,TKT002966,2022-07-02 09:27:00,AGT005,Note interne,False
INT0000393,TKT010196,2023-09-07 09:38:00,AGT009,Note interne,True
INT0000394,TKT010196,2023-09-22 00:50:00,AGT009,Email client,True
INT0000395,TKT000055,2022-01-04 09:44:00,AGT008,Note interne,True
INT0000396,TKT000055,2022-01-05 02:08:00,AGT008,Email client,False
INT0000397,TKT000055,2022-01-05 18:32:00,AGT008,Appel sortant,False
INT0000398,TKT000055,2022-01-06 10:56:00,AGT008,Escalade,True
INT0000399,TKT000055,2022-01-07 03:20:00,AGT008,Résolution,False
INT0000400,TKT007794,2023-04-12 12:45:00,AGT002,Note interne,True
INT0000401,TKT007794,2023-04-20 01:30:00,AGT002,Email client,True
INT0000402,TKT003157,2022-07-13 16:02:00,AGT003,Note interne,False
INT0000403,TKT003157,2022-07-16 02:50:00,AGT003,Email client,True
INT0000404,TKT003157,2022-07-18 13:38:00,AGT003,Appel sortant,True
INT0000405,TKT014634,2024-05-22 13:00:00,AGT011,Note interne,True
INT0000406,TKT014634,2024-05-23 11:39:00,AGT011,Email client,False
INT0000407,TKT008150,2023-05-05 10:18:00,AGT006,Note interne,True
INT0000408,TKT008150,2023-05-06 22:48:00,AGT006,Email client,False
INT0000409,TKT001008,2022-02-27 18:08:00,AGT011,Note interne,False
INT0000410,TKT001008,2022-03-03 03:44:00,AGT011,Email client,True
INT0000411,TKT001008,2022-03-06 13:20:00,AGT011,Appel sortant,False
INT0000412,TKT001008,2022-03-09 22:56:00,AGT011,Escalade,True
INT0000413,TKT001008,2022-03-13 08:32:00,AGT011,Résolution,False
INT0000414,TKT003326,2022-07-25 10:44:00,AGT005,Note interne,True
INT0000415,TKT003326,2022-07-31 13:09:30,AGT005,Email client,True
INT0000416,TKT003326,2022-08-06 15:35:00,AGT005,Appel sortant,True
INT0000417,TKT003326,2022-08-12 18:00:30,AGT005,Escalade,True
INT0000418,TKT002299,2022-05-21 11:42:00,AGT007,Note interne,True
INT0000419,TKT002299,2022-06-01 01:42:00,AGT007,Email client,True
INT0000420,TKT010850,2023-10-19 12:12:00,AGT004,Note interne,True
INT0000421,TKT001772,2022-04-17 01:03:00,AGT004,Note interne,True
INT0000422,TKT001772,2022-04-19 03:23:00,AGT004,Email client,False
INT0000423,TKT001772,2022-04-21 05:43:00,AGT004,Appel sortant,True
INT0000424,TKT014625,2024-05-22 09:46:00,AGT007,Note interne,False
INT0000425,TKT013298,2024-02-25 06:37:00,AGT003,Note interne,False
INT0000426,TKT013298,2024-02-25 14:35:00,AGT003,Email client,False
INT0000427,TKT013298,2024-02-25 22:33:00,AGT003,Appel sortant,False
INT0000428,TKT012948,2024-02-03 01:20:00,AGT003,Note interne,True
INT0000429,TKT012948,2024-02-21 00:17:00,AGT003,Email client,False
INT0000430,TKT007772,2023-04-10 07:07:00,AGT012,Note interne,True
INT0000431,TKT003574,2022-08-10 13:32:00,AGT007,Note interne,True
INT0000432,TKT000535,2022-01-29 10:23:00,AGT009,Note interne,False
INT0000433,TKT000535,2022-02-06 23:47:00,AGT009,Email client,True
INT0000434,TKT014453,2024-05-10 15:15:00,AGT003,Note interne,False
INT0000435,TKT014453,2024-05-13 01:39:00,AGT003,Email client,True
INT0000436,TKT005887,2022-12-21 14:54:00,AGT003,Note interne,False
INT0000437,TKT013773,2024-03-28 11:00:00,AGT009,Note interne,False
INT0000438,TKT003078,2022-07-08 13:32:00,AGT010,Note interne,True
INT0000439,TKT003078,2022-07-12 00:05:00,AGT010,Email client,False
INT0000440,TKT012502,2024-01-12 15:18:00,AGT008,Note interne,True
INT0000441,TKT013166,2024-02-17 14:25:00,AGT002,Note interne,True
INT0000442,TKT013166,2024-02-23 17:49:00,AGT002,Email client,True
INT0000443,TKT001867,2022-04-23 16:41:00,AGT007,Note interne,False
INT0000444,TKT001867,2022-04-27 05:44:00,AGT007,Email client,False
INT0000445,TKT005231,2022-11-18 13:48:00,AGT002,Note interne,False
INT0000446,TKT005231,2022-11-19 14:15:00,AGT002,Email client,True
INT0000447,TKT011046,2023-11-02 21:39:00,AGT012,Note interne,False
INT0000448,TKT011046,2023-11-06 15:06:00,AGT012,Email client,False
INT0000449,TKT013941,2024-04-08 14:23:00,AGT009,Note interne,False
INT0000450,TKT004862,2022-10-31 10:13:00,AGT006,Note interne,True
INT0000451,TKT004862,2022-11-09 22:13:00,AGT006,Email client,True
INT0000452,TKT008594,2023-06-02 10:14:00,AGT009,Note interne,True
INT0000453,TKT001304,2022-03-18 14:32:00,AGT007,Note interne,True
INT0000454,TKT001304,2022-03-20 13:36:00,AGT007,Email client,True
INT0000455,TKT001304,2022-03-22 12:40:00,AGT007,Appel sortant,True
INT0000456,TKT006220,2023-01-06 09:09:00,AGT012,Note interne,False
INT0000457,TKT012450,2024-01-10 13:45:00,AGT002,Note interne,True
INT0000458,TKT012450,2024-01-18 19:39:00,AGT002,Email client,False
INT0000459,TKT011836,2023-12-12 14:34:00,AGT002,Note interne,False
INT0000460,TKT011836,2023-12-14 16:46:00,AGT002,Email client,False
INT0000461,TKT005928,2022-12-22 07:25:00,AGT005,Note interne,False
INT0000462,TKT005928,2022-12-23 06:13:00,AGT005,Email client,True
INT0000463,TKT005928,2022-12-24 05:01:00,AGT005,Appel sortant,False
INT0000464,TKT002492,2022-06-03 13:01:00,AGT010,Note interne,True
INT0000465,TKT006763,2023-02-02 17:51:00,AGT007,Note interne,False
INT0000466,TKT004885,2022-11-01 15:19:00,AGT004,Note interne,True
INT0000467,TKT004885,2022-11-06 12:27:00,AGT004,Email client,False
INT0000468,TKT004885,2022-11-11 09:35:00,AGT004,Appel sortant,True
INT0000469,TKT007893,2023-04-18 07:48:00,AGT003,Note interne,True
INT0000470,TKT007893,2023-04-18 17:30:00,AGT003,Email client,True
INT0000471,TKT007893,2023-04-19 03:12:00,AGT003,Appel sortant,True
INT0000472,TKT013035,2024-02-09 07:35:00,AGT008,Note interne,False
INT0000473,TKT013035,2024-02-10 18:26:00,AGT008,Email client,False
INT0000474,TKT013035,2024-02-12 05:17:00,AGT008,Appel sortant,False
INT0000475,TKT013035,2024-02-13 16:08:00,AGT008,Escalade,False
INT0000476,TKT012129,2023-12-26 10:29:00,AGT005,Note interne,True
INT0000477,TKT009520,2023-07-27 16:10:00,AGT004,Note interne,False
INT0000478,TKT009520,2023-08-02 12:22:00,AGT004,Email client,False
INT0000479,TKT000865,2022-02-18 11:08:00,AGT009,Note interne,True
INT0000480,TKT002102,2022-05-09 16:25:00,AGT008,Note interne,False
INT0000481,TKT004977,2022-11-05 17:10:00,AGT008,Note interne,True
INT0000482,TKT009787,2023-08-12 11:29:00,AGT007,Note interne,True
INT0000483,TKT009787,2023-08-17 13:14:00,AGT007,Email client,False
INT0000484,TKT005699,2022-12-12 15:33:00,AGT002,Note interne,True
INT0000485,TKT009237,2023-07-09 15:48:00,AGT011,Note interne,True
INT0000486,TKT007727,2023-04-07 10:43:00,AGT005,Note interne,True
INT0000487,TKT011732,2023-12-06 14:12:00,AGT009,Note interne,False
INT0000488,TKT003998,2022-09-06 20:47:00,AGT010,Note interne,True
INT0000489,TKT011219,2023-11-12 10:59:00,AGT002,Note interne,False
INT0000490,TKT011219,2023-11-14 20:05:00,AGT002,Email client,True
INT0000491,TKT012867,2024-01-30 07:07:00,AGT009,Note interne,True
INT0000492,TKT012867,2024-02-05 18:31:00,AGT009,Email client,True
INT0000493,TKT000795,2022-02-15 11:04:00,AGT011,Note interne,False
INT0000494,TKT000274,2022-01-16 13:52:00,AGT003,Note interne,False
INT0000495,TKT000274,2022-01-27 19:30:00,AGT003,Email client,False
INT0000496,TKT000274,2022-02-08 01:08:00,AGT003,Appel sortant,True
INT0000497,TKT013378,2024-03-02 11:28:00,AGT003,Note interne,False
INT0000498,TKT013378,2024-03-03 23:32:00,AGT003,Email client,True
INT0000499,TKT013378,2024-03-05 11:36:00,AGT003,Appel sortant,True
INT0000500,TKT009145,2023-07-04 14:22:00,AGT001,Note interne,False
INT0000501,TKT009145,2023-07-04 20:20:30,AGT001,Email client,True
INT0000502,TKT009145,2023-07-05 02:19:00,AGT001,Appel sortant,False
INT0000503,TKT009145,2023-07-05 08:17:30,AGT001,Escalade,True
INT0000504,TKT000907,2022-02-21 17:14:00,AGT007,Note interne,True
INT0000505,TKT000907,2022-02-22 14:44:00,AGT007,Email client,True
INT0000506,TKT000907,2022-02-23 12:14:00,AGT007,Appel sortant,False
INT0000507,TKT002288,2022-05-20 13:13:00,AGT002,Note interne,True
INT0000508,TKT015208,2024-06-26 15:19:00,AGT001,Note interne,True
INT0000509,TKT015208,2024-07-01 08:47:00,AGT001,Email client,False
INT0000510,TKT015208,2024-07-06 02:15:00,AGT001,Appel sortant,True
INT0000511,TKT000629,2022-02-03 03:47:00,AGT008,Note interne,True
INT0000512,TKT000629,2022-02-03 14:24:12,AGT008,Email client,False
INT0000513,TKT000629,2022-02-04 01:01:24,AGT008,Appel sortant,True
INT0000514,TKT000629,2022-02-04 11:38:36,AGT008,Escalade,True
INT0000515,TKT000629,2022-02-04 22:15:48,AGT008,Résolution,False
INT0000516,TKT000406,2022-01-23 15:52:00,AGT004,Note interne,False
INT0000517,TKT000406,2022-01-27 10:49:00,AGT004,Email client,False
INT0000518,TKT010184,2023-09-06 22:13:00,AGT006,Note interne,False
INT0000519,TKT007700,2023-04-05 11:36:00,AGT008,Note interne,False
INT0000520,TKT011520,2023-11-25 14:33:00,AGT010,Note interne,False
INT0000521,TKT011520,2023-11-30 01:10:12,AGT010,Email client,True
INT0000522,TKT011520,2023-12-04 11:47:24,AGT010,Appel sortant,True
INT0000523,TKT011520,2023-12-08 22:24:36,AGT010,Escalade,False
INT0000524,TKT011520,2023-12-13 09:01:48,AGT010,Résolution,False
INT0000525,TKT000881,2022-02-20 11:41:00,AGT012,Note interne,False
INT0000526,TKT002109,2022-05-09 16:55:00,AGT011,Note interne,True
INT0000527,TKT004046,2022-09-08 07:42:00,AGT002,Note interne,True
INT0000528,TKT004046,2022-09-15 15:45:00,AGT002,Email client,True
INT0000529,TKT004046,2022-09-22 23:48:00,AGT002,Appel sortant,True
INT0000530,TKT004046,2022-09-30 07:51:00,AGT002,Escalade,False
INT0000531,TKT012790,2024-01-26 17:22:00,AGT006,Note interne,True
INT0000532,TKT012790,2024-01-30 03:07:36,AGT006,Email client,True
INT0000533,TKT012790,2024-02-02 12:53:12,AGT006,Appel sortant,True
INT0000534,TKT012790,2024-02-05 22:38:48,AGT006,Escalade,True
INT0000535,TKT012790,2024-02-09 08:24:24,AGT006,Résolution,True
INT0000536,TKT001212,2022-03-12 15:08:00,AGT008,Note interne,False
INT0000537,TKT001212,2022-03-14 08:54:30,AGT008,Email client,True
INT0000538,TKT001212,2022-03-16 02:41:00,AGT008,Appel sortant,False
INT0000539,TKT001212,2022-03-17 20:27:30,AGT008,Escalade,True
INT0000540,TKT013029,2024-02-08 15:20:00,AGT005,Note interne,False
INT0000541,TKT013029,2024-02-09 01:53:00,AGT005,Email client,True
INT0000542,TKT010600,2023-10-04 18:35:00,AGT005,Note interne,False
INT0000543,TKT010600,2023-10-04 21:11:00,AGT005,Email client,False
INT0000544,TKT003009,2022-07-04 13:29:00,AGT007,Note interne,False
INT0000545,TKT014343,2024-05-04 18:41:00,AGT012,Note interne,False
INT0000546,TKT001863,2022-04-23 12:39:00,AGT006,Note interne,False
INT0000547,TKT001863,2022-04-24 16:18:00,AGT006,Email client,True
INT0000548,TKT006880,2023-02-10 03:40:00,AGT012,Note interne,True
INT0000549,TKT006880,2023-02-15 03:22:00,AGT012,Email client,False
INT0000550,TKT004285,2022-09-24 12:11:00,AGT001,Note interne,True
INT0000551,TKT011818,2023-12-11 09:16:00,AGT006,Note interne,True
INT0000552,TKT011818,2023-12-13 17:16:00,AGT006,Email client,True
INT0000553,TKT014459,2024-05-10 09:56:00,AGT010,Note interne,True
INT0000554,TKT014459,2024-05-18 14:11:00,AGT010,Email client,False
INT0000555,TKT004346,2022-09-29 10:42:00,AGT005,Note interne,False
INT0000556,TKT004346,2022-10-01 14:26:00,AGT005,Email client,True
INT0000557,TKT004346,2022-10-03 18:10:00,AGT005,Appel sortant,False
INT0000558,TKT005899,2022-12-21 14:59:00,AGT006,Note interne,False
INT0000559,TKT005899,2022-12-22 01:53:00,AGT006,Email client,False
INT0000560,TKT011277,2023-11-15 16:43:00,AGT005,Note interne,True
INT0000561,TKT011277,2023-11-20 05:58:00,AGT005,Email client,True
INT0000562,TKT002542,2022-06-06 11:53:00,AGT008,Note interne,False
INT0000563,TKT004569,2022-10-13 18:56:00,AGT002,Note interne,False
INT0000564,TKT001347,2022-03-21 12:38:00,AGT011,Note interne,False
INT0000565,TKT001347,2022-03-23 05:47:00,AGT011,Email client,True
INT0000566,TKT009554,2023-07-29 09:05:00,AGT007,Note interne,True
INT0000567,TKT002923,2022-06-29 20:28:00,AGT003,Note interne,True
INT0000568,TKT002695,2022-06-15 02:05:00,AGT009,Note interne,False
INT0000569,TKT002695,2022-06-18 00:56:00,AGT009,Email client,True
INT0000570,TKT007037,2023-02-21 12:21:00,AGT011,Note interne,False
INT0000571,TKT007037,2023-03-03 13:24:00,AGT011,Email client,True
INT0000572,TKT014983,2024-06-12 08:02:00,AGT001,Note interne,False
INT0000573,TKT014983,2024-06-14 12:24:00,AGT001,Email client,False
INT0000574,TKT014983,2024-06-16 16:46:00,AGT001,Appel sortant,False
INT0000575,TKT011408,2023-11-21 17:32:00,AGT011,Note interne,True
INT0000576,TKT011408,2023-11-22 10:02:00,AGT011,Email client,False
INT0000577,TKT005326,2022-11-23 19:51:00,AGT003,Note interne,True
INT0000578,TKT005326,2022-12-01 18:17:00,AGT003,Email client,False
INT0000579,TKT005326,2022-12-09 16:43:00,AGT003,Appel sortant,True
INT0000580,TKT009659,2023-08-05 01:50:00,AGT001,Note interne,True
INT0000581,TKT009659,2023-08-09 06:53:00,AGT001,Email client,True
INT0000582,TKT001003,2022-02-27 09:04:00,AGT001,Note interne,True
INT0000583,TKT009413,2023-07-21 10:57:00,AGT012,Note interne,False
INT0000584,TKT008033,2023-04-28 07:17:00,AGT004,Note interne,False
INT0000585,TKT008033,2023-05-01 12:56:00,AGT004,Email client,False
INT0000586,TKT012262,2024-01-01 12:58:00,AGT008,Note interne,True
INT0000587,TKT012262,2024-01-10 01:01:00,AGT008,Email client,True
INT0000588,TKT006872,2023-02-09 16:55:00,AGT009,Note interne,False
INT0000589,TKT006872,2023-02-13 02:37:00,AGT009,Email client,True
INT0000590,TKT006872,2023-02-16 12:19:00,AGT009,Appel sortant,True
INT0000591,TKT006872,2023-02-19 22:01:00,AGT009,Escalade,False
INT0000592,TKT011249,2023-11-14 10:58:00,AGT008,Note interne,False
INT0000593,TKT011249,2023-11-20 04:53:30,AGT008,Email client,False
INT0000594,TKT011249,2023-11-25 22:49:00,AGT008,Appel sortant,False
INT0000595,TKT011249,2023-12-01 16:44:30,AGT008,Escalade,True
INT0000596,TKT006155,2023-01-03 12:51:00,AGT010,Note interne,False
INT0000597,TKT006155,2023-01-04 07:03:00,AGT010,Email client,True
INT0000598,TKT006155,2023-01-05 01:15:00,AGT010,Appel sortant,False
INT0000599,TKT007197,2023-03-02 12:02:00,AGT001,Note interne,False
INT0000600,TKT007197,2023-03-03 18:54:30,AGT001,Email client,True
INT0000601,TKT007197,2023-03-05 01:47:00,AGT001,Appel sortant,True
INT0000602,TKT007197,2023-03-06 08:39:30,AGT001,Escalade,False
INT0000603,TKT002545,2022-06-06 15:32:00,AGT011,Note interne,False
INT0000604,TKT002545,2022-06-27 06:26:00,AGT011,Email client,False
INT0000605,TKT006126,2023-01-02 11:57:00,AGT002,Note interne,True
INT0000606,TKT007887,2023-04-18 14:58:00,AGT005,Note interne,False
INT0000607,TKT011816,2023-12-11 14:00:00,AGT010,Note interne,False
INT0000608,TKT005689,2022-12-11 09:58:00,AGT002,Note interne,True
INT0000609,TKT012202,2023-12-29 19:29:00,AGT011,Note interne,False
INT0000610,TKT012202,2024-01-04 11:15:30,AGT011,Email client,True
INT0000611,TKT012202,2024-01-10 03:02:00,AGT011,Appel sortant,False
INT0000612,TKT012202,2024-01-15 18:48:30,AGT011,Escalade,False
INT0000613,TKT012852,2024-01-30 15:34:00,AGT002,Note interne,True
INT0000614,TKT012852,2024-02-03 05:07:00,AGT002,Email client,False
INT0000615,TKT014746,2024-05-29 20:31:00,AGT010,Note interne,False
INT0000616,TKT004169,2022-09-17 10:58:00,AGT001,Note interne,True
INT0000617,TKT004169,2022-10-03 13:42:00,AGT001,Email client,True
INT0000618,TKT004169,2022-10-19 16:26:00,AGT001,Appel sortant,True
INT0000619,TKT002432,2022-05-31 10:39:00,AGT006,Note interne,True
INT0000620,TKT002432,2022-05-31 20:18:36,AGT006,Email client,True
INT0000621,TKT002432,2022-06-01 05:58:12,AGT006,Appel sortant,False
INT0000622,TKT002432,2022-06-01 15:37:48,AGT006,Escalade,True
INT0000623,TKT002432,2022-06-02 01:17:24,AGT006,Résolution,False
INT0000624,TKT003006,2022-07-04 08:29:00,AGT007,Note interne,True
INT0000625,TKT001151,2022-03-09 07:36:00,AGT003,Note interne,False
INT0000626,TKT013425,2024-03-05 14:23:00,AGT003,Note interne,False
INT0000627,TKT011718,2023-12-05 14:49:00,AGT008,Note interne,False
INT0000628,TKT011718,2023-12-06 14:19:00,AGT008,Email client,True
INT0000629,TKT003304,2022-07-23 12:44:00,AGT009,Note interne,True
INT0000630,TKT003304,2022-08-02 10:18:00,AGT009,Email client,False
INT0000631,TKT003304,2022-08-12 07:52:00,AGT009,Appel sortant,False
INT0000632,TKT014986,2024-06-13 19:06:00,AGT004,Note interne,False
INT0000633,TKT005706,2022-12-12 14:55:00,AGT002,Note interne,False
INT0000634,TKT005706,2022-12-15 20:41:00,AGT002,Email client,True
INT0000635,TKT005706,2022-12-19 02:27:00,AGT002,Appel sortant,True
INT0000636,TKT004971,2022-11-05 15:54:00,AGT008,Note interne,False
INT0000637,TKT004971,2022-11-14 09:18:00,AGT008,Email client,False
INT0000638,TKT012878,2024-01-30 13:06:00,AGT012,Note interne,True
INT0000639,TKT010569,2023-10-02 19:39:00,AGT010,Note interne,False
INT0000640,TKT007205,2023-03-03 16:49:00,AGT010,Note interne,True
INT0000641,TKT002979,2022-07-03 10:42:00,AGT003,Note interne,True
INT0000642,TKT002979,2022-07-09 03:38:00,AGT003,Email client,True
INT0000643,TKT002979,2022-07-14 20:34:00,AGT003,Appel sortant,False
INT0000644,TKT013231,2024-02-21 21:07:00,AGT008,Note interne,False
INT0000645,TKT013231,2024-02-24 23:49:00,AGT008,Email client,True
INT0000646,TKT013231,2024-02-28 02:31:00,AGT008,Appel sortant,True
INT0000647,TKT007439,2023-03-19 11:11:00,AGT007,Note interne,False
INT0000648,TKT007439,2023-03-21 04:59:00,AGT007,Email client,False
INT0000649,TKT007439,2023-03-22 22:47:00,AGT007,Appel sortant,False
INT0000650,TKT002452,2022-06-01 11:43:00,AGT006,Note interne,False
INT0000651,TKT002452,2022-06-02 05:37:00,AGT006,Email client,True
INT0000652,TKT002452,2022-06-02 23:31:00,AGT006,Appel sortant,False
INT0000653,TKT002452,2022-06-03 17:25:00,AGT006,Escalade,False
INT0000654,TKT002452,2022-06-04 11:19:00,AGT006,Résolution,False
INT0000655,TKT012993,2024-02-06 12:19:00,AGT002,Note interne,False
INT0000656,TKT012993,2024-02-07 09:01:00,AGT002,Email client,False
INT0000657,TKT012993,2024-02-08 05:43:00,AGT002,Appel sortant,False
INT0000658,TKT012993,2024-02-09 02:25:00,AGT002,Escalade,True
INT0000659,TKT011212,2023-11-11 09:23:00,AGT003,Note interne,True
INT0000660,TKT011527,2023-11-26 14:39:00,AGT004,Note interne,False
INT0000661,TKT010080,2023-08-31 16:23:00,AGT012,Note interne,False
INT0000662,TKT010080,2023-09-01 00:55:00,AGT012,Email client,False
INT0000663,TKT010080,2023-09-01 09:27:00,AGT012,Appel sortant,False
INT0000664,TKT003716,2022-08-19 10:26:00,AGT001,Note interne,False
INT0000665,TKT003716,2022-08-24 03:59:00,AGT001,Email client,True
INT0000666,TKT010434,2023-09-23 03:12:00,AGT009,Note interne,False
INT0000667,TKT004465,2022-10-07 18:02:00,AGT006,Note interne,False
INT0000668,TKT000565,2022-01-31 16:25:00,AGT001,Note interne,False
INT0000669,TKT000565,2022-01-31 23:01:00,AGT001,Email client,True
INT0000670,TKT010507,2023-09-27 16:42:00,AGT007,Note interne,False
INT0000671,TKT010507,2023-09-29 07:56:00,AGT007,Email client,True
INT0000672,TKT010507,2023-09-30 23:10:00,AGT007,Appel sortant,False
INT0000673,TKT001479,2022-03-29 15:56:00,AGT010,Note interne,True
INT0000674,TKT010430,2023-09-22 10:21:00,AGT007,Note interne,False
INT0000675,TKT008660,2023-06-06 13:37:00,AGT007,Note interne,False
INT0000676,TKT013539,2024-03-13 10:51:00,AGT010,Note interne,False
INT0000677,TKT013539,2024-03-14 21:21:00,AGT010,Email client,False
