id_consommation,date,id_medicament,id_service,quantite_consommee,cout_euro
CONSO000481,2022-01-09,MED009,SRV002,7,12.6
CONSO000482,2022-01-09,MED010,SRV002,8,33.6
CONSO000483,2022-01-09,MED014,SRV002,4,88.0
CONSO000484,2022-01-09,MED025,SRV002,4,15.2
CONSO000485,2022-01-09,MED002,SRV002,4,3.2
CONSO000486,2022-01-09,MED020,SRV003,7,22.4
CONSO000487,2022-01-09,MED002,SRV003,6,4.8
CONSO000488,2022-01-09,MED015,SRV003,4,22.0
CONSO000489,2022-01-09,MED007,SRV003,8,68.0
CONSO000490,2022-01-09,MED022,SRV003,5,4.5
CONSO000491,2022-01-09,MED001,SRV003,3,7.5
CONSO000492,2022-01-09,MED011,SRV004,9,108.0
CONSO000493,2022-01-09,MED014,SRV004,9,198.0
CONSO000494,2022-01-09,MED012,SRV004,4,74.0
CONSO000495,2022-01-09,MED013,SRV004,6,40.8
CONSO000496,2022-01-09,MED002,SRV004,8,6.4
CONSO000497,2022-01-09,MED009,SRV004,3,5.4
CONSO000498,2022-01-09,MED004,SRV005,16,24.0
CONSO000499,2022-01-09,MED008,SRV005,9,405.0
CONSO000500,2022-01-09,MED005,SRV005,5,16.0
CONSO000501,2022-01-09,MED010,SRV005,6,25.2
CONSO000502,2022-01-09,MED002,SRV005,6,4.8
CONSO000503,2022-01-09,MED007,SRV006,8,68.0
CONSO000504,2022-01-09,MED001,SRV006,6,15.0
CONSO000505,2022-01-09,MED013,SRV006,4,27.2
CONSO000506,2022-01-09,MED015,SRV006,3,16.5
CONSO000507,2022-01-09,MED002,SRV006,5,4.0
CONSO000508,2022-01-09,MED012,SRV007,6,111.0
CONSO000509,2022-01-09,MED014,SRV007,11,242.0
CONSO000510,2022-01-09,MED013,SRV007,8,54.4
CONSO000511,2022-01-09,MED008,SRV007,7,315.0
CONSO000512,2022-01-09,MED023,SRV007,2,170.0
CONSO000513,2022-01-09,MED024,SRV007,3,105.0
CONSO000514,2022-01-09,MED011,SRV007,4,48.0
CONSO000515,2022-01-09,MED023,SRV008,4,340.0
CONSO000516,2022-01-09,MED013,SRV008,8,54.4
CONSO000517,2022-01-09,MED012,SRV008,6,111.0
CONSO000518,2022-01-09,MED024,SRV008,3,105.0
CONSO000519,2022-01-09,MED002,SRV008,7,5.6
CONSO000520,2022-01-09,MED014,SRV008,5,110.0
CONSO000521,2022-01-09,MED002,SRV009,5,4.0
CONSO000522,2022-01-09,MED005,SRV009,6,19.2
CONSO000523,2022-01-09,MED017,SRV009,4,16.4
CONSO000524,2022-01-09,MED009,SRV009,4,7.2
CONSO000525,2022-01-09,MED010,SRV009,4,16.8
CONSO000526,2022-01-09,MED002,SRV010,6,4.8
CONSO000527,2022-01-09,MED022,SRV010,5,4.5
CONSO000528,2022-01-09,MED021,SRV010,5,5.5
CONSO000529,2022-01-09,MED001,SRV010,4,10.0
CONSO000530,2022-01-09,MED013,SRV010,3,20.4
CONSO000531,2022-01-09,MED014,SRV010,6,132.0
CONSO000532,2022-01-10,MED001,SRV001,7,17.5
CONSO000533,2022-01-10,MED002,SRV001,18,14.4
CONSO000534,2022-01-10,MED003,SRV001,10,12.0
CONSO000535,2022-01-10,MED011,SRV001,6,72.0
CONSO000536,2022-01-10,MED013,SRV001,6,40.8
CONSO000537,2022-01-10,MED019,SRV001,4,19.2
CONSO000538,2022-01-10,MED017,SRV001,3,12.3
CONSO000539,2022-01-10,MED005,SRV002,17,54.4
CONSO000540,2022-01-10,MED009,SRV002,9,16.2
CONSO000541,2022-01-10,MED010,SRV002,14,58.8
CONSO000542,2022-01-10,MED014,SRV002,6,132.0
CONSO000543,2022-01-10,MED025,SRV002,6,22.8
CONSO000544,2022-01-10,MED002,SRV002,7,5.6
CONSO000545,2022-01-10,MED020,SRV003,7,22.4
CONSO000546,2022-01-10,MED002,SRV003,8,6.4
CONSO000547,2022-01-10,MED015,SRV003,8,44.0
CONSO000548,2022-01-10,MED007,SRV003,8,68.0
CONSO000549,2022-01-10,MED022,SRV003,6,5.4
CONSO000550,2022-01-10,MED001,SRV003,4,10.0
CONSO000551,2022-01-10,MED011,SRV004,10,120.0
CONSO000552,2022-01-10,MED014,SRV004,12,264.0
CONSO000553,2022-01-10,MED012,SRV004,7,129.5
CONSO000554,2022-01-10,MED013,SRV004,7,47.6
CONSO000555,2022-01-10,MED002,SRV004,10,8.0
CONSO000556,2022-01-10,MED009,SRV004,4,7.2
CONSO000557,2022-01-10,MED004,SRV005,20,30.0
CONSO000558,2022-01-10,MED008,SRV005,14,630.0
CONSO000559,2022-01-10,MED005,SRV005,10,32.0
CONSO000560,2022-01-10,MED010,SRV005,7,29.4
CONSO000561,2022-01-10,MED002,SRV005,6,4.8
CONSO000562,2022-01-10,MED007,SRV006,19,161.5
CONSO000563,2022-01-10,MED001,SRV006,8,20.0
CONSO000564,2022-01-10,MED013,SRV006,5,34.0
CONSO000565,2022-01-10,MED015,SRV006,5,27.5
CONSO000566,2022-01-10,MED002,SRV006,7,5.6
CONSO000567,2022-01-10,MED012,SRV007,6,111.0
CONSO000568,2022-01-10,MED014,SRV007,12,264.0
CONSO000569,2022-01-10,MED013,SRV007,9,61.2
CONSO000570,2022-01-10,MED008,SRV007,9,405.0
CONSO000571,2022-01-10,MED023,SRV007,3,255.0
CONSO000572,2022-01-10,MED024,SRV007,6,210.0
CONSO000573,2022-01-10,MED011,SRV007,7,84.0
CONSO000574,2022-01-10,MED023,SRV008,6,510.0
CONSO000575,2022-01-10,MED013,SRV008,11,74.8
CONSO000576,2022-01-10,MED012,SRV008,5,92.5
CONSO000577,2022-01-10,MED024,SRV008,5,175.0
CONSO000578,2022-01-10,MED002,SRV008,11,8.8
CONSO000579,2022-01-10,MED014,SRV008,4,88.0
CONSO000580,2022-01-10,MED002,SRV009,11,8.8
CONSO000581,2022-01-10,MED005,SRV009,7,22.4
CONSO000582,2022-01-10,MED017,SRV009,5,20.5
CONSO000583,2022-01-10,MED009,SRV009,5,9.0
CONSO000584,2022-01-10,MED010,SRV009,8,33.6
CONSO000585,2022-01-10,MED002,SRV010,12,9.6
CONSO000586,2022-01-10,MED022,SRV010,10,9.0
CONSO000587,2022-01-10,MED021,SRV010,7,7.7
CONSO000588,2022-01-10,MED001,SRV010,5,12.5
CONSO000589,2022-01-10,MED013,SRV010,5,34.0
CONSO000590,2022-01-10,MED014,SRV010,6,132.0
CONSO000591,2022-01-11,MED001,SRV001,10,25.0
CONSO000592,2022-01-11,MED002,SRV001,17,13.6
CONSO000593,2022-01-11,MED003,SRV001,13,15.6
CONSO000594,2022-01-11,MED011,SRV001,7,84.0
CONSO000595,2022-01-11,MED013,SRV001,7,47.6
CONSO000596,2022-01-11,MED019,SRV001,4,19.2
CONSO000597,2022-01-11,MED017,SRV001,3,12.3
CONSO000598,2022-01-11,MED005,SRV002,12,38.4
CONSO000599,2022-01-11,MED009,SRV002,9,16.2
CONSO000600,2022-01-11,MED010,SRV002,13,54.6
CONSO000601,2022-01-11,MED014,SRV002,8,176.0
CONSO000602,2022-01-11,MED025,SRV002,5,19.0
CONSO000603,2022-01-11,MED002,SRV002,7,5.6
CONSO000604,2022-01-11,MED020,SRV003,15,48.0
CONSO000605,2022-01-11,MED002,SRV003,10,8.0
CONSO000606,2022-01-11,MED015,SRV003,9,49.5
CONSO000607,2022-01-11,MED007,SRV003,7,59.5
CONSO000608,2022-01-11,MED022,SRV003,5,4.5
CONSO000609,2022-01-11,MED001,SRV003,3,7.5
CONSO000610,2022-01-11,MED011,SRV004,12,144.0
CONSO000611,2022-01-11,MED014,SRV004,13,286.0
CONSO000612,2022-01-11,MED012,SRV004,6,111.0
CONSO000613,2022-01-11,MED013,SRV004,7,47.6
CONSO000614,2022-01-11,MED002,SRV004,8,6.4
CONSO000615,2022-01-11,MED009,SRV004,6,10.8
CONSO000616,2022-01-11,MED004,SRV005,23,34.5
CONSO000617,2022-01-11,MED008,SRV005,15,675.0
CONSO000618,2022-01-11,MED005,SRV005,11,35.2
CONSO000619,2022-01-11,MED010,SRV005,8,33.6
CONSO000620,2022-01-11,MED002,SRV005,6,4.8
CONSO000621,2022-01-11,MED007,SRV006,13,110.5
CONSO000622,2022-01-11,MED001,SRV006,8,20.0
CONSO000623,2022-01-11,MED013,SRV006,8,54.4
CONSO000624,2022-01-11,MED015,SRV006,6,33.0
CONSO000625,2022-01-11,MED002,SRV006,9,7.2
CONSO000626,2022-01-11,MED012,SRV007,9,166.5
CONSO000627,2022-01-11,MED014,SRV007,12,264.0
CONSO000628,2022-01-11,MED013,SRV007,12,81.6
CONSO000629,2022-01-11,MED008,SRV007,10,450.0
CONSO000630,2022-01-11,MED023,SRV007,4,340.0
CONSO000631,2022-01-11,MED024,SRV007,3,105.0
CONSO000632,2022-01-11,MED011,SRV007,9,108.0
CONSO000633,2022-01-11,MED023,SRV008,6,510.0
CONSO000634,2022-01-11,MED013,SRV008,9,61.2
CONSO000635,2022-01-11,MED012,SRV008,6,111.0
CONSO000636,2022-01-11,MED024,SRV008,3,105.0
CONSO000637,2022-01-11,MED002,SRV008,11,8.8
CONSO000638,2022-01-11,MED014,SRV008,6,132.0
CONSO000639,2022-01-11,MED002,SRV009,8,6.4
CONSO000640,2022-01-11,MED005,SRV009,6,19.2
CONSO000641,2022-01-11,MED017,SRV009,5,20.5
CONSO000642,2022-01-11,MED009,SRV009,6,10.8
CONSO000643,2022-01-11,MED010,SRV009,6,25.2
CONSO000644,2022-01-11,MED002,SRV010,9,7.2
CONSO000645,2022-01-11,MED022,SRV010,9,8.1
CONSO000646,2022-01-11,MED021,SRV010,7,7.7
CONSO000647,2022-01-11,MED001,SRV010,3,7.5
CONSO000648,2022-01-11,MED013,SRV010,4,27.2
CONSO000649,2022-01-11,MED014,SRV010,7,154.0
CONSO000650,2022-01-12,MED001,SRV001,11,27.5
CONSO000651,2022-01-12,MED002,SRV001,24,19.2
CONSO000652,2022-01-12,MED003,SRV001,14,16.8
CONSO000653,2022-01-12,MED011,SRV001,7,84.0
CONSO000654,2022-01-12,MED013,SRV001,5,34.0
CONSO000655,2022-01-12,MED019,SRV001,6,28.8
CONSO000656,2022-01-12,MED017,SRV001,3,12.3
CONSO000657,2022-01-12,MED005,SRV002,15,48.0
CONSO000658,2022-01-12,MED009,SRV002,9,16.2
CONSO000659,2022-01-12,MED010,SRV002,12,50.4
CONSO000660,2022-01-12,MED014,SRV002,7,154.0
CONSO000661,2022-01-12,MED025,SRV002,5,19.0
CONSO000662,2022-01-12,MED002,SRV002,5,4.0
CONSO000663,2022-01-12,MED020,SRV003,12,38.4
CONSO000664,2022-01-12,MED002,SRV003,9,7.2
CONSO000665,2022-01-12,MED015,SRV003,6,33.0
CONSO000666,2022-01-12,MED007,SRV003,8,68.0
CONSO000667,2022-01-12,MED022,SRV003,6,5.4
CONSO000668,2022-01-12,MED001,SRV003,6,15.0
CONSO000669,2022-01-12,MED011,SRV004,6,72.0
CONSO000670,2022-01-12,MED014,SRV004,14,308.0
CONSO000671,2022-01-12,MED012,SRV004,7,129.5
CONSO000672,2022-01-12,MED013,SRV004,5,34.0
CONSO000673,2022-01-12,MED002,SRV004,9,7.2
CONSO000674,2022-01-12,MED009,SRV004,4,7.2
CONSO000675,2022-01-12,MED004,SRV005,17,25.5
CONSO000676,2022-01-12,MED008,SRV005,13,585.0
CONSO000677,2022-01-12,MED005,SRV005,8,25.6
CONSO000678,2022-01-12,MED010,SRV005,9,37.8
CONSO000679,2022-01-12,MED002,SRV005,7,5.6
CONSO000680,2022-01-12,MED007,SRV006,17,144.5
CONSO000681,2022-01-12,MED001,SRV006,8,20.0
CONSO000682,2022-01-12,MED013,SRV006,5,34.0
CONSO000683,2022-01-12,MED015,SRV006,4,22.0
CONSO000684,2022-01-12,MED002,SRV006,8,6.4
CONSO000685,2022-01-12,MED012,SRV007,8,148.0
CONSO000686,2022-01-12,MED014,SRV007,16,352.0
CONSO000687,2022-01-12,MED013,SRV007,12,81.6
CONSO000688,2022-01-12,MED008,SRV007,9,405.0
CONSO000689,2022-01-12,MED023,SRV007,4,340.0
CONSO000690,2022-01-12,MED024,SRV007,5,175.0
CONSO000691,2022-01-12,MED011,SRV007,7,84.0
CONSO000692,2022-01-12,MED023,SRV008,7,595.0
CONSO000693,2022-01-12,MED013,SRV008,8,54.4
CONSO000694,2022-01-12,MED012,SRV008,8,148.0
CONSO000695,2022-01-12,MED024,SRV008,5,175.0
CONSO000696,2022-01-12,MED002,SRV008,9,7.2
CONSO000697,2022-01-12,MED014,SRV008,6,132.0
CONSO000698,2022-01-12,MED002,SRV009,8,6.4
CONSO000699,2022-01-12,MED005,SRV009,8,25.6
CONSO000700,2022-01-12,MED017,SRV009,6,24.6
CONSO000701,2022-01-12,MED009,SRV009,4,7.2
CONSO000702,2022-01-12,MED010,SRV009,7,29.4
CONSO000703,2022-01-12,MED002,SRV010,11,8.8
CONSO000704,2022-01-12,MED022,SRV010,7,6.3
CONSO000705,2022-01-12,MED021,SRV010,5,5.5
CONSO000706,2022-01-12,MED001,SRV010,6,15.0
CONSO000707,2022-01-12,MED013,SRV010,4,27.2
CONSO000708,2022-01-12,MED014,SRV010,9,198.0
CONSO000709,2022-01-13,MED001,SRV001,6,15.0
CONSO000710,2022-01-13,MED002,SRV001,23,18.4
CONSO000711,2022-01-13,MED003,SRV001,12,14.4
CONSO000712,2022-01-13,MED011,SRV001,7,84.0
CONSO000713,2022-01-13,MED013,SRV001,5,34.0
CONSO000714,2022-01-13,MED019,SRV001,5,24.0
CONSO000715,2022-01-13,MED017,SRV001,3,12.3
CONSO000716,2022-01-13,MED005,SRV002,17,54.4
CONSO000717,2022-01-13,MED009,SRV002,10,18.0
CONSO000718,2022-01-13,MED010,SRV002,12,50.4
CONSO000719,2022-01-13,MED014,SRV002,7,154.0
CONSO000720,2022-01-13,MED025,SRV002,6,22.8
CONSO000721,2022-01-13,MED002,SRV002,6,4.8
CONSO000722,2022-01-13,MED020,SRV003,9,28.8
CONSO000723,2022-01-13,MED002,SRV003,8,6.4
CONSO000724,2022-01-13,MED015,SRV003,8,44.0
CONSO000725,2022-01-13,MED007,SRV003,9,76.5
CONSO000726,2022-01-13,MED022,SRV003,6,5.4
CONSO000727,2022-01-13,MED001,SRV003,5,12.5
CONSO000728,2022-01-13,MED011,SRV004,10,120.0
CONSO000729,2022-01-13,MED014,SRV004,11,242.0
CONSO000730,2022-01-13,MED012,SRV004,5,92.5
CONSO000731,2022-01-13,MED013,SRV004,7,47.6
CONSO000732,2022-01-13,MED002,SRV004,8,6.4
CONSO000733,2022-01-13,MED009,SRV004,5,9.0
CONSO000734,2022-01-13,MED004,SRV005,16,24.0
CONSO000735,2022-01-13,MED008,SRV005,17,765.0
CONSO000736,2022-01-13,MED005,SRV005,10,32.0
CONSO000737,2022-01-13,MED010,SRV005,7,29.4
CONSO000738,2022-01-13,MED002,SRV005,7,5.6
CONSO000739,2022-01-13,MED007,SRV006,18,153.0
CONSO000740,2022-01-13,MED001,SRV006,8,20.0
CONSO000741,2022-01-13,MED013,SRV006,4,27.2
CONSO000742,2022-01-13,MED015,SRV006,4,22.0
CONSO000743,2022-01-13,MED002,SRV006,6,4.8
CONSO000744,2022-01-13,MED012,SRV007,10,185.0
CONSO000745,2022-01-13,MED014,SRV007,16,352.0
CONSO000746,2022-01-13,MED013,SRV007,11,74.8
CONSO000747,2022-01-13,MED008,SRV007,10,450.0
CONSO000748,2022-01-13,MED023,SRV007,3,255.0
CONSO000749,2022-01-13,MED024,SRV007,4,140.0
CONSO000750,2022-01-13,MED011,SRV007,5,60.0
CONSO000751,2022-01-13,MED023,SRV008,5,425.0
CONSO000752,2022-01-13,MED013,SRV008,8,54.4
CONSO000753,2022-01-13,MED012,SRV008,6,111.0
CONSO000754,2022-01-13,MED024,SRV008,5,175.0
CONSO000755,2022-01-13,MED002,SRV008,8,6.4
CONSO000756,2022-01-13,MED014,SRV008,8,176.0
CONSO000757,2022-01-13,MED002,SRV009,10,8.0
CONSO000758,2022-01-13,MED005,SRV009,7,22.4
CONSO000759,2022-01-13,MED017,SRV009,5,20.5
CONSO000760,2022-01-13,MED009,SRV009,5,9.0
CONSO000761,2022-01-13,MED010,SRV009,5,21.0
CONSO000762,2022-01-13,MED002,SRV010,12,9.6
CONSO000763,2022-01-13,MED022,SRV010,13,11.7
CONSO000764,2022-01-13,MED021,SRV010,7,7.7
CONSO000765,2022-01-13,MED001,SRV010,7,17.5
CONSO000766,2022-01-13,MED013,SRV010,4,27.2
CONSO000767,2022-01-13,MED014,SRV010,7,154.0
CONSO000768,2022-01-14,MED001,SRV001,12,30.0
CONSO000769,2022-01-14,MED002,SRV001,17,13.6
CONSO000770,2022-01-14,MED003,SRV001,15,18.0
CONSO000771,2022-01-14,MED011,SRV001,8,96.0
CONSO000772,2022-01-14,MED013,SRV001,5,34.0
CONSO000773,2022-01-14,MED019,SRV001,5,24.0
CONSO000774,2022-01-14,MED017,SRV001,4,16.4
CONSO000775,2022-01-14,MED005,SRV002,16,51.2
CONSO000776,2022-01-14,MED009,SRV002,7,12.6
CONSO000777,2022-01-14,MED010,SRV002,11,46.2
CONSO000778,2022-01-14,MED014,SRV002,7,154.0
CONSO000779,2022-01-14,MED025,SRV002,6,22.8
CONSO000780,2022-01-14,MED002,SRV002,6,4.8
CONSO000781,2022-01-14,MED020,SRV003,12,38.4
CONSO000782,2022-01-14,MED002,SRV003,8,6.4
CONSO000783,2022-01-14,MED015,SRV003,7,38.5
CONSO000784,2022-01-14,MED007,SRV003,9,76.5
CONSO000785,2022-01-14,MED022,SRV003,6,5.4
CONSO000786,2022-01-14,MED001,SRV003,5,12.5
CONSO000787,2022-01-14,MED011,SRV004,11,132.0
CONSO000788,2022-01-14,MED014,SRV004,13,286.0
CONSO000789,2022-01-14,MED012,SRV004,6,111.0
CONSO000790,2022-01-14,MED013,SRV004,5,34.0
CONSO000791,2022-01-14,MED002,SRV004,10,8.0
CONSO000792,2022-01-14,MED009,SRV004,5,9.0
CONSO000793,2022-01-14,MED004,SRV005,23,34.5
CONSO000794,2022-01-14,MED008,SRV005,12,540.0
CONSO000795,2022-01-14,MED005,SRV005,8,25.6
CONSO000796,2022-01-14,MED010,SRV005,8,33.6
CONSO000797,2022-01-14,MED002,SRV005,6,4.8
CONSO000798,2022-01-14,MED007,SRV006,16,136.0
CONSO000799,2022-01-14,MED001,SRV006,7,17.5
CONSO000800,2022-01-14,MED013,SRV006,6,40.8
CONSO000801,2022-01-14,MED015,SRV006,5,27.5
CONSO000802,2022-01-14,MED002,SRV006,6,4.8
CONSO000803,2022-01-14,MED012,SRV007,10,185.0
CONSO000804,2022-01-14,MED014,SRV007,14,308.0
CONSO000805,2022-01-14,MED013,SRV007,11,74.8
CONSO000806,2022-01-14,MED008,SRV007,9,405.0
CONSO000807,2022-01-14,MED023,SRV007,3,255.0
CONSO000808,2022-01-14,MED024,SRV007,4,140.0
CONSO000809,2022-01-14,MED011,SRV007,8,96.0
CONSO000810,2022-01-14,MED023,SRV008,5,425.0
CONSO000811,2022-01-14,MED013,SRV008,9,61.2
CONSO000812,2022-01-14,MED012,SRV008,7,129.5
CONSO000813,2022-01-14,MED024,SRV008,6,210.0
CONSO000814,2022-01-14,MED002,SRV008,10,8.0
CONSO000815,2022-01-14,MED014,SRV008,7,154.0
CONSO000816,2022-01-14,MED002,SRV009,7,5.6
CONSO000817,2022-01-14,MED005,SRV009,7,22.4
CONSO000818,2022-01-14,MED017,SRV009,7,28.7
CONSO000819,2022-01-14,MED009,SRV009,5,9.0
CONSO000820,2022-01-14,MED010,SRV009,7,29.4
CONSO000821,2022-01-14,MED002,SRV010,11,8.8
CONSO000822,2022-01-14,MED022,SRV010,12,10.8
CONSO000823,2022-01-14,MED021,SRV010,10,11.0
CONSO000824,2022-01-14,MED001,SRV010,5,12.5
CONSO000825,2022-01-14,MED013,SRV010,4,27.2
CONSO000826,2022-01-14,MED014,SRV010,9,198.0
CONSO000827,2022-01-15,MED001,SRV001,9,22.5
CONSO000828,2022-01-15,MED002,SRV001,13,10.4
CONSO000829,2022-01-15,MED003,SRV001,8,9.6
CONSO000830,2022-01-15,MED011,SRV001,5,60.0
CONSO000831,2022-01-15,MED013,SRV001,3,20.4
CONSO000832,2022-01-15,MED019,SRV001,3,14.4
CONSO000833,2022-01-15,MED017,SRV001,2,8.2
CONSO000834,2022-01-15,MED005,SRV002,9,28.8
CONSO000835,2022-01-15,MED009,SRV002,7,12.6
CONSO000836,2022-01-15,MED010,SRV002,9,37.8
CONSO000837,2022-01-15,MED014,SRV002,6,132.0
CONSO000838,2022-01-15,MED025,SRV002,4,15.2
CONSO000839,2022-01-15,MED002,SRV002,5,4.0
CONSO000840,2022-01-15,MED020,SRV003,9,28.8
CONSO000841,2022-01-15,MED002,SRV003,7,5.6
CONSO000842,2022-01-15,MED015,SRV003,6,33.0
CONSO000843,2022-01-15,MED007,SRV003,5,42.5
CONSO000844,2022-01-15,MED022,SRV003,4,3.6
CONSO000845,2022-01-15,MED001,SRV003,3,7.5
CONSO000846,2022-01-15,MED011,SRV004,8,96.0
CONSO000847,2022-01-15,MED014,SRV004,9,198.0
CONSO000848,2022-01-15,MED012,SRV004,6,111.0
CONSO000849,2022-01-15,MED013,SRV004,5,34.0
CONSO000850,2022-01-15,MED002,SRV004,6,4.8
CONSO000851,2022-01-15,MED009,SRV004,3,5.4
CONSO000852,2022-01-15,MED004,SRV005,15,22.5
CONSO000853,2022-01-15,MED008,SRV005,10,450.0
CONSO000854,2022-01-15,MED005,SRV005,8,25.6
CONSO000855,2022-01-15,MED010,SRV005,6,25.2
CONSO000856,2022-01-15,MED002,SRV005,4,3.2
CONSO000857,2022-01-15,MED007,SRV006,9,76.5
CONSO000858,2022-01-15,MED001,SRV006,6,15.0
CONSO000859,2022-01-15,MED013,SRV006,4,27.2
CONSO000860,2022-01-15,MED015,SRV006,4,22.0
CONSO000861,2022-01-15,MED002,SRV006,5,4.0
CONSO000862,2022-01-15,MED012,SRV007,5,92.5
CONSO000863,2022-01-15,MED014,SRV007,13,286.0
CONSO000864,2022-01-15,MED013,SRV007,11,74.8
CONSO000865,2022-01-15,MED008,SRV007,6,270.0
CONSO000866,2022-01-15,MED023,SRV007,2,170.0
CONSO000867,2022-01-15,MED024,SRV007,3,105.0
CONSO000868,2022-01-15,MED011,SRV007,5,60.0
CONSO000869,2022-01-15,MED023,SRV008,5,425.0
CONSO000870,2022-01-15,MED013,SRV008,9,61.2
CONSO000871,2022-01-15,MED012,SRV008,5,92.5
CONSO000872,2022-01-15,MED024,SRV008,3,105.0
CONSO000873,2022-01-15,MED002,SRV008,5,4.0
CONSO000874,2022-01-15,MED014,SRV008,4,88.0
CONSO000875,2022-01-15,MED002,SRV009,7,5.6
CONSO000876,2022-01-15,MED005,SRV009,7,22.4
CONSO000877,2022-01-15,MED017,SRV009,4,16.4
CONSO000878,2022-01-15,MED009,SRV009,3,5.4
CONSO000879,2022-01-15,MED010,SRV009,4,16.8
CONSO000880,2022-01-15,MED002,SRV010,11,8.8
CONSO000881,2022-01-15,MED022,SRV010,10,9.0
CONSO000882,2022-01-15,MED021,SRV010,5,5.5
CONSO000883,2022-01-15,MED001,SRV010,4,10.0
CONSO000884,2022-01-15,MED013,SRV010,4,27.2
CONSO000885,2022-01-15,MED014,SRV010,6,132.0
CONSO000886,2022-01-16,MED001,SRV001,9,22.5
CONSO000887,2022-01-16,MED002,SRV001,15,12.0
CONSO000888,2022-01-16,MED003,SRV001,8,9.6
CONSO000889,2022-01-16,MED011,SRV001,6,72.0
CONSO000890,2022-01-16,MED013,SRV001,5,34.0
CONSO000891,2022-01-16,MED019,SRV001,4,19.2
CONSO000892,2022-01-16,MED017,SRV001,3,12.3
CONSO000893,2022-01-16,MED005,SRV002,13,41.6
CONSO000894,2022-01-16,MED009,SRV002,8,14.4
CONSO000895,2022-01-16,MED010,SRV002,11,46.2
CONSO000896,2022-01-16,MED014,SRV002,6,132.0
CONSO000897,2022-01-16,MED025,SRV002,4,15.2
CONSO000898,2022-01-16,MED002,SRV002,4,3.2
CONSO000899,2022-01-16,MED020,SRV003,11,35.2
CONSO000900,2022-01-16,MED002,SRV003,6,4.8
CONSO000901,2022-01-16,MED015,SRV003,5,27.5
CONSO000902,2022-01-16,MED007,SRV003,6,51.0
CONSO000903,2022-01-16,MED022,SRV003,4,3.6
CONSO000904,2022-01-16,MED001,SRV003,4,10.0
CONSO000905,2022-01-16,MED011,SRV004,7,84.0
CONSO000906,2022-01-16,MED014,SRV004,9,198.0
CONSO000907,2022-01-16,MED012,SRV004,3,55.5
CONSO000908,2022-01-16,MED013,SRV004,6,40.8
CONSO000909,2022-01-16,MED002,SRV004,8,6.4
CONSO000910,2022-01-16,MED009,SRV004,4,7.2
CONSO000911,2022-01-16,MED004,SRV005,16,24.0
CONSO000912,2022-01-16,MED008,SRV005,11,495.0
CONSO000913,2022-01-16,MED005,SRV005,7,22.4
CONSO000914,2022-01-16,MED010,SRV005,6,25.2
CONSO000915,2022-01-16,MED002,SRV005,4,3.2
CONSO000916,2022-01-16,MED007,SRV006,11,93.5
CONSO000917,2022-01-16,MED001,SRV006,6,15.0
CONSO000918,2022-01-16,MED013,SRV006,4,27.2
CONSO000919,2022-01-16,MED015,SRV006,3,16.5
CONSO000920,2022-01-16,MED002,SRV006,5,4.0
CONSO000921,2022-01-16,MED012,SRV007,8,148.0
CONSO000922,2022-01-16,MED014,SRV007,9,198.0
CONSO000923,2022-01-16,MED013,SRV007,9,61.2
CONSO000924,2022-01-16,MED008,SRV007,6,270.0
CONSO000925,2022-01-16,MED023,SRV007,3,255.0
CONSO000926,2022-01-16,MED024,SRV007,2,70.0
CONSO000927,2022-01-16,MED011,SRV007,5,60.0
CONSO000928,2022-01-16,MED023,SRV008,4,340.0
CONSO000929,2022-01-16,MED013,SRV008,9,61.2
CONSO000930,2022-01-16,MED012,SRV008,5,92.5
CONSO000931,2022-01-16,MED024,SRV008,3,105.0
CONSO000932,2022-01-16,MED002,SRV008,9,7.2
CONSO000933,2022-01-16,MED014,SRV008,3,66.0
CONSO000934,2022-01-16,MED002,SRV009,5,4.0
CONSO000935,2022-01-16,MED005,SRV009,6,19.2
CONSO000936,2022-01-16,MED017,SRV009,4,16.4
CONSO000937,2022-01-16,MED009,SRV009,3,5.4
CONSO000938,2022-01-16,MED010,SRV009,5,21.0
CONSO000939,2022-01-16,MED002,SRV010,9,7.2
CONSO000940,2022-01-16,MED022,SRV010,6,5.4
CONSO000941,2022-01-16,MED021,SRV010,4,4.4
CONSO000942,2022-01-16,MED001,SRV010,5,12.5
CONSO000943,2022-01-16,MED013,SRV010,4,27.2
CONSO000944,2022-01-16,MED014,SRV010,5,110.0
CONSO000945,2022-01-17,MED001,SRV001,12,30.0
CONSO000946,2022-01-17,MED002,SRV001,15,12.0
CONSO000947,2022-01-17,MED003,SRV001,9,10.8
CONSO000948,2022-01-17,MED011,SRV001,6,72.0
CONSO000949,2022-01-17,MED013,SRV001,6,40.8
CONSO000950,2022-01-17,MED019,SRV001,5,24.0
CONSO000951,2022-01-17,MED017,SRV001,3,12.3
CONSO000952,2022-01-17,MED005,SRV002,15,48.0
CONSO000953,2022-01-17,MED009,SRV002,8,14.4
CONSO000954,2022-01-17,MED010,SRV002,15,63.0
CONSO000955,2022-01-17,MED014,SRV002,7,154.0
CONSO000956,2022-01-17,MED025,SRV002,7,26.6
CONSO000957,2022-01-17,MED002,SRV002,6,4.8
CONSO000958,2022-01-17,MED020,SRV003,13,41.6
CONSO000959,2022-01-17,MED002,SRV003,10,8.0
CONSO000960,2022-01-17,MED015,SRV003,8,44.0
CONSO000961,2022-01-17,MED007,SRV003,9,76.5
