perf_id,campagne_id,date_perf,canal,impressions,clics,depenses_fcfa,conversions,revenu_genere_fcfa,ctr,cpc_fcfa,cpa_fcfa,roas,taux_conversion,jour_campagne
PRF0000239,CAM00009,2023-10-23,Email,1239,77,3178,3,15636,0.0629,41.3,1059.3,4.92,0.039,10
PRF0000240,CAM00009,2023-10-24,Email,1207,55,2701,3,10009,0.0462,49.1,900.3,3.706,0.0545,11
PRF0000241,CAM00009,2023-10-25,Email,1086,76,3145,4,15728,0.0702,41.4,786.2,5.001,0.0526,12
PRF0000242,CAM00009,2023-10-26,Email,1531,80,3151,6,12020,0.0526,39.4,525.2,3.815,0.075,13
PRF0000243,CAM00009,2023-10-27,Email,1146,81,4008,5,26175,0.0709,49.5,801.6,6.531,0.0617,14
PRF0000244,CAM00009,2023-10-28,Email,1589,105,5682,8,24648,0.0664,54.1,710.2,4.338,0.0762,15
PRF0000245,CAM00009,2023-10-29,Email,1702,86,3945,7,27097,0.051,45.9,563.6,6.869,0.0814,16
PRF0000246,CAM00009,2023-10-30,Email,1447,83,3650,6,26396,0.0578,44.0,608.3,7.232,0.0723,17
PRF0000247,CAM00009,2023-10-31,Email,2654,114,5149,6,25445,0.0432,45.2,858.2,4.942,0.0526,18
PRF0000248,CAM00009,2023-11-01,Email,2372,116,5625,8,32484,0.0493,48.5,703.1,5.775,0.069,19
PRF0000249,CAM00009,2023-11-02,Email,2616,136,5252,6,29304,0.0522,38.6,875.3,5.58,0.0441,20
PRF0000250,CAM00009,2023-11-03,Email,2925,150,5713,8,46558,0.0516,38.1,714.1,8.15,0.0533,21
PRF0000251,CAM00009,2023-11-04,Email,1524,59,2937,2,11468,0.0388,49.8,1468.5,3.905,0.0339,22
PRF0000252,CAM00009,2023-11-05,Email,2211,86,3802,6,25859,0.0391,44.2,633.7,6.801,0.0698,23
PRF0000253,CAM00009,2023-11-06,Email,2769,97,5005,7,35515,0.0353,51.6,715.0,7.096,0.0722,24
PRF0000254,CAM00009,2023-11-07,Email,1678,73,3800,4,17743,0.044,52.1,950.0,4.669,0.0548,25
PRF0000255,CAM00009,2023-11-08,Email,6469,153,5937,11,33993,0.0237,38.8,539.7,5.726,0.0719,26
PRF0000256,CAM00009,2023-11-09,Email,2723,100,5231,9,37325,0.0368,52.3,581.2,7.135,0.09,27
PRF0000257,CAM00009,2023-11-10,Email,1984,76,3880,3,16961,0.0386,51.1,1293.3,4.372,0.0395,28
PRF0000258,CAM00009,2023-11-11,Email,3319,69,3057,5,16765,0.0209,44.3,611.4,5.484,0.0725,29
PRF0000259,CAM00009,2023-11-12,Email,2012,64,2823,3,12883,0.0322,44.1,941.0,4.564,0.0469,30
PRF0000260,CAM00009,2023-11-13,Email,2444,74,3620,5,19351,0.0305,48.9,724.0,5.346,0.0676,31
PRF0000261,CAM00009,2023-11-14,Email,5925,136,5629,11,36997,0.023,41.4,511.7,6.573,0.0809,32
PRF0000262,CAM00009,2023-11-15,Email,2065,77,3186,5,26026,0.0375,41.4,637.2,8.169,0.0649,33
PRF0000263,CAM00009,2023-11-16,Email,4295,135,5893,7,41911,0.0314,43.7,841.9,7.112,0.0519,34
PRF0000264,CAM00009,2023-11-17,Email,2124,74,3362,6,19813,0.0349,45.4,560.3,5.893,0.0811,35
PRF0000265,CAM00009,2023-11-18,Email,3844,138,5977,6,44983,0.0359,43.3,996.2,7.526,0.0435,36
PRF0000266,CAM00009,2023-11-19,Email,1609,51,2891,4,17819,0.0319,56.7,722.8,6.164,0.0784,37
PRF0000267,CAM00010,2023-11-25,Facebook,662,21,4022,0,16142,0.0329,191.5,,4.013,0.0,1
PRF0000268,CAM00010,2023-11-26,Facebook,1206,27,3815,0,16102,0.0224,141.3,,4.221,0.0,2
PRF0000269,CAM00010,2023-11-27,Facebook,708,17,2449,0,8579,0.0242,144.1,,3.503,0.0,3
PRF0000270,CAM00010,2023-11-28,Facebook,1021,22,2857,0,12587,0.0217,129.9,,4.406,0.0,4
PRF0000271,CAM00010,2023-11-29,Facebook,792,21,3155,0,7285,0.027,150.2,,2.309,0.0,5
PRF0000272,CAM00010,2023-11-30,Facebook,935,30,4532,0,16935,0.0326,151.1,,3.737,0.0,6
PRF0000273,CAM00010,2023-12-01,Facebook,579,20,2588,0,6019,0.0349,129.4,,2.326,0.0,7
PRF0000274,CAM00010,2023-12-02,Facebook,1194,27,4874,0,21204,0.0231,180.5,,4.35,0.0,8
PRF0000275,CAM00010,2023-12-03,Facebook,728,23,3121,0,12137,0.0329,135.7,,3.889,0.0,9
PRF0000276,CAM00010,2023-12-04,Facebook,1063,26,3403,0,14677,0.0247,130.9,,4.313,0.0,10
PRF0000277,CAM00010,2023-12-05,Facebook,1286,28,4921,1,10969,0.0223,175.8,4921.0,2.229,0.0357,11
PRF0000278,CAM00010,2023-12-06,Facebook,1354,29,3936,0,8502,0.0215,135.7,,2.16,0.0,12
PRF0000279,CAM00010,2023-12-07,Facebook,465,15,2584,0,9294,0.0323,172.3,,3.597,0.0,13
PRF0000280,CAM00010,2023-12-08,Facebook,853,21,3325,0,8412,0.025,158.3,,2.53,0.0,14
PRF0000281,CAM00010,2023-12-09,Facebook,1130,35,5025,1,12667,0.0317,143.6,5025.0,2.521,0.0286,15
PRF0000282,CAM00010,2023-12-10,Facebook,1118,33,5074,0,14099,0.0297,153.8,,2.779,0.0,16
PRF0000283,CAM00010,2023-12-11,Facebook,854,18,2914,0,11111,0.0216,161.9,,3.813,0.0,17
PRF0000284,CAM00010,2023-12-12,Facebook,872,20,3107,0,10739,0.024,155.3,,3.456,0.0,18
PRF0000285,CAM00010,2023-12-13,Facebook,1397,35,4753,1,14725,0.0256,135.8,4753.0,3.098,0.0286,19
PRF0000286,CAM00010,2023-12-14,Facebook,1101,23,4342,0,15410,0.0215,188.8,,3.549,0.0,20
PRF0000287,CAM00010,2023-12-15,Facebook,1074,19,3044,0,12314,0.0186,160.2,,4.046,0.0,21
PRF0000288,CAM00010,2023-12-16,Facebook,950,19,3428,0,11184,0.0206,180.4,,3.263,0.0,22
PRF0000289,CAM00011,2024-01-26,Facebook,1285,25,3725,0,10707,0.0195,149.0,,2.875,0.0,1
PRF0000290,CAM00011,2024-01-27,Facebook,978,30,4836,0,21052,0.0313,161.2,,4.353,0.0,2
PRF0000291,CAM00011,2024-01-28,Facebook,1104,34,4821,1,16319,0.0309,141.8,4821.0,3.385,0.0294,3
PRF0000292,CAM00011,2024-01-29,Facebook,911,20,3417,0,14972,0.0229,170.8,,4.382,0.0,4
PRF0000293,CAM00011,2024-01-30,Facebook,880,29,3969,1,7814,0.0332,136.9,3969.0,1.969,0.0345,5
PRF0000294,CAM00011,2024-01-31,Facebook,1673,47,6641,1,16645,0.0281,141.3,6641.0,2.507,0.0213,6
PRF0000295,CAM00011,2024-02-01,Facebook,1802,39,5757,1,20275,0.0218,147.6,5757.0,3.522,0.0256,7
PRF0000296,CAM00011,2024-02-02,Facebook,1622,32,4686,0,16011,0.02,146.4,,3.417,0.0,8
PRF0000297,CAM00011,2024-02-03,Facebook,1395,26,4610,0,20580,0.019,177.3,,4.464,0.0,9
PRF0000298,CAM00011,2024-02-04,Facebook,1036,30,4411,1,15006,0.0291,147.0,4411.0,3.402,0.0333,10
PRF0000299,CAM00011,2024-02-05,Facebook,814,25,3351,0,14147,0.0309,134.0,,4.222,0.0,11
PRF0000300,CAM00011,2024-02-06,Facebook,1128,36,6432,0,20238,0.0323,178.7,,3.146,0.0,12
PRF0000301,CAM00011,2024-02-07,Facebook,1738,40,6863,1,17080,0.0233,171.6,6863.0,2.489,0.025,13
PRF0000302,CAM00011,2024-02-08,Facebook,2196,40,5454,1,19001,0.0185,136.3,5454.0,3.484,0.025,14
PRF0000303,CAM00011,2024-02-09,Facebook,1132,37,5439,0,12438,0.0328,147.0,,2.287,0.0,15
PRF0000304,CAM00011,2024-02-10,Facebook,1449,37,5414,1,13065,0.026,146.3,5414.0,2.413,0.027,16
PRF0000305,CAM00011,2024-02-11,Facebook,2724,46,5865,1,23312,0.0172,127.5,5865.0,3.975,0.0217,17
PRF0000306,CAM00011,2024-02-12,Facebook,2211,39,6635,1,24541,0.018,170.1,6635.0,3.699,0.0256,18
PRF0000307,CAM00011,2024-02-13,Facebook,2772,44,6469,1,19135,0.016,147.0,6469.0,2.958,0.0227,19
PRF0000308,CAM00011,2024-02-14,Facebook,1986,40,7131,1,14615,0.0204,178.3,7131.0,2.05,0.025,20
PRF0000309,CAM00011,2024-02-15,Facebook,2132,40,6541,1,26585,0.0188,163.5,6541.0,4.064,0.025,21
PRF0000310,CAM00011,2024-02-16,Facebook,2108,48,6121,1,17451,0.023,127.5,6121.0,2.851,0.0208,22
PRF0000311,CAM00011,2024-02-17,Facebook,1799,40,5870,1,17267,0.0226,146.8,5870.0,2.942,0.025,23
PRF0000312,CAM00011,2024-02-18,Facebook,2224,39,4963,0,15379,0.0176,127.3,,3.099,0.0,24
PRF0000313,CAM00011,2024-02-19,Facebook,2092,30,4120,0,16224,0.0146,137.3,,3.938,0.0,25
PRF0000314,CAM00011,2024-02-20,Facebook,3068,47,7093,0,22529,0.0154,150.9,,3.176,0.0,26
PRF0000315,CAM00011,2024-02-21,Facebook,1519,29,4009,1,13147,0.0195,138.2,4009.0,3.28,0.0345,27
PRF0000316,CAM00011,2024-02-22,Facebook,2303,22,4073,0,16859,0.01,185.1,,4.139,0.0,28
PRF0000317,CAM00011,2024-02-23,Facebook,2962,28,4524,1,18806,0.0095,161.6,4524.0,4.157,0.0357,29
PRF0000318,CAM00011,2024-02-24,Facebook,2031,28,4531,0,19067,0.0138,161.8,,4.208,0.0,30
PRF0000319,CAM00011,2024-02-25,Facebook,2031,22,4019,0,12344,0.0112,182.7,,3.072,0.0,31
PRF0000320,CAM00011,2024-02-26,Facebook,2307,25,3835,0,13536,0.0111,153.4,,3.53,0.0,32
PRF0000321,CAM00011,2024-02-27,Facebook,2489,29,4079,0,9449,0.0118,140.7,,2.317,0.0,33
PRF0000322,CAM00011,2024-02-28,Facebook,2522,27,4406,0,15444,0.0109,163.2,,3.505,0.0,34
PRF0000323,CAM00011,2024-02-29,Facebook,2890,28,5090,0,18640,0.0099,181.8,,3.662,0.0,35
PRF0000324,CAM00011,2024-03-01,Facebook,1898,23,3427,0,11865,0.0125,149.0,,3.462,0.0,36
PRF0000325,CAM00012,2024-01-09,Google,2026,40,8925,0,10775,0.02,223.1,,1.207,0.0,1
PRF0000326,CAM00012,2024-01-10,Google,8618,77,14656,1,29242,0.009,190.3,14656.0,1.995,0.013,2
PRF0000327,CAM00012,2024-01-11,Google,3339,56,10824,0,10161,0.017,193.3,,0.939,0.0,3
PRF0000328,CAM00012,2024-01-12,Google,2960,58,10910,0,22296,0.0197,188.1,,2.044,0.0,4
PRF0000329,CAM00012,2024-01-13,Google,3367,72,15255,1,23236,0.0215,211.9,15255.0,1.523,0.0139,5
PRF0000330,CAM00012,2024-01-14,Google,3741,59,11632,0,19893,0.0159,197.2,,1.71,0.0,6
PRF0000331,CAM00012,2024-01-15,Google,2737,56,11528,0,11350,0.0207,205.9,,0.985,0.0,7
PRF0000332,CAM00012,2024-01-16,Google,4425,55,11892,0,14406,0.0124,216.2,,1.211,0.0,8
PRF0000333,CAM00012,2024-01-17,Google,5267,78,14680,0,17852,0.0148,188.2,,1.216,0.0,9
PRF0000334,CAM00012,2024-01-18,Google,6447,64,16524,1,27406,0.0099,258.2,16524.0,1.659,0.0156,10
PRF0000335,CAM00012,2024-01-19,Google,3329,74,14632,0,12183,0.0224,197.7,,0.833,0.0,11
PRF0000336,CAM00013,2023-01-29,Facebook,1193,23,4069,0,15055,0.0195,176.9,,3.7,0.0,1
PRF0000337,CAM00013,2023-01-30,Facebook,784,27,4143,1,16251,0.0347,153.4,4143.0,3.923,0.037,2
PRF0000338,CAM00013,2023-01-31,Facebook,897,26,3861,0,14223,0.0291,148.5,,3.684,0.0,3
PRF0000339,CAM00013,2023-02-01,Facebook,706,19,3719,0,12303,0.0282,195.7,,3.308,0.0,4
PRF0000340,CAM00013,2023-02-02,Facebook,633,21,3367,0,9412,0.0334,160.3,,2.795,0.0,5
PRF0000341,CAM00013,2023-02-03,Facebook,1477,33,4832,0,17934,0.0227,146.4,,3.712,0.0,6
PRF0000342,CAM00013,2023-02-04,Facebook,648,20,2948,0,10453,0.0312,147.4,,3.546,0.0,7
PRF0000343,CAM00013,2023-02-05,Facebook,690,20,3700,0,14127,0.029,185.0,,3.818,0.0,8
PRF0000344,CAM00013,2023-02-06,Facebook,1051,20,3453,0,13587,0.0197,172.7,,3.935,0.0,9
PRF0000345,CAM00013,2023-02-07,Facebook,1188,26,3820,0,14624,0.0223,146.9,,3.828,0.0,10
PRF0000346,CAM00013,2023-02-08,Facebook,885,26,4643,0,13426,0.0304,178.6,,2.892,0.0,11
PRF0000347,CAM00013,2023-02-09,Facebook,1074,23,4286,0,14096,0.0216,186.3,,3.289,0.0,12
PRF0000348,CAM00013,2023-02-10,Facebook,1065,36,4850,1,19549,0.0344,134.7,4850.0,4.031,0.0278,13
PRF0000349,CAM00013,2023-02-11,Facebook,1141,22,4128,0,16848,0.0198,187.6,,4.081,0.0,14
PRF0000350,CAM00013,2023-02-12,Facebook,625,18,2837,0,8877,0.0299,157.6,,3.129,0.0,15
PRF0000351,CAM00013,2023-02-13,Facebook,791,24,3430,0,8742,0.031,142.9,,2.549,0.0,16
PRF0000352,CAM00013,2023-02-14,Facebook,1000,19,3188,0,9741,0.0194,167.8,,3.056,0.0,17
PRF0000353,CAM00013,2023-02-15,Facebook,1659,34,4328,0,14266,0.0206,127.3,,3.296,0.0,18
PRF0000354,CAM00013,2023-02-16,Facebook,750,16,2370,0,9687,0.022,148.1,,4.087,0.0,19
PRF0000355,CAM00013,2023-02-17,Facebook,1340,23,3921,0,15612,0.0176,170.5,,3.982,0.0,20
PRF0000356,CAM00013,2023-02-18,Facebook,1367,26,3731,0,9586,0.0194,143.5,,2.569,0.0,21
PRF0000357,CAM00013,2023-02-19,Facebook,1351,26,4253,0,18980,0.0194,163.6,,4.463,0.0,22
PRF0000358,CAM00013,2023-02-20,Facebook,1159,14,2127,0,6373,0.0124,151.9,,2.996,0.0,23
PRF0000359,CAM00013,2023-02-21,Facebook,1374,21,4015,0,10418,0.0158,191.2,,2.595,0.0,24
PRF0000360,CAM00013,2023-02-22,Facebook,1912,22,3830,0,16135,0.0118,174.1,,4.213,0.0,25
PRF0000361,CAM00013,2023-02-23,Facebook,2189,26,3774,1,8218,0.012,145.2,3774.0,2.178,0.0385,26
PRF0000362,CAM00013,2023-02-24,Facebook,1107,22,3681,0,13667,0.02,167.3,,3.713,0.0,27
PRF0000363,CAM00013,2023-02-25,Facebook,1108,20,3404,0,14586,0.0186,170.2,,4.285,0.0,28
PRF0000364,CAM00013,2023-02-26,Facebook,1095,18,3292,0,9135,0.0173,182.9,,2.775,0.0,29
PRF0000365,CAM00013,2023-02-27,Facebook,813,12,2304,0,6447,0.0155,192.0,,2.798,0.0,30
PRF0000366,CAM00013,2023-02-28,Facebook,3366,37,4770,1,15259,0.0111,128.9,4770.0,3.199,0.027,31
PRF0000367,CAM00013,2023-03-01,Facebook,1254,19,2500,0,8953,0.0155,131.6,,3.581,0.0,32
PRF0000368,CAM00013,2023-03-02,Facebook,2547,24,4098,0,13932,0.0097,170.8,,3.4,0.0,33
PRF0000369,CAM00013,2023-03-03,Facebook,1576,26,3345,0,11953,0.0166,128.7,,3.574,0.0,34
PRF0000370,CAM00013,2023-03-04,Facebook,2451,27,3956,0,16772,0.0111,146.5,,4.24,0.0,35
PRF0000371,CAM00013,2023-03-05,Facebook,1581,26,3539,0,10825,0.017,136.1,,3.059,0.0,36
PRF0000372,CAM00013,2023-03-06,Facebook,2159,33,4282,1,8428,0.0156,129.8,4282.0,1.968,0.0303,37
PRF0000373,CAM00013,2023-03-07,Facebook,3336,38,4871,0,10224,0.0117,128.2,,2.099,0.0,38
PRF0000374,CAM00014,2022-10-22,Facebook,297,6,1088,0,4109,0.0234,181.3,,3.777,0.0,1
PRF0000375,CAM00014,2022-10-23,Facebook,360,10,1365,0,5909,0.0289,136.5,,4.329,0.0,2
PRF0000376,CAM00014,2022-10-24,Facebook,437,13,1827,0,3912,0.0305,140.5,,2.142,0.0,3
PRF0000377,CAM00014,2022-10-25,Facebook,589,10,1759,0,6188,0.0178,175.9,,3.518,0.0,4
PRF0000378,CAM00014,2022-10-26,Facebook,841,14,1986,0,8420,0.0178,141.9,,4.24,0.0,5
PRF0000379,CAM00014,2022-10-27,Facebook,320,9,1203,0,2551,0.0282,133.7,,2.121,0.0,6
PRF0000380,CAM00014,2022-10-28,Facebook,258,7,1227,0,2600,0.0279,175.3,,2.119,0.0,7
PRF0000381,CAM00014,2022-10-29,Facebook,271,8,1544,0,4590,0.0321,193.0,,2.973,0.0,8
PRF0000382,CAM00014,2022-10-30,Facebook,444,12,2036,0,8940,0.0271,169.7,,4.391,0.0,9
PRF0000383,CAM00014,2022-10-31,Facebook,404,8,1129,0,2992,0.0205,141.1,,2.65,0.0,10
PRF0000384,CAM00014,2022-11-01,Facebook,374,8,1303,0,3353,0.024,162.9,,2.574,0.0,11
PRF0000385,CAM00014,2022-11-02,Facebook,230,7,1254,0,3646,0.0313,179.1,,2.908,0.0,12
PRF0000386,CAM00014,2022-11-03,Facebook,883,16,2314,0,9936,0.0189,144.6,,4.294,0.0,13
PRF0000387,CAM00014,2022-11-04,Facebook,578,12,1908,0,7548,0.0218,159.0,,3.956,0.0,14
PRF0000388,CAM00014,2022-11-05,Facebook,395,7,1245,0,3853,0.0188,177.9,,3.095,0.0,15
PRF0000389,CAM00014,2022-11-06,Facebook,339,9,1313,0,4946,0.0269,145.9,,3.767,0.0,16
PRF0000390,CAM00014,2022-11-07,Facebook,288,8,1190,0,3588,0.0281,148.8,,3.015,0.0,17
PRF0000391,CAM00014,2022-11-08,Facebook,345,10,1337,0,4705,0.0296,133.7,,3.52,0.0,18
PRF0000392,CAM00014,2022-11-09,Facebook,671,14,2466,0,8726,0.0216,176.1,,3.539,0.0,19
PRF0000393,CAM00015,2023-03-19,Facebook,814,8,1268,0,1127,0.0101,158.5,,0.889,0.0,1
PRF0000394,CAM00015,2023-03-20,Facebook,1400,12,2164,0,3933,0.0092,180.3,,1.818,0.0,2
PRF0000395,CAM00015,2023-03-21,Facebook,1128,8,1400,0,1592,0.0073,175.0,,1.138,0.0,3
PRF0000396,CAM00015,2023-03-22,Facebook,3025,17,2671,0,1698,0.0057,157.1,,0.636,0.0,4
PRF0000397,CAM00015,2023-03-23,Facebook,928,10,1572,0,1702,0.0111,157.2,,1.083,0.0,5
PRF0000398,CAM00015,2023-03-24,Facebook,969,8,1536,0,1582,0.0086,192.0,,1.03,0.0,6
PRF0000399,CAM00015,2023-03-25,Facebook,1772,13,2146,0,2600,0.0078,165.1,,1.212,0.0,7
PRF0000400,CAM00015,2023-03-26,Facebook,2544,18,2458,0,1916,0.0072,136.6,,0.78,0.0,8
PRF0000401,CAM00015,2023-03-27,Facebook,1172,16,2771,0,3696,0.0141,173.2,,1.334,0.0,9
PRF0000402,CAM00015,2023-03-28,Facebook,1220,12,1890,0,1631,0.0102,157.5,,0.863,0.0,10
PRF0000403,CAM00015,2023-03-29,Facebook,2299,11,1974,0,3516,0.0051,179.5,,1.782,0.0,11
PRF0000404,CAM00015,2023-03-30,Facebook,2072,14,1927,0,3631,0.0072,137.6,,1.885,0.0,12
PRF0000405,CAM00015,2023-03-31,Facebook,2130,19,2683,0,5225,0.0092,141.2,,1.948,0.0,13
PRF0000406,CAM00015,2023-04-01,Facebook,1634,14,2041,0,3456,0.009,145.8,,1.694,0.0,14
PRF0000407,CAM00015,2023-04-02,Facebook,1059,9,1380,0,2227,0.0094,153.3,,1.614,0.0,15
PRF0000408,CAM00015,2023-04-03,Facebook,2303,15,1882,0,1683,0.0065,125.5,,0.895,0.0,16
PRF0000409,CAM00015,2023-04-04,Facebook,830,8,1246,0,1498,0.0103,155.8,,1.203,0.0,17
PRF0000410,CAM00015,2023-04-05,Facebook,1246,15,2170,0,1636,0.0125,144.7,,0.754,0.0,18
PRF0000411,CAM00015,2023-04-06,Facebook,721,8,1521,0,2350,0.0112,190.1,,1.545,0.0,19
PRF0000412,CAM00015,2023-04-07,Facebook,1963,13,2241,0,2920,0.007,172.4,,1.303,0.0,20
PRF0000413,CAM00015,2023-04-08,Facebook,1581,14,2446,0,3339,0.0091,174.7,,1.365,0.0,21
PRF0000414,CAM00015,2023-04-09,Facebook,1914,15,2335,0,4355,0.0082,155.7,,1.865,0.0,22
PRF0000415,CAM00015,2023-04-10,Facebook,2937,17,2702,0,2961,0.006,158.9,,1.096,0.0,23
PRF0000416,CAM00015,2023-04-11,Facebook,1513,8,1287,0,1990,0.0058,160.9,,1.547,0.0,24
PRF0000417,CAM00015,2023-04-12,Facebook,4287,17,2480,0,3262,0.0041,145.9,,1.315,0.0,25
PRF0000418,CAM00015,2023-04-13,Facebook,2326,17,2421,0,3737,0.0076,142.4,,1.544,0.0,26
PRF0000419,CAM00015,2023-04-14,Facebook,3338,15,2459,0,3110,0.0048,163.9,,1.265,0.0,27
PRF0000420,CAM00015,2023-04-15,Facebook,2057,9,1309,0,1651,0.0048,145.4,,1.262,0.0,28
PRF0000421,CAM00015,2023-04-16,Facebook,2420,12,1986,0,3612,0.0054,165.5,,1.819,0.0,29
PRF0000422,CAM00015,2023-04-17,Facebook,2385,13,1820,0,3511,0.0059,140.0,,1.929,0.0,30
PRF0000423,CAM00016,2022-11-16,Email,2330,173,7123,11,39933,0.0744,41.2,647.5,5.606,0.0636,1
PRF0000424,CAM00016,2022-11-17,Email,2316,164,8569,13,57913,0.0708,52.2,659.2,6.759,0.0793,2
PRF0000425,CAM00016,2022-11-18,Email,1318,98,5171,9,32706,0.0748,52.8,574.6,6.325,0.0918,3
PRF0000426,CAM00016,2022-11-19,Email,1719,128,6738,11,35912,0.0748,52.6,612.5,5.33,0.0859,4
PRF0000427,CAM00016,2022-11-20,Email,3722,202,8277,14,57640,0.0545,41.0,591.2,6.964,0.0693,5
PRF0000428,CAM00016,2022-11-21,Email,2419,151,8048,10,55443,0.0627,53.3,804.8,6.889,0.0662,6
PRF0000429,CAM00016,2022-11-22,Email,1349,78,3793,4,22414,0.0584,48.6,948.2,5.909,0.0513,7
PRF0000430,CAM00016,2022-11-23,Email,1942,135,5532,12,35609,0.07,41.0,461.0,6.437,0.0889,8
PRF0000431,CAM00016,2022-11-24,Email,1902,82,4209,6,26895,0.0433,51.3,701.5,6.39,0.0732,9
PRF0000432,CAM00016,2022-11-25,Email,1758,107,5552,6,45094,0.0612,51.9,925.3,8.122,0.0561,10
PRF0000433,CAM00016,2022-11-26,Email,3919,217,8584,15,42919,0.0556,39.6,572.3,5.0,0.0691,11
PRF0000434,CAM00016,2022-11-27,Email,1791,134,7045,12,42505,0.0751,52.6,587.1,6.033,0.0896,12
PRF0000435,CAM00016,2022-11-28,Email,1371,98,5438,6,44037,0.0716,55.5,906.3,8.098,0.0612,13
PRF0000436,CAM00017,2023-08-21,Email,8582,101,4672,1,13434,0.0118,46.3,4672.0,2.876,0.0099,1
PRF0000437,CAM00017,2023-08-22,Email,8180,177,6958,2,22538,0.0217,39.3,3479.0,3.239,0.0113,2
PRF0000438,CAM00017,2023-08-23,Email,4359,111,6262,1,22761,0.0256,56.4,6262.0,3.635,0.009,3
PRF0000439,CAM00017,2023-08-24,Email,6664,172,7240,4,8018,0.0259,42.1,1810.0,1.108,0.0233,4
PRF0000440,CAM00017,2023-08-25,Email,11748,213,8111,4,23921,0.0181,38.1,2027.8,2.949,0.0188,5
PRF0000441,CAM00017,2023-08-26,Email,3648,102,4353,1,13044,0.0281,42.7,4353.0,2.997,0.0098,6
PRF0000442,CAM00017,2023-08-27,Email,9867,175,7422,3,10252,0.0178,42.4,2474.0,1.381,0.0171,7
PRF0000443,CAM00017,2023-08-28,Email,7888,119,5332,2,6833,0.0151,44.8,2666.0,1.282,0.0168,8
PRF0000444,CAM00017,2023-08-29,Email,3817,81,3977,0,12424,0.0213,49.1,,3.124,0.0,9
PRF0000445,CAM00017,2023-08-30,Email,6849,178,8270,2,13947,0.0261,46.5,4135.0,1.686,0.0112,10
PRF0000446,CAM00017,2023-08-31,Email,4958,133,5792,2,11376,0.0268,43.5,2896.0,1.964,0.015,11
PRF0000447,CAM00017,2023-09-01,Email,10492,184,7757,3,17243,0.0175,42.2,2585.7,2.223,0.0163,12
PRF0000448,CAM00017,2023-09-02,Email,4067,80,3662,0,10052,0.0197,45.8,,2.745,0.0,13
PRF0000449,CAM00017,2023-09-03,Email,4563,112,5508,2,16123,0.0247,49.2,2754.0,2.927,0.0179,14
PRF0000450,CAM00017,2023-09-04,Email,7314,92,3642,0,12977,0.0127,39.6,,3.563,0.0,15
PRF0000451,CAM00017,2023-09-05,Email,4643,106,4574,2,9939,0.023,43.2,2287.0,2.173,0.0189,16
PRF0000452,CAM00017,2023-09-06,Email,5898,141,7880,2,18132,0.024,55.9,3940.0,2.301,0.0142,17
PRF0000453,CAM00017,2023-09-07,Email,7060,160,6583,4,21371,0.0227,41.1,1645.8,3.246,0.025,18
PRF0000454,CAM00017,2023-09-08,Email,4420,89,4134,1,9118,0.0203,46.4,4134.0,2.206,0.0112,19
PRF0000455,CAM00017,2023-09-09,Email,8402,147,5666,2,15983,0.0175,38.5,2833.0,2.821,0.0136,20
PRF0000456,CAM00017,2023-09-10,Email,8935,128,6688,2,23839,0.0144,52.2,3344.0,3.564,0.0156,21
PRF0000457,CAM00017,2023-09-11,Email,13717,132,6465,1,23427,0.0097,49.0,6465.0,3.624,0.0076,22
PRF0000458,CAM00017,2023-09-12,Email,9400,95,5279,2,17766,0.0101,55.6,2639.5,3.366,0.0211,23
PRF0000459,CAM00017,2023-09-13,Email,10070,188,7319,4,18211,0.0187,38.9,1829.8,2.488,0.0213,24
PRF0000460,CAM00017,2023-09-14,Email,10574,179,7050,3,16467,0.017,39.4,2350.0,2.336,0.0168,25
PRF0000461,CAM00017,2023-09-15,Email,8058,94,3983,1,7877,0.0117,42.4,3983.0,1.978,0.0106,26
PRF0000462,CAM00017,2023-09-16,Email,16098,187,7400,2,16522,0.0117,39.6,3700.0,2.233,0.0107,27
PRF0000463,CAM00018,2024-01-01,SMS,2325,113,3654,4,20546,0.0487,32.3,913.5,5.623,0.0354,1
PRF0000464,CAM00018,2024-01-02,SMS,2699,108,3951,4,18304,0.0401,36.6,987.8,4.633,0.037,2
PRF0000465,CAM00018,2024-01-03,SMS,1887,100,3230,3,18907,0.0534,32.3,1076.7,5.854,0.03,3
PRF0000466,CAM00018,2024-01-04,SMS,2396,87,3034,2,12296,0.0366,34.9,1517.0,4.053,0.023,4
PRF0000467,CAM00018,2024-01-05,SMS,3209,135,4958,7,28440,0.0423,36.7,708.3,5.736,0.0519,5
PRF0000468,CAM00018,2024-01-06,SMS,1642,109,3390,5,15249,0.0667,31.1,678.0,4.498,0.0459,6
PRF0000469,CAM00018,2024-01-07,SMS,4067,146,3875,3,19563,0.0359,26.5,1291.7,5.049,0.0205,7
PRF0000470,CAM00018,2024-01-08,SMS,3089,125,3234,6,12235,0.0407,25.9,539.0,3.783,0.048,8
PRF0000471,CAM00018,2024-01-09,SMS,2489,151,4796,8,14803,0.0609,31.8,599.5,3.087,0.053,9
PRF0000472,CAM00018,2024-01-10,SMS,1954,82,2459,3,8458,0.0423,30.0,819.7,3.44,0.0366,10
PRF0000473,CAM00018,2024-01-11,SMS,1126,73,2420,2,14673,0.0651,33.2,1210.0,6.063,0.0274,11
PRF0000474,CAM00018,2024-01-12,SMS,3360,148,3870,5,14724,0.0442,26.1,774.0,3.805,0.0338,12
