alerte_id,livraison_id,client_id,transporteur_id,type_alerte,date_alerte,delai_retard_jours,penalite_estimee_fcfa,niveau_urgence,traitee
ALT00266,LIV006236,CLI027,TRP08,Retard critique,2023-12-03 01:00,15.5,0,Élevé,0
ALT00267,LIV013840,CLI030,TRP13,Escalade client,2022-10-18 01:00,1.2,0,Moyen,0
ALT00268,LIV002898,CLI012,TRP05,Escalade client,2022-02-01 02:00,4.5,0,Élevé,1
ALT00269,LIV000178,CLI008,TRP06,SLA Breach,2022-06-13 03:00,7.8,23,Élevé,1
ALT00270,LIV013713,CLI027,TRP08,Retard critique,2022-06-26 08:00,8.8,0,Critique,0
ALT00271,LIV002683,CLI029,TRP10,SLA Breach,2022-08-16 09:00,2.8,88,Moyen,1
ALT00272,LIV007962,CLI002,TRP05,Retard critique,2022-01-13 09:00,9.5,0,Critique,0
ALT00273,LIV007278,CLI013,TRP07,Retard critique,2022-09-17 09:00,13.3,61,Critique,1
ALT00274,LIV013867,CLI018,TRP03,Escalade client,2022-01-14 04:00,0.1,43,Moyen,0
ALT00275,LIV008304,CLI012,TRP04,Retard critique,2022-04-13 10:00,7.4,0,Élevé,0
ALT00276,LIV014704,CLI018,TRP06,SLA Breach,2022-02-01 12:00,4.5,12,Élevé,1
ALT00277,LIV013937,CLI002,TRP05,Retard critique,2023-01-07 01:00,1.6,0,Moyen,1
ALT00278,LIV003950,CLI015,TRP05,SLA Breach,2023-02-13 06:00,21.2,0,Critique,1
ALT00279,LIV000234,CLI018,TRP05,Escalade client,2023-01-28 08:00,2.8,34,Moyen,1
ALT00280,LIV005919,CLI028,TRP13,Escalade client,2022-10-25 02:00,0.1,0,Moyen,1
ALT00281,LIV002288,CLI023,TRP14,Escalade client,2024-01-20 05:00,0.1,0,Moyen,1
ALT00282,LIV007059,CLI010,TRP14,SLA Breach,2023-01-09 05:00,0.3,44,Moyen,0
ALT00283,LIV011728,CLI027,TRP03,Retard critique,2022-11-25 08:00,7.9,0,Critique,1
ALT00284,LIV008261,CLI015,TRP11,Escalade client,2022-02-07 06:00,4.7,0,Élevé,1
ALT00285,LIV003800,CLI030,TRP01,SLA Breach,2022-09-24 01:00,0.7,0,Moyen,0
ALT00286,LIV001233,CLI017,TRP02,Retard critique,2022-08-28 01:00,12.1,0,Élevé,1
ALT00287,LIV011432,CLI014,TRP13,Escalade client,2023-01-07 10:00,1.6,0,Moyen,1
ALT00288,LIV014602,CLI006,TRP08,Retard critique,2023-03-16 02:00,1.9,0,Moyen,1
ALT00289,LIV007583,CLI018,TRP11,Escalade client,2023-07-09 05:00,2.6,120,Moyen,0
ALT00290,LIV004377,CLI017,TRP02,Escalade client,2023-05-28 08:00,1.4,0,Moyen,0
ALT00291,LIV011697,CLI018,TRP12,Retard critique,2023-01-17 11:00,0.4,12,Moyen,1
ALT00292,LIV014341,CLI014,TRP02,SLA Breach,2023-09-03 12:00,2.7,0,Moyen,0
ALT00293,LIV012251,CLI001,TRP03,Escalade client,2022-04-06 05:00,2.9,22,Moyen,1
ALT00294,LIV005897,CLI001,TRP06,SLA Breach,2022-06-30 06:00,25.8,506,Élevé,1
ALT00295,LIV014551,CLI003,TRP06,SLA Breach,2022-03-14 07:00,1.6,32,Moyen,0
ALT00296,LIV006494,CLI011,TRP14,SLA Breach,2023-08-01 10:00,2.0,0,Moyen,1
ALT00297,LIV011481,CLI018,TRP05,Escalade client,2022-08-28 11:00,21.1,623,Élevé,1
ALT00298,LIV007969,CLI029,TRP10,Retard critique,2022-12-03 05:00,1.6,75,Moyen,1
ALT00299,LIV007401,CLI010,TRP11,Retard critique,2022-06-16 03:00,3.9,7,Élevé,1
ALT00300,LIV000484,CLI006,TRP10,Retard critique,2023-11-04 09:00,14.5,0,Critique,1
ALT00301,LIV007663,CLI016,TRP06,SLA Breach,2022-11-18 10:00,4.7,0,Élevé,0
ALT00302,LIV002780,CLI014,TRP01,Retard critique,2023-11-21 01:00,4.6,0,Élevé,1
ALT00303,LIV011415,CLI009,TRP05,Retard critique,2022-11-29 03:00,1.5,0,Moyen,1
ALT00304,LIV000987,CLI017,TRP10,SLA Breach,2023-01-14 01:00,0.9,0,Moyen,1
ALT00305,LIV014641,CLI029,TRP01,Escalade client,2022-04-08 02:00,2.4,20,Moyen,1
ALT00306,LIV008988,CLI002,TRP10,SLA Breach,2022-01-16 10:00,7.3,0,Critique,1
ALT00307,LIV011358,CLI001,TRP12,SLA Breach,2023-01-12 10:00,14.9,150,Élevé,0
ALT00308,LIV014580,CLI027,TRP05,Escalade client,2022-04-01 04:00,5.2,0,Élevé,1
ALT00309,LIV000678,CLI025,TRP09,Retard critique,2023-07-05 03:00,0.3,0,Moyen,1
ALT00310,LIV000735,CLI030,TRP03,SLA Breach,2023-05-10 06:00,2.0,0,Moyen,1
ALT00311,LIV001395,CLI018,TRP05,Retard critique,2023-10-06 09:00,12.8,84,Critique,1
ALT00312,LIV005167,CLI006,TRP14,Retard critique,2022-07-13 06:00,14.0,0,Élevé,1
ALT00313,LIV011410,CLI017,TRP04,Escalade client,2022-04-04 06:00,1.0,0,Moyen,1
ALT00314,LIV011561,CLI012,TRP11,Retard critique,2023-03-11 04:00,4.5,0,Élevé,1
ALT00315,LIV001915,CLI010,TRP13,Escalade client,2023-11-22 06:00,6.2,181,Critique,0
ALT00316,LIV005321,CLI008,TRP01,Retard critique,2022-10-03 11:00,7.6,71,Élevé,1
ALT00317,LIV008242,CLI021,TRP01,SLA Breach,2022-02-19 04:00,12.7,502,Critique,1
ALT00318,LIV013963,CLI025,TRP08,SLA Breach,2022-07-13 10:00,4.1,0,Élevé,0
ALT00319,LIV011458,CLI024,TRP05,Retard critique,2023-11-07 03:00,3.2,4,Élevé,1
ALT00320,LIV008944,CLI002,TRP14,Retard critique,2022-09-23 11:00,19.4,0,Critique,1
ALT00321,LIV002089,CLI018,TRP04,Escalade client,2023-03-19 03:00,0.2,15,Moyen,1
ALT00322,LIV002773,CLI010,TRP02,Retard critique,2022-10-28 02:00,4.1,6,Élevé,1
ALT00323,LIV006815,CLI022,TRP12,SLA Breach,2022-06-09 09:00,2.4,0,Moyen,1
ALT00324,LIV006275,CLI004,TRP05,SLA Breach,2022-07-09 05:00,9.8,200,Élevé,1
ALT00325,LIV001781,CLI016,TRP02,SLA Breach,2022-11-22 01:00,18.9,0,Élevé,1
ALT00326,LIV000033,CLI027,TRP09,Retard critique,2022-12-29 04:00,1.8,0,Moyen,0
ALT00327,LIV013886,CLI025,TRP12,SLA Breach,2022-08-14 01:00,2.4,0,Moyen,0
ALT00328,LIV002060,CLI015,TRP07,SLA Breach,2022-11-09 12:00,0.1,0,Moyen,0
ALT00329,LIV005482,CLI006,TRP08,SLA Breach,2023-01-18 02:00,8.8,0,Élevé,0
ALT00330,LIV014940,CLI001,TRP03,SLA Breach,2022-11-05 01:00,9.5,292,Critique,0
ALT00331,LIV002548,CLI028,TRP06,SLA Breach,2022-01-23 04:00,12.3,0,Élevé,1
ALT00332,LIV001735,CLI026,TRP02,SLA Breach,2023-11-30 04:00,2.9,0,Moyen,1
ALT00333,LIV013807,CLI001,TRP12,Escalade client,2023-02-20 07:00,2.5,20,Moyen,1
ALT00334,LIV004431,CLI008,TRP14,Escalade client,2023-11-16 07:00,10.5,50,Élevé,1
ALT00335,LIV012448,CLI002,TRP14,Escalade client,2022-03-16 07:00,0.8,0,Moyen,1
ALT00336,LIV004233,CLI016,TRP14,Retard critique,2022-08-01 12:00,4.4,0,Élevé,1
ALT00337,LIV008832,CLI017,TRP06,Retard critique,2022-09-06 11:00,8.1,0,Élevé,1
ALT00338,LIV011621,CLI018,TRP06,Escalade client,2022-12-21 02:00,2.0,39,Moyen,1
ALT00339,LIV001579,CLI018,TRP12,SLA Breach,2023-05-18 10:00,7.3,62,Élevé,1
ALT00340,LIV014032,CLI001,TRP06,SLA Breach,2023-09-22 12:00,9.6,143,Élevé,0
ALT00341,LIV010296,CLI001,TRP05,Escalade client,2022-09-02 07:00,9.5,144,Critique,1
ALT00342,LIV011598,CLI001,TRP03,Retard critique,2022-05-01 07:00,1.7,22,Moyen,1
ALT00343,LIV008922,CLI030,TRP06,Retard critique,2023-12-30 04:00,0.3,0,Moyen,1
ALT00344,LIV009310,CLI015,TRP05,Escalade client,2022-12-11 05:00,3.1,0,Élevé,1
ALT00345,LIV001451,CLI014,TRP05,Retard critique,2023-08-30 05:00,4.2,0,Élevé,0
ALT00346,LIV010826,CLI017,TRP06,Escalade client,2022-11-16 07:00,4.7,0,Élevé,0
ALT00347,LIV012209,CLI017,TRP02,Retard critique,2022-09-03 05:00,0.8,0,Moyen,1
ALT00348,LIV007991,CLI008,TRP05,SLA Breach,2023-01-19 12:00,6.6,13,Critique,1
ALT00349,LIV012867,CLI009,TRP12,Retard critique,2022-10-20 08:00,22.9,0,Élevé,1
ALT00350,LIV012570,CLI002,TRP13,Escalade client,2022-01-29 11:00,11.4,0,Critique,1
ALT00351,LIV010071,CLI019,TRP01,Retard critique,2023-09-26 04:00,3.2,0,Élevé,1
ALT00352,LIV014867,CLI024,TRP07,SLA Breach,2022-11-03 04:00,0.5,30,Moyen,1
ALT00353,LIV012476,CLI008,TRP03,Escalade client,2022-03-06 02:00,0.7,8,Moyen,0
ALT00354,LIV010946,CLI030,TRP06,SLA Breach,2022-02-01 11:00,16.1,0,Élevé,0
ALT00355,LIV009298,CLI027,TRP14,Retard critique,2023-01-21 02:00,40.1,0,Critique,1
ALT00356,LIV009203,CLI025,TRP14,SLA Breach,2022-08-18 11:00,18.9,0,Critique,0
ALT00357,LIV013958,CLI016,TRP11,Retard critique,2022-10-11 07:00,0.3,0,Moyen,1
ALT00358,LIV003968,CLI013,TRP02,Retard critique,2022-12-01 04:00,2.1,22,Moyen,1
ALT00359,LIV003242,CLI007,TRP10,Escalade client,2023-01-27 10:00,4.1,0,Élevé,1
ALT00360,LIV008667,CLI001,TRP03,Escalade client,2023-12-17 05:00,0.4,6,Moyen,1
ALT00361,LIV000015,CLI009,TRP03,SLA Breach,2022-11-25 05:00,8.0,0,Critique,0
ALT00362,LIV007238,CLI024,TRP13,Escalade client,2022-08-04 11:00,1.1,3,Moyen,1
ALT00363,LIV006020,CLI029,TRP14,Retard critique,2023-06-14 10:00,5.1,768,Critique,1
ALT00364,LIV006178,CLI002,TRP01,Escalade client,2022-08-13 11:00,9.0,0,Élevé,1
ALT00365,LIV014183,CLI025,TRP01,Retard critique,2023-04-20 11:00,6.0,0,Critique,1
ALT00366,LIV009615,CLI024,TRP05,Escalade client,2022-11-01 01:00,1.1,2,Moyen,1
ALT00367,LIV002551,CLI026,TRP12,Retard critique,2023-04-13 02:00,2.7,0,Moyen,1
ALT00368,LIV000612,CLI008,TRP12,SLA Breach,2022-12-27 09:00,0.2,9,Moyen,1
ALT00369,LIV012287,CLI008,TRP06,SLA Breach,2023-06-22 08:00,10.0,60,Critique,0
ALT00370,LIV006238,CLI009,TRP04,SLA Breach,2023-12-02 01:00,18.0,0,Critique,1
ALT00371,LIV002745,CLI015,TRP12,Escalade client,2022-07-10 10:00,3.8,0,Élevé,0
ALT00372,LIV009271,CLI015,TRP09,SLA Breach,2023-03-18 02:00,10.1,0,Élevé,1
ALT00373,LIV013115,CLI021,TRP12,Escalade client,2022-09-25 11:00,11.3,202,Élevé,1
ALT00374,LIV005781,CLI017,TRP14,SLA Breach,2023-06-07 06:00,0.8,0,Moyen,0
ALT00375,LIV000937,CLI010,TRP06,Escalade client,2022-08-19 07:00,4.1,50,Élevé,0
ALT00376,LIV009566,CLI027,TRP06,Retard critique,2023-08-10 12:00,6.2,0,Élevé,1
ALT00377,LIV003712,CLI030,TRP06,Retard critique,2023-06-08 09:00,0.7,0,Moyen,0
ALT00378,LIV000099,CLI008,TRP13,Escalade client,2023-11-25 02:00,1.9,5,Moyen,0
ALT00379,LIV011103,CLI024,TRP08,Retard critique,2022-11-30 10:00,3.1,48,Élevé,0
ALT00380,LIV000128,CLI006,TRP04,Escalade client,2022-11-10 12:00,8.6,0,Élevé,1
ALT00381,LIV005876,CLI025,TRP14,SLA Breach,2023-11-07 11:00,3.3,0,Élevé,1
ALT00382,LIV005678,CLI009,TRP14,SLA Breach,2022-12-08 04:00,8.8,0,Élevé,0
ALT00383,LIV006824,CLI003,TRP11,SLA Breach,2022-02-13 08:00,1.6,17,Moyen,1
ALT00384,LIV006475,CLI008,TRP03,Escalade client,2023-04-12 11:00,7.8,18,Élevé,0
ALT00385,LIV009149,CLI027,TRP03,Escalade client,2023-02-25 02:00,2.6,0,Moyen,0
ALT00386,LIV005756,CLI010,TRP02,Escalade client,2023-08-01 01:00,20.5,227,Critique,1
ALT00387,LIV004838,CLI004,TRP04,SLA Breach,2022-02-19 02:00,3.0,10,Moyen,1
ALT00388,LIV003979,CLI003,TRP04,Escalade client,2023-04-25 10:00,2.4,34,Moyen,1
ALT00389,LIV000837,CLI016,TRP09,Retard critique,2023-01-22 10:00,3.7,0,Élevé,1
ALT00390,LIV009471,CLI002,TRP11,Retard critique,2023-11-17 02:00,12.9,0,Critique,1
ALT00391,LIV008079,CLI028,TRP03,SLA Breach,2023-04-29 05:00,1.1,0,Moyen,1
ALT00392,LIV007439,CLI003,TRP12,SLA Breach,2023-01-31 10:00,0.7,0,Moyen,1
ALT00393,LIV011650,CLI014,TRP11,SLA Breach,2023-12-10 07:00,5.2,0,Critique,1
ALT00394,LIV003732,CLI030,TRP04,Escalade client,2022-10-25 09:00,6.2,0,Élevé,0
ALT00395,LIV006252,CLI009,TRP01,Retard critique,2023-09-24 04:00,3.5,0,Élevé,1
ALT00396,LIV010064,CLI004,TRP07,SLA Breach,2023-02-13 01:00,0.2,5,Moyen,1
ALT00397,LIV007341,CLI005,TRP06,SLA Breach,2022-12-30 08:00,5.0,0,Élevé,0
ALT00398,LIV011436,CLI002,TRP02,Escalade client,2023-10-09 07:00,3.6,0,Élevé,1
ALT00399,LIV003987,CLI016,TRP04,SLA Breach,2022-06-19 03:00,8.6,0,Élevé,1
ALT00400,LIV012574,CLI015,TRP03,Escalade client,2022-05-02 10:00,7.0,0,Critique,1
ALT00401,LIV006424,CLI006,TRP05,SLA Breach,2023-05-10 08:00,3.1,0,Élevé,0
ALT00402,LIV014575,CLI018,TRP06,Retard critique,2022-05-26 08:00,1.5,21,Moyen,1
ALT00403,LIV011231,CLI018,TRP06,SLA Breach,2022-09-05 07:00,9.9,410,Élevé,1
ALT00404,LIV002039,CLI009,TRP01,Retard critique,2022-12-28 12:00,15.7,0,Élevé,0
ALT00405,LIV001483,CLI002,TRP04,Escalade client,2022-01-31 08:00,14.3,0,Critique,1
ALT00406,LIV013452,CLI027,TRP05,SLA Breach,2022-03-12 01:00,8.7,0,Élevé,0
ALT00407,LIV003871,CLI014,TRP10,Escalade client,2023-01-20 03:00,3.8,0,Élevé,1
ALT00408,LIV003488,CLI018,TRP05,Retard critique,2023-07-13 02:00,1.4,34,Moyen,1
ALT00409,LIV004786,CLI009,TRP01,Escalade client,2023-01-02 12:00,20.1,0,Critique,1
ALT00410,LIV009120,CLI027,TRP06,Retard critique,2022-05-11 04:00,6.8,0,Élevé,1
ALT00411,LIV004050,CLI007,TRP06,Escalade client,2022-03-20 06:00,9.9,0,Élevé,1
ALT00412,LIV005330,CLI002,TRP12,Escalade client,2023-07-12 06:00,6.9,0,Critique,1
ALT00413,LIV011998,CLI012,TRP10,Retard critique,2022-01-13 12:00,20.4,0,Élevé,1
ALT00414,LIV004834,CLI012,TRP03,Retard critique,2023-10-16 10:00,0.8,0,Moyen,1
ALT00415,LIV006841,CLI018,TRP05,SLA Breach,2024-01-04 06:00,0.5,1,Moyen,0
ALT00416,LIV003555,CLI008,TRP02,Retard critique,2023-02-07 02:00,19.1,26,Critique,0
ALT00417,LIV005304,CLI019,TRP12,Retard critique,2022-11-21 11:00,2.2,0,Moyen,0
ALT00418,LIV014942,CLI025,TRP14,Retard critique,2023-03-18 10:00,13.1,0,Critique,0
ALT00419,LIV003315,CLI015,TRP06,SLA Breach,2022-06-10 06:00,1.4,0,Moyen,1
ALT00420,LIV011651,CLI006,TRP13,SLA Breach,2023-07-18 11:00,4.1,0,Élevé,0
ALT00421,LIV000836,CLI020,TRP12,Retard critique,2022-03-08 03:00,4.0,0,Élevé,0
ALT00422,LIV010853,CLI024,TRP14,SLA Breach,2022-01-19 07:00,27.2,23,Élevé,0
ALT00423,LIV003350,CLI012,TRP06,Escalade client,2022-08-15 10:00,7.3,0,Critique,1
ALT00424,LIV010291,CLI001,TRP05,Escalade client,2022-12-07 07:00,1.3,2,Moyen,1
ALT00425,LIV004129,CLI002,TRP10,Retard critique,2023-12-25 07:00,8.2,0,Élevé,1
ALT00426,LIV013631,CLI012,TRP07,Escalade client,2022-12-01 10:00,10.0,0,Élevé,0
ALT00427,LIV012226,CLI016,TRP11,SLA Breach,2022-08-22 08:00,1.6,0,Moyen,1
ALT00428,LIV012605,CLI001,TRP08,Escalade client,2023-12-06 02:00,5.1,1267,Élevé,1
ALT00429,LIV007656,CLI027,TRP09,SLA Breach,2022-01-09 05:00,5.2,0,Élevé,1
ALT00430,LIV004229,CLI002,TRP04,SLA Breach,2022-11-22 08:00,3.5,0,Élevé,1
ALT00431,LIV009403,CLI015,TRP09,Escalade client,2023-09-05 11:00,7.7,0,Critique,1
ALT00432,LIV002749,CLI013,TRP05,Escalade client,2023-12-16 01:00,8.5,129,Élevé,1
ALT00433,LIV013267,CLI001,TRP07,Escalade client,2023-07-28 08:00,14.7,158,Élevé,1
ALT00434,LIV005381,CLI022,TRP12,Escalade client,2022-03-03 04:00,0.1,0,Moyen,1
ALT00435,LIV004197,CLI018,TRP11,SLA Breach,2023-12-07 04:00,0.7,112,Moyen,1
ALT00436,LIV013373,CLI018,TRP10,SLA Breach,2022-04-13 02:00,25.8,26,Élevé,1
ALT00437,LIV002454,CLI025,TRP09,Retard critique,2023-02-14 11:00,3.2,0,Élevé,0
ALT00438,LIV009758,CLI027,TRP14,SLA Breach,2023-05-23 02:00,44.0,0,Élevé,1
ALT00439,LIV001560,CLI013,TRP07,SLA Breach,2023-10-21 11:00,11.0,62,Critique,1
ALT00440,LIV010857,CLI013,TRP09,Escalade client,2023-03-06 05:00,11.8,23,Élevé,1
ALT00441,LIV010988,CLI024,TRP07,SLA Breach,2023-02-07 09:00,19.6,8,Élevé,1
ALT00442,LIV001008,CLI011,TRP02,Retard critique,2022-09-16 06:00,0.7,0,Moyen,1
ALT00443,LIV008810,CLI008,TRP12,Escalade client,2022-05-23 12:00,0.1,12,Moyen,1
ALT00444,LIV009350,CLI023,TRP04,SLA Breach,2022-10-05 03:00,6.3,0,Élevé,1
ALT00445,LIV010223,CLI011,TRP12,SLA Breach,2023-01-23 01:00,1.5,0,Moyen,1
ALT00446,LIV001294,CLI006,TRP05,SLA Breach,2022-05-16 04:00,11.9,0,Élevé,1
ALT00447,LIV008237,CLI015,TRP07,Escalade client,2023-06-15 04:00,0.7,0,Moyen,1
ALT00448,LIV010803,CLI013,TRP07,Retard critique,2023-05-30 01:00,17.3,786,Élevé,1
ALT00449,LIV011949,CLI018,TRP04,Retard critique,2022-11-09 02:00,14.9,266,Critique,1
ALT00450,LIV001138,CLI028,TRP08,SLA Breach,2022-06-16 09:00,17.6,0,Critique,1
ALT00451,LIV010132,CLI006,TRP09,Retard critique,2022-02-10 08:00,7.3,0,Élevé,1
ALT00452,LIV012920,CLI001,TRP10,Retard critique,2022-08-12 09:00,5.8,22,Élevé,1
ALT00453,LIV005794,CLI024,TRP06,SLA Breach,2022-04-13 10:00,7.8,60,Élevé,1
ALT00454,LIV008291,CLI011,TRP13,Escalade client,2023-11-10 12:00,0.8,0,Moyen,0
ALT00455,LIV010178,CLI010,TRP07,Escalade client,2022-05-29 12:00,12.5,589,Élevé,1
ALT00456,LIV013808,CLI018,TRP14,Retard critique,2022-11-23 02:00,0.8,71,Moyen,1
ALT00457,LIV013608,CLI029,TRP11,Retard critique,2022-11-26 10:00,8.5,341,Élevé,1
ALT00458,LIV012380,CLI018,TRP06,Escalade client,2023-01-14 07:00,1.8,1,Moyen,1
ALT00459,LIV006317,CLI014,TRP05,Retard critique,2023-08-12 12:00,4.9,0,Élevé,0
ALT00460,LIV003145,CLI017,TRP13,Retard critique,2022-01-18 05:00,26.0,0,Critique,1
ALT00461,LIV012743,CLI018,TRP09,SLA Breach,2023-12-16 05:00,2.2,20,Moyen,1
ALT00462,LIV000633,CLI009,TRP05,Escalade client,2022-10-15 12:00,5.1,0,Critique,1
ALT00463,LIV004559,CLI013,TRP06,Escalade client,2022-04-01 04:00,5.8,71,Élevé,1
ALT00464,LIV009439,CLI013,TRP12,Retard critique,2023-11-11 05:00,3.7,90,Élevé,1
ALT00465,LIV010862,CLI018,TRP12,Retard critique,2022-10-24 02:00,4.1,24,Élevé,1
ALT00466,LIV000776,CLI002,TRP12,Retard critique,2023-04-07 10:00,7.4,0,Critique,1
ALT00467,LIV005736,CLI014,TRP12,SLA Breach,2022-11-03 01:00,6.5,0,Critique,1
ALT00468,LIV006679,CLI024,TRP12,Escalade client,2023-03-06 04:00,14.7,347,Élevé,1
ALT00469,LIV007994,CLI024,TRP04,Escalade client,2022-04-30 10:00,3.1,42,Élevé,1
ALT00470,LIV000174,CLI024,TRP14,SLA Breach,2023-01-06 07:00,17.5,120,Élevé,1
ALT00471,LIV009097,CLI024,TRP13,SLA Breach,2023-11-05 12:00,17.2,865,Élevé,0
ALT00472,LIV008149,CLI024,TRP06,SLA Breach,2023-04-09 08:00,10.0,4,Élevé,0
ALT00473,LIV006895,CLI001,TRP04,Escalade client,2023-07-23 09:00,1.8,30,Moyen,1
ALT00474,LIV009324,CLI014,TRP05,Escalade client,2022-07-20 02:00,14.2,0,Élevé,0
ALT00475,LIV010454,CLI008,TRP12,Escalade client,2022-11-30 06:00,1.0,1,Moyen,1
ALT00476,LIV011014,CLI015,TRP09,Retard critique,2023-11-03 09:00,6.6,0,Élevé,0
ALT00477,LIV010880,CLI021,TRP09,Escalade client,2022-09-20 12:00,3.4,6,Élevé,0
ALT00478,LIV000226,CLI025,TRP05,SLA Breach,2023-04-08 09:00,4.7,0,Élevé,1
ALT00479,LIV011254,CLI012,TRP12,Escalade client,2023-06-18 12:00,1.1,0,Moyen,1
ALT00480,LIV006886,CLI018,TRP05,Escalade client,2022-12-12 04:00,9.6,9,Élevé,0
ALT00481,LIV005184,CLI007,TRP05,Retard critique,2022-02-16 02:00,10.3,0,Élevé,1
ALT00482,LIV014914,CLI015,TRP05,Escalade client,2023-03-09 02:00,0.5,0,Moyen,1
ALT00483,LIV014702,CLI029,TRP12,Retard critique,2023-01-20 06:00,5.3,140,Élevé,1
ALT00484,LIV002643,CLI017,TRP08,Escalade client,2023-10-12 02:00,4.9,0,Élevé,1
ALT00485,LIV006545,CLI015,TRP05,SLA Breach,2023-12-12 03:00,2.5,0,Moyen,1
ALT00486,LIV006798,CLI017,TRP05,SLA Breach,2023-11-14 10:00,0.1,0,Moyen,0
ALT00487,LIV000855,CLI001,TRP11,Retard critique,2022-02-16 06:00,14.3,106,Élevé,1
ALT00488,LIV011584,CLI011,TRP06,SLA Breach,2022-10-23 05:00,0.1,0,Moyen,1
ALT00489,LIV014279,CLI001,TRP14,Escalade client,2022-06-22 10:00,6.5,69,Élevé,1
ALT00490,LIV008048,CLI009,TRP13,SLA Breach,2023-06-10 06:00,5.4,0,Élevé,1
ALT00491,LIV001926,CLI009,TRP01,SLA Breach,2022-08-21 12:00,1.9,0,Moyen,0
ALT00492,LIV002516,CLI030,TRP06,Escalade client,2022-07-02 09:00,7.8,0,Critique,1
ALT00493,LIV003249,CLI027,TRP10,Retard critique,2024-01-01 03:00,5.2,0,Élevé,1
ALT00494,LIV005892,CLI014,TRP08,Escalade client,2022-09-08 08:00,0.5,0,Moyen,1
ALT00495,LIV009170,CLI009,TRP10,SLA Breach,2022-10-06 12:00,9.4,0,Élevé,1
ALT00496,LIV011450,CLI006,TRP05,Escalade client,2022-02-04 09:00,11.2,0,Élevé,1
ALT00497,LIV002934,CLI008,TRP04,Retard critique,2022-11-09 09:00,7.6,100,Critique,1
ALT00498,LIV001973,CLI015,TRP14,Retard critique,2022-01-11 01:00,3.1,0,Élevé,1
ALT00499,LIV001925,CLI006,TRP09,Escalade client,2023-04-02 08:00,3.4,0,Élevé,0
ALT00500,LIV001824,CLI015,TRP06,Escalade client,2023-08-28 09:00,3.5,0,Élevé,0
ALT00501,LIV000649,CLI025,TRP03,Escalade client,2023-09-28 10:00,4.7,0,Élevé,1
ALT00502,LIV001662,CLI006,TRP03,Retard critique,2022-08-07 09:00,3.4,0,Élevé,1
ALT00503,LIV007101,CLI013,TRP10,Retard critique,2022-08-20 07:00,4.0,163,Élevé,1
ALT00504,LIV013552,CLI006,TRP11,Retard critique,2022-11-21 05:00,0.3,0,Moyen,1
ALT00505,LIV007647,CLI015,TRP04,Escalade client,2022-01-25 12:00,4.5,0,Élevé,1
ALT00506,LIV003617,CLI030,TRP05,Escalade client,2023-09-04 11:00,3.7,0,Élevé,1
ALT00507,LIV009643,CLI008,TRP05,Escalade client,2023-02-03 08:00,17.2,57,Élevé,1
ALT00508,LIV008407,CLI006,TRP11,SLA Breach,2022-02-05 04:00,9.7,0,Élevé,1
ALT00509,LIV000935,CLI027,TRP04,SLA Breach,2024-01-02 03:00,9.6,0,Élevé,1
ALT00510,LIV014248,CLI011,TRP06,SLA Breach,2023-10-25 07:00,2.0,0,Moyen,1
ALT00511,LIV013844,CLI018,TRP05,Retard critique,2022-04-23 07:00,4.5,13,Élevé,1
ALT00512,LIV003528,CLI018,TRP11,SLA Breach,2023-02-03 07:00,4.6,60,Élevé,1
ALT00513,LIV011175,CLI010,TRP12,Retard critique,2023-09-23 03:00,15.9,55,Critique,0
ALT00514,LIV003104,CLI009,TRP11,Retard critique,2022-10-04 10:00,5.8,0,Critique,1
ALT00515,LIV002821,CLI001,TRP07,Retard critique,2023-07-23 07:00,0.7,18,Moyen,1
ALT00516,LIV007915,CLI014,TRP02,SLA Breach,2022-09-04 02:00,14.8,0,Élevé,1
ALT00517,LIV010780,CLI027,TRP09,SLA Breach,2023-12-14 09:00,8.3,0,Élevé,0
ALT00518,LIV008112,CLI002,TRP13,Escalade client,2022-03-16 09:00,1.9,0,Moyen,1
ALT00519,LIV002612,CLI030,TRP11,Retard critique,2023-05-15 05:00,17.1,0,Élevé,0
ALT00520,LIV003573,CLI013,TRP05,Retard critique,2022-09-16 04:00,0.9,13,Moyen,1
ALT00521,LIV000817,CLI012,TRP14,Escalade client,2023-07-30 10:00,6.2,0,Élevé,1
ALT00522,LIV010485,CLI010,TRP05,Retard critique,2023-12-18 08:00,2.6,8,Moyen,0
ALT00523,LIV014633,CLI029,TRP01,Retard critique,2023-10-18 04:00,7.3,219,Élevé,0
ALT00524,LIV000405,CLI024,TRP12,Retard critique,2022-09-12 02:00,13.9,15,Élevé,1
ALT00525,LIV002869,CLI018,TRP03,SLA Breach,2023-03-22 01:00,0.2,3,Moyen,0
ALT00526,LIV000763,CLI006,TRP08,Retard critique,2022-06-24 11:00,14.2,0,Élevé,1
ALT00527,LIV001108,CLI018,TRP14,Escalade client,2023-02-18 01:00,5.1,63,Élevé,1
ALT00528,LIV007137,CLI019,TRP13,SLA Breach,2024-01-03 02:00,2.8,0,Moyen,1
ALT00529,LIV008377,CLI003,TRP09,SLA Breach,2023-01-07 03:00,8.7,23,Élevé,1
ALT00530,LIV004440,CLI001,TRP06,SLA Breach,2023-11-15 05:00,2.6,18,Moyen,1
ALT00531,LIV001724,CLI029,TRP12,Retard critique,2023-10-18 12:00,1.3,14,Moyen,0
ALT00532,LIV002654,CLI025,TRP09,Retard critique,2023-04-24 10:00,4.9,0,Élevé,1
