salaire_id,employe_id,departement_id,periode,annee,mois,salaire_brut,prime,cotisations,impot_revenu,salaire_net,statut_paiement
SAL000297,EMP0008,DEP02,2023-07,2023,7,2256814,0,146693,270818,1839303,Paye
SAL000298,EMP0008,DEP02,2023-08,2023,8,2256814,0,146693,270818,1839303,Paye
SAL000299,EMP0008,DEP02,2023-09,2023,9,2256814,0,146693,270818,1839303,Paye
SAL000300,EMP0008,DEP02,2023-10,2023,10,2256814,0,146693,270818,1839303,Paye
SAL000301,EMP0008,DEP02,2023-11,2023,11,2256814,0,146693,270818,1839303,Paye
SAL000302,EMP0008,DEP02,2023-12,2023,12,2256814,2775172,146693,270818,4614475,Paye
SAL000303,EMP0008,DEP02,2024-01,2024,1,2430153,0,157960,291618,1980575,Paye
SAL000304,EMP0008,DEP02,2024-02,2024,2,2430153,0,157960,291618,1980575,Paye
SAL000305,EMP0008,DEP02,2024-03,2024,3,2430153,0,157960,291618,1980575,Paye
SAL000306,EMP0008,DEP02,2024-04,2024,4,2430153,0,157960,291618,1980575,Paye
SAL000307,EMP0008,DEP02,2024-05,2024,5,2430153,0,157960,291618,1980575,Paye
SAL000308,EMP0008,DEP02,2024-06,2024,6,2430153,936480,157960,291618,2917055,Paye
SAL000309,EMP0009,DEP02,2022-06,2022,6,1534000,544816,99710,184080,1795026,Paye
SAL000310,EMP0009,DEP02,2022-07,2022,7,1534000,0,99710,184080,1250210,Paye
SAL000311,EMP0009,DEP02,2022-08,2022,8,1534000,0,99710,184080,1250210,Paye
SAL000312,EMP0009,DEP02,2022-09,2022,9,1534000,0,99710,184080,1250210,Paye
SAL000313,EMP0009,DEP02,2022-10,2022,10,1534000,0,99710,184080,1250210,Paye
SAL000314,EMP0009,DEP02,2022-11,2022,11,1534000,0,99710,184080,1250210,Paye
SAL000315,EMP0009,DEP02,2022-12,2022,12,1534000,2033163,99710,184080,3283373,Paye
SAL000316,EMP0009,DEP02,2023-01,2023,1,1615191,0,104987,193823,1316381,Paye
SAL000317,EMP0009,DEP02,2023-02,2023,2,1615191,0,104987,193823,1316381,Paye
SAL000318,EMP0009,DEP02,2023-03,2023,3,1615191,0,104987,193823,1316381,Paye
SAL000319,EMP0009,DEP02,2023-04,2023,4,1615191,0,104987,193823,1316381,Paye
SAL000320,EMP0009,DEP02,2023-05,2023,5,1615191,0,104987,193823,1316381,Paye
SAL000321,EMP0009,DEP02,2023-06,2023,6,1615191,644640,104987,193823,1961021,Paye
SAL000322,EMP0009,DEP02,2023-07,2023,7,1615191,0,104987,193823,1316381,Paye
SAL000323,EMP0009,DEP02,2023-08,2023,8,1615191,0,104987,193823,1316381,Paye
SAL000324,EMP0009,DEP02,2023-09,2023,9,1615191,0,104987,193823,1316381,Paye
SAL000325,EMP0009,DEP02,2023-10,2023,10,1615191,0,104987,193823,1316381,Paye
SAL000326,EMP0009,DEP02,2023-11,2023,11,1615191,0,104987,193823,1316381,Paye
SAL000327,EMP0009,DEP02,2023-12,2023,12,1615191,1857672,104987,193823,3174053,Paye
SAL000328,EMP0009,DEP02,2024-01,2024,1,1736091,0,112846,208331,1414914,Paye
SAL000329,EMP0009,DEP02,2024-02,2024,2,1736091,0,112846,208331,1414914,Paye
SAL000330,EMP0009,DEP02,2024-03,2024,3,1736091,0,112846,208331,1414914,Paye
SAL000331,EMP0009,DEP02,2024-04,2024,4,1736091,0,112846,208331,1414914,Paye
SAL000332,EMP0009,DEP02,2024-05,2024,5,1736091,0,112846,208331,1414914,Paye
SAL000333,EMP0009,DEP02,2024-06,2024,6,1736091,647894,112846,208331,2062808,Paye
SAL000334,EMP0010,DEP02,2021-04,2021,4,1778000,0,115570,213360,1449070,Paye
SAL000335,EMP0010,DEP02,2021-05,2021,5,1778000,0,115570,213360,1449070,En attente
SAL000336,EMP0010,DEP02,2021-06,2021,6,1778000,205354,115570,213360,1654424,Paye
SAL000337,EMP0010,DEP02,2021-07,2021,7,1778000,0,115570,213360,1449070,Paye
SAL000338,EMP0010,DEP02,2021-08,2021,8,1778000,0,115570,213360,1449070,Paye
SAL000339,EMP0010,DEP02,2021-09,2021,9,1778000,0,115570,213360,1449070,Paye
SAL000340,EMP0010,DEP02,2021-10,2021,10,1778000,0,115570,213360,1449070,Paye
SAL000341,EMP0010,DEP02,2021-11,2021,11,1778000,0,115570,213360,1449070,Paye
SAL000342,EMP0010,DEP02,2021-12,2021,12,1778000,2538620,115570,213360,3987690,Paye
SAL000343,EMP0010,DEP02,2022-01,2022,1,1893403,0,123071,227208,1543124,Paye
SAL000344,EMP0010,DEP02,2022-02,2022,2,1893403,0,123071,227208,1543124,Paye
SAL000345,EMP0010,DEP02,2022-03,2022,3,1893403,0,123071,227208,1543124,Paye
SAL000346,EMP0010,DEP02,2022-04,2022,4,1893403,0,123071,227208,1543124,Paye
SAL000347,EMP0010,DEP02,2022-05,2022,5,1893403,0,123071,227208,1543124,Paye
SAL000348,EMP0010,DEP02,2022-06,2022,6,1893403,612623,123071,227208,2155747,Paye
SAL000349,EMP0010,DEP02,2022-07,2022,7,1893403,0,123071,227208,1543124,Paye
SAL000350,EMP0010,DEP02,2022-08,2022,8,1893403,0,123071,227208,1543124,Paye
SAL000351,EMP0010,DEP02,2022-09,2022,9,1893403,0,123071,227208,1543124,Paye
SAL000352,EMP0010,DEP02,2022-10,2022,10,1893403,0,123071,227208,1543124,Paye
SAL000353,EMP0010,DEP02,2022-11,2022,11,1893403,0,123071,227208,1543124,Paye
SAL000354,EMP0010,DEP02,2022-12,2022,12,1893403,2290837,123071,227208,3833961,Paye
SAL000355,EMP0010,DEP02,2023-01,2023,1,2008100,0,130526,240972,1636602,Paye
SAL000356,EMP0010,DEP02,2023-02,2023,2,2008100,0,130526,240972,1636602,Paye
SAL000357,EMP0010,DEP02,2023-03,2023,3,2008100,0,130526,240972,1636602,Paye
SAL000358,EMP0010,DEP02,2023-04,2023,4,2008100,0,130526,240972,1636602,Paye
SAL000359,EMP0010,DEP02,2023-05,2023,5,2008100,0,130526,240972,1636602,Paye
SAL000360,EMP0010,DEP02,2023-06,2023,6,2008100,305107,130526,240972,1941709,Paye
SAL000361,EMP0010,DEP02,2023-07,2023,7,2008100,0,130526,240972,1636602,Paye
SAL000362,EMP0010,DEP02,2023-08,2023,8,2008100,0,130526,240972,1636602,Paye
SAL000363,EMP0010,DEP02,2023-09,2023,9,2008100,0,130526,240972,1636602,Paye
SAL000364,EMP0010,DEP02,2023-10,2023,10,2008100,0,130526,240972,1636602,Paye
SAL000365,EMP0010,DEP02,2023-11,2023,11,2008100,0,130526,240972,1636602,Paye
SAL000366,EMP0010,DEP02,2023-12,2023,12,2008100,2153513,130526,240972,3790115,Paye
SAL000367,EMP0010,DEP02,2024-01,2024,1,2163329,0,140616,259599,1763114,Paye
SAL000368,EMP0010,DEP02,2024-02,2024,2,2163329,0,140616,259599,1763114,Paye
SAL000369,EMP0010,DEP02,2024-03,2024,3,2163329,0,140616,259599,1763114,Paye
SAL000370,EMP0010,DEP02,2024-04,2024,4,2163329,0,140616,259599,1763114,Paye
SAL000371,EMP0010,DEP02,2024-05,2024,5,2163329,0,140616,259599,1763114,Paye
SAL000372,EMP0010,DEP02,2024-06,2024,6,2163329,312670,140616,259599,2075784,Paye
SAL000373,EMP0011,DEP02,2021-01,2021,1,315061,0,20479,37807,256775,Paye
SAL000374,EMP0011,DEP02,2021-02,2021,2,315061,0,20479,37807,256775,Paye
SAL000375,EMP0011,DEP02,2021-03,2021,3,315061,0,20479,37807,256775,Paye
SAL000376,EMP0011,DEP02,2021-04,2021,4,315061,0,20479,37807,256775,Paye
SAL000377,EMP0011,DEP02,2021-05,2021,5,315061,0,20479,37807,256775,Paye
SAL000378,EMP0011,DEP02,2021-06,2021,6,315061,71951,20479,37807,328726,Paye
SAL000379,EMP0011,DEP02,2021-07,2021,7,315061,0,20479,37807,256775,Paye
SAL000380,EMP0011,DEP02,2021-08,2021,8,315061,0,20479,37807,256775,Paye
SAL000381,EMP0011,DEP02,2021-09,2021,9,315061,0,20479,37807,256775,Paye
SAL000382,EMP0011,DEP02,2021-10,2021,10,315061,0,20479,37807,256775,Paye
SAL000383,EMP0011,DEP02,2021-11,2021,11,315061,0,20479,37807,256775,Paye
SAL000384,EMP0011,DEP02,2021-12,2021,12,315061,257418,20479,37807,514193,Paye
SAL000385,EMP0011,DEP02,2022-01,2022,1,331104,0,21522,39732,269850,Paye
SAL000386,EMP0011,DEP02,2022-02,2022,2,331104,0,21522,39732,269850,Paye
SAL000387,EMP0011,DEP02,2022-03,2022,3,331104,0,21522,39732,269850,Paye
SAL000388,EMP0011,DEP02,2022-04,2022,4,331104,0,21522,39732,269850,Paye
SAL000389,EMP0011,DEP02,2022-05,2022,5,331104,0,21522,39732,269850,Paye
SAL000390,EMP0011,DEP02,2022-06,2022,6,331104,97472,21522,39732,367322,Paye
SAL000391,EMP0011,DEP02,2022-07,2022,7,331104,0,21522,39732,269850,Paye
SAL000392,EMP0011,DEP02,2022-08,2022,8,331104,0,21522,39732,269850,Paye
SAL000393,EMP0011,DEP02,2022-09,2022,9,331104,0,21522,39732,269850,Paye
SAL000394,EMP0011,DEP02,2022-10,2022,10,331104,0,21522,39732,269850,Paye
SAL000395,EMP0011,DEP02,2022-11,2022,11,331104,0,21522,39732,269850,Paye
SAL000396,EMP0011,DEP02,2022-12,2022,12,331104,284967,21522,39732,554817,Paye
SAL000397,EMP0011,DEP02,2023-01,2023,1,353233,0,22960,42388,287885,Paye
SAL000398,EMP0011,DEP02,2023-02,2023,2,353233,0,22960,42388,287885,Paye
SAL000399,EMP0011,DEP02,2023-03,2023,3,353233,0,22960,42388,287885,Paye
SAL000400,EMP0011,DEP02,2023-04,2023,4,353233,0,22960,42388,287885,Paye
SAL000401,EMP0011,DEP02,2023-05,2023,5,353233,0,22960,42388,287885,Paye
SAL000402,EMP0011,DEP02,2023-06,2023,6,353233,68646,22960,42388,356531,Paye
SAL000403,EMP0011,DEP02,2023-07,2023,7,353233,0,22960,42388,287885,Paye
SAL000404,EMP0011,DEP02,2023-08,2023,8,353233,0,22960,42388,287885,Paye
SAL000405,EMP0011,DEP02,2023-09,2023,9,353233,0,22960,42388,287885,Paye
SAL000406,EMP0011,DEP02,2023-10,2023,10,353233,0,22960,42388,287885,Paye
SAL000407,EMP0011,DEP02,2023-11,2023,11,353233,0,22960,42388,287885,Paye
SAL000408,EMP0011,DEP02,2023-12,2023,12,353233,275738,22960,42388,563623,Paye
SAL000409,EMP0011,DEP02,2024-01,2024,1,366885,0,23848,44026,299011,Paye
SAL000410,EMP0011,DEP02,2024-02,2024,2,366885,0,23848,44026,299011,Paye
SAL000411,EMP0011,DEP02,2024-03,2024,3,366885,0,23848,44026,299011,Paye
SAL000412,EMP0011,DEP02,2024-04,2024,4,366885,0,23848,44026,299011,Paye
SAL000413,EMP0011,DEP02,2024-05,2024,5,366885,0,23848,44026,299011,Paye
SAL000414,EMP0011,DEP02,2024-06,2024,6,366885,77662,23848,44026,376673,Paye
SAL000415,EMP0012,DEP02,2021-01,2021,1,1795711,0,116721,215485,1463505,Paye
SAL000416,EMP0012,DEP02,2021-02,2021,2,1795711,0,116721,215485,1463505,Paye
SAL000417,EMP0012,DEP02,2021-03,2021,3,1795711,0,116721,215485,1463505,Paye
SAL000418,EMP0012,DEP02,2021-04,2021,4,1795711,0,116721,215485,1463505,Paye
SAL000419,EMP0012,DEP02,2021-05,2021,5,1795711,0,116721,215485,1463505,Paye
SAL000420,EMP0012,DEP02,2021-06,2021,6,1795711,347090,116721,215485,1810595,Paye
SAL000421,EMP0012,DEP02,2021-07,2021,7,1795711,0,116721,215485,1463505,Paye
SAL000422,EMP0012,DEP02,2021-08,2021,8,1795711,0,116721,215485,1463505,Paye
SAL000423,EMP0012,DEP02,2021-09,2021,9,1795711,0,116721,215485,1463505,Paye
SAL000424,EMP0012,DEP02,2021-10,2021,10,1795711,0,116721,215485,1463505,Paye
SAL000425,EMP0013,DEP02,2021-01,2021,1,1083111,0,70402,129973,882736,Paye
SAL000426,EMP0013,DEP02,2021-02,2021,2,1083111,0,70402,129973,882736,Paye
SAL000427,EMP0013,DEP02,2021-03,2021,3,1083111,0,70402,129973,882736,Paye
SAL000428,EMP0013,DEP02,2021-04,2021,4,1083111,0,70402,129973,882736,Paye
SAL000429,EMP0013,DEP02,2021-05,2021,5,1083111,0,70402,129973,882736,Paye
SAL000430,EMP0013,DEP02,2021-06,2021,6,1083111,288964,70402,129973,1171700,Paye
SAL000431,EMP0013,DEP02,2021-07,2021,7,1083111,0,70402,129973,882736,Paye
SAL000432,EMP0013,DEP02,2021-08,2021,8,1083111,0,70402,129973,882736,Paye
SAL000433,EMP0013,DEP02,2021-09,2021,9,1083111,0,70402,129973,882736,Paye
SAL000434,EMP0013,DEP02,2021-10,2021,10,1083111,0,70402,129973,882736,Paye
SAL000435,EMP0013,DEP02,2021-11,2021,11,1083111,0,70402,129973,882736,Paye
SAL000436,EMP0013,DEP02,2021-12,2021,12,1083111,1359662,70402,129973,2242398,Paye
SAL000437,EMP0013,DEP02,2022-01,2022,1,1141021,0,74166,136923,929932,Paye
SAL000438,EMP0013,DEP02,2022-02,2022,2,1141021,0,74166,136923,929932,Paye
SAL000439,EMP0013,DEP02,2022-03,2022,3,1141021,0,74166,136923,929932,Paye
SAL000440,EMP0013,DEP02,2022-04,2022,4,1141021,0,74166,136923,929932,Paye
SAL000441,EMP0013,DEP02,2022-05,2022,5,1141021,0,74166,136923,929932,Paye
SAL000442,EMP0013,DEP02,2022-06,2022,6,1141021,214076,74166,136923,1144008,Paye
SAL000443,EMP0013,DEP02,2022-07,2022,7,1141021,0,74166,136923,929932,Paye
SAL000444,EMP0013,DEP02,2022-08,2022,8,1141021,0,74166,136923,929932,Paye
SAL000445,EMP0013,DEP02,2022-09,2022,9,1141021,0,74166,136923,929932,Paye
SAL000446,EMP0013,DEP02,2022-10,2022,10,1141021,0,74166,136923,929932,Paye
SAL000447,EMP0013,DEP02,2022-11,2022,11,1141021,0,74166,136923,929932,Paye
SAL000448,EMP0013,DEP02,2022-12,2022,12,1141021,1298013,74166,136923,2227945,Paye
SAL000449,EMP0013,DEP02,2023-01,2023,1,1213487,0,78877,145618,988992,Paye
SAL000450,EMP0013,DEP02,2023-02,2023,2,1213487,0,78877,145618,988992,Paye
SAL000451,EMP0013,DEP02,2023-03,2023,3,1213487,0,78877,145618,988992,Paye
SAL000452,EMP0013,DEP02,2023-04,2023,4,1213487,0,78877,145618,988992,Paye
SAL000453,EMP0013,DEP02,2023-05,2023,5,1213487,0,78877,145618,988992,Paye
SAL000454,EMP0013,DEP02,2023-06,2023,6,1213487,428778,78877,145618,1417770,Paye
SAL000455,EMP0013,DEP02,2023-07,2023,7,1213487,0,78877,145618,988992,Paye
SAL000456,EMP0013,DEP02,2023-08,2023,8,1213487,0,78877,145618,988992,Paye
SAL000457,EMP0013,DEP02,2023-09,2023,9,1213487,0,78877,145618,988992,Paye
SAL000458,EMP0013,DEP02,2023-10,2023,10,1213487,0,78877,145618,988992,Paye
SAL000459,EMP0013,DEP02,2023-11,2023,11,1213487,0,78877,145618,988992,Paye
SAL000460,EMP0013,DEP02,2023-12,2023,12,1213487,1638540,78877,145618,2627532,Paye
SAL000461,EMP0013,DEP02,2024-01,2024,1,1280157,0,83210,153619,1043328,Paye
SAL000462,EMP0013,DEP02,2024-02,2024,2,1280157,0,83210,153619,1043328,Paye
SAL000463,EMP0013,DEP02,2024-03,2024,3,1280157,0,83210,153619,1043328,Paye
SAL000464,EMP0013,DEP02,2024-04,2024,4,1280157,0,83210,153619,1043328,Paye
SAL000465,EMP0013,DEP02,2024-05,2024,5,1280157,0,83210,153619,1043328,Paye
SAL000466,EMP0013,DEP02,2024-06,2024,6,1280157,196187,83210,153619,1239515,Paye
SAL000467,EMP0014,DEP02,2021-01,2021,1,1353533,0,87980,162424,1103129,Paye
SAL000468,EMP0014,DEP02,2021-02,2021,2,1353533,0,87980,162424,1103129,Paye
SAL000469,EMP0014,DEP02,2021-03,2021,3,1353533,0,87980,162424,1103129,Paye
SAL000470,EMP0014,DEP02,2021-04,2021,4,1353533,0,87980,162424,1103129,Paye
SAL000471,EMP0014,DEP02,2021-05,2021,5,1353533,0,87980,162424,1103129,Paye
SAL000472,EMP0014,DEP02,2021-06,2021,6,1353533,138323,87980,162424,1241452,Paye
SAL000473,EMP0014,DEP02,2021-07,2021,7,1353533,0,87980,162424,1103129,Paye
SAL000474,EMP0014,DEP02,2021-08,2021,8,1353533,0,87980,162424,1103129,Paye
SAL000475,EMP0014,DEP02,2021-09,2021,9,1353533,0,87980,162424,1103129,Paye
SAL000476,EMP0014,DEP02,2021-10,2021,10,1353533,0,87980,162424,1103129,Paye
SAL000477,EMP0014,DEP02,2021-11,2021,11,1353533,0,87980,162424,1103129,Paye
SAL000478,EMP0014,DEP02,2021-12,2021,12,1353533,1707391,87980,162424,2810520,Paye
SAL000479,EMP0014,DEP02,2022-01,2022,1,1442913,0,93789,173150,1175974,Paye
SAL000480,EMP0014,DEP02,2022-02,2022,2,1442913,0,93789,173150,1175974,Paye
SAL000481,EMP0014,DEP02,2022-03,2022,3,1442913,0,93789,173150,1175974,Paye
SAL000482,EMP0014,DEP02,2022-04,2022,4,1442913,0,93789,173150,1175974,Paye
SAL000483,EMP0014,DEP02,2022-05,2022,5,1442913,0,93789,173150,1175974,Paye
SAL000484,EMP0014,DEP02,2022-06,2022,6,1442913,334794,93789,173150,1510768,Paye
SAL000485,EMP0014,DEP02,2022-07,2022,7,1442913,0,93789,173150,1175974,Paye
SAL000486,EMP0014,DEP02,2022-08,2022,8,1442913,0,93789,173150,1175974,Paye
SAL000487,EMP0014,DEP02,2022-09,2022,9,1442913,0,93789,173150,1175974,Paye
SAL000488,EMP0014,DEP02,2022-10,2022,10,1442913,0,93789,173150,1175974,Paye
SAL000489,EMP0014,DEP02,2022-11,2022,11,1442913,0,93789,173150,1175974,Paye
SAL000490,EMP0014,DEP02,2022-12,2022,12,1442913,1803617,93789,173150,2979591,Paye
SAL000491,EMP0014,DEP02,2023-01,2023,1,1495137,0,97184,179416,1218537,Paye
SAL000492,EMP0014,DEP02,2023-02,2023,2,1495137,0,97184,179416,1218537,Paye
SAL000493,EMP0014,DEP02,2023-03,2023,3,1495137,0,97184,179416,1218537,Paye
SAL000494,EMP0014,DEP02,2023-04,2023,4,1495137,0,97184,179416,1218537,Paye
SAL000495,EMP0014,DEP02,2023-05,2023,5,1495137,0,97184,179416,1218537,Paye
SAL000496,EMP0014,DEP02,2023-06,2023,6,1495137,588150,97184,179416,1806687,Paye
SAL000497,EMP0014,DEP02,2023-07,2023,7,1495137,0,97184,179416,1218537,Paye
SAL000498,EMP0014,DEP02,2023-08,2023,8,1495137,0,97184,179416,1218537,Paye
SAL000499,EMP0014,DEP02,2023-09,2023,9,1495137,0,97184,179416,1218537,Paye
SAL000500,EMP0014,DEP02,2023-10,2023,10,1495137,0,97184,179416,1218537,Paye
SAL000501,EMP0014,DEP02,2023-11,2023,11,1495137,0,97184,179416,-15497,Paye
SAL000502,EMP0014,DEP02,2023-12,2023,12,1495137,1977443,97184,179416,3195980,Paye
SAL000503,EMP0014,DEP02,2024-01,2024,1,1567853,0,101910,188142,1277801,Paye
SAL000504,EMP0014,DEP02,2024-02,2024,2,1567853,0,101910,188142,1277801,Paye
SAL000505,EMP0014,DEP02,2024-03,2024,3,1567853,0,101910,188142,1277801,Paye
SAL000506,EMP0014,DEP02,2024-04,2024,4,1567853,0,101910,188142,1277801,Paye
SAL000507,EMP0014,DEP02,2024-05,2024,5,1567853,0,101910,188142,1277801,Paye
SAL000508,EMP0014,DEP02,2024-06,2024,6,1567853,563858,101910,188142,1841659,Paye
SAL000509,EMP0015,DEP02,2021-01,2021,1,1125686,0,73170,135082,917434,Paye
SAL000510,EMP0015,DEP02,2021-02,2021,2,1125686,0,73170,135082,917434,Paye
SAL000511,EMP0015,DEP02,2021-03,2021,3,1125686,0,73170,135082,917434,Paye
SAL000512,EMP0015,DEP02,2021-04,2021,4,1125686,0,73170,135082,917434,Paye
SAL000513,EMP0015,DEP02,2021-05,2021,5,1125686,0,73170,135082,917434,En attente
SAL000514,EMP0015,DEP02,2021-06,2021,6,1125686,286362,73170,135082,1203796,Paye
SAL000515,EMP0015,DEP02,2021-07,2021,7,1125686,0,73170,135082,917434,Paye
SAL000516,EMP0015,DEP02,2021-08,2021,8,1125686,0,73170,135082,917434,Paye
SAL000517,EMP0015,DEP02,2021-09,2021,9,1125686,0,73170,135082,917434,Paye
SAL000518,EMP0015,DEP02,2021-10,2021,10,1125686,0,73170,135082,917434,Paye
SAL000519,EMP0015,DEP02,2021-11,2021,11,1125686,0,73170,135082,917434,Paye
SAL000520,EMP0015,DEP02,2021-12,2021,12,1125686,1522807,73170,135082,2440241,Paye
SAL000521,EMP0015,DEP02,2022-01,2022,1,1207486,0,78487,144898,984101,Paye
SAL000522,EMP0015,DEP02,2022-02,2022,2,1207486,0,78487,144898,984101,Paye
SAL000523,EMP0015,DEP02,2022-03,2022,3,1207486,0,78487,144898,984101,Paye
SAL000524,EMP0015,DEP02,2022-04,2022,4,1207486,0,78487,144898,984101,Paye
SAL000525,EMP0015,DEP02,2022-05,2022,5,1207486,0,78487,144898,984101,Paye
SAL000526,EMP0015,DEP02,2022-06,2022,6,1207486,188704,78487,144898,1172805,Paye
SAL000527,EMP0015,DEP02,2022-07,2022,7,1207486,0,78487,144898,984101,Paye
SAL000528,EMP0015,DEP02,2022-08,2022,8,1207486,0,78487,144898,984101,Paye
SAL000529,EMP0015,DEP02,2022-09,2022,9,1207486,0,78487,144898,984101,Paye
SAL000530,EMP0015,DEP02,2022-10,2022,10,1207486,0,78487,144898,984101,Paye
SAL000531,EMP0015,DEP02,2022-11,2022,11,1207486,0,78487,144898,984101,Paye
SAL000532,EMP0015,DEP02,2022-12,2022,12,1207486,1096327,78487,144898,2080428,Paye
SAL000533,EMP0015,DEP02,2023-01,2023,1,1278418,0,83097,153410,1041911,Paye
SAL000534,EMP0015,DEP02,2023-02,2023,2,1278418,0,83097,153410,1041911,Paye
SAL000535,EMP0015,DEP02,2023-03,2023,3,1278418,0,83097,153410,1041911,Paye
SAL000536,EMP0015,DEP02,2023-04,2023,4,1278418,0,83097,153410,1041911,Paye
SAL000537,EMP0015,DEP02,2023-05,2023,5,1278418,0,83097,153410,1041911,Paye
SAL000538,EMP0015,DEP02,2023-06,2023,6,1278418,318422,83097,153410,1360333,Paye
SAL000539,EMP0015,DEP02,2023-07,2023,7,1278418,0,83097,153410,1041911,Paye
SAL000540,EMP0015,DEP02,2023-08,2023,8,1278418,0,83097,153410,1041911,Paye
SAL000541,EMP0015,DEP02,2023-09,2023,9,1278418,0,83097,153410,1041911,Paye
SAL000542,EMP0015,DEP02,2023-10,2023,10,1278418,0,83097,153410,1041911,Paye
SAL000543,EMP0015,DEP02,2023-11,2023,11,1278418,0,83097,153410,1041911,Paye
SAL000544,EMP0015,DEP02,2023-12,2023,12,1278418,1450417,83097,153410,2492328,Paye
SAL000545,EMP0015,DEP02,2024-01,2024,1,1343642,0,87337,161237,1095068,Paye
SAL000546,EMP0015,DEP02,2024-02,2024,2,1343642,0,87337,161237,1095068,Paye
SAL000547,EMP0015,DEP02,2024-03,2024,3,1343642,0,87337,161237,1095068,Paye
SAL000548,EMP0015,DEP02,2024-04,2024,4,1343642,0,87337,161237,1095068,Paye
SAL000549,EMP0015,DEP02,2024-05,2024,5,1343642,0,87337,161237,1095068,Paye
SAL000550,EMP0015,DEP02,2024-06,2024,6,1343642,229130,87337,161237,1324198,Paye
SAL000551,EMP0016,DEP02,2021-01,2021,1,1156112,0,75147,138733,942232,Paye
SAL000552,EMP0016,DEP02,2021-02,2021,2,1156112,0,75147,138733,942232,Paye
SAL000553,EMP0016,DEP02,2021-03,2021,3,1156112,0,75147,138733,942232,Paye
SAL000554,EMP0016,DEP02,2021-04,2021,4,1156112,0,75147,138733,942232,Paye
SAL000555,EMP0016,DEP02,2021-05,2021,5,1156112,0,75147,138733,942232,Paye
SAL000556,EMP0016,DEP02,2021-06,2021,6,1156112,199327,75147,138733,1141559,Paye
SAL000557,EMP0016,DEP02,2021-07,2021,7,1156112,0,75147,138733,942232,Paye
SAL000558,EMP0016,DEP02,2021-08,2021,8,1156112,0,75147,138733,942232,Paye
SAL000559,EMP0016,DEP02,2021-09,2021,9,1156112,0,75147,138733,942232,Paye
SAL000560,EMP0016,DEP02,2021-10,2021,10,1156112,0,75147,138733,942232,Paye
SAL000561,EMP0016,DEP02,2021-11,2021,11,1156112,0,75147,138733,942232,Paye
SAL000562,EMP0016,DEP02,2021-12,2021,12,1156112,1484244,75147,138733,2426476,Paye
SAL000563,EMP0016,DEP02,2022-01,2022,1,1218326,0,79191,146199,992936,Paye
SAL000564,EMP0016,DEP02,2022-02,2022,2,1218326,0,79191,146199,992936,Paye
SAL000565,EMP0016,DEP02,2022-03,2022,3,1218326,0,79191,146199,992936,Paye
SAL000566,EMP0016,DEP02,2022-04,2022,4,1218326,0,79191,146199,992936,Paye
SAL000567,EMP0016,DEP02,2022-05,2022,5,1218326,0,79191,146199,992936,Paye
SAL000568,EMP0016,DEP02,2022-06,2022,6,1218326,189515,79191,146199,1182451,Paye
SAL000569,EMP0016,DEP02,2022-07,2022,7,1218326,0,79191,146199,992936,Paye
SAL000570,EMP0016,DEP02,2022-08,2022,8,1218326,0,79191,146199,992936,Paye
SAL000571,EMP0016,DEP02,2022-09,2022,9,1218326,0,79191,146199,992936,Paye
SAL000572,EMP0016,DEP02,2022-10,2022,10,1218326,0,79191,146199,992936,Paye
SAL000573,EMP0016,DEP02,2022-11,2022,11,1218326,0,79191,146199,992936,Paye
SAL000574,EMP0016,DEP02,2022-12,2022,12,1218326,652831,79191,146199,1645767,Paye
SAL000575,EMP0016,DEP02,2023-01,2023,1,1261150,0,81975,151338,1027837,Paye
SAL000576,EMP0016,DEP02,2023-02,2023,2,1261150,0,81975,151338,1027837,Paye
SAL000577,EMP0016,DEP02,2023-03,2023,3,1261150,0,81975,151338,1027837,Paye
SAL000578,EMP0016,DEP02,2023-04,2023,4,1261150,0,81975,151338,1027837,Paye
SAL000579,EMP0016,DEP02,2023-05,2023,5,1261150,0,81975,151338,1027837,Paye
SAL000580,EMP0016,DEP02,2023-06,2023,6,1261150,244374,81975,151338,1272211,Paye
SAL000581,EMP0016,DEP02,2023-07,2023,7,1261150,0,81975,151338,1027837,Paye
SAL000582,EMP0016,DEP02,2023-08,2023,8,1261150,0,81975,151338,1027837,Paye
SAL000583,EMP0016,DEP02,2023-09,2023,9,1261150,0,81975,151338,1027837,Paye
SAL000584,EMP0016,DEP02,2023-10,2023,10,1261150,0,81975,151338,1027837,Paye
SAL000585,EMP0016,DEP02,2023-11,2023,11,1261150,0,81975,151338,1027837,Paye
SAL000586,EMP0016,DEP02,2023-12,2023,12,1261150,1011533,81975,151338,2039370,Paye
SAL000587,EMP0016,DEP02,2024-01,2024,1,1325255,0,86142,159031,1080082,En attente
SAL000588,EMP0016,DEP02,2024-02,2024,2,1325255,0,86142,159031,1080082,Paye
SAL000589,EMP0016,DEP02,2024-03,2024,3,1325255,0,86142,159031,1080082,Paye
SAL000590,EMP0016,DEP02,2024-04,2024,4,1325255,0,86142,159031,1080082,En attente
