id_client,code_offre,ville,statut,jours_depuis_derniere_facture,n_reclamations_6m,arpu_6m,R_score,F_score,M_score
CL04918,PULSE,Bouake,resilie,517,0,0.0,1,4,1
CL04922,SENIOR,San-Pedro,resilie,517,0,0.0,1,4,1
CL05010,CONNECT,Abidjan,resilie,517,0,0.0,1,4,1
CL05109,PREMIUM,Yamoussoukro,resilie,517,0,0.0,1,4,1
CL07258,PULSE,Bouake,resilie,517,0,0.0,1,4,1
CL01003,ETUDIANT,Abidjan,resilie,517,0,0.0,1,4,1
CL07206,PULSE,Abidjan,resilie,517,0,0.0,1,4,1
CL06372,PULSE,Korhogo,resilie,517,0,0.0,1,4,1
CL07520,PULSE,Korhogo,resilie,517,0,0.0,1,4,1
CL04894,PULSE,Abidjan,resilie,517,0,0.0,1,4,1
CL00352,ETUDIANT,Abidjan,resilie,517,0,0.0,1,4,1
CL03242,CONNECT,Abidjan,resilie,517,0,0.0,1,4,1
CL03029,ETUDIANT,Korhogo,resilie,517,0,0.0,1,4,1
CL02997,PRO,Bouake,resilie,517,0,0.0,1,4,1
CL02721,PULSE,Abidjan,resilie,517,0,0.0,1,4,1
CL06416,CONNECT,Bouake,resilie,517,0,0.0,1,4,1
CL04119,PREMIUM,Abidjan,resilie,517,0,0.0,1,4,1
CL04411,CONNECT,Bouake,resilie,517,0,0.0,1,4,1
CL02658,PULSE,Korhogo,resilie,517,0,0.0,1,4,1
CL00972,CONNECT,Abidjan,resilie,517,0,0.0,1,4,1
CL05064,PULSE,Korhogo,resilie,517,0,0.0,1,4,1
CL07176,PULSE,Abidjan,resilie,517,0,0.0,1,4,1
CL00900,ETUDIANT,Bouake,resilie,517,0,0.0,1,4,1
CL00517,PULSE,Bouake,resilie,517,0,0.0,1,4,1
CL03032,CONNECT,Abidjan,resilie,517,0,0.0,1,4,1
CL02077,PULSE,Abidjan,resilie,517,0,0.0,1,4,1
CL03647,PULSE,Yamoussoukro,resilie,517,0,0.0,1,4,1
CL05020,PULSE,Abidjan,resilie,517,0,0.0,1,4,1
CL00590,PULSE,Abidjan,resilie,517,0,0.0,1,4,1
CL02490,PRO,Yamoussoukro,resilie,517,0,0.0,1,4,1
CL06733,ETUDIANT,Abidjan,resilie,517,0,0.0,1,4,1
CL01561,PULSE,San-Pedro,resilie,517,0,0.0,1,4,1
CL07044,PREMIUM,Bouake,resilie,486,0,0.0,1,4,1
CL06101,CONNECT,Abidjan,resilie,486,0,0.0,1,4,1
CL05587,PULSE,Abidjan,resilie,486,0,0.0,1,4,1
CL05432,PULSE,Abidjan,resilie,486,0,0.0,1,4,1
CL04544,ETUDIANT,Bouake,resilie,486,0,0.0,1,4,1
CL03708,ETUDIANT,Abidjan,resilie,486,0,0.0,1,4,1
CL00798,PULSE,San-Pedro,resilie,486,0,0.0,1,4,1
CL03454,CONNECT,Abidjan,resilie,486,0,0.0,1,4,1
CL01030,PREMIUM,Abidjan,resilie,486,0,0.0,1,4,1
CL03163,PULSE,San-Pedro,resilie,486,0,0.0,1,4,1
CL06718,CONNECT,Abidjan,resilie,486,0,0.0,1,4,1
CL06124,PULSE,Abidjan,resilie,486,0,0.0,1,4,1
CL04294,PULSE,Abidjan,resilie,486,0,0.0,1,4,1
CL03505,ETUDIANT,Abidjan,resilie,486,0,0.0,1,4,1
CL03346,CONNECT,Abidjan,resilie,486,0,0.0,1,4,1
CL07859,CONNECT,Abidjan,resilie,486,0,0.0,1,4,1
CL07370,PULSE,Yamoussoukro,resilie,486,0,0.0,1,4,1
CL07892,PREMIUM,Abidjan,resilie,486,0,0.0,1,4,1
CL04767,SENIOR,Abidjan,resilie,486,0,0.0,1,4,1
CL03919,ETUDIANT,Yamoussoukro,resilie,486,0,0.0,1,4,1
CL07263,PRO,Korhogo,resilie,486,0,0.0,1,4,1
CL07377,CONNECT,Abidjan,resilie,486,0,0.0,1,4,1
CL07825,CONNECT,Abidjan,resilie,486,0,0.0,1,4,1
CL03932,CONNECT,San-Pedro,resilie,486,0,0.0,1,4,1
CL00418,CONNECT,Abidjan,resilie,486,0,0.0,1,4,1
CL00966,CONNECT,Abidjan,resilie,486,0,0.0,1,4,1
CL04556,PULSE,Abidjan,resilie,486,0,0.0,1,4,1
CL01422,PULSE,Korhogo,resilie,486,0,0.0,1,4,1
CL02590,PULSE,Abidjan,resilie,486,0,0.0,1,4,1
CL06050,CONNECT,Abidjan,resilie,486,0,0.0,1,4,1
CL00479,CONNECT,Abidjan,resilie,486,0,0.0,1,4,1
CL03993,PULSE,Abidjan,resilie,486,0,0.0,1,4,1
CL04647,PULSE,Abidjan,resilie,486,0,0.0,1,4,1
CL06555,PULSE,Abidjan,resilie,486,0,0.0,1,4,1
CL06317,PULSE,Abidjan,resilie,486,0,0.0,1,4,1
CL07689,ETUDIANT,Abidjan,resilie,486,0,0.0,1,4,1
CL00031,PULSE,Abidjan,resilie,486,0,0.0,1,4,1
CL04884,ETUDIANT,Abidjan,resilie,486,0,0.0,1,4,1
CL01165,PULSE,Abidjan,resilie,486,0,0.0,1,4,1
CL01258,PULSE,Abidjan,resilie,486,0,0.0,1,4,1
CL02543,PULSE,Abidjan,resilie,486,0,0.0,1,4,1
CL02183,PULSE,San-Pedro,resilie,486,0,0.0,1,4,1
CL03168,PULSE,Abidjan,resilie,486,0,0.0,1,4,1
CL05006,CONNECT,Abidjan,resilie,486,0,0.0,1,4,1
CL07601,PULSE,Bouake,resilie,486,0,0.0,1,4,1
CL04052,CONNECT,Abidjan,resilie,486,0,0.0,1,4,1
CL05574,PREMIUM,San-Pedro,resilie,486,0,0.0,1,4,1
CL02431,PULSE,Abidjan,resilie,486,0,0.0,1,4,1
CL01109,PULSE,Bouake,resilie,486,0,0.0,1,4,1
CL06872,PULSE,Bouake,resilie,486,0,0.0,1,4,1
CL02995,PULSE,Korhogo,resilie,456,0,0.0,1,4,1
CL06342,PULSE,Korhogo,resilie,456,0,0.0,1,4,1
CL04993,PULSE,Abidjan,resilie,456,0,0.0,1,4,1
CL04948,PULSE,Korhogo,resilie,456,0,0.0,1,4,1
CL00242,CONNECT,Korhogo,resilie,456,0,0.0,1,4,1
CL04938,PULSE,Abidjan,resilie,456,0,0.0,1,4,1
CL04934,PULSE,San-Pedro,resilie,456,0,0.0,1,4,1
CL07085,ETUDIANT,Bouake,resilie,456,0,0.0,1,4,1
CL02181,PULSE,Abidjan,resilie,456,0,0.0,1,4,1
CL01987,PULSE,Abidjan,resilie,456,0,0.0,1,4,1
CL01107,PULSE,Abidjan,resilie,456,0,0.0,1,4,1
CL01233,PULSE,Abidjan,resilie,456,0,0.0,1,4,1
CL02043,PULSE,Abidjan,resilie,456,0,0.0,1,4,1
CL00317,PULSE,Abidjan,resilie,456,0,0.0,1,4,1
CL00406,PULSE,Abidjan,resilie,456,0,0.0,1,4,1
CL02000,PULSE,Korhogo,resilie,456,0,0.0,1,4,1
CL01500,PULSE,Abidjan,resilie,456,0,0.0,1,4,1
CL07180,PULSE,Abidjan,resilie,456,0,0.0,1,4,1
CL07758,ETUDIANT,Bouake,resilie,456,0,0.0,1,4,1
CL07949,ETUDIANT,San-Pedro,resilie,456,0,0.0,1,4,1
CL05372,CONNECT,San-Pedro,resilie,456,0,0.0,1,4,1
CL03740,CONNECT,Abidjan,resilie,456,0,0.0,1,4,1
CL03342,PREMIUM,Yamoussoukro,resilie,456,0,0.0,1,4,1
CL03238,SENIOR,Abidjan,resilie,456,0,0.0,1,4,1
CL06935,PULSE,San-Pedro,resilie,456,0,0.0,1,4,1
CL03079,ETUDIANT,San-Pedro,resilie,456,0,0.0,1,4,1
CL03866,PULSE,Bouake,resilie,456,0,0.0,1,4,1
CL04288,PULSE,Korhogo,resilie,456,0,0.0,1,4,1
CL07564,PREMIUM,Yamoussoukro,resilie,456,0,0.0,1,4,1
CL06167,PULSE,Abidjan,resilie,456,0,0.0,1,4,1
CL07826,CONNECT,Yamoussoukro,resilie,456,0,0.0,1,4,1
CL06135,CONNECT,Bouake,resilie,456,0,0.0,1,4,1
CL00234,ETUDIANT,Abidjan,resilie,456,0,0.0,1,4,1
CL03560,PULSE,Bouake,resilie,456,0,0.0,1,4,1
CL00474,CONNECT,Yamoussoukro,resilie,456,0,0.0,1,4,1
CL01831,PULSE,Bouake,resilie,456,0,0.0,1,4,1
CL02933,ETUDIANT,Bouake,resilie,456,0,0.0,1,4,1
CL07888,CONNECT,Yamoussoukro,resilie,456,0,0.0,1,4,1
CL00683,CONNECT,Yamoussoukro,resilie,456,0,0.0,1,4,1
CL03876,PULSE,Abidjan,resilie,456,0,0.0,1,4,1
CL03463,PULSE,Abidjan,resilie,456,0,0.0,1,4,1
CL06682,PULSE,Bouake,resilie,456,0,0.0,1,4,1
CL04265,PULSE,Abidjan,resilie,456,0,0.0,1,4,1
CL07338,PREMIUM,Abidjan,resilie,456,0,0.0,1,4,1
CL03078,PULSE,San-Pedro,resilie,456,0,0.0,1,4,1
CL01621,ETUDIANT,Abidjan,resilie,456,0,0.0,1,4,1
CL01637,PULSE,San-Pedro,resilie,456,0,0.0,1,4,1
CL03331,PREMIUM,Abidjan,resilie,456,0,0.0,1,4,1
CL04332,CONNECT,San-Pedro,resilie,456,0,0.0,1,4,1
CL03325,PULSE,Korhogo,resilie,456,0,0.0,1,4,1
CL00427,ETUDIANT,San-Pedro,resilie,456,0,0.0,1,4,1
CL05346,PULSE,Bouake,resilie,456,0,0.0,1,4,1
CL05375,SENIOR,Bouake,resilie,456,0,0.0,1,4,1
CL05656,ETUDIANT,Abidjan,resilie,456,0,0.0,1,4,1
CL06691,PREMIUM,Korhogo,resilie,456,0,0.0,1,4,1
CL03225,CONNECT,Bouake,resilie,425,0,0.0,1,4,1
CL03275,PULSE,Abidjan,resilie,425,0,0.0,1,4,1
CL06950,PULSE,Abidjan,resilie,425,0,0.0,1,4,1
CL00239,SENIOR,Abidjan,resilie,425,0,0.0,1,4,1
CL04742,CONNECT,Abidjan,resilie,425,0,0.0,1,4,1
CL00769,SENIOR,Abidjan,resilie,425,0,0.0,1,4,1
CL04378,PULSE,Abidjan,resilie,425,0,0.0,1,4,1
CL01699,PREMIUM,Abidjan,resilie,425,0,0.0,1,4,1
CL04026,ETUDIANT,Abidjan,resilie,425,0,0.0,1,4,1
CL03460,PULSE,Abidjan,resilie,425,0,0.0,1,4,1
CL03421,PULSE,Bouake,resilie,425,0,0.0,1,4,1
CL00999,ETUDIANT,San-Pedro,resilie,425,0,0.0,1,4,1
CL07148,PULSE,Abidjan,resilie,425,0,0.0,1,4,1
CL06768,PULSE,Abidjan,resilie,425,0,0.0,1,4,1
CL07773,CONNECT,Bouake,resilie,425,0,0.0,1,4,1
CL07894,PULSE,Bouake,resilie,425,0,0.0,1,4,1
CL05781,CONNECT,Abidjan,resilie,425,0,0.0,1,4,1
CL00753,PRO,Abidjan,resilie,425,0,0.0,1,4,1
CL05266,CONNECT,Abidjan,resilie,425,0,0.0,1,4,1
CL04899,CONNECT,Abidjan,resilie,425,0,0.0,1,4,1
CL04438,PULSE,San-Pedro,resilie,425,0,0.0,1,4,1
CL02031,CONNECT,Bouake,resilie,425,0,0.0,1,4,1
CL07692,PULSE,Abidjan,resilie,425,0,0.0,1,4,1
CL03623,PULSE,Abidjan,resilie,425,0,0.0,1,4,1
CL07077,PULSE,San-Pedro,resilie,425,0,0.0,1,4,1
CL04940,CONNECT,Korhogo,resilie,425,0,0.0,1,4,1
CL04847,CONNECT,San-Pedro,resilie,425,0,0.0,1,4,1
CL02133,PULSE,Abidjan,resilie,425,0,0.0,1,4,1
CL00886,PULSE,Abidjan,resilie,425,0,0.0,1,4,1
CL02778,SENIOR,Bouake,resilie,425,0,0.0,1,4,1
CL05829,CONNECT,Korhogo,resilie,425,0,0.0,1,4,1
CL02241,ETUDIANT,Abidjan,resilie,425,0,0.0,1,4,1
CL07539,PULSE,Korhogo,resilie,425,0,0.0,1,4,1
CL07832,ETUDIANT,Abidjan,resilie,425,0,0.0,1,4,1
CL07843,CONNECT,Abidjan,resilie,425,0,0.0,1,4,1
CL04533,PULSE,Abidjan,resilie,425,0,0.0,1,4,1
CL05556,PULSE,Bouake,resilie,425,0,0.0,1,4,1
CL00300,ETUDIANT,Abidjan,resilie,425,0,0.0,1,4,1
CL05279,PREMIUM,Yamoussoukro,resilie,425,0,0.0,1,4,1
CL00760,ETUDIANT,Bouake,resilie,425,0,0.0,1,4,1
CL00826,PULSE,Abidjan,resilie,425,0,0.0,1,4,1
CL04766,PULSE,Abidjan,resilie,425,0,0.0,1,4,1
CL04623,CONNECT,Abidjan,resilie,425,0,0.0,1,4,1
CL07366,CONNECT,Abidjan,resilie,425,0,0.0,1,4,1
CL07492,PULSE,San-Pedro,resilie,425,0,0.0,1,4,1
CL04336,ETUDIANT,Bouake,resilie,425,0,0.0,1,4,1
CL07576,PRO,Abidjan,resilie,425,0,0.0,1,4,1
CL03965,PULSE,Abidjan,resilie,425,0,0.0,1,4,1
CL03585,CONNECT,Abidjan,resilie,425,0,0.0,1,4,1
CL03562,ETUDIANT,Korhogo,resilie,425,0,0.0,1,4,1
CL02440,PULSE,Abidjan,resilie,425,0,0.0,1,4,1
CL04536,CONNECT,Yamoussoukro,resilie,425,0,0.0,1,4,1
CL06770,ETUDIANT,Abidjan,resilie,425,0,0.0,1,4,1
CL03229,PULSE,San-Pedro,resilie,425,0,0.0,1,4,1
CL00597,SENIOR,Abidjan,resilie,425,0,0.0,1,4,1
CL01525,PULSE,Abidjan,resilie,425,0,0.0,1,4,1
CL07156,ETUDIANT,Bouake,resilie,395,0,0.0,1,4,1
CL02283,ETUDIANT,Abidjan,resilie,395,0,0.0,1,4,1
CL07635,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL00152,ETUDIANT,San-Pedro,resilie,395,0,0.0,1,4,1
CL01454,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL00764,ETUDIANT,San-Pedro,resilie,395,0,0.0,1,4,1
CL01610,CONNECT,Abidjan,resilie,395,0,0.0,1,4,1
CL01631,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL02653,CONNECT,Abidjan,resilie,395,0,0.0,1,4,1
CL03507,CONNECT,Abidjan,resilie,395,0,0.0,1,4,1
CL00883,PRO,Abidjan,resilie,395,0,0.0,1,4,1
CL03218,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL07310,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL07848,PREMIUM,Yamoussoukro,resilie,395,0,0.0,1,4,1
CL06580,PULSE,San-Pedro,resilie,395,0,0.0,1,4,1
CL04267,ETUDIANT,Abidjan,resilie,395,0,0.0,1,4,1
CL02912,CONNECT,Bouake,resilie,395,0,0.0,1,4,1
CL07812,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL07944,ETUDIANT,Yamoussoukro,resilie,395,0,0.0,1,4,1
CL05502,CONNECT,San-Pedro,resilie,395,0,0.0,1,4,1
CL05284,PRO,Bouake,resilie,395,0,0.0,1,4,1
CL00237,CONNECT,Bouake,resilie,395,0,0.0,1,4,1
CL00676,PULSE,Yamoussoukro,resilie,395,0,0.0,1,4,1
CL04114,PULSE,Korhogo,resilie,395,0,0.0,1,4,1
CL00982,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL03307,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL03700,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL00634,CONNECT,Yamoussoukro,resilie,395,0,0.0,1,4,1
CL07622,CONNECT,Abidjan,resilie,395,0,0.0,1,4,1
CL01051,ETUDIANT,Korhogo,resilie,395,0,0.0,1,4,1
CL04135,PULSE,San-Pedro,resilie,395,0,0.0,1,4,1
CL04067,CONNECT,Korhogo,resilie,395,0,0.0,1,4,1
CL03978,SENIOR,Korhogo,resilie,395,0,0.0,1,4,1
CL03026,CONNECT,Abidjan,resilie,395,0,0.0,1,4,1
CL05333,PULSE,Korhogo,resilie,395,0,0.0,1,4,1
CL05156,ETUDIANT,San-Pedro,resilie,395,0,0.0,1,4,1
CL04911,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL01465,ETUDIANT,San-Pedro,resilie,395,0,0.0,1,4,1
CL04342,ETUDIANT,Abidjan,resilie,395,0,0.0,1,4,1
CL01719,CONNECT,Abidjan,resilie,395,0,0.0,1,4,1
CL04278,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL06521,CONNECT,Yamoussoukro,resilie,395,0,0.0,1,4,1
CL04007,ETUDIANT,Abidjan,resilie,395,0,0.0,1,4,1
CL05822,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL03632,PREMIUM,Bouake,resilie,395,0,0.0,1,4,1
CL05914,SENIOR,Abidjan,resilie,395,0,0.0,1,4,1
CL06113,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL06831,PREMIUM,Abidjan,resilie,395,0,0.0,1,4,1
CL03512,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL07108,ETUDIANT,Abidjan,resilie,395,0,0.0,1,4,1
CL07477,PULSE,Bouake,resilie,395,0,0.0,1,4,1
CL00712,ETUDIANT,Bouake,resilie,395,0,0.0,1,4,1
CL04684,ETUDIANT,Abidjan,resilie,395,0,0.0,1,4,1
CL01447,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL04585,CONNECT,Abidjan,resilie,395,0,0.0,1,4,1
CL03473,CONNECT,San-Pedro,resilie,395,0,0.0,1,4,1
CL03511,PULSE,Korhogo,resilie,395,0,0.0,1,4,1
CL06287,PULSE,Korhogo,resilie,395,0,0.0,1,4,1
CL04817,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL07090,PULSE,Yamoussoukro,resilie,395,0,0.0,1,4,1
CL04043,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL07578,SENIOR,Bouake,resilie,395,0,0.0,1,4,1
CL03402,PULSE,Bouake,resilie,395,0,0.0,1,4,1
CL05000,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL01581,PRO,Abidjan,resilie,395,0,0.0,1,4,1
CL01981,ETUDIANT,Bouake,resilie,395,0,0.0,1,4,1
CL06584,PULSE,Abidjan,resilie,395,0,0.0,1,4,1
CL06121,SENIOR,Abidjan,resilie,395,0,0.0,1,4,1
CL02594,CONNECT,Bouake,resilie,395,0,0.0,1,4,1
CL02924,PRO,Bouake,resilie,395,0,0.0,1,4,1
CL01283,PREMIUM,Abidjan,resilie,395,0,0.0,1,4,1
CL00570,CONNECT,Abidjan,resilie,395,0,0.0,1,4,1
CL06396,ETUDIANT,San-Pedro,resilie,395,0,0.0,1,4,1
CL07255,CONNECT,Abidjan,resilie,395,0,0.0,1,4,1
CL05961,PULSE,Abidjan,resilie,364,0,0.0,1,4,1
CL02036,ETUDIANT,Bouake,resilie,364,0,0.0,1,4,1
CL07062,CONNECT,Korhogo,resilie,364,0,0.0,1,4,1
CL07232,CONNECT,Korhogo,resilie,364,0,0.0,1,4,1
CL05704,ETUDIANT,Abidjan,resilie,364,0,0.0,1,4,1
CL01023,PULSE,Abidjan,resilie,364,0,0.0,1,4,1
CL05678,PULSE,Abidjan,resilie,364,0,0.0,1,4,1
CL05268,PREMIUM,Bouake,resilie,364,0,0.0,1,4,1
CL07573,PULSE,San-Pedro,resilie,364,0,0.0,1,4,1
CL02578,ETUDIANT,Abidjan,resilie,364,0,0.0,1,4,1
CL02875,ETUDIANT,Abidjan,resilie,364,0,0.0,1,4,1
CL02970,ETUDIANT,Abidjan,resilie,364,0,0.0,1,4,1
CL00468,CONNECT,Korhogo,resilie,364,0,0.0,1,4,1
CL04566,CONNECT,Bouake,resilie,364,0,0.0,1,4,1
CL04735,PULSE,Abidjan,resilie,364,0,0.0,1,4,1
CL07082,CONNECT,San-Pedro,resilie,364,0,0.0,1,4,1
CL04377,PREMIUM,Yamoussoukro,resilie,364,0,0.0,1,4,1
CL06740,PULSE,Bouake,resilie,364,0,0.0,1,4,1
CL06133,PULSE,Abidjan,resilie,364,0,0.0,1,4,1
CL01930,CONNECT,Abidjan,resilie,364,0,0.0,1,4,1
CL02090,ETUDIANT,Abidjan,resilie,364,0,0.0,1,4,1
CL00169,CONNECT,Abidjan,resilie,364,0,0.0,1,4,1
CL00197,CONNECT,Abidjan,resilie,364,0,0.0,1,4,1
CL00221,CONNECT,Bouake,resilie,364,0,0.0,1,4,1
CL03147,PULSE,Korhogo,resilie,364,0,0.0,1,4,1
CL03258,PREMIUM,Korhogo,resilie,364,0,0.0,1,4,1
CL00564,ETUDIANT,Korhogo,resilie,364,0,0.0,1,4,1
CL05713,CONNECT,Abidjan,resilie,364,0,0.0,1,4,1
CL04317,CONNECT,Abidjan,resilie,364,0,0.0,1,4,1
CL00501,ETUDIANT,Abidjan,resilie,364,0,0.0,1,4,1
CL02339,CONNECT,Abidjan,resilie,364,0,0.0,1,4,1
CL06235,CONNECT,Yamoussoukro,resilie,364,0,0.0,1,4,1
CL03443,PRO,Abidjan,resilie,364,0,0.0,1,4,1
CL06892,PULSE,San-Pedro,resilie,364,0,0.0,1,4,1
CL00372,PULSE,Abidjan,resilie,364,0,0.0,1,4,1
CL02929,ETUDIANT,Bouake,resilie,364,0,0.0,1,4,1
CL05552,PREMIUM,Abidjan,resilie,364,0,0.0,1,4,1
CL06516,CONNECT,Abidjan,resilie,364,0,0.0,1,4,1
CL07482,CONNECT,Abidjan,resilie,364,0,0.0,1,4,1
CL02673,CONNECT,San-Pedro,resilie,364,0,0.0,1,4,1
CL02663,PULSE,Abidjan,resilie,364,0,0.0,1,4,1
CL02190,PULSE,Korhogo,resilie,364,0,0.0,1,4,1
CL01417,PREMIUM,Korhogo,resilie,364,0,0.0,1,4,1
CL03731,CONNECT,Abidjan,resilie,364,0,0.0,1,4,1
CL04615,PULSE,Bouake,resilie,364,0,0.0,1,4,1
CL06042,CONNECT,Abidjan,resilie,364,0,0.0,1,4,1
CL06115,ETUDIANT,Abidjan,resilie,364,0,0.0,1,4,1
CL02050,ETUDIANT,Bouake,resilie,364,0,0.0,1,4,1
CL00932,SENIOR,Abidjan,resilie,364,0,0.0,1,4,1
CL03980,PULSE,Yamoussoukro,resilie,364,0,0.0,1,4,1
CL00696,PULSE,Abidjan,resilie,364,0,0.0,1,4,1
CL05009,PULSE,Abidjan,resilie,364,0,0.0,1,4,1
CL06146,PREMIUM,Abidjan,resilie,364,0,0.0,1,4,1
CL07554,PREMIUM,Abidjan,resilie,364,0,0.0,1,4,1
CL00986,CONNECT,Abidjan,resilie,364,0,0.0,1,4,1
CL01683,ETUDIANT,Bouake,resilie,364,0,0.0,1,4,1
CL07018,PULSE,Bouake,resilie,364,0,0.0,1,4,1
CL06052,PULSE,San-Pedro,resilie,364,0,0.0,1,4,1
CL05965,PULSE,Korhogo,resilie,364,0,0.0,1,4,1
CL05565,PULSE,Abidjan,resilie,364,0,0.0,1,4,1
CL07569,CONNECT,Abidjan,resilie,364,0,0.0,1,4,1
CL06523,CONNECT,Bouake,resilie,364,0,0.0,1,4,1
CL00815,PULSE,Bouake,resilie,364,0,0.0,1,4,1
CL01973,CONNECT,Korhogo,resilie,364,0,0.0,1,4,1
CL01997,PULSE,Yamoussoukro,resilie,364,0,0.0,1,4,1
CL02851,ETUDIANT,Korhogo,resilie,364,0,0.0,1,4,1
CL03169,ETUDIANT,Abidjan,resilie,364,0,0.0,1,4,1
CL03198,CONNECT,Abidjan,resilie,364,0,0.0,1,4,1
CL06139,ETUDIANT,Abidjan,resilie,364,0,0.0,1,4,1
CL06177,ETUDIANT,Abidjan,resilie,364,0,0.0,1,4,1
CL04844,CONNECT,Abidjan,resilie,364,0,0.0,1,4,1
CL04919,ETUDIANT,Bouake,resilie,364,0,0.0,1,4,1
CL00235,PULSE,Yamoussoukro,resilie,333,0,0.0,1,4,1
CL05809,PULSE,Abidjan,resilie,333,0,0.0,1,4,1
CL02385,PULSE,Bouake,resilie,333,0,0.0,1,4,1
CL04664,ETUDIANT,Bouake,resilie,333,0,0.0,1,4,1
CL07222,CONNECT,Abidjan,resilie,333,0,0.0,1,4,1
CL02857,PULSE,Bouake,resilie,333,0,0.0,1,4,1
CL00271,PULSE,Abidjan,resilie,333,0,0.0,1,4,1
CL07673,ETUDIANT,Abidjan,resilie,333,0,0.0,1,4,1
CL04874,CONNECT,Abidjan,resilie,333,0,0.0,1,4,1
CL02922,CONNECT,Abidjan,resilie,333,0,0.0,1,4,1
CL03106,CONNECT,Abidjan,resilie,333,0,0.0,1,4,1
CL07727,PULSE,Abidjan,resilie,333,0,0.0,1,4,1
CL07326,PULSE,Abidjan,resilie,333,0,0.0,1,4,1
CL03907,CONNECT,Abidjan,resilie,333,0,0.0,1,4,1
CL03949,ETUDIANT,Yamoussoukro,resilie,333,0,0.0,1,4,1
CL06010,PULSE,Abidjan,resilie,333,0,0.0,1,4,1
CL05810,CONNECT,Abidjan,resilie,333,0,0.0,1,4,1
CL02356,PULSE,Abidjan,resilie,333,0,0.0,1,4,1
CL05786,PREMIUM,Abidjan,resilie,333,0,0.0,1,4,1
CL04417,CONNECT,Abidjan,resilie,333,0,0.0,1,4,1
CL01389,CONNECT,Abidjan,resilie,333,0,0.0,1,4,1
CL01913,PULSE,Abidjan,resilie,333,0,0.0,1,4,1
CL04803,SENIOR,Abidjan,resilie,333,0,0.0,1,4,1
CL07105,CONNECT,Bouake,resilie,333,0,0.0,1,4,1
CL01842,CONNECT,Abidjan,resilie,333,0,0.0,1,4,1
CL06390,PULSE,Korhogo,resilie,333,0,0.0,1,4,1
CL02287,PULSE,Bouake,resilie,333,0,0.0,1,4,1
CL03766,PREMIUM,Abidjan,resilie,333,0,0.0,1,4,1
CL05363,CONNECT,Bouake,resilie,333,0,0.0,1,4,1
CL03146,PULSE,Abidjan,resilie,333,0,0.0,1,4,1
CL05186,CONNECT,San-Pedro,resilie,333,0,0.0,1,4,1
CL03423,SENIOR,Bouake,resilie,333,0,0.0,1,4,1
CL04675,CONNECT,Bouake,resilie,333,0,0.0,1,4,1
CL04502,PULSE,Abidjan,resilie,333,0,0.0,1,4,1
CL01143,CONNECT,Abidjan,resilie,333,0,0.0,1,4,1
CL00270,PULSE,Bouake,resilie,333,0,0.0,1,4,1
CL00102,CONNECT,Abidjan,resilie,333,0,0.0,1,4,1
CL02432,PULSE,Bouake,resilie,333,0,0.0,1,4,1
CL02604,PULSE,Abidjan,resilie,333,0,0.0,1,4,1
CL07923,CONNECT,Abidjan,resilie,333,0,0.0,1,4,1
CL06736,CONNECT,Abidjan,resilie,333,0,0.0,1,4,1
CL07249,PULSE,Abidjan,resilie,333,0,0.0,1,4,1
CL03793,CONNECT,Yamoussoukro,resilie,333,0,0.0,1,4,1
CL00583,CONNECT,Bouake,resilie,333,0,0.0,1,4,1
CL06163,CONNECT,Korhogo,resilie,333,0,0.0,1,4,1
CL01635,PULSE,Abidjan,resilie,333,0,0.0,1,4,1
CL03750,CONNECT,Korhogo,resilie,333,0,0.0,1,4,1
CL07976,CONNECT,Abidjan,resilie,333,0,0.0,1,4,1
CL05776,PULSE,Abidjan,resilie,333,0,0.0,1,4,1
CL06586,ETUDIANT,Bouake,resilie,333,0,0.0,1,4,1
CL05029,PREMIUM,Abidjan,resilie,333,0,0.0,1,4,1
CL05160,SENIOR,Bouake,resilie,333,0,0.0,1,4,1
CL07588,PULSE,Bouake,resilie,333,0,0.0,1,4,1
CL06614,ETUDIANT,Yamoussoukro,resilie,333,0,0.0,1,4,1
CL03986,PULSE,Abidjan,resilie,333,0,0.0,1,4,1
CL06986,CONNECT,Abidjan,resilie,333,0,0.0,1,4,1
CL06214,CONNECT,Bouake,resilie,333,0,0.0,1,4,1
CL07619,PULSE,Abidjan,resilie,333,0,0.0,1,4,1
